parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
712,1,724,Haemophilus,271687.0,271687
724,2,729,Haemophilus parainfluenzae,178643.0,178643
724,2,735,Haemophilus parahaemolyticus,90710.0,90710
724,2,726,Haemophilus haemolyticus,949.0,949
724,2,727,Haemophilus influenzae,749.0,749
724,2,249188,Haemophilus pittmaniae,8.0,8
724,2,730,[Haemophilus] ducreyi,6.0,6
724,1,2609962,unclassified Haemophilus,3.0,3
2609962,2,712310,Haemophilus sp. oral taxon 036,3.0,3
724,2,197575,Haemophilus aegyptius,1.0,1
712,1,745,Pasteurella,17.0,17
745,2,747,Pasteurella multocida,16.0,16
745,1,2621516,unclassified Pasteurella,1.0,1
2621516,2,2844383,Pasteurella sp. XG20,1.0,1
712,1,713,Actinobacillus,14.0,14
713,2,718,Actinobacillus equuli,8.0,8
713,2,715,Actinobacillus pleuropneumoniae,2.0,2
713,2,51049,Actinobacillus indolicus,2.0,2
713,2,157339,Actinobacillus arthritidis,2.0,2
712,1,416916,Aggregatibacter,8.0,8
416916,2,714,Aggregatibacter actinomycetemcomitans,7.0,7
416916,1,2639383,unclassified Aggregatibacter,1.0,1
2639383,2,2820817,Aggregatibacter sp. 2125159857,1.0,1
712,1,2094023,Glaesserella,8.0,8
2094023,2,738,Glaesserella parasuis,8.0,8
712,1,75984,Mannheimia,8.0,8
75984,2,75985,Mannheimia haemolytica,6.0,6
75984,2,85402,Mannheimia granulomatis,2.0,2
712,1,292486,Avibacterium,3.0,3
292486,2,728,Avibacterium paragallinarum,2.0,2
292486,1,2685287,unclassified Avibacterium,1.0,1
2685287,2,2911526,Avibacterium sp. 20-132,1.0,1
712,1,2899790,Mergibacter,3.0,3
2899790,2,221402,Mergibacter septicus,3.0,3
712,1,476528,Bibersteinia,2.0,2
476528,2,47735,Bibersteinia trehalosi,2.0,2
712,1,1960084,Rodentibacter,2.0,2
1960084,2,1796644,Rodentibacter caecimuris,2.0,2
712,1,155493,Gallibacterium,1.0,1
155493,2,750,Gallibacterium anatis,1.0,1
2890311,1,570,Klebsiella,4.0,4
570,2,573,Klebsiella pneumoniae,4.0,4
2890311,1,160674,Raoultella,2.0,2
160674,2,54291,Raoultella ornithinolytica,1.0,1
160674,1,2627600,unclassified Raoultella,1.0,1
2627600,2,2923366,Raoultella sp. HC6,1.0,1
543,1,561,Escherichia,3.0,3
561,2,562,Escherichia coli,2.0,2
543,1,702,Plesiomonas,2.0,2
702,2,703,Plesiomonas shigelloides,2.0,2
543,1,158483,Cedecea,2.0,2
158483,2,158822,Cedecea neteri,2.0,2
543,1,1330547,Kosakonia,1.0,1
1330547,2,208223,Kosakonia cowanii,1.0,1
1903414,1,29487,Photorhabdus,5.0,5
29487,2,230089,Photorhabdus thracensis,4.0,4
