read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
CP097095.1,12069,root,3565,Bacteria,3490,Actinomycetota,2996,Actinomycetes,2983,Actinomycetales,1569,Actinomycetaceae,1569,Actinomyces,929,Actinomyces graevenitzii,0
NZ_CP033459.1,9027,root,9026,Bacteria,9026,Bacteroidota,9026,Bacteroidia,9023,Bacteroidales,9023,Prevotellaceae,9023,Pseudoprevotella,9017,Pseudoprevotella muciniphila,9017
CAKAFU010000002.1,39,root,9,Bacteria,9,Bacteroidota,8,Bacteroidia,7,Bacteroidales,7,Prevotellaceae,4,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP036550.1,7916,root,7916,Bacteria,7916,Bacteroidota,7916,Bacteroidia,7875,Bacteroidales,7875,Bacteroidaceae,7751,Bacteroides,7716,Bacteroides fragilis,7627
NZ_CP012544.1,2241,root,2241,Bacteria,2241,Campylobacterota,2241,Epsilonproteobacteria,2241,Campylobacterales,2241,Campylobacteraceae,2241,Campylobacter,2241,Campylobacter showae,2232
NZ_CP049272.1,352,root,352,Bacteria,352,Campylobacterota,352,Epsilonproteobacteria,352,Campylobacterales,352,Campylobacteraceae,352,Campylobacter,352,Campylobacter concisus,352
NZ_CP082871.1,40,root,40,Bacteria,39,Campylobacterota,39,Epsilonproteobacteria,39,Campylobacterales,39,Campylobacteraceae,39,Campylobacter,39,Campylobacter hominis,39
NZ_CP022384.1,13431,root,13427,Bacteria,13427,Bacteroidota,13427,Flavobacteriia,13425,Flavobacteriales,13425,Flavobacteriaceae,13415,Capnocytophaga,13415,Capnocytophaga leadbetteri,13014
NZ_CP022386.1,96,root,96,Bacteria,96,Bacteroidota,96,Flavobacteriia,96,Flavobacteriales,96,Flavobacteriaceae,96,Capnocytophaga,96,Capnocytophaga gingivalis,96
NZ_CP022379.1,134,root,134,Bacteria,134,Bacteroidota,134,Flavobacteriia,134,Flavobacteriales,134,Flavobacteriaceae,134,Capnocytophaga,134,Capnocytophaga sputigena,134
NZ_CP028101.1,950,root,950,Bacteria,950,Fusobacteriota,950,Fusobacteriia,950,Fusobacteriales,950,Fusobacteriaceae,950,Fusobacterium,950,Fusobacterium nucleatum,839
NZ_CP024703.1,36097,root,36086,Bacteria,36076,Fusobacteriota,36074,Fusobacteriia,36074,Fusobacteriales,36074,Fusobacteriaceae,36066,Fusobacterium,36066,Fusobacterium pseudoperiodonticum,34962
NZ_CP083637.1,28380,root,28360,Bacteria,28357,Bacillota,28350,Bacilli,28345,Bacillales,28337,unclassified Bacillales family,0,Gemella,28335,Gemella haemolysans,28273
NZ_CP031243.1,3702,root,3702,Bacteria,3702,Pseudomonadota,3702,Gammaproteobacteria,3700,Pasteurellales,3700,Pasteurellaceae,3700,Haemophilus,3691,Haemophilus haemolyticus,3598
NZ_AP018768.1,648,root,648,Bacteria,648,Pseudomonadota,648,Gammaproteobacteria,648,Pasteurellales,648,Pasteurellaceae,648,Haemophilus,648,Haemophilus influenzae,602
NZ_CP038817.1,219413,root,219365,Bacteria,219364,Pseudomonadota,219364,Gammaproteobacteria,219319,Pasteurellales,219224,Pasteurellaceae,219224,Haemophilus,218750,Haemophilus parahaemolyticus,218029
NZ_CP035368.2,69859,root,69837,Bacteria,69837,Pseudomonadota,69835,Gammaproteobacteria,69821,Pasteurellales,69809,Pasteurellaceae,69809,Haemophilus,69541,Haemophilus parainfluenzae,69153
NZ_CP065999.1,38,root,38,Bacteria,38,Pseudomonadota,38,Betaproteobacteria,38,Neisseriales,38,Neisseriaceae,38,Kingella,38,Kingella denitrificans,38
NZ_LR134378.1,92,root,92,Bacteria,92,Pseudomonadota,92,Betaproteobacteria,92,Burkholderiales,92,Burkholderiaceae,92,Lautropia,92,Lautropia mirabilis,92
