accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,2955,Actinomyces,1654,19166,980153,117,562,Actinomyces pacaensis,1852377,2950,997015,28,5
NZ_CP033459.1,130,Pseudoprevotella,2884814,130,999868,0,0,Pseudoprevotella muciniphila,2133944,130,999868,0,0
NZ_CP036550.1,140,Bacteroides,816,135,999768,90,5,Bacteroides fragilis,817,132,999854,4,8
NZ_CP049272.1,13770,Campylobacter,194,48730,950605,32,631,Campylobacter concisus,199,13746,986127,101,24
NZ_CP012544.1,15790,Campylobacter,194,48730,950605,32,631,Campylobacter showae,204,15743,983712,496,47
NZ_CP022384.1,5,Capnocytophaga,1016,5,999992,1,0,Capnocytophaga leadbetteri,327575,5,999992,1,0
MN164484.2,15781,Guelphvirus,2732062,15395,984217,0,386,Escherichia virus ECH1,2593465,0,984217,0,15781
NZ_CP028101.1,12275,Fusobacterium,848,59071,939994,79,854,Fusobacterium nucleatum,851,10941,987694,29,1334
NZ_CP024703.1,12782,Fusobacterium,848,59071,939994,79,854,Fusobacterium pseudoperiodonticum,2663009,12387,987185,31,395
NZ_CP083637.1,12195,Gemella,1378,22902,976511,43,542,Gemella haemolysans,1379,12144,987796,7,51
NZ_CP031243.1,15513,Haemophilus,724,76338,923412,2,246,Haemophilus haemolyticus,726,14965,984457,28,548
NZ_AP018768.1,14495,Haemophilus,724,76338,923412,2,246,Haemophilus influenzae,727,13550,985438,65,945
NZ_CP038817.1,10634,Haemophilus,724,76338,923412,2,246,Haemophilus parahaemolyticus,735,10552,989363,1,82
NZ_CP035368.2,11694,Haemophilus,724,76338,923412,2,246,Haemophilus parainfluenzae,729,11579,988279,25,115
NC_013203.1,228,Lancefieldella,2767353,228,999766,4,0,Lancefieldella parvula,1382,228,999770,0,0
NZ_CP101528.1,13,Micrococcus,1269,3116,996870,7,5,Micrococcus luteus,1270,11,999985,0,2
NZ_CP126965.1,3108,Micrococcus,1269,3116,996870,7,5,Micrococcus lylae,1273,3094,996886,4,14
NZ_CP073114.1,3508,Neisseria,482,3495,996457,33,13,Neisseria subflava,28449,3149,996490,0,359
NZ_CP024696.1,38,Prevotella,838,542,999160,104,192,Prevotella intermedia,28131,36,999954,6,2
NZ_CP072363.1,18,Prevotella,838,542,999160,104,192,Prevotella jejuni,1177574,17,999973,7,1
AP018050.1,480,Prevotella,838,542,999160,104,192,Prevotella melaninogenica,28132,461,999513,5,19
NZ_CP072390.1,20,Prevotella,838,542,999160,104,192,Prevotella scopos,589437,19,999977,1,1
NZ_CP079201.1,9185,Rothia,32207,34616,965335,12,35,Rothia dentocariosa,2047,9142,990811,2,43
NZ_CP079822.1,23304,Rothia,32207,34616,965335,12,35,Rothia mucilaginosa,43675,23285,974552,2142,19
NZ_CP102197.1,5525,Schaalia,2529408,5616,992712,65,1605,Schaalia odontolytica,1660,5501,994403,70,24
