read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,49,root,49,Bacteria,49,Actinomycetota,49,Actinomycetes,49,Actinomycetales,49,Actinomycetaceae,49,Actinomyces,49,Actinomyces pacaensis,49
NZ_CP033459.1,271,root,271,Bacteria,271,Bacteroidota,271,Bacteroidia,271,Bacteroidales,271,Prevotellaceae,271,Pseudoprevotella,271,Pseudoprevotella muciniphila,271
NZ_CP036550.1,2167,root,2167,Bacteria,2167,Bacteroidota,2166,Bacteroidia,2147,Bacteroidales,2147,Bacteroidaceae,2117,Bacteroides,2112,Bacteroides fragilis,2052
NZ_CP049272.1,428,root,428,Bacteria,428,Campylobacterota,428,Epsilonproteobacteria,428,Campylobacterales,428,Campylobacteraceae,428,Campylobacter,428,Campylobacter concisus,426
NZ_CP012544.1,2808,root,2803,Bacteria,2803,Campylobacterota,2803,Epsilonproteobacteria,2803,Campylobacterales,2803,Campylobacteraceae,2803,Campylobacter,2803,Campylobacter showae,2776
NZ_CP022386.1,11896,root,11886,Bacteria,11882,Bacteroidota,11881,Flavobacteriia,11879,Flavobacteriales,11879,Flavobacteriaceae,11877,Capnocytophaga,11876,Capnocytophaga gingivalis,11729
NZ_CP022384.1,5142,root,5123,Bacteria,5122,Bacteroidota,5121,Flavobacteriia,5120,Flavobacteriales,5120,Flavobacteriaceae,5115,Capnocytophaga,5115,Capnocytophaga leadbetteri,4672
NZ_CP022379.1,87,root,87,Bacteria,87,Bacteroidota,87,Flavobacteriia,87,Flavobacteriales,87,Flavobacteriaceae,87,Capnocytophaga,87,Capnocytophaga sputigena,82
NZ_CP028101.1,376,root,374,Bacteria,374,Fusobacteriota,374,Fusobacteriia,374,Fusobacteriales,374,Fusobacteriaceae,374,Fusobacterium,374,Fusobacterium nucleatum,276
NZ_CP024703.1,98896,root,98416,Bacteria,98108,Fusobacteriota,98051,Fusobacteriia,98051,Fusobacteriales,98051,Fusobacteriaceae,97864,Fusobacterium,97848,Fusobacterium pseudoperiodonticum,87561
NZ_CP083637.1,76,root,76,Bacteria,76,Bacillota,76,Bacilli,76,Bacillales,76,unclassified Bacillales family,0,Gemella,76,Gemella haemolysans,76
NZ_CP031243.1,47,root,47,Bacteria,47,Pseudomonadota,47,Gammaproteobacteria,46,Pasteurellales,46,Pasteurellaceae,46,Haemophilus,46,Haemophilus haemolyticus,38
NZ_AP018768.1,139,root,139,Bacteria,139,Pseudomonadota,139,Gammaproteobacteria,139,Pasteurellales,139,Pasteurellaceae,139,Haemophilus,139,Haemophilus influenzae,101
NZ_CP035368.2,106472,root,106402,Bacteria,106399,Pseudomonadota,106369,Gammaproteobacteria,106327,Pasteurellales,106119,Pasteurellaceae,106119,Haemophilus,105133,Haemophilus parainfluenzae,103153
NC_013203.1,34,root,34,Bacteria,34,Actinomycetota,34,Coriobacteriia,34,Coriobacteriales,34,Atopobiaceae,34,Lancefieldella,34,Lancefieldella parvula,34
NZ_CP101528.1,406,root,406,Bacteria,406,Actinomycetota,406,Actinomycetes,406,Micrococcales,406,Micrococcaceae,406,Micrococcus,404,Micrococcus luteus,257
