parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
712,1,724,Haemophilus,271997.0,271997
724,2,729,Haemophilus parainfluenzae,178363.0,178363
724,2,735,Haemophilus parahaemolyticus,90715.0,90715
724,2,726,Haemophilus haemolyticus,919.0,919
724,2,727,Haemophilus influenzae,714.0,714
724,1,2609962,unclassified Haemophilus,11.0,11
2609962,2,712310,Haemophilus sp. oral taxon 036,11.0,11
724,2,249188,Haemophilus pittmaniae,6.0,6
724,2,730,[Haemophilus] ducreyi,2.0,2
712,1,416916,Aggregatibacter,21.0,21
416916,2,732,Aggregatibacter aphrophilus,11.0,11
416916,2,714,Aggregatibacter actinomycetemcomitans,4.0,4
416916,1,2639383,unclassified Aggregatibacter,2.0,2
712,1,745,Pasteurella,15.0,15
745,2,747,Pasteurella multocida,14.0,14
745,2,753,Pasteurella canis,1.0,1
712,1,713,Actinobacillus,5.0,5
713,2,715,Actinobacillus pleuropneumoniae,2.0,2
713,2,716,Actinobacillus suis,1.0,1
713,2,157339,Actinobacillus arthritidis,1.0,1
713,2,189834,Actinobacillus porcitonsillarum,1.0,1
712,1,75984,Mannheimia,4.0,4
75984,2,75985,Mannheimia haemolytica,1.0,1
712,1,109471,Bisgaardia,3.0,3
109471,2,109472,Bisgaardia hudsonensis,3.0,3
712,1,2899790,Mergibacter,2.0,2
2899790,2,221402,Mergibacter septicus,2.0,2
712,1,214906,Histophilus,2.0,2
214906,2,731,Histophilus somni,2.0,2
712,1,155493,Gallibacterium,1.0,1
155493,2,505341,Gallibacterium salpingitidis,1.0,1
712,1,292486,Avibacterium,1.0,1
292486,2,728,Avibacterium paragallinarum,1.0,1
712,1,2094023,Glaesserella,1.0,1
2094023,2,738,Glaesserella parasuis,1.0,1
712,1,1960084,Rodentibacter,1.0,1
1960084,2,2778911,Rodentibacter haemolyticus,1.0,1
543,1,561,Escherichia,6.0,6
561,2,562,Escherichia coli,2.0,2
561,2,564,Escherichia fergusonii,1.0,1
561,2,208962,Escherichia albertii,1.0,1
543,1,547,Enterobacter,4.0,4
547,1,354276,Enterobacter cloacae complex,3.0,3
354276,2,550,Enterobacter cloacae,2.0,2
354276,2,61645,Enterobacter asburiae,1.0,1
2890311,1,570,Klebsiella,2.0,2
570,2,573,Klebsiella pneumoniae,2.0,2
543,1,158483,Cedecea,1.0,1
158483,2,158822,Cedecea neteri,1.0,1
543,1,1330547,Kosakonia,1.0,1
1330547,2,208223,Kosakonia cowanii,1.0,1
543,1,409304,Candidatus Ishikawella,1.0,1
409304,2,168169,Candidatus Ishikawella capsulata,1.0,1
1903414,1,29487,Photorhabdus,6.0,6
29487,2,230089,Photorhabdus thracensis,3.0,3
29487,2,2218628,Photorhabdus laumondii,2.0,2
29487,2,291112,Photorhabdus asymbiotica,1.0,1
1903414,1,583,Proteus,2.0,2
583,1,257482,unclassified Proteus (in: enterobacteria),1.0,1
257482,2,2697019,Proteus sp. ZN5,1.0,1
583,2,1574161,Proteus terrae,1.0,1
1903414,1,586,Providencia,1.0,1
586,2,588,Providencia stuartii,1.0,1
1903414,1,626,Xenorhabdus,1.0,1
626,2,40576,Xenorhabdus bovienii,1.0,1
1903410,1,122277,Pectobacterium,3.0,3
122277,2,2774015,Pectobacterium quasiaquaticum,3.0,3
1903409,1,53335,Pantoea,1.0,1
53335,2,470934,Pantoea vagans,1.0,1
1903411,1,629,Yersinia,1.0,1
629,2,630,Yersinia enterocolitica,1.0,1
2812006,1,84565,Sodalis,1.0,1
84565,1,2636512,unclassified Sodalis,1.0,1
2636512,2,1929246,Sodalis endosymbiont of Henestaris halophilus,1.0,1
135621,1,286,Pseudomonas,4.0,4
286,1,196821,unclassified Pseudomonas,2.0,2
196821,2,3141539,Pseudomonas sp. F3-2,2.0,2
286,2,2604832,Pseudomonas lalkuanensis,1.0,1
286,2,1785145,Pseudomonas glycinae,1.0,1
2887365,1,2742,Marinobacter,1.0,1
2742,1,83889,unclassified Marinobacter,1.0,1
83889,2,1415568,Marinobacter sp. LV10R510-11A,1.0,1
72275,1,1621534,Paraglaciecola,1.0,1
1621534,1,2685791,unclassified Paraglaciecola,1.0,1
2685791,2,2686358,Paraglaciecola sp. L3A3,1.0,1
72275,1,1751872,Lacimicrobium,1.0,1
1751872,2,1526571,Lacimicrobium alkaliphilum,1.0,1
267888,1,53246,Pseudoalteromonas,2.0,2
53246,2,314281,Pseudoalteromonas tunicata,2.0,2
267889,1,1518149,Thalassotalea,1.0,1
1518149,2,349064,Thalassotalea agarivorans,1.0,1
468,1,469,Acinetobacter,2.0,2
469,2,2006115,Acinetobacter piscicola,1.0,1
468,1,497,Psychrobacter,1.0,1
497,2,256326,Psychrobacter arenosus,1.0,1
1706371,1,447467,Simiduia,2.0,2
447467,2,447471,Simiduia agarivorans,2.0,2
1706373,1,48073,Microbulbifer,1.0,1
48073,1,2619833,unclassified Microbulbifer,1.0,1
2619833,2,359370,Microbulbifer sp. A4B17,1.0,1
641,1,657,Photobacterium,1.0,1
657,2,38293,Photobacterium damselae,1.0,1
641,1,662,Vibrio,1.0,1
28256,1,2745,Halomonas,1.0,1
2745,1,2609666,unclassified Halomonas,1.0,1
2609666,2,2952527,Halomonas sp. 3H,1.0,1
135620,1,28253,Marinomonas,1.0,1
28253,2,2773454,Marinomonas algicola,1.0,1
84642,1,642,Aeromonas,2.0,2
642,2,645,Aeromonas salmonicida,1.0,1
642,2,644,Aeromonas hydrophila,1.0,1
1775411,1,75309,Rhodanobacter,1.0,1
1046,1,61593,Thiorhodovibrio,1.0,1
61593,2,2952932,Thiorhodovibrio litoralis,1.0,1
1692041,1,1692042,Sulfurifustis,1.0,1
1692042,2,1675686,Sulfurifustis variabilis,1.0,1
118884,1,204619,Candidatus Nardonella,1.0,1
204619,2,1971485,Candidatus Nardonella dryophthoridicola,1.0,1
481,1,482,Neisseria,209500.0,209500
482,2,28449,Neisseria subflava,175913.0,175913
482,2,488,Neisseria mucosa,11161.0,11161
482,2,487,Neisseria meningitidis,2129.0,2129
482,2,485,Neisseria gonorrhoeae,745.0,745
482,1,2623750,unclassified Neisseria,470.0,470
2623750,2,2972775,Neisseria sp. Marseille-Q5346,153.0,153
2623750,2,1871109,Neisseria sp. RH3002v2g,131.0,131
2623750,2,3077590,Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055,125.0,125
2623750,2,641148,Neisseria sp. oral taxon 014,10.0,10
2623750,2,655307,Neisseria sp. KEM232,8.0,8
2623750,2,2937985,Neisseria sp. Marseille-Q6792,6.0,6
2623750,2,2912675,Neisseria sp. Dent CA1/247,4.0,4
2623750,2,2995414,Neisseria sp. 51.81,1.0,1
482,2,484,Neisseria flavescens,59.0,59
482,2,267212,Neisseria bacilliformis,50.0,50
482,2,486,Neisseria lactamica,39.0,39
482,2,33053,Neisseria perflava,32.0,32
482,2,495,Neisseria elongata,23.0,23
482,2,640030,Neisseria zalophi,21.0,21
482,2,490,Neisseria sicca,19.0,19
482,2,28091,Neisseria weaveri,17.0,17
482,2,1853278,Neisseria chenwenguii,15.0,15
482,2,607711,Neisseria wadsworthii,15.0,15
482,2,496,Neisseria macacae,13.0,13
482,2,1931275,Neisseria dumasiana,12.0,12
482,2,194197,Neisseria dentiae,10.0,10
482,2,483,Neisseria cinerea,9.0,9
482,2,2709396,Neisseria yangbaofengii,9.0,9
482,2,2666100,Neisseria brasiliensis,9.0,9
482,2,492,Neisseria animalis,8.0,8
482,2,607712,Neisseria shayeganii,7.0,7
482,2,326522,Neisseria animaloris,7.0,7
482,2,2912188,Neisseria lisongii,6.0,6
482,2,1853276,Neisseria weixii,6.0,6
482,2,1815583,Neisseria musculi,5.0,5
482,2,493,Neisseria canis,3.0,3
482,2,1470200,Neisseria arctica,2.0,2
481,1,32257,Kingella,2.0,2
32257,2,504,Kingella kingae,1.0,1
32257,2,505,Kingella oralis,1.0,1
481,1,299568,Uruburuella,2.0,2
299568,2,252130,Uruburuella suis,2.0,2
481,1,59,Vitreoscilla,1.0,1
59,2,61,Vitreoscilla stercoraria,1.0,1
481,1,194195,Alysiella,1.0,1
194195,2,153491,Alysiella crassa,1.0,1
481,1,1193515,Snodgrassella,1.0,1
1193515,2,2946699,Snodgrassella communis,1.0,1
1499392,1,535,Chromobacterium,1.0,1
535,1,2641838,unclassified Chromobacterium,1.0,1
2641838,2,2059672,Chromobacterium sp. ATCC 53434,1.0,1
1499392,1,57739,Vogesella,1.0,1
57739,1,2684990,unclassified Vogesella,1.0,1
2684990,2,1192162,Vogesella sp. LIG4,1.0,1
119060,1,47670,Lautropia,62.0,62
47670,2,47671,Lautropia mirabilis,62.0,62
119060,1,32008,Burkholderia,3.0,3
32008,1,87882,Burkholderia cepacia complex,2.0,2
87882,2,87883,Burkholderia multivorans,1.0,1
87882,2,101571,Burkholderia ubonensis,1.0,1
119060,1,44013,Polynucleobacter,1.0,1
44013,2,1855895,Polynucleobacter paludilacus,1.0,1
119060,1,106589,Cupriavidus,1.0,1
106589,2,248026,Cupriavidus pinatubonensis,1.0,1
119060,1,1822464,Paraburkholderia,1.0,1
1822464,2,134537,Paraburkholderia fungorum,1.0,1
80864,1,283,Comamonas,2.0,2
283,2,285,Comamonas testosteroni,1.0,1
80864,1,12916,Acidovorax,1.0,1
12916,1,2684926,unclassified Acidovorax,1.0,1
2684926,2,2714923,Acidovorax sp. HDW3,1.0,1
80864,1,28065,Rhodoferax,1.0,1
80864,1,1649468,Melaminivora,1.0,1
1649468,2,2109913,Melaminivora suipulveris,1.0,1
80864,1,219181,Ottowia,1.0,1
219181,2,2816950,Ottowia testudinis,1.0,1
506,1,517,Bordetella,2.0,2
517,2,1416806,Bordetella genomosp. 8,1.0,1
32011,1,404,Methylobacillus,2.0,2
404,2,405,Methylobacillus flagellatus,2.0,2
2008793,1,378210,Methyloversatilis,1.0,1
378210,1,2639971,unclassified Methyloversatilis,1.0,1
2639971,2,1842540,Methyloversatilis sp. RAC08,1.0,1
227290,1,379,Rhizobium,3.0,3
379,1,2613769,unclassified Rhizobium,2.0,2
2613769,2,2785056,Rhizobium sp. 007,1.0,1
2613769,2,2849093,Rhizobium sp. WYJ-E13,1.0,1
379,2,398,Rhizobium tropici,1.0,1
227290,1,357,Agrobacterium,1.0,1
227290,1,1612611,Pararhizobium,1.0,1
1612611,1,2643050,unclassified Pararhizobium,1.0,1
2643050,2,3133975,Pararhizobium sp. A13,1.0,1
41294,1,374,Bradyrhizobium,1.0,1
772,1,773,Bartonella,1.0,1
655351,1,655352,Cohaesibacter,1.0,1
655352,1,1002545,environmental samples,1.0,1
1002545,2,1002546,uncultured Cohaesibacter sp.,1.0,1
119045,1,407,Methylobacterium,1.0,1
407,2,270351,Methylobacterium aquaticum,1.0,1
31989,1,2211638,Limimaricola,1.0,1
2211638,2,1492771,Limimaricola variabilis,1.0,1
31989,1,1658781,Aliiroseovarius,1.0,1
1658781,1,2623558,unclassified Aliiroseovarius,1.0,1
2623558,2,2867010,Aliiroseovarius sp. M344,1.0,1
2854170,1,60136,Sulfitobacter,1.0,1
60136,2,60137,Sulfitobacter pontiacus,1.0,1
2854170,1,188905,Jannaschia,1.0,1
188905,1,2645469,unclassified Jannaschia,1.0,1
2645469,2,2867012,Jannaschia sp. W003,1.0,1
41297,1,165696,Novosphingobium,1.0,1
41297,1,1227948,Sphingomicrobium,1.0,1
1227948,2,1582356,Sphingomicrobium aestuariivivum,1.0,1
2100208,1,1509243,Candidatus Nucleicultrix,2.0,2
1509243,2,1509244,Candidatus Nucleicultrix amoebiphila,2.0,2
44746,1,2601651,Candidatus Nesciobacter,1.0,1
2601651,2,2601668,Candidatus Nesciobacter abundans,1.0,1
942,1,943,Ehrlichia,1.0,1
943,1,106178,canis group,1.0,1
106178,2,779,Ehrlichia ruminantium,1.0,1
942,1,2883098,Candidatus Mesenet,1.0,1
2883098,1,3066220,unclassified Candidatus Mesenet,1.0,1
3066220,2,3066221,Candidatus Mesenet endosymbiont of Phosphuga atrata,1.0,1
2800061,1,2004661,Hyphobacterium,1.0,1
2004661,1,2638931,unclassified Hyphobacterium,1.0,1
2638931,2,2749086,Hyphobacterium sp. CCMP332,1.0,1
580372,1,377315,Mariprofundus,3.0,3
377315,2,1921087,Mariprofundus ferrinatatus,3.0,3
1268,1,32207,Rothia,110836.0,110836
32207,2,43675,Rothia mucilaginosa,110760.0,110760
32207,2,2047,Rothia dentocariosa,43.0,43
32207,2,172042,Rothia aeria,1.0,1
1268,1,1269,Micrococcus,36.0,36
1269,2,1270,Micrococcus luteus,27.0,27
1268,1,57493,Kocuria,1.0,1
57493,2,72000,Kocuria rhizophila,1.0,1
1268,1,1742991,Pseudoglutamicibacter,1.0,1
1742991,2,98671,Pseudoglutamicibacter albus,1.0,1
85023,1,33882,Microbacterium,3.0,3
33882,2,2509458,Microbacterium protaetiae,1.0,1
33882,1,2609290,unclassified Microbacterium,1.0,1
2609290,2,3049072,Microbacterium sp. zg-Y818,1.0,1
85023,1,2034,Curtobacterium,2.0,2
2034,1,257496,unclassified Curtobacterium,2.0,2
257496,2,2175648,Curtobacterium sp. MCLR17_007,1.0,1
257496,2,2175641,Curtobacterium sp. MCSS17_005,1.0,1
85023,1,46352,Agrococcus,1.0,1
85023,1,55968,Leucobacter,1.0,1
55968,2,2873270,Leucobacter tenebrionis,1.0,1
85023,1,1632778,Diaminobutyricibacter,1.0,1
1632778,1,2620057,unclassified Diaminobutyricibacter,1.0,1
2620057,2,3143537,Diaminobutyricibacter sp. McL0608,1.0,1
145358,1,154116,Georgenia,2.0,2
154116,2,2589797,Georgenia yuyongxinii,2.0,2
145357,1,908935,Yimella,1.0,1
908935,1,2649892,unclassified Yimella,1.0,1
2649892,2,2770551,Yimella sp. cx-51,1.0,1
2049,1,2529408,Schaalia,43293.0,43293
2529408,2,1660,Schaalia odontolytica,42847.0,42847
2529408,1,2691889,unclassified Schaalia,324.0,324
2691889,2,3059028,Schaalia sp. HMT-172,321.0,321
2691889,2,2794089,Schaalia sp. 19OD2882,3.0,3
2529408,2,52773,Schaalia meyeri,33.0,33
2529408,2,131111,Schaalia turicensis,5.0,5
2529408,2,181487,Schaalia cardiffensis,3.0,3
2529408,2,131110,Schaalia radingae,1.0,1
2049,1,1654,Actinomyces,38.0,38
1654,2,1852377,Actinomyces pacaensis,28.0,28
1654,2,111015,Actinomyces radicidentis,2.0,2
1654,2,1659,Actinomyces israelii,1.0,1
1654,1,2609248,unclassified Actinomyces,1.0,1
2609248,2,712122,Actinomyces sp. oral taxon 414,1.0,1
1654,2,1655,Actinomyces naeslundii,1.0,1
1654,2,2057800,Actinomyces qiguomingii,1.0,1
2049,1,2740557,Pauljensenia,6.0,6
2740557,2,178339,Pauljensenia hongkongensis,6.0,6
2049,1,1522056,Flaviflexus,3.0,3
1522056,2,2758573,Flaviflexus equikiangi,3.0,3
2049,1,1069494,Trueperella,1.0,1
1069494,2,59561,Trueperella bernardiae,1.0,1
2049,1,2888879,Nanchangia,1.0,1
2888879,2,2692125,Nanchangia anserum,1.0,1
1653,1,1716,Corynebacterium,2476.0,2476
1716,2,38304,Corynebacterium tuberculostearicum,2422.0,2422
1716,2,1404244,Corynebacterium glyciniphilum,1.0,1
1716,1,2624378,unclassified Corynebacterium,1.0,1
2624378,2,3074378,Corynebacterium sp. Z-1,1.0,1
1716,2,161895,Corynebacterium phocae,1.0,1
1716,2,2487892,Corynebacterium urogenitale,1.0,1
1716,2,3049799,Corynebacterium breve,1.0,1
1716,2,1717,Corynebacterium diphtheriae,1.0,1
1762,1,1866885,Mycolicibacterium,2.0,2
1866885,2,39692,Mycolicibacterium parafortuitum,1.0,1
1866885,2,36814,Mycolicibacterium rhodesiae,1.0,1
1762,1,1763,Mycobacterium,1.0,1
85025,1,1817,Nocardia,2.0,2
1817,2,209247,Nocardia yamanashiensis,1.0,1
1817,2,1823,Nocardia otitidiscaviarum,1.0,1
85025,1,85043,Williamsia,1.0,1
85043,2,1603258,Williamsia herbipolensis,1.0,1
85026,1,2053,Gordonia,2.0,2
2053,2,40516,Gordonia hydrophobica,1.0,1
2053,2,84595,Gordonia polyisoprenivorans,1.0,1
2062,1,1883,Streptomyces,7.0,7
1883,1,2593676,unclassified Streptomyces,4.0,4
2593676,2,2975723,Streptomyces sp. NBC_00354,1.0,1
2593676,2,3108485,Streptomyces sp. SS7,1.0,1
2593676,2,2072505,Streptomyces sp. Go-475,1.0,1
1883,2,68239,Streptomyces mirabilis,1.0,1
2062,1,2063,Kitasatospora,1.0,1
