accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,1572,Actinomyces,1654,14491,1126460,109,6643,Actinomyces graevenitzii,55565,0,1146131,0,1572
NZ_LT635457.1,6433,Actinomyces,1654,14491,1126460,109,6643,Actinomyces pacaensis,1852377,6432,1141237,33,1
NZ_CAKAHJ010000001.1,4957,Actinomyces,1654,14491,1126460,109,6643,uncultured Actinomyces sp.,249061,0,1142746,0,4957
NZ_CP124548.1,75,Actinomyces,1654,14491,1126460,109,6643,Actinomyces israelii,1659,75,1147623,5,0
NZ_CP012072.1,3280,Schaalia,2529408,4580,1138211,3344,1568,Schaalia meyeri,52773,3276,1144291,132,4
NZ_CP033459.1,6778,Pseudoprevotella,2884814,6773,1140912,13,5,Pseudoprevotella muciniphila,2133944,6773,1140912,13,5
CAKAFU010000002.1,1558,Alloprevotella,1283313,0,1146145,0,1558,Alloprevotella tannerae,76122,0,1146145,0,1558
NZ_CP032823.1,10108,Aliarcobacter,2321111,10089,1137595,0,19,Aliarcobacter cryaerophilus,28198,10059,1137595,0,49
NZ_CP036550.1,700,Bacteroides,816,5579,1141362,327,435,Bacteroides fragilis,817,664,1146756,247,36
NZ_CP040630.1,5314,Bacteroides,816,5579,1141362,327,435,Bacteroides sp. PHL 2737,2162637,56,1142389,0,5258
NZ_CP102541.1,3698,Bifidobacterium,1678,3698,1143927,78,0,Bifidobacterium longum,216816,2878,1144001,4,820
NZ_CP049272.1,32,Campylobacter,194,21425,1125524,22,732,Campylobacter concisus,199,32,1147586,85,0
NZ_CP082871.1,4569,Campylobacter,194,21425,1125524,22,732,Campylobacter hominis,76517,4548,1143133,1,21
NZ_CP012544.1,7024,Campylobacter,194,21425,1125524,22,732,Campylobacter showae,204,7002,1140123,556,22
NZ_CALGPY010000005.1,10532,Campylobacter,194,21425,1125524,22,732,uncultured Campylobacter sp.,218934,0,1137171,0,10532
NZ_CP022386.1,4861,Capnocytophaga,1016,13320,1134356,17,10,Capnocytophaga gingivalis,1017,4839,1142841,1,22
NZ_CP022384.1,7655,Capnocytophaga,1016,13320,1134356,17,10,Capnocytophaga leadbetteri,327575,7416,1140048,0,239
NZ_CP022379.1,814,Capnocytophaga,1016,13320,1134356,17,10,Capnocytophaga sputigena,1019,807,1146885,4,7
ACIL03000013.1,4488,Catonella,43996,0,1143215,0,4488,Catonella morbi,43997,0,1143215,0,4488
NC_001464.1,2302,Pospiviroid,185753,2295,1145401,0,7,Citrus exocortis viroid,12890,2275,1145401,0,27
