parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1653,1,1716,Corynebacterium,76893.0,76893
1716,2,1719,Corynebacterium pseudotuberculosis,19213.0,19213
1716,2,38289,Corynebacterium jeikeium,15306.0,15306
1716,2,43770,Corynebacterium striatum,12520.0,12520
1716,2,38304,Corynebacterium tuberculostearicum,9464.0,9464
1716,2,43769,Corynebacterium propinquum,8686.0,8686
1716,2,65058,Corynebacterium ulcerans,4374.0,4374
1716,2,37637,Corynebacterium pseudodiphtheriticum,1967.0,1967
1716,1,2624378,unclassified Corynebacterium,26.0,26
2624378,2,3062461,Corynebacterium sp. BD556,18.0,18
2624378,2,2778078,Corynebacterium sp. FDAARGOS 1242,2.0,2
2624378,2,3059080,Corynebacterium sp. P3-F1,2.0,2
1716,2,1717,Corynebacterium diphtheriae,9.0,9
1716,2,2320431,Corynebacterium silvaticum,8.0,8
1716,2,3026968,Corynebacterium ramonii,7.0,7
1716,2,575200,Corynebacterium maris,6.0,6
1716,2,394964,Corynebacterium hansenii,6.0,6
1716,2,1404244,Corynebacterium glyciniphilum,6.0,6
1716,2,225326,Corynebacterium halotolerans,5.0,5
1716,2,169292,Corynebacterium aurimucosum,5.0,5
1716,2,258224,Corynebacterium resistens,4.0,4
1716,2,1050174,Corynebacterium epidermidicanis,4.0,4
1716,2,146827,Corynebacterium simulans,4.0,4
1716,2,39791,Corynebacterium glucuronolyticum,4.0,4
1716,2,38290,Corynebacterium macginleyi,4.0,4
1716,2,36808,Corynebacterium bovis,4.0,4
1716,2,1737425,Corynebacterium provencense,4.0,4
1716,2,61592,Corynebacterium durum,3.0,3
1716,2,163202,Corynebacterium appendicis,3.0,3
1716,2,2709394,Corynebacterium lizhenjunii,3.0,3
1716,2,2675216,Corynebacterium kalinowskii,3.0,3
1716,2,322009,Corynebacterium cyclohexanicum,3.0,3
1716,2,2079234,Corynebacterium gerontici,3.0,3
1716,2,35757,Corynebacterium cystitidis,3.0,3
1716,2,71254,Corynebacterium confusum,3.0,3
1716,2,598660,Corynebacterium pyruviciproducens,3.0,3
1716,2,38284,Corynebacterium accolens,3.0,3
1716,2,1072256,Corynebacterium uterequi,3.0,3
1716,2,43771,Corynebacterium urealyticum,3.0,3
1716,2,1862358,Corynebacterium choanae,3.0,3
1716,2,43765,Corynebacterium amycolatum,3.0,3
1716,2,1230998,Corynebacterium frankenforstense,3.0,3
1716,2,1758466,Corynebacterium faecale,3.0,3
1716,2,1852390,Corynebacterium fournieri,2.0,2
1716,2,1121358,Corynebacterium doosanense,2.0,2
1716,2,556548,Corynebacterium freiburgense,2.0,2
1716,2,441501,Corynebacterium massiliense,2.0,2
1716,2,2487892,Corynebacterium urogenitale,2.0,2
1716,2,227319,Corynebacterium ciconiae,2.0,2
1716,2,3049801,Corynebacterium suedekumii,2.0,2
1716,2,2913502,Corynebacterium hesseae,2.0,2
1716,2,1408191,Corynebacterium deserti,2.0,2
1716,2,134034,Corynebacterium freneyi,2.0,2
1716,2,44750,Corynebacterium auris,2.0,2
1716,2,43768,Corynebacterium matruchotii,2.0,2
1716,2,89154,Corynebacterium terpenotabidum,2.0,2
1716,2,99807,Corynebacterium auriscanis,2.0,2
1716,2,108486,Corynebacterium falsenii,2.0,2
1716,2,131081,Corynebacterium capitovis,2.0,2
1716,2,136857,Corynebacterium testudinoris,2.0,2
1716,2,1727,Corynebacterium variabile,2.0,2
1716,2,152794,Corynebacterium efficiens,2.0,2
1716,2,35755,Corynebacterium kutscheri,2.0,2
1716,2,156978,Corynebacterium imitans,1.0,1
1716,2,2488819,Corynebacterium endometrii,1.0,1
1716,2,2506452,Corynebacterium suranareeae,1.0,1
1716,2,2709392,Corynebacterium qintianiae,1.0,1
1716,2,1231000,Corynebacterium lactis,1.0,1
1716,2,1232427,Corynebacterium ihumii,1.0,1
1716,2,38305,Corynebacterium vitaeruminis,1.0,1
1716,2,2055947,Corynebacterium heidelbergense,1.0,1
1716,2,1979527,Corynebacterium kefirresidentii,1.0,1
1716,2,2594913,Corynebacterium sanguinis,1.0,1
1716,2,1471400,Corynebacterium pelargi,1.0,1
1716,2,38302,Corynebacterium mycetoides,1.0,1
1716,2,1032851,Corynebacterium nuruki,1.0,1
1716,2,38301,Corynebacterium minutissimum,1.0,1
1716,2,1783348,Corynebacterium guangdongense,1.0,1
1716,2,38288,Corynebacterium genitalium,1.0,1
1716,2,156976,Corynebacterium riegelii,1.0,1
1716,2,191493,Corynebacterium sphenisci,1.0,1
1716,2,191610,Corynebacterium atypicum,1.0,1
1716,2,2883169,Corynebacterium uberis,1.0,1
1716,2,2804917,Corynebacterium pseudokroppenstedtii,1.0,1
