parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
2890311,1,570,Klebsiella,108556,56191
570,2,571,Klebsiella oxytoca,63652,32948
570,2,1463165,Klebsiella quasipneumoniae,14780,7650
570,2,244366,Klebsiella variicola,2208,1142
570,2,573,Klebsiella pneumoniae,2165,1120
570,2,1134687,Klebsiella michiganensis,425,219
570,2,2026240,Klebsiella quasivariicola,172,89
570,2,548,Klebsiella aerogenes,163,84
570,2,2058152,Klebsiella grimontii,152,78
570,2,2489010,Klebsiella africana,134,69
570,1,2608929,unclassified Klebsiella,98,50
2608929,2,2267618,Klebsiella sp. P1CD1,17,8
2608929,2,2834819,Klebsiella sp. A52,11,5
2608929,2,2488567,Klebsiella sp. FDAARGOS_511,10,5
2608929,2,1905288,Klebsiella sp. LTGPAF-6F,7,3
2608929,2,2873296,Klebsiella sp. CTHL.F3a,6,3
2608929,2,2851540,Klebsiella sp. PL-2018,6,3
2608929,2,2897413,Klebsiella sp. KPN54798,4,2
2608929,2,2015795,Klebsiella sp. LY,4,2
2608929,2,2787706,Klebsiella sp. BDA134-6,2,1
2608929,2,2675713,Klebsiella sp. WP4-W18-ESBL-05,1,0
2608929,2,2686364,Klebsiella sp. PCX,1,0
2608929,2,2697371,Klebsiella sp. MPUS7,1,0
570,2,2153354,Klebsiella huaxiensis,81,41
570,2,2587529,Klebsiella pasteurii,7,3
2890311,1,160674,Raoultella,31,16
160674,2,1259973,Raoultella electrica,18,9
160674,1,2627600,unclassified Raoultella,6,3
2627600,2,2923366,Raoultella sp. HC6,5,2
2627600,2,2993656,Raoultella sp. DY2415,1,0
160674,2,54291,Raoultella ornithinolytica,2,1
160674,2,575,Raoultella planticola,1,0
160674,2,577,Raoultella terrigena,1,0
543,1,561,Escherichia,242,125
561,2,562,Escherichia coli,222,114
561,2,208962,Escherichia albertii,9,4
561,2,564,Escherichia fergusonii,3,1
543,1,590,Salmonella,138,71
590,2,28901,Salmonella enterica,129,66
590,2,54736,Salmonella bongori,3,1
590,1,2614656,unclassified Salmonella,2,1
2614656,2,2745895,Salmonella sp. SJTUF14178,2,1
543,1,547,Enterobacter,91,47
547,1,354276,Enterobacter cloacae complex,62,32
354276,2,158836,Enterobacter hormaechei,12,6
354276,2,208224,Enterobacter kobei,11,5
354276,2,550,Enterobacter cloacae,9,4
354276,2,61645,Enterobacter asburiae,8,4
354276,2,1812935,Enterobacter roggenkampii,8,4
354276,2,299767,Enterobacter ludwigii,4,2
354276,1,2757714,unclassified Enterobacter cloacae complex,2,1
2757714,2,2027919,Enterobacter cloacae complex sp.,2,1
354276,2,2497875,Enterobacter chuandaensis,1,0
547,1,2608935,unclassified Enterobacter,15,7
2608935,2,2976431,Enterobacter sp. CP102,5,2
2608935,2,2742673,Enterobacter sp. RHBSTW-00975,4,2
2608935,2,2742639,Enterobacter sp. RHBSTW-00175,1,0
2608935,2,2724468,Enterobacter sp. JUb54,1,0
2608935,2,1914861,Enterobacter sp. SA187,1,0
2608935,2,2705458,Enterobacter sp. SES19,1,0
547,2,881260,Enterobacter bugandensis,2,1
547,2,2494702,Enterobacter huaxiensis,1,0
543,1,544,Citrobacter,71,36
544,1,1344959,Citrobacter freundii complex,32,16
1344959,2,546,Citrobacter freundii,15,7
1344959,2,57706,Citrobacter braakii,6,3
1344959,2,1639133,Citrobacter portucalensis,3,1
1344959,2,133448,Citrobacter youngae,1,0
544,1,2644389,unclassified Citrobacter,6,3
2644389,2,3015952,Citrobacter sp. 21OH12SH02A-Citro,1,0
2644389,2,1573676,Citrobacter sp. R56,1,0
2644389,2,2742631,Citrobacter sp. RHBSTW-00029,1,0
2644389,2,2781952,Citrobacter sp. BDA59-3,1,0
2644389,2,2716879,Citrobacter sp. Y3,1,0
544,2,35703,Citrobacter amalonaticus,3,1
544,2,545,Citrobacter koseri,2,1
544,2,2562449,Citrobacter tructae,2,1
544,2,67824,Citrobacter farmeri,1,0
544,2,67825,Citrobacter rodentium,1,0
544,2,1563222,Citrobacter pasteurii,1,0
84564,1,203804,Candidatus Blochmannia,13,6
203804,1,711328,unclassified Candidatus Blochmannia,6,3
711328,2,1505596,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,2,1
711328,2,1505597,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,2,1
