parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
2049,1,2529408,Schaalia,303711.0,303711
2529408,2,1660,Schaalia odontolytica,300248.0,300248
2529408,1,2691889,unclassified Schaalia,1917.0,1917
2691889,2,3059028,Schaalia sp. HMT-172,1868.0,1868
2691889,2,2794089,Schaalia sp. 19OD2882,28.0,28
2691889,2,2709403,Schaalia sp. ZJ405,13.0,13
2691889,2,2758572,Schaalia sp. JY-X169,3.0,3
2529408,2,52773,Schaalia meyeri,209.0,209
2529408,2,131111,Schaalia turicensis,48.0,48
2529408,2,181487,Schaalia cardiffensis,14.0,14
2529408,2,131110,Schaalia radingae,10.0,10
2049,1,1654,Actinomyces,189.0,189
1654,2,1852377,Actinomyces pacaensis,58.0,58
1654,1,2609248,unclassified Actinomyces,28.0,28
2609248,2,712122,Actinomyces sp. oral taxon 414,8.0,8
2609248,2,2057798,Actinomyces sp. 432,7.0,7
2609248,2,1851395,Actinomyces sp. Chiba101,4.0,4
2609248,2,2789424,Actinomyces sp. HMT897,3.0,3
2609248,2,2079536,Actinomyces sp. Z16,2.0,2
2609248,2,2789425,Actinomyces sp. HMT 175,2.0,2
2609248,2,706438,Actinomyces sp. oral taxon 171,1.0,1
2609248,2,712116,Actinomyces sp. oral taxon 169,1.0,1
1654,2,111015,Actinomyces radicidentis,11.0,11
1654,2,103621,Actinomyces urogenitalis,8.0,8
1654,2,1655,Actinomyces naeslundii,6.0,6
1654,2,2763540,Actinomyces trachealis,6.0,6
1654,2,2722820,Actinomyces faecalis,6.0,6
1654,2,2744574,Actinomyces respiraculi,5.0,5
1654,2,1656,Actinomyces viscosus,4.0,4
1654,2,2057743,Actinomyces wuliandei,4.0,4
1654,2,52774,Actinomyces slackii,4.0,4
1654,2,675090,Actinomyces weissii,3.0,3
1654,2,2057800,Actinomyces qiguomingii,3.0,3
1654,2,2560010,Actinomyces procaprae,3.0,3
1654,2,1659,Actinomyces israelii,3.0,3
1654,2,544580,Actinomyces oris,2.0,2
1654,2,461393,Actinomyces massiliensis,2.0,2
1654,2,52771,Actinomyces howellii,2.0,2
1654,2,2755559,Actinomyces capricornis,2.0,2
1654,2,1960083,Actinomyces gaoshouyii,1.0,1
2049,1,2740557,Pauljensenia,73.0,73
2740557,2,178339,Pauljensenia hongkongensis,73.0,73
2049,1,2050,Mobiluncus,3.0,3
2050,2,2051,Mobiluncus curtisii,1.0,1
2050,2,3036302,Mobiluncus massiliensis,1.0,1
2049,1,1069494,Trueperella,3.0,3
1069494,2,59561,Trueperella bernardiae,1.0,1
1069494,2,312285,Trueperella bialowiezensis,1.0,1
1069494,2,445930,Trueperella abortisuis,1.0,1
2049,1,1653174,Actinotignum,2.0,2
1653174,2,1870995,Actinotignum timonense,1.0,1
2049,1,2692113,Gleimia,2.0,2
2692113,2,66228,Gleimia europaea,2.0,2
2049,1,2692118,Winkia,2.0,2
2692118,2,33007,Winkia neuii,2.0,2
2049,1,2888879,Nanchangia,2.0,2
2888879,2,2692125,Nanchangia anserum,2.0,2
2049,1,28263,Arcanobacterium,1.0,1
28263,2,1302235,Arcanobacterium phocisimile,1.0,1
2049,1,2912996,Changpingibacter,1.0,1
2912996,2,2758440,Changpingibacter yushuensis,1.0,1
1268,1,32207,Rothia,19999.0,19999
32207,2,43675,Rothia mucilaginosa,19795.0,19795
32207,2,2047,Rothia dentocariosa,175.0,175
32207,2,172042,Rothia aeria,1.0,1
1268,1,1269,Micrococcus,297.0,297
1269,2,1270,Micrococcus luteus,184.0,184
1269,2,574650,Micrococcus terreus,1.0,1
1269,2,2856555,Micrococcus porci,1.0,1
1268,1,1663,Arthrobacter,19.0,19
1663,1,235627,unclassified Arthrobacter,12.0,12
235627,2,2861279,Arthrobacter sp. PAMC25284,3.0,3
235627,2,2651199,Arthrobacter sp. CDRTa11,2.0,2
235627,2,3140789,Arthrobacter sp. TMP15,1.0,1
235627,2,2828862,Arthrobacter sp. Helios,1.0,1
235627,2,2830998,Arthrobacter sp. NicSoilB8,1.0,1
235627,2,1704044,Arthrobacter sp. ERGS1:01,1.0,1
235627,2,1652545,Arthrobacter sp. YC-RL1,1.0,1
235627,2,2972479,Arthrobacter sp. CJ23,1.0,1
1663,2,1670,Arthrobacter citreus,2.0,2
1663,2,37921,Arthrobacter agilis,1.0,1
1663,2,2211210,Arthrobacter dokdonellae,1.0,1
1663,2,409290,Arthrobacter oryzae,1.0,1
1268,1,1742993,Pseudarthrobacter,6.0,6
1742993,2,361575,Pseudarthrobacter phenanthrenivorans,1.0,1
1742993,2,410837,Pseudarthrobacter defluvii,1.0,1
1268,1,1160973,Auritidibacter,3.0,3
1160973,2,678932,Auritidibacter ignavus,2.0,2
1268,1,1742989,Glutamicibacter,3.0,3
1742989,2,37930,Glutamicibacter protophormiae,1.0,1
1742989,2,1933880,Glutamicibacter halophytocola,1.0,1
1268,1,57493,Kocuria,2.0,2
57493,2,446860,Kocuria flava,1.0,1
1268,1,1742992,Paenarthrobacter,2.0,2
1742992,1,2634190,unclassified Paenarthrobacter,2.0,2
2634190,2,2782567,Paenarthrobacter sp. GOM3,1.0,1
2634190,2,2979324,Paenarthrobacter sp. JL.01a,1.0,1
1268,1,169133,Citricoccus,1.0,1
169133,1,2632435,unclassified Citricoccus,1.0,1
2632435,2,3004095,Citricoccus sp. NR2,1.0,1
1268,1,596707,Sinomonas,1.0,1
596707,1,2646595,unclassified Sinomonas,1.0,1
2646595,2,2020377,Sinomonas sp. R1AF57,1.0,1
1268,1,1742990,Paeniglutamicibacter,1.0,1
1742990,1,2639426,unclassified Paeniglutamicibacter,1.0,1
2639426,2,2853258,Paeniglutamicibacter sp. Y32M11,1.0,1
85023,1,33882,Microbacterium,31.0,31
33882,1,2609290,unclassified Microbacterium,13.0,13
2609290,2,1906274,Microbacterium sp. JZ31,2.0,2
2609290,2,2654193,Microbacterium sp. JZ37,1.0,1
2609290,2,3041512,Microbacterium sp. F6_8S_P_2B,1.0,1
2609290,2,1714373,Microbacterium sp. No. 7,1.0,1
2609290,2,3135262,Microbacterium sp. LWO13-1.2,1.0,1
2609290,2,3049069,Microbacterium sp. zg-B96,1.0,1
2609290,2,2981139,Microbacterium sp. AB,1.0,1
2609290,2,3135255,Microbacterium sp. LWH10-1.2,1.0,1
2609290,2,2483401,Microbacterium sp. 10M-3C3,1.0,1
2609290,2,3049071,Microbacterium sp. zg-Y625,1.0,1
2609290,2,3049073,Microbacterium sp. zg-Y1090,1.0,1
2609290,2,3019890,Microbacterium sp. nov. GSS16,1.0,1
33882,2,2851649,Microbacterium sufflavum,2.0,2
33882,2,33883,Microbacterium arborescens,1.0,1
33882,2,1526412,Microbacterium endophyticum,1.0,1
33882,2,1816425,Microbacterium plantarum,1.0,1
33882,2,2509458,Microbacterium protaetiae,1.0,1
33882,2,582680,Microbacterium azadirachtae,1.0,1
33882,2,515415,Microbacterium invictum,1.0,1
33882,2,2782168,Microbacterium atlanticum,1.0,1
33882,2,84292,Microbacterium chocolatum,1.0,1
33882,2,3028316,Microbacterium horticulturae,1.0,1
85023,1,2034,Curtobacterium,8.0,8
2034,1,257496,unclassified Curtobacterium,5.0,5
257496,2,2175648,Curtobacterium sp. MCLR17_007,2.0,2
257496,2,2175620,Curtobacterium sp. MCLR17_036,1.0,1
257496,2,2175635,Curtobacterium sp. MCLR17_058,1.0,1
2034,2,2035,Curtobacterium flaccumfaciens,1.0,1
85023,1,55968,Leucobacter,7.0,7
55968,1,2621730,unclassified Leucobacter,2.0,2
2621730,2,2813744,Leucobacter sp. CX169,1.0,1
2621730,2,2875729,Leucobacter sp. Psy1,1.0,1
55968,2,2714935,Leucobacter viscericola,2.0,2
55968,2,2873270,Leucobacter tenebrionis,2.0,2
55968,2,2932245,Leucobacter rhizosphaerae,1.0,1
85023,1,33877,Agromyces,4.0,4
33877,1,2639701,unclassified Agromyces,2.0,2
2639701,2,2498704,Agromyces sp. LHK192,1.0,1
