parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
506,1,517,Bordetella,210126,109009
517,2,103855,Bordetella hinzii,56857,29496
517,2,94624,Bordetella petrii,56693,29411
517,2,35814,Bordetella holmesii,37775,19597
517,2,518,Bordetella bronchiseptica,17819,9244
517,2,519,Bordetella parapertussis,2585,1341
517,2,520,Bordetella pertussis,1850,959
517,2,463024,Bordetella genomosp. 6,594,308
517,2,463040,Bordetella genomosp. 13,112,58
517,2,123899,Bordetella trematum,93,48
517,2,1331258,Bordetella pseudohinzii,90,46
517,1,2630031,unclassified Bordetella,89,46
2630031,2,1746199,Bordetella sp. N,47,24
2630031,2,1697043,Bordetella sp. H567,42,21
517,2,521,Bordetella avium,64,33
517,2,463014,Bordetella flabilis,60,31
517,2,463025,Bordetella bronchialis,60,31
517,2,1416806,Bordetella genomosp. 8,59,30
517,2,1416803,Bordetella genomosp. 9,47,24
506,1,222,Achromobacter,82,42
222,2,85698,Achromobacter xylosoxidans,32,16
222,2,32002,Achromobacter denitrificans,17,8
222,2,217203,Achromobacter spanius,8,4
222,1,2626865,unclassified Achromobacter,6,3
2626865,2,1758194,Achromobacter sp. AONIH1,2,1
2626865,2,1881016,Achromobacter sp. MFA1 R4,1,0
2626865,2,2756133,Achromobacter sp. 77,1,0
2626865,2,2860286,Achromobacter sp. ES-001,1,0
222,2,1353891,Achromobacter deleyi,3,1
222,2,1353889,Achromobacter pestifer,1,0
506,1,507,Alcaligenes,51,26
507,2,511,Alcaligenes faecalis,26,13
507,1,259357,unclassified Alcaligenes,17,8
259357,2,1367435,Alcaligenes sp. DN25,5,2
259357,2,2813780,Alcaligenes sp. SORT26,5,2
259357,2,2918755,Alcaligenes sp. NLF5-7,4,2
259357,2,2991054,Alcaligenes sp. SMD-FA,3,1
507,2,323284,Alcaligenes aquatilis,6,3
506,1,90243,Oligella,10,5
90243,2,90245,Oligella urethralis,7,3
90243,2,90244,Oligella ureolytica,3,1
506,1,152267,Pigmentiphaga,9,4
152267,1,2626614,unclassified Pigmentiphaga,6,3
2626614,2,2488560,Pigmentiphaga sp. H8,6,3
152267,2,1940612,Pigmentiphaga aceris,3,1
506,1,359336,Castellaniella,8,4
359336,2,75697,Castellaniella defragrans,8,4
506,1,1921582,Orrella,7,3
1921582,2,1851544,Orrella dioscoreae,4,2
1921582,1,2648553,unclassified Orrella,2,1
2648553,2,2782176,Orrella sp. f23,2,1
1921582,2,2163011,Orrella marina,1,0
506,1,305976,Pusillimonas,6,3
305976,1,2640016,unclassified Pusillimonas,6,3
2640016,2,1007105,Pusillimonas sp. T7-7,5,2
2640016,2,2716226,Pusillimonas sp. DMV24BSW_D,1,0
506,1,257820,Kerstersia,4,2
257820,2,206506,Kerstersia gyiorum,4,2
506,1,1100891,Paenalcaligenes,3,1
1100891,2,643674,Paenalcaligenes hominis,3,1
506,1,1472344,Basilea,2,1
1472344,2,1472345,Basilea psittacipulmonis,2,1
506,1,29574,Taylorella,1,0
506,1,290425,Advenella,1,0
290425,2,310575,Advenella kashmirensis,1,0
506,1,1148163,Paralcaligenes,1,0
1148163,1,2631622,unclassified Paralcaligenes,1,0
2631622,2,2901142,Paralcaligenes sp. KSB-10,1,0
119060,1,32008,Burkholderia,91014,47216
32008,2,28095,Burkholderia gladioli,44878,23281
32008,2,337,Burkholderia glumae,35733,18537
32008,1,87882,Burkholderia cepacia complex,8250,4279
87882,2,95486,Burkholderia cenocepacia,6673,3461
87882,2,292,Burkholderia cepacia,59,30
87882,2,60550,Burkholderia pyrrocinia,46,23
87882,2,488447,Burkholderia contaminans,35,18
87882,2,87883,Burkholderia multivorans,33,17
87882,2,101571,Burkholderia ubonensis,29,15
87882,2,179879,Burkholderia anthina,29,15
87882,2,2978683,Burkholderia orbicola,27,14
87882,2,482957,Burkholderia lata,24,12
87882,2,95485,Burkholderia stabilis,23,11
87882,2,152480,Burkholderia ambifaria,21,10
87882,2,488729,Burkholderia metallica,20,10
87882,2,488731,Burkholderia seminalis,13,6
87882,2,1503055,Burkholderia territorii,10,5
87882,2,488732,Burkholderia diffusa,9,4
87882,2,1503054,Burkholderia stagnalis,8,4
87882,2,488730,Burkholderia arboris,6,3
87882,2,60552,Burkholderia vietnamiensis,6,3
87882,2,488446,Burkholderia latens,5,2
87882,2,2015348,Burkholderia aenigmatica,5,2
87882,2,1207504,Burkholderia pseudomultivorans,4,2
32008,1,111527,pseudomallei group,1280,664
111527,2,57975,Burkholderia thailandensis,1202,623
111527,2,28450,Burkholderia pseudomallei,29,15
111527,2,342113,Burkholderia oklahomensis,14,7
111527,2,1385591,Burkholderia mayonis,4,2
111527,2,13373,Burkholderia mallei,2,1
111527,2,1636423,Burkholderia sp. MSMB1588,2,1
32008,2,41899,Burkholderia plantarii,64,33
32008,2,2615214,Burkholderia perseverans,51,26
32008,1,2613784,unclassified Burkholderia,48,24
2613784,2,1494466,Burkholderia sp. FERM BP-3421,9,4
2613784,2,1637853,Burkholderia sp. NRF60-BP8,8,4
2613784,2,1637869,Burkholderia sp. MSMB0856,5,2
2613784,2,2906514,Burkholderia sp. S-53,3,1
2613784,2,1740163,Burkholderia sp. Bp7605,3,1
2613784,2,2854261,Burkholderia sp. EMB26,2,1
2613784,2,2811789,Burkholderia sp. MS389,2,1
2613784,2,1637862,Burkholderia sp. LA-2-3-30-S1-D2,2,1
2613784,2,2571746,Burkholderia sp. DHOD12,2,1
2613784,2,416344,Burkholderia sp. KJ006,1,0
2613784,2,2811788,Burkholderia sp. MS455,1,0
2613784,2,1705310,Burkholderia sp. IDO3,1,0
119060,1,47670,Lautropia,20520,10645
47670,2,47671,Lautropia mirabilis,20520,10645
119060,1,44013,Polynucleobacter,125,64
44013,1,2640945,unclassified Polynucleobacter,78,40
2640945,2,1758390,Polynucleobacter sp. JS-JIR-II-b4,29,15
2640945,2,1855652,Polynucleobacter sp. es-EL-1,19,9
2640945,2,2689110,Polynucleobacter sp. MWH-UH24A,4,2
2640945,2,2689107,Polynucleobacter sp. MWH-CaK5,4,2
2640945,2,2081041,Polynucleobacter sp. AP-Kolm-20A-A1,3,1
2640945,2,1743173,Polynucleobacter sp. MWH-P3-07-1,1,0
2640945,2,1855880,Polynucleobacter sp. MWH-Aus1W21,1,0
2640945,2,1855883,Polynucleobacter sp. MWH-Braz-FAM2G,1,0
44013,2,1743174,Polynucleobacter tropicus,24,12
44013,2,2527775,Polynucleobacter paneuropaeus,6,3
44013,2,576610,Polynucleobacter necessarius,3,1
44013,2,1855895,Polynucleobacter paludilacus,3,1
44013,2,1743165,Polynucleobacter arcticus,2,1
44013,2,556053,Polynucleobacter acidiphobus,1,0
44013,2,576611,Polynucleobacter asymbioticus,1,0
44013,2,1743162,Polynucleobacter antarcticus,1,0
119060,1,1822464,Paraburkholderia,97,50
1822464,2,420952,Paraburkholderia bryophila,11,5
1822464,2,2571748,Paraburkholderia acidisoli,10,5
1822464,2,2604047,Paraburkholderia dioscoreae,8,4
1822464,2,2547399,Paraburkholderia pallida,6,3
1822464,2,148447,Paraburkholderia phymatum,6,3
1822464,2,2026199,Paraburkholderia aromaticivorans,4,2
1822464,2,1761016,Paraburkholderia caffeinilytica,4,2
1822464,2,948107,Paraburkholderia sprentiae,4,2
1822464,2,420953,Paraburkholderia megapolitana,4,2
1822464,2,261302,Paraburkholderia phytofirmans,3,1
1822464,2,311231,Paraburkholderia ginsengisoli,3,1
1822464,2,134536,Paraburkholderia caledonica,3,1
1822464,2,92647,Paraburkholderia tropica,3,1
1822464,2,75105,Paraburkholderia caribensis,3,1
1822464,2,311230,Paraburkholderia terrae,2,1
1822464,2,169430,Paraburkholderia hospita,2,1
1822464,2,2211211,Paraburkholderia dokdonella,2,1
1822464,2,36873,Paraburkholderia xenovorans,2,1
1822464,2,2861782,Paraburkholderia edwinii,1,0
1822464,2,2571747,Paraburkholderia acidiphila,1,0
1822464,2,169427,Paraburkholderia terricola,1,0
119060,1,106589,Cupriavidus,62,32
106589,2,82633,Cupriavidus pauculus,14,7
106589,2,164546,Cupriavidus taiwanensis,12,6
106589,1,2640874,unclassified Cupriavidus,12,6
2640874,2,2839983,Cupriavidus sp. EM10,5,2
2640874,2,876364,Cupriavidus sp. USMAA2-4,3,1
2640874,2,2027911,Cupriavidus sp. P-10,2,1
2640874,2,2884455,Cupriavidus sp. MP-37,2,1
106589,2,119219,Cupriavidus metallidurans,4,2
106589,2,96344,Cupriavidus oxalaticus,3,1
106589,2,151783,Cupriavidus campinensis,3,1
106589,2,2608999,Cupriavidus cauae,3,1
106589,2,68895,Cupriavidus basilensis,2,1
106589,2,82541,Cupriavidus gilardii,2,1
119060,1,93217,Pandoraea,33,17
93217,2,1891094,Pandoraea fibrosis,6,3
93217,2,93220,Pandoraea pnomenusa,4,2
93217,2,93218,Pandoraea apista,3,1
93217,2,93221,Pandoraea pulmonicola,3,1
93217,1,2624094,unclassified Pandoraea,2,1
2624094,2,2518599,Pandoraea sp. XY-2,1,0
93217,2,93219,Pandoraea norimbergensis,1,0
93217,2,656178,Pandoraea vervacti,1,0
93217,2,656179,Pandoraea faecigallinarum,1,0
93217,2,2508289,Pandoraea commovens,1,0
119060,1,48736,Ralstonia,25,12
48736,2,305,Ralstonia solanacearum,13,6
48736,2,329,Ralstonia pickettii,5,2
48736,2,105219,Ralstonia mannitolilytica,3,1
48736,1,209769,unclassified Ralstonia,1,0
209769,2,2880990,Ralstonia sp. RS650,1,0
119060,1,2571159,Mycetohabitans,12,6
2571159,2,412963,Mycetohabitans rhizoxinica,12,6
119060,1,1827195,Caballeronia,11,5
1827195,1,2646786,unclassified Caballeronia,6,3
2646786,2,2878150,Caballeronia sp. Lep1P3,3,1
2646786,2,2814653,Caballeronia sp. M1242,1,0
2646786,2,2878152,Caballeronia sp. Sq4a,1,0
2646786,2,2878153,Caballeronia sp. TF1N1,1,0
1827195,2,758793,Caballeronia insecticola,2,1
1827195,2,1071679,Caballeronia grimmiae,2,1
1827195,2,871203,Caballeronia zhejiangensis,1,0
119060,1,131079,Limnobacter,7,3
131079,1,2630203,unclassified Limnobacter,7,3
2630203,2,2732163,Limnobacter sp. SAORIC-580,7,3
119060,1,240411,Chitinimonas,6,3
240411,2,356302,Chitinimonas koreensis,6,3
119060,1,2680021,Ephemeroptericola,6,3
2680021,2,2268024,Ephemeroptericola cinctiostellae,6,3
119060,1,2018044,Candidatus Vallotia,2,1
2018044,1,2735707,unclassified Candidatus Vallotia,2,1
2735707,2,2864217,Candidatus Vallotia sp. (ex Adelges kitamiensis),2,1
119060,1,1810868,Mycoavidus,1,0
1810868,1,2649241,unclassified Mycoavidus,1,0
80864,1,80865,Delftia,51849,26898
80865,2,80866,Delftia acidovorans,37848,19634
80865,2,180282,Delftia tsuruhatensis,285,147
80865,1,2613839,unclassified Delftia,236,122
2613839,2,1920191,Delftia sp. HK171,125,64
2613839,2,742013,Delftia sp. Cs1-4,104,53
2613839,2,2708352,Delftia sp. WY8,1,0
80865,2,558537,Delftia lacustris,162,84
80864,1,34072,Variovorax,56,29
34072,1,663243,unclassified Variovorax,35,18
