read_accession_id,taxid,count
NZ_LT635457.1,1852377,70
NZ_CP033459.1,2133944,102
CAKAFU010000002.1,2630389,1
CAKAFU010000002.1,49546,1
CAKAFU010000002.1,976,1
CAKAFU010000002.1,28133,1
CAKAFU010000002.1,816,1
CAKAFU010000002.1,2609279,1
CAKAFU010000002.1,2913616,1
NZ_CP032823.1,1032070,1182
NZ_CP032823.1,2321111,8
NZ_CP032823.1,28198,13
NZ_CP032823.1,1032241,2
NZ_CP032823.1,2808963,2
NZ_CP049272.1,199,17855
NZ_CP049272.1,360104,119
NZ_CP049272.1,194,28
NZ_CP049272.1,200,1
NZ_CP049272.1,2593542,2
NZ_CP049272.1,1813019,1
NZ_CP049272.1,197,1
NZ_CP012544.1,204,51467
NZ_CP012544.1,203,3
NZ_CP012544.1,194,195
NZ_CP012544.1,2593542,1
NZ_CP012544.1,449520,2
NZ_CP012544.1,199,3
NZ_CP012544.1,206,2
NZ_CP012544.1,2042961,1
NZ_CP012544.1,131567,1
NZ_CP012544.1,2983836,1
NZ_CP012544.1,522484,1
NZ_CP012544.1,200,2
NZ_CP012544.1,2517362,1
NZ_CP012544.1,1660080,1
NZ_CP012544.1,2,1
NZ_CP022386.1,1017,5047
NZ_CP022386.1,1016,16
NZ_CP022386.1,1019,1
NZ_CP022386.1,1316596,2
NZ_CP022386.1,1316593,2
NZ_CP022386.1,1018,1
NZ_CP022386.1,976,1
NZ_CP022386.1,702745,1
NZ_CP022384.1,327575,22788
NZ_CP022384.1,1016,924
NZ_CP022384.1,28189,7
NZ_CP022384.1,2545799,78
NZ_CP022384.1,976,11
NZ_CP022384.1,1018,6
NZ_CP022384.1,1019,11
NZ_CP022384.1,2708117,10
NZ_CP022384.1,1017,5
NZ_CP022384.1,200644,7
NZ_CP022384.1,28188,8
NZ_CP022384.1,1316596,11
NZ_CP022384.1,45243,4
NZ_CP022384.1,49546,2
NZ_CP022384.1,1848904,1
NZ_CP022384.1,823,1
NZ_CP022384.1,1624,1
NZ_CP022384.1,674529,1
NZ_CP022384.1,2640652,2
NZ_CP022384.1,1945657,1
NZ_CP022384.1,171549,1
NZ_CP022384.1,1308,1
NZ_CP022379.1,1019,228
NZ_CP022379.1,1016,2
NZ_CP028101.1,76856,142
NZ_CP028101.1,851,17
NZ_CP028101.1,848,8
NZ_CP028101.1,671211,1
NZ_CP028101.1,525283,2
NZ_CP028101.1,76857,1
NZ_CP028101.1,1307428,1
NZ_CP028101.1,76859,1
NZ_CP028101.1,2663009,1
NZ_CP024703.1,2663009,258274
NZ_CP024703.1,848,6602
NZ_CP024703.1,76856,74
NZ_CP024703.1,1583098,328
NZ_CP024703.1,860,370
NZ_CP024703.1,76857,616
NZ_CP024703.1,155615,35
NZ_CP024703.1,851,1071
NZ_CP024703.1,469602,16
NZ_CP024703.1,76859,342
NZ_CP024703.1,203491,115
NZ_CP024703.1,1301,1
NZ_CP024703.1,469601,15
NZ_CP024703.1,1307442,43
NZ_CP024703.1,1755100,29
