read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,49,root,49,Bacteria,49,Actinomycetota,49,Actinomycetes,49,Actinomycetales,49,Actinomycetaceae,49,Actinomyces,49,Actinomyces pacaensis,49
NZ_CP033459.1,271,root,270,Bacteria,270,Bacteroidota,270,Bacteroidia,270,Bacteroidales,270,Prevotellaceae,270,Pseudoprevotella,270,Pseudoprevotella muciniphila,270
NZ_CP036550.1,2167,root,2159,Bacteria,2159,Bacteroidota,2159,Bacteroidia,2149,Bacteroidales,2149,Bacteroidaceae,2114,Bacteroides,2100,Bacteroides fragilis,2084
NZ_CP049272.1,428,root,426,Bacteria,426,Campylobacterota,426,Epsilonproteobacteria,426,Campylobacterales,426,Campylobacteraceae,426,Campylobacter,426,Campylobacter concisus,426
NZ_CP012544.1,2808,root,2794,Bacteria,2794,Campylobacterota,2794,Epsilonproteobacteria,2794,Campylobacterales,2794,Campylobacteraceae,2794,Campylobacter,2794,Campylobacter showae,2784
NZ_CP022386.1,11896,root,11855,Bacteria,11855,Bacteroidota,11855,Flavobacteriia,11855,Flavobacteriales,11855,Flavobacteriaceae,11855,Capnocytophaga,11855,Capnocytophaga gingivalis,11833
NZ_CP022384.1,5142,root,5116,Bacteria,5116,Bacteroidota,5116,Flavobacteriia,5116,Flavobacteriales,5116,Flavobacteriaceae,5114,Capnocytophaga,5114,Capnocytophaga leadbetteri,5017
NZ_CP022379.1,87,root,87,Bacteria,87,Bacteroidota,87,Flavobacteriia,87,Flavobacteriales,87,Flavobacteriaceae,87,Capnocytophaga,87,Capnocytophaga sputigena,87
NZ_CP028101.1,376,root,375,Bacteria,375,Fusobacteriota,375,Fusobacteriia,375,Fusobacteriales,375,Fusobacteriaceae,375,Fusobacterium,375,Fusobacterium nucleatum,359
NZ_CP024703.1,98896,root,98521,Bacteria,98520,Fusobacteriota,98520,Fusobacteriia,98520,Fusobacteriales,98520,Fusobacteriaceae,98515,Fusobacterium,98515,Fusobacterium pseudoperiodonticum,97255
NZ_CP083637.1,76,root,75,Bacteria,75,Bacillota,75,Bacilli,75,Bacillales,75,unclassified Bacillales family,0,Gemella,75,Gemella haemolysans,75
NZ_CP031243.1,47,root,47,Bacteria,47,Pseudomonadota,47,Gammaproteobacteria,47,Pasteurellales,47,Pasteurellaceae,47,Haemophilus,47,Haemophilus haemolyticus,47
NZ_AP018768.1,139,root,138,Bacteria,138,Pseudomonadota,138,Gammaproteobacteria,138,Pasteurellales,138,Pasteurellaceae,138,Haemophilus,138,Haemophilus influenzae,132
NZ_CP035368.2,106472,root,106114,Bacteria,106114,Pseudomonadota,106114,Gammaproteobacteria,106104,Pasteurellales,106100,Pasteurellaceae,106100,Haemophilus,105928,Haemophilus parainfluenzae,105577
NC_013203.1,34,root,34,Bacteria,34,Actinomycetota,34,Coriobacteriia,34,Coriobacteriales,34,Atopobiaceae,34,Lancefieldella,34,Lancefieldella parvula,34
