parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,1098320,549796
32207,2,43675,Rothia mucilaginosa,1094521,547894
32207,2,2047,Rothia dentocariosa,351,175
32207,2,172042,Rothia aeria,51,25
32207,2,37923,Rothia kristinae,28,14
32207,2,85336,Rothia nasimurium,23,11
32207,1,2689056,unclassified Rothia (in: high G+C Gram-positive bacteria),19,9
2689056,2,2810516,Rothia sp. ZJ932,19,9
32207,2,169480,Rothia amarae,17,8
32207,2,396015,Rothia terrae,17,8
1268,1,1269,Micrococcus,14236,7126
1269,2,1270,Micrococcus luteus,6836,3421
1269,1,2620948,unclassified Micrococcus,261,130
2620948,2,2856555,Micrococcus sp. KD337-16,245,122
2620948,2,2995171,Micrococcus sp. SL257,6,3
2620948,2,1179670,Micrococcus sp. KBS0714,5,2
1269,2,566027,Micrococcus yunnanensis,9,4
1268,1,1663,Arthrobacter,377,188
1663,1,235627,unclassified Arthrobacter,225,112
235627,2,2996261,Arthrobacter sp. MMS18-M83,15,7
235627,2,2828862,Arthrobacter sp. Helios,14,7
235627,2,2886935,Arthrobacter sp. zg-Y453,12,6
235627,2,2886936,Arthrobacter sp. zg-Y462,11,5
235627,2,2017685,Arthrobacter sp. PM3,11,5
235627,2,2987701,Arthrobacter sp. YA7-1,10,5
235627,2,2991715,Arthrobacter sp. ATA002,8,4
235627,2,2972479,Arthrobacter sp. CJ23,8,4
235627,2,2861279,Arthrobacter sp. PAMC25284,8,4
235627,2,2651199,Arthrobacter sp. CDRTa11,6,3
235627,2,2575374,Arthrobacter sp. 24S4-2,6,3
235627,2,2830992,Arthrobacter sp. StoSoilB5,6,3
235627,2,1494608,Arthrobacter sp. PAMC 25486,6,3
235627,2,1704044,Arthrobacter sp. ERGS1:01,5,2
235627,2,2830995,Arthrobacter sp. StoSoilB20,5,2
235627,2,2830983,Arthrobacter sp. NtRootA1,5,2
235627,2,2886940,Arthrobacter sp. zg-Y809,5,2
235627,2,1849032,Arthrobacter sp. U41,4,2
235627,2,2830997,Arthrobacter sp. NicSoilB4,4,2
235627,2,2830993,Arthrobacter sp. StoSoilB13,3,1
235627,2,2886932,Arthrobacter sp. zg-Y1110,3,1
235627,2,2964616,Arthrobacter sp. zg-Y815,3,1
235627,2,290399,Arthrobacter sp. FB24,3,1
235627,2,1477518,Arthrobacter sp. D5-1,3,1
235627,2,2600159,Arthrobacter sp. UKPF54-2,3,1
235627,2,2565366,Arthrobacter sp. PAMC25564,2,1
235627,2,2079227,Arthrobacter sp. PGP41,2,1
235627,2,2830998,Arthrobacter sp. NicSoilB8,2,1
235627,2,2879617,Arthrobacter sp. FW305-BF8,2,1
235627,2,2879618,Arthrobacter sp. FW306-2-2C-D06B,2,1
235627,2,2879620,Arthrobacter sp. FW306-05-C,2,1
235627,2,2997335,Arthrobacter sp. FX8,1,0
235627,2,2830994,Arthrobacter sp. StoSoilB19,1,0
235627,2,2963432,Arthrobacter sp. DNA4,1,0
235627,2,2964609,Arthrobacter sp. zg-Y859,1,0
235627,2,2964610,Arthrobacter sp. zg-Y1171,1,0
1663,2,2486855,Arthrobacter sulfonylureivorans,20,10
1663,2,37921,Arthrobacter agilis,17,8
1663,2,2211210,Arthrobacter dokdonellae,13,6
1663,2,37928,Arthrobacter crystallopoietes,11,5
1663,2,199136,Arthrobacter koreensis,11,5
1663,2,156980,Arthrobacter woluwensis,10,5
1663,2,656366,Arthrobacter alpinus,9,4
1663,2,2895818,Arthrobacter antioxidans,6,3
1663,2,2817475,Arthrobacter jiangjiafuii,5,2
1663,2,2816859,Arthrobacter sunyaminii,3,1
1663,2,2813727,Arthrobacter polaris,2,1
1268,1,57493,Kocuria,176,88
57493,1,2649579,unclassified Kocuria,46,23
2649579,2,2711328,Kocuria sp. TGY1127_2,37,18
2649579,2,1702043,Kocuria sp. BT304,7,3
2649579,2,2719588,Kocuria sp. KD4,2,1
57493,2,71999,Kocuria palustris,23,11
57493,2,72000,Kocuria rhizophila,22,11
57493,2,1275,Kocuria rosea,12,6
57493,2,446860,Kocuria flava,9,4
57493,2,1272,Kocuria varians,8,4
57493,2,388357,Kocuria turfanensis,7,3
57493,2,1049583,Kocuria indica,1,0
1268,1,1742989,Glutamicibacter,91,45
1742989,1,2627139,unclassified Glutamicibacter,18,9
2627139,2,2989817,Glutamicibacter sp. MNS18,16,8
2627139,2,2984842,Glutamicibacter sp. JL.03c,1,0
2627139,2,3023076,Glutamicibacter sp. M10,1,0
1742989,2,1933880,Glutamicibacter halophytocola,16,8
1742989,2,37930,Glutamicibacter protophormiae,14,7
1742989,2,162496,Glutamicibacter creatinolyticus,14,7
1742989,2,1775880,Glutamicibacter mishrai,12,6
