parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,737131,383096
32207,2,43675,Rothia mucilaginosa,735789,382399
32207,2,2047,Rothia dentocariosa,933,484
32207,2,172042,Rothia aeria,57,29
32207,2,37923,Rothia kristinae,6,3
32207,2,396015,Rothia terrae,4,2
32207,1,2689056,unclassified Rothia (in: high G+C Gram-positive bacteria),4,2
2689056,2,2810516,Rothia sp. ZJ932,4,2
32207,2,169480,Rothia amarae,3,1
32207,2,85336,Rothia nasimurium,2,1
1268,1,1269,Micrococcus,36717,19082
1269,2,1270,Micrococcus luteus,30238,15715
1269,1,2620948,unclassified Micrococcus,92,47
2620948,2,2856555,Micrococcus sp. KD337-16,49,25
2620948,2,1179670,Micrococcus sp. KBS0714,32,16
2620948,2,2995171,Micrococcus sp. SL257,10,5
1269,2,566027,Micrococcus yunnanensis,23,11
1268,1,1663,Arthrobacter,46,23
1663,1,235627,unclassified Arthrobacter,32,16
235627,2,2828862,Arthrobacter sp. Helios,6,3
235627,2,2861279,Arthrobacter sp. PAMC25284,4,2
235627,2,2987701,Arthrobacter sp. YA7-1,3,1
235627,2,2830998,Arthrobacter sp. NicSoilB8,3,1
235627,2,1494608,Arthrobacter sp. PAMC 25486,3,1
235627,2,2997335,Arthrobacter sp. FX8,2,1
235627,2,2017685,Arthrobacter sp. PM3,2,1
235627,2,290399,Arthrobacter sp. FB24,1,0
235627,2,2972479,Arthrobacter sp. CJ23,1,0
235627,2,2886936,Arthrobacter sp. zg-Y462,1,0
235627,2,2830995,Arthrobacter sp. StoSoilB20,1,0
235627,2,2651199,Arthrobacter sp. CDRTa11,1,0
1663,2,37921,Arthrobacter agilis,2,1
1663,2,37928,Arthrobacter crystallopoietes,2,1
1663,2,656366,Arthrobacter alpinus,2,1
1663,2,2211210,Arthrobacter dokdonellae,1,0
1663,2,2813727,Arthrobacter polaris,1,0
1663,2,2816859,Arthrobacter sunyaminii,1,0
1268,1,57493,Kocuria,17,8
57493,2,72000,Kocuria rhizophila,6,3
57493,2,1049583,Kocuria indica,4,2
57493,2,446860,Kocuria flava,3,1
57493,2,71999,Kocuria palustris,1,0
1268,1,1742989,Glutamicibacter,9,4
1742989,2,1933880,Glutamicibacter halophytocola,4,2
1742989,2,37930,Glutamicibacter protophormiae,3,1
1742989,2,1775880,Glutamicibacter mishrai,2,1
1268,1,1742993,Pseudarthrobacter,9,4
1742993,1,2647000,unclassified Pseudarthrobacter,2,1
2647000,2,2973976,Pseudarthrobacter sp. NS4,1,0
2647000,2,3018929,Pseudarthrobacter sp. MM222,1,0
1742993,2,85085,Pseudarthrobacter chlorophenolicus,1,0
1742993,2,2697569,Pseudarthrobacter psychrotolerans,1,0
1268,1,1160973,Auritidibacter,4,2
1160973,1,2634694,unclassified Auritidibacter,4,2
2634694,2,2170745,Auritidibacter sp. NML130574,4,2
1268,1,1742992,Paenarthrobacter,3,1
1742992,2,37931,Paenarthrobacter ureafaciens,1,0
1742992,1,2634190,unclassified Paenarthrobacter,1,0
2634190,2,2735316,Paenarthrobacter sp. YJN-5,1,0
1268,1,596707,Sinomonas,2,1
596707,2,37927,Sinomonas atrocyanea,1,0
596707,1,2646595,unclassified Sinomonas,1,0
2646595,2,2020377,Sinomonas sp. R1AF57,1,0
1268,1,1742990,Paeniglutamicibacter,2,1
1742990,1,2639426,unclassified Paeniglutamicibacter,2,1
2639426,2,2853258,Paeniglutamicibacter sp. Y32M11,1,0
2639426,2,2986919,Paeniglutamicibacter sp. ZC-3,1,0
1268,1,169133,Citricoccus,1,0
169133,1,2632435,unclassified Citricoccus,1,0
2632435,2,2567881,Citricoccus sp. SGAir0253,1,0
85023,1,33882,Microbacterium,45,23
33882,1,2609290,unclassified Microbacterium,10,5
2609290,2,2909588,Microbacterium sp. KUDC0406,3,1
2609290,2,2734618,Microbacterium sp. NIBRBAC000506063,1,0
2609290,2,1714373,Microbacterium sp. No. 7,1,0
2609290,2,2989818,Microbacterium sp. MPKO10,1,0
2609290,2,2606451,Microbacterium sp. 1S1,1,0
2609290,2,2925844,Microbacterium sp. H1-D42,1,0
2609290,2,2268461,Microbacterium sp. ABRD_28,1,0
33882,2,2509458,Microbacterium protaetiae,8,4
33882,2,273677,Microbacterium oleivorans,3,1
33882,2,2782168,Microbacterium atlanticum,2,1
33882,2,69362,Microbacterium schleiferi,2,1
33882,2,84292,Microbacterium chocolatum,2,1
33882,2,2708079,Microbacterium fandaimingii,2,1
33882,2,2033,Microbacterium testaceum,1,0
33882,2,344163,Microbacterium terricola,1,0
33882,2,743009,Microbacterium oryzae,1,0
33882,2,2614639,Microbacterium lushaniae,1,0
33882,2,104336,Microbacterium foliorum,1,0
33882,2,904291,Microbacterium sediminis,1,0
33882,2,2782167,Microbacterium luteum,1,0
33882,2,936337,Microbacterium amylolyticum,1,0
85023,1,55968,Leucobacter,25,12
55968,1,2621730,unclassified Leucobacter,13,6
2621730,2,2813744,Leucobacter sp. CX169,4,2
2621730,2,2932245,Leucobacter sp. H25R-14,4,2
2621730,2,2873270,Leucobacter sp. NB 10,2,1
2621730,2,2932247,Leucobacter sp. H21R-40,1,0
55968,2,1935379,Leucobacter muris,8,4
55968,2,1784719,Leucobacter triazinivorans,2,1
55968,2,340320,Leucobacter luti,1,0
55968,2,2714935,Leucobacter viscericola,1,0
85023,1,33877,Agromyces,13,6
33877,2,453304,Agromyces aureus,4,2
33877,1,2639701,unclassified Agromyces,4,2
2639701,2,2932244,Agromyces sp. H17E-10,3,1
2639701,2,2929802,Agromyces sp. CFWR-12,1,0
33877,2,2080742,Agromyces badenianii,2,1
33877,2,659012,Agromyces soli,1,0
33877,2,1389020,Agromyces marinus,1,0
33877,2,2781962,Agromyces archimandritae,1,0
85023,1,33886,Rathayibacter,6,3
33886,2,59737,Rathayibacter iranicus,4,2
33886,1,2609250,unclassified Rathayibacter,2,1
2609250,2,2609257,Rathayibacter sp. VKM Ac-2804,1,0
85023,1,2034,Curtobacterium,5,2
2034,2,2035,Curtobacterium flaccumfaciens,2,1
2034,1,257496,unclassified Curtobacterium,2,1
257496,2,2795488,Curtobacterium sp. YC1,1,0
257496,2,2804758,Curtobacterium sp. 24E2,1,0
85023,1,1573,Clavibacter,4,2
1573,2,28447,Clavibacter michiganensis,2,1
1573,1,2626594,unclassified Clavibacter,1,0
