accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,1570,Actinomyces,1654,14551,1122650,164,6515,Actinomyces graevenitzii,55565,0,1142310,0,1570
NZ_LT635457.1,6409,Actinomyces,1654,14551,1122650,164,6515,Actinomyces pacaensis,1852377,6409,1137428,43,0
NZ_CAKAHJ010000001.1,4941,Actinomyces,1654,14551,1122650,164,6515,uncultured Actinomyces sp.,249061,0,1138939,0,4941
NZ_CP124548.1,74,Actinomyces,1654,14551,1122650,164,6515,Actinomyces israelii,1659,74,1143795,11,0
NZ_CP012072.1,3268,Schaalia,2529408,4621,1133846,3905,1508,Schaalia meyeri,52773,3267,1140514,98,1
NZ_CP033459.1,6759,Pseudoprevotella,2884814,6754,1137095,26,5,Pseudoprevotella muciniphila,2133944,6754,1137095,26,5
CAKAFU010000002.1,1551,Alloprevotella,1283313,0,1142329,0,1551,Alloprevotella tannerae,76122,0,1142329,0,1551
NZ_CP032823.1,10073,Aliarcobacter,2321111,10066,1133802,5,7,Aliarcobacter cryaerophilus,28198,10050,1133806,1,23
NZ_CP036550.1,700,Bacteroides,816,5596,1137333,551,400,Bacteroides fragilis,817,680,1142605,575,20
NZ_CP040630.1,5296,Bacteroides,816,5596,1137333,551,400,Bacteroides sp. PHL 2737,2162637,84,1138584,0,5212
NZ_CP102541.1,3686,Bifidobacterium,1678,3686,1140101,93,0,Bifidobacterium longum,216816,3296,1140188,6,390
NZ_CP049272.1,32,Campylobacter,194,21647,1121764,27,442,Campylobacter concisus,199,32,1143745,103,0
NZ_CP082871.1,4552,Campylobacter,194,21647,1121764,27,442,Campylobacter hominis,76517,4548,1139328,0,4
NZ_CP012544.1,7003,Campylobacter,194,21647,1121764,27,442,Campylobacter showae,204,6987,1136248,629,16
NZ_CALGPY010000005.1,10502,Campylobacter,194,21647,1121764,27,442,uncultured Campylobacter sp.,218934,0,1133378,0,10502
NZ_CP022386.1,4844,Capnocytophaga,1016,13279,1130569,27,5,Capnocytophaga gingivalis,1017,4839,1139033,3,5
NZ_CP022384.1,7628,Capnocytophaga,1016,13279,1130569,27,5,Capnocytophaga leadbetteri,327575,7463,1136252,0,165
NZ_CP022379.1,812,Capnocytophaga,1016,13279,1130569,27,5,Capnocytophaga sputigena,1019,812,1143064,4,0
ACIL03000013.1,4473,Catonella,43996,0,1139407,0,4473,Catonella morbi,43997,0,1139407,0,4473
NC_001464.1,2411,Pospiviroid,185753,2411,1141469,0,0,Citrus exocortis viroid,12890,2411,1141469,0,0
NZ_CP073092.1,5521,Corynebacterium,1716,30679,1112866,221,114,Corynebacterium tuberculostearicum,38304,5398,1138354,5,123
NZ_CP101133.1,2697,Corynebacterium,1716,30679,1112866,221,114,Corynebacterium pseudotuberculosis,1719,2692,1141150,33,5
NZ_CP100372.1,3587,Corynebacterium,1716,30679,1112866,221,114,Corynebacterium pseudodiphtheriticum,37637,3492,1140284,9,95
NZ_CP063195.1,4762,Corynebacterium,1716,30679,1112866,221,114,Corynebacterium jeikeium,38289,4568,1139111,7,194
NZ_CP100361.1,2522,Corynebacterium,1716,30679,1112866,221,114,Corynebacterium propinquum,43769,2494,1141347,11,28
NZ_CP024931.1,3180,Corynebacterium,1716,30679,1112866,221,114,Corynebacterium striatum,43770,3060,1140690,10,120
NZ_AP027140.1,8524,Corynebacterium,1716,30679,1112866,221,114,Corynebacterium ulcerans,65058,7219,1135355,1,1305
NC_001472.1,23794,Enterovirus,12059,33523,1090319,0,20038,Enterovirus B,138949,8000,1120032,54,15794
MT157224.1,1454,Enterovirus,12059,33523,1090319,0,20038,Human rhinovirus sp.,169066,0,1142426,0,1454
NC_038311.1,9345,Enterovirus,12059,33523,1090319,0,20038,Rhinovirus A,147711,9345,1134446,89,0
NC_009996.1,5843,Enterovirus,12059,33523,1090319,0,20038,Rhinovirus C,463676,5843,1138037,0,0
OQ842458.1,23794,Enterovirus,12059,33523,1090319,0,20038,Enterovirus B,138949,8000,1120032,54,15794
NC_038307.1,23794,Enterovirus,12059,33523,1090319,0,20038,Enterovirus B,138949,8000,1120032,54,15794
OQ842451.1,23794,Enterovirus,12059,33523,1090319,0,20038,Enterovirus B,138949,8000,1120032,54,15794
OQ919261.1,23794,Enterovirus,12059,33523,1090319,0,20038,Enterovirus B,138949,8000,1120032,54,15794
OQ842410.1,5900,Enterovirus,12059,33523,1090319,0,20038,Enterovirus A,138948,1186,1136860,1120,4714
NC_038308.1,6549,Enterovirus,12059,33523,1090319,0,20038,Enterovirus D,138951,6549,1137309,22,0
JQ041368.1,23794,Enterovirus,12059,33523,1090319,0,20038,Enterovirus B,138949,8000,1120032,54,15794
EF174468.1,23794,Enterovirus,12059,33523,1090319,0,20038,Enterovirus B,138949,8000,1120032,54,15794
NC_038312.1,676,Enterovirus,12059,33523,1090319,0,20038,Rhinovirus B,147712,676,1143204,0,0
MN164484.2,3254,Guelphvirus,2732062,3227,1140626,0,27,Escherichia virus ECH1,2593465,0,1140626,0,3254
NZ_CP018196.1,976,Fusobacterium,848,6763,1136932,181,4,Fusobacterium necrophorum,859,976,1142865,39,0
NZ_CP028101.1,694,Fusobacterium,848,6763,1136932,181,4,Fusobacterium nucleatum,851,653,1143171,15,41
NZ_CP024703.1,4909,Fusobacterium,848,6763,1136932,181,4,Fusobacterium pseudoperiodonticum,2663009,4850,1138967,4,59
NZ_CAKOJV010000001.1,188,Fusobacterium,848,6763,1136932,181,4,uncultured Fusobacterium sp.,159267,0,1143692,0,188
NZ_CP083637.1,1189,Gemella,1378,5690,1137948,50,192,Gemella haemolysans,1379,1187,1142687,4,2
NZ_CP046314.1,4693,Gemella,1378,5690,1137948,50,192,Gemella morbillorum,29391,4495,1139184,3,198
NZ_CP040915.1,6624,Georgenia,154116,6624,1137239,17,0,Georgenia yuyongxinii,2589797,6624,1137254,2,0
NZ_CP031243.1,2608,Haemophilus,724,23263,1120573,15,29,Haemophilus haemolyticus,726,2577,1141267,5,31
NZ_AP018768.1,1733,Haemophilus,724,23263,1120573,15,29,Haemophilus influenzae,727,1686,1142133,14,47
NZ_CP038817.1,10136,Haemophilus,724,23263,1120573,15,29,Haemophilus parahaemolyticus,735,10104,1133742,2,32
NZ_CP035368.2,5893,Haemophilus,724,23263,1120573,15,29,Haemophilus parainfluenzae,729,5868,1137979,8,25
NZ_LT906463.1,2922,Haemophilus,724,23263,1120573,15,29,Haemophilus pittmaniae,249188,2912,1140958,0,10
NC_039199.1,658,Metapneumovirus,162387,658,1143222,0,0,Metapneumovirus hominis,3048148,658,1143222,0,0
NC_001781.1,4127,Orthopneumovirus,1868215,4127,1139753,0,0,Orthopneumovirus hominis,3049954,2440,1139753,0,1687
