parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,416413.0,416413
32207,2,43675,Rothia mucilaginosa,416226.0,416226
32207,2,2047,Rothia dentocariosa,59.0,59
1268,1,1269,Micrococcus,788.0,788
1269,2,1273,Micrococcus lylae,690.0,690
1269,2,1270,Micrococcus luteus,68.0,68
1269,2,566027,Micrococcus yunnanensis,1.0,1
1269,1,2620948,unclassified Micrococcus,1.0,1
2620948,2,3142261,Micrococcus sp. 2A,1.0,1
1268,1,1663,Arthrobacter,2.0,2
1663,1,235627,unclassified Arthrobacter,2.0,2
235627,2,2894192,Arthrobacter sp. zg-Y820,1.0,1
235627,2,1849032,Arthrobacter sp. U41,1.0,1
1268,1,1742992,Paenarthrobacter,1.0,1
1742992,1,2634190,unclassified Paenarthrobacter,1.0,1
2634190,2,2782567,Paenarthrobacter sp. GOM3,1.0,1
1268,1,1742991,Pseudoglutamicibacter,1.0,1
1742991,2,98671,Pseudoglutamicibacter albus,1.0,1
145358,1,154116,Georgenia,95506.0,95506
154116,2,2589797,Georgenia yuyongxinii,95476.0,95476
85023,1,33882,Microbacterium,4.0,4
33882,1,2609290,unclassified Microbacterium,2.0,2
2609290,2,3049069,Microbacterium sp. zg-B96,1.0,1
33882,2,33918,Microbacterium liquefaciens,1.0,1
33882,2,2614639,Microbacterium lushaniae,1.0,1
85023,1,55968,Leucobacter,2.0,2
55968,2,1935379,Leucobacter muris,1.0,1
55968,2,2932245,Leucobacter rhizosphaerae,1.0,1
85016,1,1707,Cellulomonas,1.0,1
1707,2,2968085,Cellulomonas wangsupingiae,1.0,1
85016,1,162491,Oerskovia,1.0,1
162491,1,2619021,unclassified Oerskovia,1.0,1
2619021,2,1179673,Oerskovia sp. KBS0722,1.0,1
85017,1,157920,Cellulosimicrobium,2.0,2
157920,2,1710,Cellulosimicrobium cellulans,1.0,1
157920,2,2587808,Cellulosimicrobium protaetiae,1.0,1
2805426,1,57499,Kytococcus,1.0,1
57499,2,1276,Kytococcus sedentarius,1.0,1
85021,1,53457,Janibacter,1.0,1
53457,2,53458,Janibacter limosus,1.0,1
2049,1,2529408,Schaalia,8026.0,8026
2529408,2,1660,Schaalia odontolytica,7808.0,7808
2529408,1,2691889,unclassified Schaalia,179.0,179
2691889,2,3059028,Schaalia sp. HMT-172,179.0,179
2529408,2,52773,Schaalia meyeri,13.0,13
2529408,2,181487,Schaalia cardiffensis,4.0,4
2529408,2,131110,Schaalia radingae,1.0,1
2529408,2,131111,Schaalia turicensis,1.0,1
2049,1,1654,Actinomyces,65.0,65
1654,2,1852377,Actinomyces pacaensis,59.0,59
1654,2,1659,Actinomyces israelii,1.0,1
1654,2,52771,Actinomyces howellii,1.0,1
1654,2,2755559,Actinomyces capricornis,1.0,1
1654,2,111015,Actinomyces radicidentis,1.0,1
2049,1,2740557,Pauljensenia,4.0,4
2740557,2,178339,Pauljensenia hongkongensis,4.0,4
2049,1,1069494,Trueperella,1.0,1
1069494,2,2733571,Trueperella pecoris,1.0,1
2049,1,2692113,Gleimia,1.0,1
2692113,2,595468,Gleimia hominis,1.0,1
1653,1,1716,Corynebacterium,4.0,4
1716,2,1979527,Corynebacterium kefirresidentii,1.0,1
1716,2,1717,Corynebacterium diphtheriae,1.0,1
1716,2,1072256,Corynebacterium uterequi,1.0,1
1716,2,1471400,Corynebacterium pelargi,1.0,1
85026,1,2053,Gordonia,4.0,4
2053,2,2665643,Gordonia mangrovi,4.0,4
85025,1,1827,Rhodococcus,3.0,3
1827,1,192944,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),1.0,1
192944,2,3109594,Rhodococcus sp. PD04,1.0,1
1762,1,1763,Mycobacterium,2.0,2
1763,2,1778,Mycobacterium gordonae,1.0,1
1763,1,2249310,Mycobacterium simiae complex,1.0,1
2249310,2,1784,Mycobacterium simiae,1.0,1
2062,1,1883,Streptomyces,8.0,8
1883,1,2593676,unclassified Streptomyces,4.0,4
2593676,2,234612,Streptomyces sp. TN58,1.0,1
2593676,2,2903818,Streptomyces sp. NBC_01304,1.0,1
2593676,2,2903831,Streptomyces sp. NBC_01341,1.0,1
2593676,2,2892996,Streptomyces sp. SCSIO ZS0520,1.0,1
1883,2,36818,Streptomyces subrutilus,1.0,1
1883,2,68239,Streptomyces mirabilis,1.0,1
2062,1,2063,Kitasatospora,1.0,1
2063,1,2633591,unclassified Kitasatospora,1.0,1
31953,1,1678,Bifidobacterium,3.0,3
1678,2,1683,Bifidobacterium angulatum,3.0,3
31957,1,29404,Microlunatus,2.0,2
29404,1,2619695,unclassified Microlunatus,2.0,2
2619695,2,2672569,Microlunatus sp. Gsoil 973,2.0,2
85015,1,2040,Aeromicrobium,1.0,1
2004,1,2005,Microbispora,1.0,1
2005,2,568844,Microbispora hainanensis,1.0,1
2004,1,83681,Nonomuraea,1.0,1
83681,2,93944,Nonomuraea gerenzanensis,1.0,1
28056,1,1873,Micromonospora,1.0,1
1873,1,2617518,unclassified Micromonospora,1.0,1
1643824,1,2767353,Lancefieldella,43.0,43
2767353,2,1382,Lancefieldella parvula,43.0,43
84107,1,1472762,Enorma,1.0,1
1472762,2,1871019,Enorma phocaeensis,1.0,1
1300,1,1301,Streptococcus,68299.0,68299
1301,2,1303,Streptococcus oralis,61424.0,61424
1301,1,2608887,unclassified Streptococcus,182.0,182
2608887,2,2576376,Streptococcus sp. 1643,26.0,26
2608887,2,3038077,Streptococcus sp. D7B5,25.0,25
2608887,2,712624,Streptococcus sp. oral taxon 064,20.0,20
2608887,2,712633,Streptococcus sp. oral taxon 431,15.0,15
2608887,2,1902136,Streptococcus sp. NPS 308,13.0,13
2608887,2,2598453,Streptococcus sp. 116-D4,13.0,13
2608887,2,712623,Streptococcus sp. oral taxon 061,9.0,9
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,8.0,8
2608887,2,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,8.0,8
2608887,2,2975349,Streptococcus sp. FSL W8-0197,8.0,8
2608887,2,2972784,Streptococcus sp. Marseille-Q6470,6.0,6
2608887,2,3098075,Streptococcus sp. S1,3.0,3
2608887,2,3020829,Streptococcus sp. HN38,3.0,3
2608887,2,2993430,Streptococcus sp. SP4011,2.0,2
2608887,2,1759399,Streptococcus sp. A12,1.0,1
2608887,2,3028082,Streptococcus sp. 29896,1.0,1
1301,2,113107,Streptococcus australis,98.0,98
1301,2,1313,Streptococcus pneumoniae,66.0,66
1301,2,28037,Streptococcus mitis,28.0,28
1301,2,1335,Streptococcus equinus,22.0,22
1301,2,2686210,Streptococcus ruminicola,19.0,19
1301,2,1305,Streptococcus sanguinis,11.0,11
1301,2,1308,Streptococcus thermophilus,10.0,10
1301,2,1307,Streptococcus suis,7.0,7
1301,2,684066,Streptococcus lactarius,7.0,7
1301,1,671232,Streptococcus anginosus group,7.0,7
671232,2,1338,Streptococcus intermedius,5.0,5
671232,2,1328,Streptococcus anginosus,2.0,2
1301,2,1302,Streptococcus gordonii,7.0,7
1301,2,1309,Streptococcus mutans,6.0,6
1301,2,257758,Streptococcus pseudopneumoniae,6.0,6
1301,2,102684,Streptococcus infantarius,6.0,6
1301,2,2819619,Streptococcus toyakuensis,5.0,5
1301,2,2173853,Streptococcus chenjunshii,5.0,5
1301,2,150055,Streptococcus lutetiensis,5.0,5
1301,2,1304,Streptococcus salivarius,4.0,4
1301,1,119603,Streptococcus dysgalactiae group,4.0,4
119603,2,1334,Streptococcus dysgalactiae,3.0,3
119603,2,1336,Streptococcus equi,1.0,1
1301,2,1345,Streptococcus ferus,3.0,3
1301,2,1311,Streptococcus agalactiae,3.0,3
1301,2,1433513,Streptococcus gwangjuense,3.0,3
1301,2,68892,Streptococcus infantis,3.0,3
1301,2,361101,Streptococcus pseudoporcinus,2.0,2
1301,2,1310,Streptococcus sobrinus,2.0,2
1301,2,1314,Streptococcus pyogenes,2.0,2
1301,2,1501662,Streptococcus parasuis,2.0,2
1301,2,315405,Streptococcus gallolyticus,2.0,2
1301,2,1349,Streptococcus uberis,2.0,2
1301,2,45634,Streptococcus cristatus,2.0,2
1301,2,1811193,Streptococcus pantholopis,1.0,1
1301,2,82348,Streptococcus pluranimalium,1.0,1
1301,2,1340,Streptococcus porcinus,1.0,1
1301,2,29389,Streptococcus alactolyticus,1.0,1
1301,2,254785,Streptococcus halichoeri,1.0,1
1301,2,1329,Streptococcus canis,1.0,1
1301,2,59310,Streptococcus macedonicus,1.0,1
1301,2,400065,Streptococcus merionis,1.0,1
1301,2,33040,Streptococcus milleri,1.0,1
1301,2,1318,Streptococcus parasanguinis,1.0,1
1301,2,1111760,Streptococcus troglodytae,1.0,1
1300,1,1930830,Floricoccus,1.0,1
1930830,2,1859475,Floricoccus penangensis,1.0,1
81852,1,1350,Enterococcus,10.0,10
1350,2,1352,Enterococcus faecium,6.0,6
1350,2,1354,Enterococcus hirae,1.0,1
1350,2,44008,Enterococcus cecorum,1.0,1
33958,1,2767887,Ligilactobacillus,1.0,1
2767887,2,1623,Ligilactobacillus ruminis,1.0,1
186827,1,2761542,Fundicoccus,1.0,1
2761542,2,2969821,Fundicoccus culcitae,1.0,1
539738,1,1378,Gemella,129.0,129
1378,2,1379,Gemella haemolysans,129.0,129
186822,1,44249,Paenibacillus,9.0,9
44249,1,185978,unclassified Paenibacillus,7.0,7
185978,2,2954506,Paenibacillus sp. FSL H3-0469,2.0,2
44249,2,3050112,Paenibacillus polygoni,1.0,1
44249,2,1886670,Paenibacillus nuruki,1.0,1
186817,1,1386,Bacillus,1.0,1
1386,1,185979,unclassified Bacillus (in: firmicutes),1.0,1
185979,2,352858,Bacillus sp. Y1,1.0,1
186817,1,2675230,Cytobacillus,1.0,1
186817,1,2837510,Siminovitchia,1.0,1
