parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
481,1,482,Neisseria,1149965,575568
482,2,488,Neisseria mucosa,587188,293893
482,2,490,Neisseria sicca,152589,76372
482,2,28449,Neisseria subflava,97179,48638
482,2,484,Neisseria flavescens,73901,36988
482,2,487,Neisseria meningitidis,42160,21101
482,1,2623750,unclassified Neisseria,10011,5010
2623750,2,641148,Neisseria sp. oral taxon 014,4777,2390
2623750,2,2912188,Neisseria sp. ZJ106,1631,816
2623750,2,655307,Neisseria sp. KEM232,1606,803
2623750,2,2709396,Neisseria sp. ZJ785,1113,557
2623750,2,2912675,Neisseria sp. Dent CA1/247,668,334
482,2,495,Neisseria elongata,9474,4741
482,2,483,Neisseria cinerea,8013,4010
482,2,486,Neisseria lactamica,7911,3959
482,2,485,Neisseria gonorrhoeae,7512,3759
482,2,496,Neisseria macacae,5011,2508
482,2,1853278,Neisseria chenwenguii,1544,772
482,2,2666100,Neisseria brasiliensis,1349,675
482,2,492,Neisseria animalis,1238,619
482,2,326522,Neisseria animaloris,949,474
482,2,1853276,Neisseria weixii,839,419
482,2,640030,Neisseria zalophi,822,411
482,2,28091,Neisseria weaveri,735,367
482,2,194197,Neisseria dentiae,707,353
482,2,607711,Neisseria wadsworthii,642,321
482,2,267212,Neisseria bacilliformis,610,305
482,2,1815583,Neisseria musculi,581,290
482,2,1470200,Neisseria arctica,578,289
482,2,493,Neisseria canis,533,266
482,2,607712,Neisseria shayeganii,496,248
482,2,1931275,Neisseria dumasiana,422,211
482,2,326523,Neisseria zoodegmatis,390,195
481,1,212742,Morococcus,2266,1134
212742,2,1056807,Morococcus cerebrosus,2266,1134
481,1,538,Eikenella,1615,808
538,2,539,Eikenella corrodens,1279,640
538,2,2528037,Eikenella exigua,245,122
481,1,32257,Kingella,599,299
32257,2,502,Kingella denitrificans,275,137
32257,2,505,Kingella oralis,148,74
32257,2,265175,Kingella potus,142,71
32257,2,504,Kingella kingae,34,17
481,1,299568,Uruburuella,255,127
299568,2,1282863,Uruburuella testudinis,186,93
299568,2,252130,Uruburuella suis,68,34
481,1,2944815,Wielerella,118,59
2944815,2,2917790,Wielerella bovis,118,59
481,1,71,Simonsiella,112,56
71,2,72,Simonsiella muelleri,112,56
481,1,194195,Alysiella,93,46
194195,2,194196,Alysiella filiformis,24,12
194195,2,153491,Alysiella crassa,6,3
481,1,2898489,Paralysiella,70,35
2898489,2,2809020,Paralysiella testudinis,70,35
481,1,59,Vitreoscilla,15,7
59,1,2627922,unclassified Vitreoscilla,7,3
2627922,2,96942,Vitreoscilla sp. C1,7,3
59,2,1689272,Vitreoscilla massiliensis,5,2
481,1,1193515,Snodgrassella,13,6
1193515,2,1196083,Snodgrassella alvi,13,6
481,1,334107,Conchiformibius,9,4
334107,2,153493,Conchiformibius steedae,9,4
481,1,1654931,Crenobacter,1,0
1654931,2,2290923,Crenobacter cavernae,1,0
90153,1,535,Chromobacterium,2,1
535,2,1108595,Chromobacterium vaccinii,2,1
1499392,1,400060,Paludibacterium,2,1
400060,1,2618429,unclassified Paludibacterium,1,0
2618429,2,2806263,Paludibacterium sp. B53371,1,0
1499392,1,57739,Vogesella,1,0
57739,1,2684990,unclassified Vogesella,1,0
1499392,1,400947,Deefgea,1,0
400947,2,2739061,Deefgea piscis,1,0
1499392,1,407217,Aquitalea,1,0
119060,1,47670,Lautropia,820,410
47670,2,47671,Lautropia mirabilis,820,410
119060,1,44013,Polynucleobacter,42,21
44013,1,2640945,unclassified Polynucleobacter,23,11
2640945,2,1743173,Polynucleobacter sp. MWH-P3-07-1,5,2
44013,2,1743174,Polynucleobacter tropicus,12,6
44013,2,576610,Polynucleobacter necessarius,6,3
119060,1,32008,Burkholderia,6,3
32008,1,87882,Burkholderia cepacia complex,3,1
87882,2,95486,Burkholderia cenocepacia,3,1
32008,1,111527,pseudomallei group,1,0
111527,2,57975,Burkholderia thailandensis,1,0
119060,1,1822464,Paraburkholderia,4,2
1822464,2,2654982,Paraburkholderia atlantica,1,0
1822464,2,2571748,Paraburkholderia acidisoli,1,0
119060,1,106589,Cupriavidus,3,1
106589,2,164546,Cupriavidus taiwanensis,1,0
106589,2,1040979,Cupriavidus neocaledonicus,1,0
106589,1,2640874,unclassified Cupriavidus,1,0
2640874,2,2839983,Cupriavidus sp. EM10,1,0
119060,1,93217,Pandoraea,2,1
93217,2,93220,Pandoraea pnomenusa,1,0
93217,2,2508289,Pandoraea commovens,1,0
119060,1,48736,Ralstonia,1,0
48736,2,1310165,Ralstonia pseudosolanacearum,1,0
119060,1,131079,Limnobacter,1,0
131079,1,2630203,unclassified Limnobacter,1,0
2630203,2,2732163,Limnobacter sp. SAORIC-580,1,0
119060,1,240411,Chitinimonas,1,0
240411,2,2594795,Chitinimonas arctica,1,0
80864,1,47420,Hydrogenophaga,50,25
47420,1,2610897,unclassified Hydrogenophaga,49,24
2610897,2,1842537,Hydrogenophaga sp. RAC07,44,22
2610897,2,2806262,Hydrogenophaga sp. YM1,5,2
80864,1,2490452,Serpentinimonas,18,9
2490452,2,1458425,Serpentinimonas raichei,18,9
80864,1,12916,Acidovorax,5,2
12916,1,2684926,unclassified Acidovorax,5,2
2684926,2,2738413,Acidovorax sp. YS12,5,2
80864,1,34072,Variovorax,2,1
34072,2,34073,Variovorax paradoxus,2,1
80864,1,238749,Diaphorobacter,2,1
238749,2,1715720,Diaphorobacter ruginosibacter,2,1
80864,1,28065,Rhodoferax,1,0
28065,2,81479,Rhodoferax antarcticus,1,0
80864,1,1436289,Candidatus Symbiobacter,1,0
1436289,2,1436290,Candidatus Symbiobacter mobilis,1,0
2895353,1,75654,Duganella,10,5
75654,2,2728021,Duganella dendranthematis,10,5
2895353,1,149698,Massilia,7,3
149698,1,2609279,unclassified Massilia,5,2
2609279,2,2769491,Massilia sp. LPB0304,5,2
149698,2,1141883,Massilia putida,2,1
75682,1,846,Oxalobacter,3,1
846,2,2946593,Oxalobacter aliiformigenes,2,1
846,2,847,Oxalobacter formigenes,1,0
75682,1,29580,Janthinobacterium,3,1
29580,1,2610881,unclassified Janthinobacterium,3,1
2610881,2,375286,Janthinobacterium sp. Marseille,2,1
2610881,2,1537274,Janthinobacterium sp. HH102,1,0
75682,1,963,Herbaspirillum,2,1
963,2,80842,Herbaspirillum rubrisubalbicans,2,1
2975441,1,34102,Sphaerotilus,14,7
34102,1,2628234,unclassified Sphaerotilus,14,7
2628234,2,2914710,Sphaerotilus sp. FB-5,14,7
506,1,517,Bordetella,2,1
517,2,123899,Bordetella trematum,1,0
517,2,463014,Bordetella flabilis,1,0
506,1,507,Alcaligenes,1,0
507,2,511,Alcaligenes faecalis,1,0
506,1,29574,Taylorella,1,0
29574,2,29575,Taylorella equigenitalis,1,0
506,1,106146,Pelistega,1,0
106146,2,2652177,Pelistega ratti,1,0
506,1,1921582,Orrella,1,0
1921582,1,2648553,unclassified Orrella,1,0
2648553,2,2782176,Orrella sp. f23,1,0
995019,1,40544,Sutterella,4,2
40544,2,2584944,Sutterella faecalis,3,1
40544,2,2494234,Sutterella megalosphaeroides,1,0
224471,1,2929841,Candidatus Ichthyocystis,1,0
2929841,2,1561003,Candidatus Ichthyocystis hellenicum,1,0
2008793,1,157591,Sterolibacterium,3,1
157591,2,157592,Sterolibacterium denitrificans,3,1
2008793,1,311181,Denitratisoma,3,1
311181,2,311182,Denitratisoma oestradiolicum,3,1
2008790,1,1938335,Sulfuritortus,3,1
1938335,2,1914471,Sulfuritortus calidifontis,3,1
2803844,1,2803845,Usitatibacter,2,1
2803845,2,2732487,Usitatibacter palustris,2,1
2008795,1,73029,Dechloromonas,2,1
73029,1,2633351,unclassified Dechloromonas,2,1
2633351,2,447588,Dechloromonas sp. A34,2,1
75787,1,551759,Aromatoleum,1,0
2008794,1,2891324,Pseudothauera,1,0
2891324,2,2184083,Pseudothauera hydrothermalis,1,0
119066,1,1301080,Candidatus Nasuia,1,0
1301080,2,1160784,Candidatus Nasuia deltocephalinicola,1,0
712,1,724,Haemophilus,72259,36166
724,2,729,Haemophilus parainfluenzae,67534,33801
724,2,726,Haemophilus haemolyticus,3021,1512
724,2,727,Haemophilus influenzae,341,170
724,2,735,Haemophilus parahaemolyticus,174,87
724,2,249188,Haemophilus pittmaniae,9,4
724,1,2609962,unclassified Haemophilus,3,1
2609962,2,712310,Haemophilus sp. oral taxon 036,3,1
724,2,730,[Haemophilus] ducreyi,2,1
712,1,2094023,Glaesserella,146,73
2094023,2,738,Glaesserella parasuis,146,73
712,1,713,Actinobacillus,94,47
713,2,716,Actinobacillus suis,63,31
713,2,715,Actinobacillus pleuropneumoniae,22,11
713,2,189834,Actinobacillus porcitonsillarum,2,1
713,2,51049,Actinobacillus indolicus,1,0
712,1,416916,Aggregatibacter,89,44
416916,2,732,Aggregatibacter aphrophilus,35,17
416916,1,2639383,unclassified Aggregatibacter,30,15
2639383,2,2866570,Aggregatibacter sp. Marseille-P9115,24,12
2639383,2,2820817,Aggregatibacter sp. 2125159857,3,1
712,1,745,Pasteurella,89,44
745,2,747,Pasteurella multocida,88,44
712,1,155493,Gallibacterium,66,33
155493,2,750,Gallibacterium anatis,66,33
712,1,697331,Basfia,8,4
712,1,1960084,Rodentibacter,2,1
1960084,2,1906744,Rodentibacter heylii,1,0
1960084,2,2778911,Rodentibacter haemolyticus,1,0
712,1,75984,Mannheimia,1,0
712,1,109471,Bisgaardia,1,0
109471,2,109472,Bisgaardia hudsonensis,1,0
712,1,214906,Histophilus,1,0
214906,2,731,Histophilus somni,1,0
712,1,292486,Avibacterium,1,0
292486,1,2685287,unclassified Avibacterium,1,0
2685287,2,2911526,Avibacterium sp. 20-132,1,0
712,1,476528,Bibersteinia,1,0
476528,2,47735,Bibersteinia trehalosi,1,0
543,1,547,Enterobacter,44,22
547,1,354276,Enterobacter cloacae complex,43,21
354276,2,69218,Enterobacter cancerogenus,16,8
354276,2,208224,Enterobacter kobei,1,0
543,1,561,Escherichia,17,8
561,2,562,Escherichia coli,15,7
84563,1,1302410,Candidatus Annandia,4,2
