parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
203492,1,848,Fusobacterium,391194.0,391194
848,2,859,Fusobacterium necrophorum,252201.0,252201
848,2,2663009,Fusobacterium pseudoperiodonticum,67001.0,67001
848,2,850,Fusobacterium mortiferum,52553.0,52553
848,2,851,Fusobacterium nucleatum,15244.0,15244
848,2,76857,Fusobacterium polymorphum,477.0,477
848,2,76859,Fusobacterium animalis,356.0,356
848,2,155615,Fusobacterium vincentii,149.0,149
848,2,285729,Fusobacterium canifelinum,126.0,126
848,2,1583098,Fusobacterium hwasookii,111.0,111
848,2,856,Fusobacterium varium,62.0,62
848,2,860,Fusobacterium periodonticum,41.0,41
848,1,2648384,unclassified Fusobacterium,15.0,15
2648384,2,671211,Fusobacterium sp. oral taxon 203,15.0,15
848,2,849,Fusobacterium gonidiaformans,10.0,10
848,2,861,Fusobacterium ulcerans,1.0,1
1129771,1,32067,Leptotrichia,90.0,90
32067,2,157687,Leptotrichia wadei,66.0,66
32067,1,2633022,unclassified Leptotrichia,18.0,18
2633022,2,1785996,Leptotrichia sp. oral taxon 847,15.0,15
2633022,2,712361,Leptotrichia sp. oral taxon 218,2.0,2
2633022,2,712357,Leptotrichia sp. oral taxon 212,1.0,1
32067,2,554406,Leptotrichia hongkongensis,4.0,4
1129771,1,34104,Streptobacillus,1.0,1
34104,2,34105,Streptobacillus moniliformis,1.0,1
1300,1,1301,Streptococcus,199856.0,199856
1301,1,119603,Streptococcus dysgalactiae group,102722.0,102722
119603,2,1334,Streptococcus dysgalactiae,102407.0,102407
119603,2,1336,Streptococcus equi,252.0,252
1301,2,1314,Streptococcus pyogenes,3006.0,3006
1301,2,1329,Streptococcus canis,777.0,777
1301,1,2608887,unclassified Streptococcus,210.0,210
2608887,2,2583584,Streptococcus sp. NCTC 11567,70.0,70
2608887,2,2420310,Streptococcus sp. FDAARGOS_522,46.0,46
2608887,2,3028084,Streptococcus sp. 29887,17.0,17
2608887,2,2975349,Streptococcus sp. FSL W8-0197,15.0,15
2608887,2,3028082,Streptococcus sp. 29896,10.0,10
2608887,2,2664091,Streptococcus sp. zg-86,4.0,4
2608887,2,1759399,Streptococcus sp. A12,3.0,3
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,3.0,3
2608887,2,3020829,Streptococcus sp. HN38,3.0,3
2608887,2,712633,Streptococcus sp. oral taxon 431,2.0,2
2608887,2,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,2.0,2
2608887,2,2598457,Streptococcus sp. KS 6,2.0,2
2608887,2,2610896,Streptococcus sp. LPB0220,2.0,2
2608887,2,2972784,Streptococcus sp. Marseille-Q6470,1.0,1
2608887,2,2954513,Streptococcus sp. FSL K6-1323,1.0,1
2608887,2,2993430,Streptococcus sp. SP4011,1.0,1
2608887,2,3038077,Streptococcus sp. D7B5,1.0,1
2608887,2,3098075,Streptococcus sp. S1,1.0,1
1301,2,1307,Streptococcus suis,199.0,199
1301,2,1335,Streptococcus equinus,134.0,134
1301,2,1311,Streptococcus agalactiae,120.0,120
1301,1,671232,Streptococcus anginosus group,108.0,108
671232,2,1338,Streptococcus intermedius,46.0,46
671232,2,76860,Streptococcus constellatus,38.0,38
671232,2,1328,Streptococcus anginosus,21.0,21
1301,2,1349,Streptococcus uberis,75.0,75
1301,2,2686210,Streptococcus ruminicola,69.0,69
1301,2,1346,Streptococcus iniae,68.0,68
1301,2,1348,Streptococcus parauberis,66.0,66
1301,2,1345,Streptococcus ferus,48.0,48
1301,2,102886,Streptococcus didelphis,46.0,46
1301,2,1340,Streptococcus porcinus,40.0,40
1301,2,400065,Streptococcus merionis,39.0,39
1301,2,1111760,Streptococcus troglodytae,38.0,38
1301,2,102684,Streptococcus infantarius,34.0,34
