parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
506,1,517,Bordetella,208531,104708
517,2,94624,Bordetella petrii,55143,27688
517,2,103855,Bordetella hinzii,53791,27009
517,2,35814,Bordetella holmesii,37759,18959
517,2,518,Bordetella bronchiseptica,7415,3723
517,2,519,Bordetella parapertussis,808,405
517,2,520,Bordetella pertussis,442,221
517,2,1331258,Bordetella pseudohinzii,160,80
517,2,463024,Bordetella genomosp. 6,156,78
517,1,2630031,unclassified Bordetella,37,18
2630031,2,1746199,Bordetella sp. N,21,10
2630031,2,1697043,Bordetella sp. H567,16,8
517,2,521,Bordetella avium,36,18
517,2,123899,Bordetella trematum,29,14
517,2,463040,Bordetella genomosp. 13,26,13
517,2,1416806,Bordetella genomosp. 8,24,12
517,2,463014,Bordetella flabilis,20,10
517,2,463025,Bordetella bronchialis,16,8
517,2,1416803,Bordetella genomosp. 9,15,7
506,1,222,Achromobacter,256,128
222,2,85698,Achromobacter xylosoxidans,54,27
222,1,2626865,unclassified Achromobacter,37,18
2626865,2,1758194,Achromobacter sp. AONIH1,12,6
2626865,2,1881016,Achromobacter sp. MFA1 R4,9,4
2626865,2,2282475,Achromobacter sp. B7,2,1
2626865,2,2756133,Achromobacter sp. 77,2,1
2626865,2,2860286,Achromobacter sp. ES-001,1,0
222,2,217203,Achromobacter spanius,26,13
222,2,32002,Achromobacter denitrificans,22,11
222,2,217204,Achromobacter insolitus,11,5
222,2,1353891,Achromobacter deleyi,10,5
222,2,1353889,Achromobacter pestifer,5,2
222,2,1389922,Achromobacter mucicolens,4,2
506,1,1921582,Orrella,23,11
1921582,2,1851544,Orrella dioscoreae,21,10
1921582,2,2163011,Orrella marina,1,0
1921582,1,2648553,unclassified Orrella,1,0
2648553,2,2782176,Orrella sp. f23,1,0
506,1,507,Alcaligenes,20,10
507,2,511,Alcaligenes faecalis,8,4
507,1,259357,unclassified Alcaligenes,6,3
259357,2,2813780,Alcaligenes sp. SORT26,4,2
259357,2,2991054,Alcaligenes sp. SMD-FA,2,1
507,2,323284,Alcaligenes aquatilis,1,0
506,1,305976,Pusillimonas,13,6
305976,1,2640016,unclassified Pusillimonas,10,5
2640016,2,1007105,Pusillimonas sp. T7-7,4,2
2640016,2,2962065,Pusillimonas sp. M17,4,2
2640016,2,2716226,Pusillimonas sp. DMV24BSW_D,2,1
305976,2,2028345,Pusillimonas thiosulfatoxidans,3,1
506,1,257820,Kerstersia,8,4
257820,2,206506,Kerstersia gyiorum,8,4
506,1,152267,Pigmentiphaga,7,3
152267,2,1940612,Pigmentiphaga aceris,4,2
152267,1,2626614,unclassified Pigmentiphaga,3,1
2626614,2,2488560,Pigmentiphaga sp. H8,3,1
506,1,359336,Castellaniella,5,2
359336,2,75697,Castellaniella defragrans,5,2
506,1,90243,Oligella,3,1
90243,2,90245,Oligella urethralis,2,1
90243,2,90244,Oligella ureolytica,1,0
506,1,1148163,Paralcaligenes,3,1
1148163,1,2631622,unclassified Paralcaligenes,3,1
2631622,2,2901142,Paralcaligenes sp. KSB-10,3,1
506,1,1100891,Paenalcaligenes,2,1
1100891,2,643674,Paenalcaligenes hominis,1,0
1100891,2,2980099,Paenalcaligenes faecalis,1,0
506,1,1472344,Basilea,2,1
1472344,2,1472345,Basilea psittacipulmonis,2,1
506,1,106146,Pelistega,1,0
106146,2,2652177,Pelistega ratti,1,0
119060,1,32008,Burkholderia,88730,44553
32008,2,28095,Burkholderia gladioli,42658,21419
32008,2,337,Burkholderia glumae,30728,15429
32008,1,87882,Burkholderia cepacia complex,6229,3127
87882,2,95486,Burkholderia cenocepacia,3476,1745
87882,2,292,Burkholderia cepacia,43,21
87882,2,87883,Burkholderia multivorans,33,16
87882,2,101571,Burkholderia ubonensis,29,14
87882,2,488447,Burkholderia contaminans,24,12
87882,2,152480,Burkholderia ambifaria,20,10
87882,2,179879,Burkholderia anthina,19,9
87882,2,60550,Burkholderia pyrrocinia,18,9
87882,2,1503054,Burkholderia stagnalis,17,8
87882,2,488731,Burkholderia seminalis,17,8
87882,2,482957,Burkholderia lata,15,7
87882,2,95485,Burkholderia stabilis,11,5
87882,2,488729,Burkholderia metallica,11,5
87882,2,2978683,Burkholderia orbicola,10,5
87882,2,1503055,Burkholderia territorii,10,5
87882,2,60552,Burkholderia vietnamiensis,6,3
87882,2,488730,Burkholderia arboris,3,1
87882,2,488732,Burkholderia diffusa,3,1
87882,2,1207504,Burkholderia pseudomultivorans,2,1
87882,2,488446,Burkholderia latens,1,0
32008,1,111527,pseudomallei group,1122,563
111527,2,57975,Burkholderia thailandensis,901,452
111527,2,28450,Burkholderia pseudomallei,29,14
111527,2,1385591,Burkholderia mayonis,13,6
111527,2,342113,Burkholderia oklahomensis,8,4
111527,2,1637837,Burkholderia savannae,5,2
111527,2,13373,Burkholderia mallei,2,1
32008,2,41899,Burkholderia plantarii,172,86
32008,2,2615214,Burkholderia perseverans,136,68
32008,1,2613784,unclassified Burkholderia,84,42
2613784,2,1494466,Burkholderia sp. FERM BP-3421,17,8
2613784,2,1637853,Burkholderia sp. NRF60-BP8,12,6
2613784,2,2571746,Burkholderia sp. DHOD12,11,5
2613784,2,1740163,Burkholderia sp. Bp7605,8,4
2613784,2,1637869,Burkholderia sp. MSMB0856,7,3
2613784,2,2811788,Burkholderia sp. MS455,5,2
2613784,2,2217913,Burkholderia sp. JP2-270,4,2
2613784,2,1179675,Burkholderia sp. KBS0801,3,1
2613784,2,1705310,Burkholderia sp. IDO3,3,1
2613784,2,1637862,Burkholderia sp. LA-2-3-30-S1-D2,2,1
2613784,2,2813843,Burkholderia sp. LAS2,2,1
2613784,2,1795043,Burkholderia sp. PAMC 26561,2,1
2613784,2,416344,Burkholderia sp. KJ006,1,0
2613784,2,2811789,Burkholderia sp. MS389,1,0
119060,1,47670,Lautropia,20799,10443
47670,2,47671,Lautropia mirabilis,20799,10443
119060,1,1822464,Paraburkholderia,138,69
1822464,1,2615204,unclassified Paraburkholderia,14,7
2615204,2,2735434,Paraburkholderia sp. PGU19,8,4
2615204,2,2735433,Paraburkholderia sp. PGU16,4,2
2615204,2,1926494,Paraburkholderia sp. SOS3,1,0
1822464,2,420952,Paraburkholderia bryophila,9,4
1822464,2,2654982,Paraburkholderia atlantica,7,3
1822464,2,2861782,Paraburkholderia edwinii,6,3
1822464,2,311231,Paraburkholderia ginsengisoli,6,3
1822464,2,92647,Paraburkholderia tropica,6,3
1822464,2,134537,Paraburkholderia fungorum,6,3
1822464,2,2571748,Paraburkholderia acidisoli,5,2
1822464,2,420953,Paraburkholderia megapolitana,5,2
1822464,2,36873,Paraburkholderia xenovorans,4,2
1822464,2,60548,Paraburkholderia graminis,4,2
1822464,2,75105,Paraburkholderia caribensis,4,2
1822464,2,2571747,Paraburkholderia acidiphila,4,2
1822464,2,134536,Paraburkholderia caledonica,4,2
1822464,2,2026199,Paraburkholderia aromaticivorans,4,2
1822464,2,948107,Paraburkholderia sprentiae,3,1
1822464,2,2547399,Paraburkholderia pallida,3,1
1822464,2,261302,Paraburkholderia phytofirmans,3,1
1822464,2,252970,Paraburkholderia phenoliruptrix,3,1
1822464,2,1761016,Paraburkholderia caffeinilytica,2,1
1822464,2,311230,Paraburkholderia terrae,2,1
1822464,2,169430,Paraburkholderia hospita,2,1
1822464,2,148447,Paraburkholderia phymatum,2,1
1822464,2,2211211,Paraburkholderia dokdonella,1,0
1822464,2,2604047,Paraburkholderia dioscoreae,1,0
1822464,2,169427,Paraburkholderia terricola,1,0
119060,1,106589,Cupriavidus,82,41
106589,2,82633,Cupriavidus pauculus,15,7
106589,2,164546,Cupriavidus taiwanensis,13,6
106589,2,119219,Cupriavidus metallidurans,9,4
106589,1,2640874,unclassified Cupriavidus,5,2
2640874,2,2027911,Cupriavidus sp. P-10,3,1
2640874,2,2839983,Cupriavidus sp. EM10,2,1
106589,2,68895,Cupriavidus basilensis,4,2
106589,2,151783,Cupriavidus campinensis,4,2
106589,2,82541,Cupriavidus gilardii,2,1
106589,2,106590,Cupriavidus necator,2,1
106589,2,1796606,Cupriavidus nantongensis,2,1
106589,2,2608999,Cupriavidus cauae,2,1
106589,2,96344,Cupriavidus oxalaticus,1,0
106589,2,248026,Cupriavidus pinatubonensis,1,0
119060,1,44013,Polynucleobacter,39,19
44013,1,2640945,unclassified Polynucleobacter,17,8
2640945,2,2689110,Polynucleobacter sp. MWH-UH24A,3,1
2640945,2,1855652,Polynucleobacter sp. es-EL-1,3,1
2640945,2,2689107,Polynucleobacter sp. MWH-CaK5,2,1
2640945,2,1758390,Polynucleobacter sp. JS-JIR-II-b4,1,0
2640945,2,1743173,Polynucleobacter sp. MWH-P3-07-1,1,0
2640945,2,2576930,Polynucleobacter sp. AP-Elch-400A-B2,1,0
2640945,2,1855880,Polynucleobacter sp. MWH-Aus1W21,1,0
44013,2,576610,Polynucleobacter necessarius,3,1
44013,2,1743174,Polynucleobacter tropicus,3,1
44013,2,2527775,Polynucleobacter paneuropaeus,3,1
44013,2,576611,Polynucleobacter asymbioticus,1,0
44013,2,1835254,Polynucleobacter duraquae,1,0
44013,2,1855895,Polynucleobacter paludilacus,1,0
119060,1,48736,Ralstonia,39,19
48736,2,305,Ralstonia solanacearum,11,5
48736,2,329,Ralstonia pickettii,7,3
48736,2,190721,Ralstonia insidiosa,4,2
48736,2,105219,Ralstonia mannitolilytica,3,1
48736,2,28097,Ralstonia syzygii,1,0
48736,1,209769,unclassified Ralstonia,1,0
209769,2,2880989,Ralstonia sp. RS647,1,0
48736,2,2842456,Ralstonia wenshanensis,1,0
119060,1,1827195,Caballeronia,35,17
1827195,1,2646786,unclassified Caballeronia,21,10
2646786,2,2878153,Caballeronia sp. TF1N1,8,4
2646786,2,2878150,Caballeronia sp. Lep1P3,3,1
