read_accession_id,taxid,count
NZ_LT635457.1,1852377,2944
NZ_LT635457.1,2049,10
NZ_LT635457.1,2709403,1
NZ_CP033459.1,2133944,130
NZ_CP049272.1,199,13655
NZ_CP049272.1,194,64
NZ_CP049272.1,360104,28
NZ_CP049272.1,213849,2
NZ_CP049272.1,3711,1
NZ_CP049272.1,131567,2
NZ_CP049272.1,71275,1
NZ_CP049272.1,203,2
NZ_CP049272.1,204,1
NZ_CP049272.1,4072,1
NZ_CP049272.1,3369,1
NZ_CP036550.1,817,134
NZ_CP036550.1,816,3
NZ_CP036550.1,171549,2
NZ_CP036550.1,976,1
NZ_CP012544.1,204,15638
NZ_CP012544.1,194,121
NZ_CP012544.1,203,7
NZ_CP012544.1,200,1
NZ_CP012544.1,2840180,1
NZ_CP012544.1,213849,1
NZ_CP012544.1,1780362,1
NZ_CP012544.1,199,3
NZ_CP012544.1,824,2
NZ_CP012544.1,131567,1
NZ_CP012544.1,51953,1
NZ_CP012544.1,2,1
NZ_CP022384.1,327575,4
NZ_CP022384.1,1016,1
MN164484.2,1141140,13247
MN164484.2,1933774,705
MN164484.2,2732062,881
MN164484.2,2576500,65
MN164484.2,2731691,80
MN164484.2,1933412,56
MN164484.2,2994041,57
MN164484.2,2048061,198
MN164484.2,2507711,31
MN164484.2,1920864,15
MN164484.2,1048207,85
MN164484.2,2732045,122
MN164484.2,1,3
MN164484.2,2024315,9
MN164484.2,1495286,8
MN164484.2,2886922,2
NZ_CP028101.1,848,2611
NZ_CP028101.1,851,8822
NZ_CP028101.1,76859,167
NZ_CP028101.1,2663009,53
NZ_CP028101.1,485918,1
NZ_CP028101.1,155615,66
NZ_CP028101.1,76857,225
NZ_CP028101.1,2,3
NZ_CP028101.1,76856,23
NZ_CP028101.1,1307442,15
NZ_CP028101.1,4686,1
NZ_CP028101.1,285729,81
NZ_CP028101.1,525283,39
NZ_CP028101.1,1583098,39
NZ_CP028101.1,1307443,2
NZ_CP028101.1,671211,10
NZ_CP028101.1,131567,9
NZ_CP028101.1,3986,1
NZ_CP028101.1,860,1
NZ_CP028101.1,22663,1
NZ_CP028101.1,3880,1
NZ_CP028101.1,469615,2
NZ_CP028101.1,3486,2
NZ_CP028101.1,2908646,1
NZ_CP028101.1,9606,2
NZ_CP028101.1,1307427,6
NZ_CP028101.1,71274,1
NZ_CP028101.1,469602,6
NZ_CP028101.1,469607,1
NZ_CP028101.1,2490855,1
NZ_CP028101.1,190304,3
NZ_CP028101.1,859,5
NZ_CP028101.1,469616,3
NZ_CP028101.1,3916,1
NZ_CP028101.1,3988,1
NZ_CP028101.1,1437183,1
NZ_CP028101.1,86752,1
NZ_CP028101.1,4522,1
NZ_CP028101.1,3038772,1
NZ_CP028101.1,649756,1
NZ_CP028101.1,71139,1
NZ_CP028101.1,3911,1
NZ_CP028101.1,3914,1
NZ_CP028101.1,33033,1
