parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,831527,416225
32207,2,43675,Rothia mucilaginosa,830454,415688
32207,2,2047,Rothia dentocariosa,134,67
32207,2,172042,Rothia aeria,6,3
32207,2,396015,Rothia terrae,6,3
32207,2,37923,Rothia kristinae,5,2
1268,1,1269,Micrococcus,419,209
1269,2,1270,Micrococcus luteus,189,94
1269,1,2620948,unclassified Micrococcus,85,42
2620948,2,2856555,Micrococcus sp. KD337-16,81,40
2620948,2,2995171,Micrococcus sp. SL257,3,1
2620948,2,1179670,Micrococcus sp. KBS0714,1,0
1269,2,566027,Micrococcus yunnanensis,2,1
1268,1,1663,Arthrobacter,56,28
1663,1,235627,unclassified Arthrobacter,33,16
235627,2,2886935,Arthrobacter sp. zg-Y453,4,2
235627,2,2017685,Arthrobacter sp. PM3,4,2
235627,2,2991715,Arthrobacter sp. ATA002,3,1
235627,2,2972479,Arthrobacter sp. CJ23,2,1
235627,2,2964616,Arthrobacter sp. zg-Y815,2,1
235627,2,2886936,Arthrobacter sp. zg-Y462,2,1
235627,2,1704044,Arthrobacter sp. ERGS1:01,2,1
235627,2,2830997,Arthrobacter sp. NicSoilB4,1,0
235627,2,2830998,Arthrobacter sp. NicSoilB8,1,0
235627,2,2831000,Arthrobacter sp. NicSoilC5,1,0
235627,2,2828862,Arthrobacter sp. Helios,1,0
235627,2,2578107,Arthrobacter sp. KBS0702,1,0
235627,2,2020486,Arthrobacter sp. YN,1,0
235627,2,2886940,Arthrobacter sp. zg-Y809,1,0
235627,2,1494608,Arthrobacter sp. PAMC 25486,1,0
235627,2,2996261,Arthrobacter sp. MMS18-M83,1,0
1663,2,37921,Arthrobacter agilis,3,1
1663,2,37928,Arthrobacter crystallopoietes,3,1
1663,2,156980,Arthrobacter woluwensis,2,1
1663,2,199136,Arthrobacter koreensis,2,1
1663,2,656366,Arthrobacter alpinus,2,1
1663,2,2211210,Arthrobacter dokdonellae,2,1
1663,2,2895818,Arthrobacter antioxidans,2,1
1663,2,2816859,Arthrobacter sunyaminii,1,0
1663,2,2817475,Arthrobacter jiangjiafuii,1,0
1268,1,57493,Kocuria,39,19
57493,1,2649579,unclassified Kocuria,12,6
2649579,2,2711328,Kocuria sp. TGY1127_2,11,5
2649579,2,1702043,Kocuria sp. BT304,1,0
57493,2,72000,Kocuria rhizophila,4,2
57493,2,1275,Kocuria rosea,3,1
57493,2,71999,Kocuria palustris,3,1
57493,2,388357,Kocuria turfanensis,3,1
57493,2,446860,Kocuria flava,3,1
57493,2,1272,Kocuria varians,2,1
1268,1,169133,Citricoccus,21,10
169133,1,2632435,unclassified Citricoccus,21,10
2632435,2,2567881,Citricoccus sp. SGAir0253,17,8
2632435,2,3004095,Citricoccus sp. NR2,2,1
1268,1,1742989,Glutamicibacter,11,5
1742989,2,1933880,Glutamicibacter halophytocola,3,1
1742989,2,37930,Glutamicibacter protophormiae,2,1
1742989,1,2627139,unclassified Glutamicibacter,2,1
2627139,2,2989817,Glutamicibacter sp. MNS18,2,1
1742989,2,162496,Glutamicibacter creatinolyticus,1,0
1268,1,1160973,Auritidibacter,7,3
1160973,1,2634694,unclassified Auritidibacter,7,3
2634694,2,2170745,Auritidibacter sp. NML130574,7,3
1268,1,1742992,Paenarthrobacter,3,1
1742992,1,2634190,unclassified Paenarthrobacter,2,1
2634190,2,2979324,Paenarthrobacter sp. JL.01a,1,0
1742992,2,29320,Paenarthrobacter nicotinovorans,1,0
1268,1,57494,Nesterenkonia,2,1
1268,1,1742990,Paeniglutamicibacter,2,1
1742990,1,2639426,unclassified Paeniglutamicibacter,2,1
2639426,2,2853258,Paeniglutamicibacter sp. Y32M11,1,0
2639426,2,2986919,Paeniglutamicibacter sp. ZC-3,1,0
1268,1,1868332,Neomicrococcus,1,0
1868332,2,556325,Neomicrococcus aestuarii,1,0
145358,1,154116,Georgenia,190124,95167
154116,2,2589797,Georgenia yuyongxinii,190068,95139
154116,1,2626815,unclassified Georgenia,6,3
2626815,2,2917725,Georgenia sp. TF02-10,6,3
154116,2,2483799,Georgenia faecalis,1,0
85023,1,33882,Microbacterium,27,13
33882,1,2609290,unclassified Microbacterium,10,5
2609290,2,2734618,Microbacterium sp. NIBRBAC000506063,2,1
