parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,919495,460311
32207,2,43675,Rothia mucilaginosa,886349,443717
32207,2,2047,Rothia dentocariosa,31566,15802
32207,2,172042,Rothia aeria,130,65
32207,1,2689056,unclassified Rothia (in: high G+C Gram-positive bacteria),2,1
2689056,2,2810516,Rothia sp. ZJ932,2,1
32207,2,85336,Rothia nasimurium,1,0
32207,2,169480,Rothia amarae,1,0
1268,1,1269,Micrococcus,803,401
1269,2,1270,Micrococcus luteus,556,278
1269,2,566027,Micrococcus yunnanensis,2,1
1268,1,57493,Kocuria,12,6
57493,1,2649579,unclassified Kocuria,11,5
2649579,2,2711328,Kocuria sp. TGY1127_2,11,5
57493,2,72000,Kocuria rhizophila,1,0
1268,1,1663,Arthrobacter,7,3
1663,1,235627,unclassified Arthrobacter,4,2
235627,2,2828862,Arthrobacter sp. Helios,1,0
235627,2,2964610,Arthrobacter sp. zg-Y1171,1,0
235627,2,2565366,Arthrobacter sp. PAMC25564,1,0
235627,2,2886936,Arthrobacter sp. zg-Y462,1,0
1663,2,37921,Arthrobacter agilis,1,0
1663,2,2813727,Arthrobacter polaris,1,0
1268,1,1742989,Glutamicibacter,1,0
1742989,1,2627139,unclassified Glutamicibacter,1,0
2627139,2,1155384,Glutamicibacter sp. ZJUTW,1,0
85023,1,55968,Leucobacter,4,2
55968,1,2621730,unclassified Leucobacter,3,1
2621730,2,2873270,Leucobacter sp. NB 10,1,0
2621730,2,2875729,Leucobacter sp. Psy1,1,0
2621730,2,2932245,Leucobacter sp. H25R-14,1,0
55968,2,2714933,Leucobacter coleopterorum,1,0
85023,1,46352,Agrococcus,1,0
46352,2,399736,Agrococcus jejuensis,1,0
2805426,1,57499,Kytococcus,2,1
57499,2,1276,Kytococcus sedentarius,2,1
85019,1,1696,Brevibacterium,2,1
1696,2,273384,Brevibacterium aurantiacum,1,0
125316,1,84756,Beutenbergia,1,0
