parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
543,1,544,Citrobacter,14674.0,14674
544,2,545,Citrobacter koseri,7590.0,7590
544,1,1344959,Citrobacter freundii complex,2727.0,2727
1344959,2,546,Citrobacter freundii,381.0,381
1344959,2,1639133,Citrobacter portucalensis,47.0,47
1344959,2,57706,Citrobacter braakii,42.0,42
1344959,2,1748967,Citrobacter cronae,9.0,9
1344959,2,67827,Citrobacter werkmanii,7.0,7
1344959,2,133448,Citrobacter youngae,7.0,7
1344959,1,2816438,unclassified Citrobacter freundii complex,4.0,4
2816438,2,2066049,Citrobacter freundii complex sp. CFNIH2,2.0,2
2816438,2,1686378,Citrobacter sp. MGH103,1.0,1
2816438,2,2077149,Citrobacter freundii complex sp. CFNIH9,1.0,1
1344959,2,67826,Citrobacter sedlakii,2.0,2
544,1,2644389,unclassified Citrobacter,13.0,13
2644389,2,2742624,Citrobacter sp. RHB25-C09,2.0,2
2644389,2,2742675,Citrobacter sp. RHBSTW-00986,2.0,2
2644389,2,1439319,Citrobacter sp. MGH 55,1.0,1
2644389,2,184912,Citrobacter sp. TSA-1,1.0,1
2644389,2,1703250,Citrobacter sp. CRE-46,1.0,1
2644389,2,2781952,Citrobacter sp. BDA59-3,1.0,1
544,2,1563222,Citrobacter pasteurii,9.0,9
544,2,2562449,Citrobacter tructae,5.0,5
544,2,35703,Citrobacter amalonaticus,4.0,4
544,2,67824,Citrobacter farmeri,3.0,3
544,2,2971264,Citrobacter enshiensis,3.0,3
544,2,67825,Citrobacter rodentium,2.0,2
544,2,1914243,Citrobacter europaeus,2.0,2
544,2,2546350,Citrobacter arsenatis,1.0,1
2890311,1,570,Klebsiella,7382.0,7382
570,2,1463165,Klebsiella quasipneumoniae,2060.0,2060
570,2,244366,Klebsiella variicola,742.0,742
570,2,571,Klebsiella oxytoca,398.0,398
570,2,573,Klebsiella pneumoniae,160.0,160
570,2,2489010,Klebsiella africana,10.0,10
570,2,548,Klebsiella aerogenes,8.0,8
570,1,2608929,unclassified Klebsiella,6.0,6
2608929,2,2675710,Klebsiella sp. WP3-W18-ESBL-02,2.0,2
2608929,2,2897413,Klebsiella sp. KPN54798,1.0,1
570,2,1134687,Klebsiella michiganensis,5.0,5
570,2,2026240,Klebsiella quasivariicola,5.0,5
570,2,2153354,Klebsiella huaxiensis,3.0,3
570,2,1259973,Klebsiella electrica,2.0,2
570,2,2058152,Klebsiella grimontii,2.0,2
2890311,1,160674,Raoultella,2257.0,2257
160674,2,575,Raoultella planticola,1365.0,1365
160674,2,54291,Raoultella ornithinolytica,277.0,277
160674,2,577,Raoultella terrigena,2.0,2
543,1,83654,Leclercia,9275.0,9275
83654,2,83655,Leclercia adecarboxylata,7739.0,7739
83654,1,2627398,unclassified Leclercia,9.0,9
2627398,2,2714951,Leclercia sp. 29361,6.0,6
2627398,2,2681308,Leclercia sp. 119287,1.0,1
2627398,2,2898725,Leclercia sp. G3L,1.0,1
83654,2,2815358,Leclercia pneumoniae,3.0,3
543,1,547,Enterobacter,5317.0,5317
547,1,354276,Enterobacter cloacae complex,2217.0,2217
354276,2,158836,Enterobacter hormaechei,240.0,240
354276,2,61645,Enterobacter asburiae,19.0,19
354276,2,1812935,Enterobacter roggenkampii,15.0,15
354276,1,2757714,unclassified Enterobacter cloacae complex,15.0,15
2757714,2,2027919,Enterobacter cloacae complex sp.,9.0,9
2757714,2,2850492,Enterobacter cloacae complex sp. ECL78,3.0,3
2757714,2,1329823,Enterobacter sp. MGH 14,1.0,1
2757714,2,2969431,Enterobacter cloacae complex sp. R_G8,1.0,1
2757714,2,2798729,Enterobacter cloacae complex sp. AR_0002,1.0,1
354276,2,550,Enterobacter cloacae,14.0,14
354276,2,2497875,Enterobacter chuandaensis,9.0,9
354276,2,69218,Enterobacter cancerogenus,4.0,4
354276,2,208224,Enterobacter kobei,4.0,4
354276,2,299767,Enterobacter ludwigii,2.0,2
354276,2,3029761,Enterobacter pasteurii,2.0,2
354276,2,2494701,Enterobacter chengduensis,1.0,1
547,1,2608935,unclassified Enterobacter,22.0,22
2608935,2,2742676,Enterobacter sp. RHBSTW-00994,4.0,4
2608935,2,3077940,Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013,3.0,3
2608935,2,2724468,Enterobacter sp. JUb54,2.0,2
2608935,2,1868135,Enterobacter sp. HK169,2.0,2
2608935,2,3104013,Enterobacter sp. PGRG2,1.0,1
2608935,2,2870346,Enterobacter sp. C2,1.0,1
2608935,2,2976431,Enterobacter sp. CP102,1.0,1
2608935,2,3026145,Enterobacter sp. S-33,1.0,1
2608935,2,1560339,Enterobacter sp. E20,1.0,1
2608935,2,1166130,Enterobacter sp. R4-368,1.0,1
2608935,2,3080020,Enterobacter sp. JJBC,1.0,1
2608935,2,648691,Enterobacter sp. YSU,1.0,1
547,2,539813,Enterobacter mori,7.0,7
547,2,881260,Enterobacter bugandensis,6.0,6
547,2,2494702,Enterobacter huaxiensis,4.0,4
547,2,2478464,Enterobacter oligotrophicus,3.0,3
547,2,885040,Enterobacter soli,1.0,1
547,2,2497436,Enterobacter quasiroggenkampii,1.0,1
547,2,2529381,Enterobacter wuhouensis,1.0,1
543,1,413496,Cronobacter,3528.0,3528
413496,2,28141,Cronobacter sakazakii,3443.0,3443
413496,2,413497,Cronobacter dublinensis,1.0,1
543,1,561,Escherichia,49.0,49
561,2,562,Escherichia coli,49.0,49
36866,2,2675787,Enterobacteriaceae endosymbiont of Donacia tomentosa,12.0,12
36866,2,2675795,Enterobacteriaceae endosymbiont of Plateumaris pusilla,7.0,7
36866,2,2675797,Enterobacteriaceae endosymbiont of Plateumaris sericea,3.0,3
36866,2,2675776,Enterobacteriaceae endosymbiont of Donacia crassipes,1.0,1
36866,2,2675793,Enterobacteriaceae endosymbiont of Plateumaris braccata,1.0,1
36866,2,2675780,Enterobacteriaceae endosymbiont of Donacia piscatrix,1.0,1
36866,2,2675789,Enterobacteriaceae endosymbiont of Donacia vulgaris,1.0,1
36866,2,2675772,Enterobacteriaceae endosymbiont of Donacia bicoloricornis,1.0,1
543,1,590,Salmonella,16.0,16
590,2,28901,Salmonella enterica,13.0,13
590,1,2614656,unclassified Salmonella,1.0,1
2614656,2,2745895,Salmonella sp. SJTUF14178,1.0,1
84563,1,801,Symbiopectobacterium,2.0,2
801,2,2871826,Symbiopectobacterium purcellii,2.0,2
146507,1,568987,Candidatus Hamiltonella,1.0,1
84563,1,472825,Candidatus Purcelliella,1.0,1
472825,2,472834,Candidatus Purcelliella pentastirinorum,1.0,1
84563,1,1906660,Candidatus Mikella,1.0,1
1906660,2,1778264,Candidatus Mikella endobia,1.0,1
543,1,1330547,Kosakonia,5.0,5
1330547,2,208223,Kosakonia cowanii,1.0,1
1330547,2,551989,Kosakonia arachidis,1.0,1
1330547,2,1005665,Kosakonia oryzendophytica,1.0,1
1330547,1,2632876,unclassified Kosakonia,1.0,1
2632876,2,3139408,Kosakonia sp. BYX6,1.0,1
543,1,1177214,Candidatus Profftia,4.0,4
1177214,2,1177216,Candidatus Profftia tarda,4.0,4
543,1,620,Shigella,3.0,3
620,2,623,Shigella flexneri,2.0,2
620,2,621,Shigella boydii,1.0,1
543,1,1330545,Lelliottia,3.0,3
1330545,2,61646,Lelliottia amnigena,3.0,3
543,1,1330546,Pluralibacter,2.0,2
1330546,2,61647,Pluralibacter gergoviae,1.0,1
1330546,2,1334193,[Enterobacter] lignolyticus,1.0,1
543,1,702,Plesiomonas,2.0,2
702,2,703,Plesiomonas shigelloides,2.0,2
543,1,1081630,Candidatus Schneideria,2.0,2
1081630,2,1081631,Candidatus Schneideria nysicola,2.0,2
543,1,1048757,Candidatus Moranella,1.0,1
1048757,2,1048758,Candidatus Moranella endobia,1.0,1
543,1,1649298,Siccibacter,1.0,1
1649298,2,1505757,Siccibacter colletis,1.0,1
543,1,82976,Buttiauxella,1.0,1
82976,2,3073902,Buttiauxella selenatireducens,1.0,1
543,1,401618,Candidatus Riesia,1.0,1
401618,2,401619,Candidatus Riesia pediculicola,1.0,1
543,1,2815296,Jejubacter,1.0,1
2815296,2,2579935,Jejubacter calystegiae,1.0,1
543,1,158851,Trabulsiella,1.0,1
158851,2,379893,Trabulsiella odontotermitis,1.0,1
1903414,1,583,Proteus,12967.0,12967
583,2,585,Proteus vulgaris,6872.0,6872
583,2,102862,Proteus penneri,5551.0,5551
583,2,584,Proteus mirabilis,31.0,31
583,2,1574161,Proteus terrae,14.0,14
583,2,183417,Proteus hauseri,7.0,7
583,2,1987580,Proteus columbae,4.0,4
583,2,2050967,Proteus faecis,4.0,4
583,1,257482,unclassified Proteus (in: enterobacteria),2.0,2
257482,2,2697019,Proteus sp. ZN5,2.0,2
1903414,1,586,Providencia,3591.0,3591
586,2,588,Providencia stuartii,1103.0,1103
586,1,2633465,unclassified Providencia,33.0,33
2633465,2,3015951,Providencia sp. 21OH12SH02B-Prov,26.0,26
2633465,2,2939731,Providencia sp. PROV188,2.0,2
2633465,2,2828763,Providencia sp. R33,1.0,1
2633465,2,2936799,Providencia sp. PROV252,1.0,1
2633465,2,2936780,Providencia sp. PROV080,1.0,1
586,2,333965,Providencia vermicola,15.0,15
586,2,333962,Providencia heimbachae,8.0,8
586,2,516075,Providencia sneebia,7.0,7
586,2,2923283,Providencia manganoxydans,7.0,7
586,2,587,Providencia rettgeri,6.0,6
586,2,158850,Providencia rustigianii,3.0,3
586,2,126385,Providencia alcalifaciens,2.0,2
586,2,1715285,Candidatus Providencia siddallii,1.0,1
1903414,1,29487,Photorhabdus,8.0,8
29487,2,230089,Photorhabdus thracensis,2.0,2
29487,2,291112,Photorhabdus asymbiotica,1.0,1
29487,2,2218628,Photorhabdus laumondii,1.0,1
1903414,1,637,Arsenophonus,7.0,7
637,1,2627083,unclassified Arsenophonus,4.0,4
2627083,2,235559,Arsenophonus endosymbiont of Aleurodicus dispersus,1.0,1
2627083,2,3041619,Arsenophonus sp. aPb,1.0,1
637,2,634113,Candidatus Arsenophonus lipoptenae,2.0,2
1903414,1,626,Xenorhabdus,4.0,4
1903414,1,581,Morganella,3.0,3
581,2,582,Morganella morganii,3.0,3
1903414,1,158848,Moellerella,1.0,1
158848,2,158849,Moellerella wisconsensis,1.0,1
1903409,1,53335,Pantoea,9582.0,9582
53335,1,1654067,Pantoea agglomerans group,9460.0,9460
1654067,2,549,Pantoea agglomerans,9460.0,9460
53335,2,59814,Pantoea dispersa,2.0,2
53335,2,470934,Pantoea vagans,2.0,2
53335,1,2630326,unclassified Pantoea,1.0,1
2630326,2,3028622,Pantoea sp. Lij88,1.0,1
53335,2,2364647,Pantoea piersonii,1.0,1
1903409,1,32199,Buchnera,37.0,37
32199,2,9,Buchnera aphidicola,37.0,37
1903409,1,551,Erwinia,3.0,3
551,2,552,Erwinia amylovora,1.0,1
551,2,1922217,Candidatus Erwinia haradaeae,1.0,1
551,2,2681984,Erwinia sorbitola,1.0,1
1903409,1,2100764,Mixta,1.0,1
2100764,2,665913,Mixta calida,1.0,1
1903409,1,3026546,Duffyella,1.0,1
3026546,2,1619313,Duffyella gerundensis,1.0,1
1903412,1,568,Hafnia,9296.0,9296
568,2,569,Hafnia alvei,8519.0,8519
568,2,546367,Hafnia paralvei,2.0,2
1903412,1,635,Edwardsiella,1.0,1
635,2,636,Edwardsiella tarda,1.0,1
1903412,1,82982,Obesumbacterium,1.0,1
82982,2,82983,Obesumbacterium proteus,1.0,1
1903411,1,613,Serratia,8268.0,8268
613,2,615,Serratia marcescens,7389.0,7389
613,1,2647522,unclassified Serratia (in: enterobacteria),10.0,10
2647522,2,488142,Serratia sp. SCBI,2.0,2
2647522,2,2420306,Serratia sp. FDAARGOS_506,2.0,2
2647522,2,671990,Serratia sp. FGI94,1.0,1
2647522,2,2663241,Serratia sp. HRI,1.0,1
2647522,2,2482769,Serratia sp. P2ACOL2,1.0,1
2647522,2,2447890,Serratia sp. 1D1416,1.0,1
2647522,2,1327989,Serratia sp. FS14,1.0,1
613,2,300181,Serratia ureilytica,5.0,5
613,2,618,Serratia odorifera,4.0,4
613,2,82996,Serratia plymuthica,3.0,3
613,2,42906,Serratia entomophila,3.0,3
613,2,138074,Serratia symbiotica,2.0,2
613,2,47917,Serratia fonticola,1.0,1
613,2,614,Serratia liquefaciens,1.0,1
613,2,2597702,Serratia rhizosphaerae,1.0,1
613,2,2741499,Serratia surfactantfaciens,1.0,1
1903411,1,629,Yersinia,19.0,19
629,2,29483,Yersinia aldovae,4.0,4
629,2,29486,Yersinia ruckeri,4.0,4
629,2,631,Yersinia intermedia,2.0,2
629,2,2890317,Yersinia alsatica,2.0,2
629,1,1649845,Yersinia pseudotuberculosis complex,2.0,2
1649845,2,632,Yersinia pestis,1.0,1
1649845,2,633,Yersinia pseudotuberculosis,1.0,1
629,2,33060,Yersinia mollaretii,2.0,2
629,2,2339259,Yersinia hibernica,1.0,1
1903411,1,34037,Rahnella,1.0,1
34037,2,58169,Rahnella inusitata,1.0,1
1903411,1,41201,Ewingella,1.0,1
41201,2,41202,Ewingella americana,1.0,1
1903411,1,929812,Gibbsiella,1.0,1
929812,2,929813,Gibbsiella quercinecans,1.0,1
1903410,1,204037,Dickeya,5.0,5
204037,2,568768,Dickeya poaceiphila,2.0,2
204037,2,556,Dickeya chrysanthemi,1.0,1
204037,2,204038,Dickeya dadantii,1.0,1
1903410,1,122277,Pectobacterium,2.0,2
122277,2,2778550,Pectobacterium parvum,1.0,1
1903410,1,71655,Brenneria,1.0,1
1903410,1,3059405,Prodigiosinella,1.0,1
3059405,2,3057057,Prodigiosinella aquatilis,1.0,1
1903416,1,82980,Leminorella,7.0,7
82980,2,158841,Leminorella richardii,7.0,7
2812006,1,84565,Sodalis,3.0,3
84565,2,1486991,Candidatus Sodalis pierantonius,2.0,2
84565,2,63612,Sodalis glossinidius,1.0,1
3120698,1,745410,Gallaecimonas,1.0,1
745410,2,3029055,Gallaecimonas kandeliae,1.0,1
712,1,724,Haemophilus,39361.0,39361
724,2,729,Haemophilus parainfluenzae,10494.0,10494
724,2,727,Haemophilus influenzae,8987.0,8987
724,2,735,Haemophilus parahaemolyticus,8586.0,8586
724,2,249188,Haemophilus pittmaniae,6740.0,6740
724,2,726,Haemophilus haemolyticus,3778.0,3778
724,1,2609962,unclassified Haemophilus,6.0,6
2609962,2,712310,Haemophilus sp. oral taxon 036,6.0,6
712,1,75984,Mannheimia,13.0,13
75984,2,75985,Mannheimia haemolytica,10.0,10
75984,2,85402,Mannheimia granulomatis,1.0,1
75984,2,2770636,Mannheimia bovis,1.0,1
712,1,745,Pasteurella,12.0,12
745,2,747,Pasteurella multocida,3.0,3
712,1,2094023,Glaesserella,12.0,12
2094023,2,738,Glaesserella parasuis,12.0,12
712,1,713,Actinobacillus,12.0,12
713,2,51161,Actinobacillus delphinicola,9.0,9
713,2,189834,Actinobacillus porcitonsillarum,2.0,2
713,2,715,Actinobacillus pleuropneumoniae,1.0,1
712,1,416916,Aggregatibacter,9.0,9
416916,2,732,Aggregatibacter aphrophilus,8.0,8
416916,2,714,Aggregatibacter actinomycetemcomitans,1.0,1
712,1,155493,Gallibacterium,6.0,6
155493,2,750,Gallibacterium anatis,4.0,4
155493,2,505341,Gallibacterium salpingitidis,2.0,2
712,1,292486,Avibacterium,3.0,3
292486,2,728,Avibacterium paragallinarum,1.0,1
712,1,476528,Bibersteinia,1.0,1
476528,2,47735,Bibersteinia trehalosi,1.0,1
712,1,1649317,Frederiksenia,1.0,1
1649317,2,123824,Frederiksenia canicola,1.0,1
468,1,469,Acinetobacter,11503.0,11503
469,1,909768,Acinetobacter calcoaceticus/baumannii complex,4791.0,4791
909768,2,48296,Acinetobacter pittii,2860.0,2860
909768,2,106654,Acinetobacter nosocomialis,790.0,790
909768,2,470,Acinetobacter baumannii,672.0,672
909768,2,1530123,Acinetobacter seifertii,57.0,57
909768,2,471,Acinetobacter calcoaceticus,13.0,13
909768,2,1785128,Acinetobacter lactucae,2.0,2
469,2,28090,Acinetobacter lwoffii,1941.0,1941
469,1,196816,unclassified Acinetobacter,56.0,56
196816,2,2725684,Acinetobacter sp. NEB149,6.0,6
196816,2,2929512,Acinetobacter sp. YH16040_T,5.0,5
196816,2,2983215,Acinetobacter sp. ESL0695,3.0,3
196816,2,2871688,Acinetobacter sp. AS23,3.0,3
196816,2,2563897,Acinetobacter sp. 10FS3-1,3.0,3
196816,2,2708348,Acinetobacter sp. WY4,3.0,3
196816,2,2773709,Acinetobacter sp. ASP199,2.0,2
196816,2,2004647,Acinetobacter sp. WCHAc010052,2.0,2
196816,2,2953738,Acinetobacter sp. Z1,2.0,2
196816,2,1808001,Acinetobacter sp. LoGeW2-3,2.0,2
196816,2,1407071,Acinetobacter sp. TGL-Y2,2.0,2
196816,2,3138069,Acinetobacter sp. D009,2.0,2
196816,2,2929514,Acinetobacter sp. YH16056_T,1.0,1
196816,2,2601122,Acinetobacter sp. YH12138,1.0,1
196816,2,2714110,Acinetobacter sp. Marseille-Q1620,1.0,1
196816,2,2923375,Acinetobacter sp. XS-4,1.0,1
196816,2,2420300,Acinetobacter sp. FDAARGOS_493,1.0,1
196816,2,2743575,Acinetobacter sp. NEB 394,1.0,1
196816,2,2004646,Acinetobacter sp. WCHA55,1.0,1
196816,2,2913495,Acinetobacter sp. AHP123,1.0,1
196816,2,3003393,Acinetobacter sp. TR11,1.0,1
196816,2,1758189,Acinetobacter sp. ACNIH2,1.0,1
196816,2,3020716,Acinetobacter sp. GSS19,1.0,1
196816,2,2853158,Acinetobacter sp. F9,1.0,1
469,2,40215,Acinetobacter junii,19.0,19
469,2,202950,Acinetobacter baylyi,7.0,7
469,2,108981,Acinetobacter schindleri,7.0,7
469,2,2053287,Acinetobacter pseudolwoffii,5.0,5
469,2,29430,Acinetobacter haemolyticus,4.0,4
469,2,2136182,Acinetobacter cumulans,4.0,4
469,2,756892,Acinetobacter indicus,4.0,4
469,2,108980,Acinetobacter ursingii,3.0,3
469,2,40216,Acinetobacter radioresistens,3.0,3
469,2,1789224,Acinetobacter larvae,3.0,3
469,2,1324350,Acinetobacter equi,3.0,3
469,2,1148157,Acinetobacter oleivorans,2.0,2
469,2,40214,Acinetobacter johnsonii,2.0,2
469,2,2006115,Acinetobacter piscicola,2.0,2
469,2,1879050,Acinetobacter wuhouensis,2.0,2
469,2,1776741,Acinetobacter proteolyticus,2.0,2
469,2,52133,Acinetobacter venetianus,2.0,2
469,2,70346,Acinetobacter variabilis,2.0,2
469,2,487316,Acinetobacter soli,2.0,2
469,2,280145,Acinetobacter colistiniresistens,2.0,2
469,2,202956,Acinetobacter towneri,2.0,2
469,2,202951,Acinetobacter bouvetii,2.0,2
469,2,1776742,Acinetobacter vivianii,1.0,1
469,2,1839785,Acinetobacter portensis,1.0,1
469,2,1871111,Acinetobacter defluvii,1.0,1
469,2,2943497,Acinetobacter tibetensis,1.0,1
469,2,2662362,Acinetobacter wanghuae,1.0,1
468,1,475,Moraxella,6402.0,6402
475,2,34062,Moraxella osloensis,6302.0,6302
475,2,2904119,Moraxella haemolytica,1.0,1
475,2,2904121,Moraxella nasovis,1.0,1
468,1,497,Psychrobacter,8.0,8
497,1,196806,unclassified Psychrobacter,7.0,7
196806,2,1415574,Psychrobacter sp. LV10R520-6,2.0,2
196806,2,3064892,Psychrobacter sp. van23A,1.0,1
196806,2,56811,Psychrobacter sp.,1.0,1
196806,2,1699621,Psychrobacter sp. P11F6,1.0,1
468,1,2824158,Aquirhabdus,2.0,2
2824158,2,2283318,Aquirhabdus parva,2.0,2
868,1,2717,Cardiobacterium,16669.0,16669
2717,2,2718,Cardiobacterium hominis,11803.0,11803
2717,1,2648856,unclassified Cardiobacterium,4834.0,4834
2648856,2,2866573,Cardiobacterium sp. Marseille-Q4385,4834.0,4834
135621,1,286,Pseudomonas,9246.0,9246
286,1,136843,Pseudomonas fluorescens group,7141.0,7141
136843,2,294,Pseudomonas fluorescens,7113.0,7113
136843,2,76758,Pseudomonas orientalis,3.0,3
136843,2,200451,Pseudomonas poae,2.0,2
136843,2,47883,Pseudomonas synxantha,1.0,1
136843,2,76760,Pseudomonas rhodesiae,1.0,1
136843,2,76761,Pseudomonas veronii,1.0,1
286,1,136841,Pseudomonas aeruginosa group,975.0,975
136841,2,287,Pseudomonas aeruginosa,948.0,948
136841,2,53408,Pseudomonas citronellolis,1.0,1
136841,2,53412,Pseudomonas resinovorans,1.0,1
136841,1,1232139,Pseudomonas oleovorans/pseudoalcaligenes group,1.0,1
1232139,2,301,Pseudomonas oleovorans,1.0,1
286,1,196821,unclassified Pseudomonas,45.0,45
196821,2,3104265,Pseudomonas sp. B33.4,3.0,3
196821,2,2883205,Pseudomonas sp. L5B5,2.0,2
196821,2,1344094,Pseudomonas sp. HN11,2.0,2
196821,2,1357074,Pseudomonas sp. LS44,1.0,1
196821,2,3096605,Pseudomonas sp. AN-1,1.0,1
196821,2,1028989,Pseudomonas sp. StFLB209,1.0,1
196821,2,3016341,Pseudomonas sp. PSE14,1.0,1
196821,2,1981174,Pseudomonas sp. M30-35,1.0,1
196821,2,3029060,Pseudomonas sp. PSKL.D1,1.0,1
196821,2,2749807,Pseudomonas sp. Y39-6,1.0,1
196821,2,1283291,Pseudomonas sp. URMO17WK12:I11,1.0,1
196821,2,1294143,Pseudomonas sp. ATCC 13867,1.0,1
196821,2,3019098,Pseudomonas sp. TUM22785,1.0,1
196821,2,3042028,Pseudomonas sp. PMCC200344,1.0,1
196821,2,2738843,Pseudomonas sp. B14-6,1.0,1
196821,2,2895491,Pseudomonas sp. B21-051,1.0,1
196821,2,1702250,Pseudomonas sp. IB20,1.0,1
196821,2,1649877,Pseudomonas sp. CCOS 191,1.0,1
196821,2,2898441,Pseudomonas sp. J452,1.0,1
196821,2,3048607,Pseudomonas sp. CCC3.1,1.0,1
196821,2,3043445,Pseudomonas sp. P8_241,1.0,1
196821,2,1573718,Pseudomonas sp. S34,1.0,1
196821,2,1573719,Pseudomonas sp. S35,1.0,1
196821,2,1573720,Pseudomonas sp. S49,1.0,1
196821,2,2954093,Pseudomonas sp. FP2338,1.0,1
196821,2,75692,Pseudomonas sp. 273,1.0,1
196821,2,2559074,Pseudomonas sp. S150,1.0,1
196821,2,517398,Pseudomonas sp. D3,1.0,1
196821,2,2870750,Pseudomonas sp. CYM-20-01,1.0,1
196821,2,2083055,Pseudomonas sp. LH1G9,1.0,1
196821,2,3119004,Pseudomonas sp. TE3-3-F2023,1.0,1
196821,2,2975049,Pseudomonas sp. N3-W,1.0,1
286,2,198618,Pseudomonas umsongensis,4.0,4
286,1,136842,Pseudomonas chlororaphis group,4.0,4
136842,2,587753,Pseudomonas chlororaphis,3.0,3
136842,2,296,Pseudomonas fragi,1.0,1
286,1,136849,Pseudomonas syringae group,3.0,3
136849,1,251695,Pseudomonas syringae group genomosp. 1,2.0,2
251695,2,317,Pseudomonas syringae,2.0,2
286,1,136845,Pseudomonas putida group,3.0,3
136845,2,303,Pseudomonas putida,2.0,2
136845,2,70775,Pseudomonas plecoglossicida,1.0,1
