parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,890544,460562
32207,2,43675,Rothia mucilaginosa,859075,444288
32207,2,2047,Rothia dentocariosa,30860,15959
32207,2,172042,Rothia aeria,87,44
32207,2,396015,Rothia terrae,4,2
32207,1,2689056,unclassified Rothia (in: high G+C Gram-positive bacteria),4,2
2689056,2,2810516,Rothia sp. ZJ932,4,2
32207,2,169480,Rothia amarae,2,1
32207,2,37923,Rothia kristinae,1,0
32207,2,85336,Rothia nasimurium,1,0
1268,1,1269,Micrococcus,781,403
1269,2,1270,Micrococcus luteus,650,336
1269,2,566027,Micrococcus yunnanensis,2,1
1269,1,2620948,unclassified Micrococcus,1,0
2620948,2,2856555,Micrococcus sp. KD337-16,1,0
1268,1,1663,Arthrobacter,13,6
1663,1,235627,unclassified Arthrobacter,8,4
235627,2,2991715,Arthrobacter sp. ATA002,3,1
235627,2,1849032,Arthrobacter sp. U41,1,0
235627,2,2830993,Arthrobacter sp. StoSoilB13,1,0
235627,2,2830983,Arthrobacter sp. NtRootA1,1,0
235627,2,2964610,Arthrobacter sp. zg-Y1171,1,0
235627,2,2997335,Arthrobacter sp. FX8,1,0
1663,2,2816859,Arthrobacter sunyaminii,2,1
1663,2,37921,Arthrobacter agilis,1,0
1663,2,37928,Arthrobacter crystallopoietes,1,0
1663,2,2486855,Arthrobacter sulfonylureivorans,1,0
1268,1,57493,Kocuria,3,1
57493,2,71999,Kocuria palustris,2,1
57493,2,72000,Kocuria rhizophila,1,0
1268,1,1160973,Auritidibacter,2,1
1160973,1,2634694,unclassified Auritidibacter,2,1
2634694,2,2170745,Auritidibacter sp. NML130574,2,1
1268,1,1742993,Pseudarthrobacter,1,0
1742993,1,2647000,unclassified Pseudarthrobacter,1,0
2647000,2,2596911,Pseudarthrobacter sp. NBSH8,1,0
85023,1,33882,Microbacterium,2,1
33882,2,2509458,Microbacterium protaetiae,1,0
33882,1,2609290,unclassified Microbacterium,1,0
2609290,2,2483401,Microbacterium sp. 10M-3C3,1,0
85023,1,235888,Salinibacterium,2,1
235888,1,2632331,unclassified Salinibacterium,2,1
2632331,2,2708338,Salinibacterium sp. ZJ450,2,1
85023,1,33886,Rathayibacter,1,0
33886,2,145458,Rathayibacter toxicus,1,0
85023,1,46352,Agrococcus,1,0
85023,1,1573,Clavibacter,1,0
1573,2,28447,Clavibacter michiganensis,1,0
85016,1,1707,Cellulomonas,2,1
1707,2,1708,Cellulomonas fimi,1,0
1707,1,2620175,unclassified Cellulomonas,1,0
2620175,2,2591145,Cellulomonas sp. Y8,1,0
85020,1,43668,Brachybacterium,2,1
43668,2,1652028,Brachybacterium huguangmaarense,2,1
2805591,1,2038,Tropheryma,1,0
2038,2,2039,Tropheryma whipplei,1,0
2805426,1,57499,Kytococcus,1,0
57499,2,1276,Kytococcus sedentarius,1,0
1331736,1,626119,Ruania,1,0
626119,2,2897774,Ruania suaedae,1,0
577468,1,2888818,Pengzhenrongella,1,0
2888818,2,2819238,Pengzhenrongella sicca,1,0
85021,1,53457,Janibacter,1,0
53457,2,53458,Janibacter limosus,1,0
85018,1,1184606,Austwickia,1,0
1184606,2,100225,Austwickia chelonae,1,0
85017,1,254250,Isoptericola,1,0
254250,2,372663,Isoptericola dokdonensis,1,0
2049,1,2529408,Schaalia,8312,4298
2529408,2,1660,Schaalia odontolytica,8294,4289
2529408,2,52773,Schaalia meyeri,13,6
2529408,2,131111,Schaalia turicensis,3,1
2049,1,1654,Actinomyces,7,3
1654,2,1852377,Actinomyces pacaensis,2,1
1654,2,2744574,Actinomyces respiraculi,1,0
1654,2,111015,Actinomyces radicidentis,1,0
1654,2,544580,Actinomyces oris,1,0
1654,2,675090,Actinomyces weissii,1,0
1654,1,2609248,unclassified Actinomyces,1,0
2609248,2,1851395,Actinomyces sp. Chiba101,1,0
2049,1,2740557,Pauljensenia,7,3
2740557,2,178339,Pauljensenia hongkongensis,7,3
85025,1,1817,Nocardia,19,9
1817,1,2637762,unclassified Nocardia,18,9
2637762,2,1047172,Nocardia sp. CS682,18,9
1817,2,228602,Nocardia arthritidis,1,0
1653,1,1716,Corynebacterium,5,2
1716,2,1717,Corynebacterium diphtheriae,1,0
1716,2,1718,Corynebacterium glutamicum,1,0
1716,2,2079234,Corynebacterium gerontici,1,0
1716,2,441500,Corynebacterium timonense,1,0
1762,1,1763,Mycobacterium,3,1
1763,2,512402,Mycobacterium heraklionense,1,0
1763,2,577492,Mycobacterium paraterrae,1,0
1763,1,77643,Mycobacterium tuberculosis complex,1,0
77643,2,1773,Mycobacterium tuberculosis,1,0
85026,1,2053,Gordonia,1,0
2062,1,1883,Streptomyces,9,4
1883,1,2593676,unclassified Streptomyces,2,1
2593676,2,2607753,Streptomyces sp. INR7,1,0
2593676,2,2831149,Streptomyces sp. V17-9,1,0
1883,2,1916,Streptomyces lividans,1,0
1883,2,2763006,Streptomyces buecherae,1,0
1883,2,2768066,Streptomyces roseirectus,1,0
1883,2,1648182,Streptomyces yangpuensis,1,0
1883,2,83291,Streptomyces armeniacus,1,0
85015,1,1839,Nocardioides,1,0
1839,1,2615069,unclassified Nocardioides,1,0
2615069,2,2895565,Nocardioides sp. B-3,1,0
85015,1,2040,Aeromicrobium,1,0
2040,1,2633570,unclassified Aeromicrobium,1,0
