accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,3388,Actinomyces,1654,8899,1884628,135,28838,Actinomyces pacaensis,1852377,3387,1919045,67,1
NZ_CAKAHJ010000001.1,22244,Actinomyces,1654,8899,1884628,135,28838,uncultured Actinomyces sp.,249061,0,1900256,0,22244
NZ_CP124548.1,11511,Actinomyces,1654,8899,1884628,135,28838,Actinomyces israelii,1659,0,1910989,0,11511
NZ_CP012072.1,15436,Schaalia,2529408,26288,1883302,10779,2131,Schaalia meyeri,52773,15426,1906424,640,10
NZ_CP033459.1,25106,Pseudoprevotella,2884814,25077,1897366,28,29,Pseudoprevotella muciniphila,2133944,25077,1897366,28,29
CAKAFU010000002.1,3284,Alloprevotella,1283313,0,1919216,0,3284,Alloprevotella tannerae,76122,0,1919216,0,3284
NZ_CP032823.1,6027,Aliarcobacter,2321111,6012,1916455,18,15,Aliarcobacter cryaerophilus,28198,5968,1916471,2,59
NZ_CP036550.1,838,Bacteroides,816,9796,1911451,436,817,Bacteroides fragilis,817,804,1921106,556,34
NZ_CP040630.1,9775,Bacteroides,816,9796,1911451,436,817,Bacteroides sp. PHL 2737,2162637,88,1912725,0,9687
NZ_CP102541.1,314,Bifidobacterium,1678,314,1922124,62,0,Bifidobacterium longum,216816,236,1922181,5,78
NZ_CP049272.1,13086,Campylobacter,194,26393,1895836,59,212,Campylobacter concisus,199,13055,1909401,13,31
NZ_CP082871.1,6654,Campylobacter,194,26393,1895836,59,212,Campylobacter hominis,76517,6574,1915846,0,80
NZ_CP012544.1,5397,Campylobacter,194,26393,1895836,59,212,Campylobacter showae,204,5383,1917017,86,14
NZ_CALGPY010000005.1,1468,Campylobacter,194,26393,1895836,59,212,uncultured Campylobacter sp.,218934,0,1921032,0,1468
NZ_CP022386.1,6544,Capnocytophaga,1016,20144,1902327,9,20,Capnocytophaga gingivalis,1017,6499,1915955,1,45
NZ_CP022384.1,6544,Capnocytophaga,1016,20144,1902327,9,20,Capnocytophaga leadbetteri,327575,6256,1915954,2,288
NZ_CP022379.1,7076,Capnocytophaga,1016,20144,1902327,9,20,Capnocytophaga sputigena,1019,6964,1915419,5,112
ACIL03000013.1,9627,Catonella,43996,0,1912873,0,9627,Catonella morbi,43997,0,1912873,0,9627
NC_001464.1,10738,Pospiviroid,185753,10738,1911762,0,0,Citrus exocortis viroid,12890,10738,1911762,0,0
NZ_CP073092.1,14976,Corynebacterium,1716,62870,1858166,309,1155,Corynebacterium tuberculostearicum,38304,13223,1907516,8,1753
NZ_CP101133.1,17932,Corynebacterium,1716,62870,1858166,309,1155,Corynebacterium pseudotuberculosis,1719,17827,1904561,7,105
NZ_CP100372.1,4093,Corynebacterium,1716,62870,1858166,309,1155,Corynebacterium pseudodiphtheriticum,37637,3434,1918209,198,659
NZ_CP063195.1,18042,Corynebacterium,1716,62870,1858166,309,1155,Corynebacterium jeikeium,38289,17178,1904442,16,864
NZ_CP100361.1,3616,Corynebacterium,1716,62870,1858166,309,1155,Corynebacterium propinquum,43769,3285,1918473,411,331
NZ_CP024931.1,3594,Corynebacterium,1716,62870,1858166,309,1155,Corynebacterium striatum,43770,3411,1918850,56,183
NZ_AP027140.1,1772,Corynebacterium,1716,62870,1858166,309,1155,Corynebacterium ulcerans,65058,1724,1920715,13,48
NC_001472.1,14758,Enterovirus,12059,66174,1818566,0,37760,Enterovirus B,138949,21969,1872191,65,28275
MT157224.1,1714,Enterovirus,12059,66174,1818566,0,37760,Human rhinovirus sp.,169066,0,1920786,0,1714
NC_038311.1,15826,Enterovirus,12059,66174,1818566,0,37760,Rhinovirus A,147711,15826,1906609,65,0
NC_009996.1,12314,Enterovirus,12059,66174,1818566,0,37760,Rhinovirus C,463676,12314,1910186,0,0
OQ842458.1,7194,Enterovirus,12059,66174,1818566,0,37760,Enterovirus B,138949,21969,1872191,65,28275
NC_038307.1,5700,Enterovirus,12059,66174,1818566,0,37760,Enterovirus B,138949,21969,1872191,65,28275
OQ842451.1,13432,Enterovirus,12059,66174,1818566,0,37760,Enterovirus B,138949,21969,1872191,65,28275
OQ919261.1,2626,Enterovirus,12059,66174,1818566,0,37760,Enterovirus B,138949,21969,1872191,65,28275
OQ842410.1,10526,Enterovirus,12059,66174,1818566,0,37760,Enterovirus A,138948,941,1911125,849,9585
NC_038308.1,11232,Enterovirus,12059,66174,1818566,0,37760,Enterovirus D,138951,11232,1911251,17,0
JQ041368.1,1400,Enterovirus,12059,66174,1818566,0,37760,Enterovirus B,138949,21969,1872191,65,28275
EF174468.1,5134,Enterovirus,12059,66174,1818566,0,37760,Enterovirus B,138949,21969,1872191,65,28275
NC_038312.1,2078,Enterovirus,12059,66174,1818566,0,37760,Rhinovirus B,147712,2078,1920422,0,0
MN164484.2,3494,Guelphvirus,2732062,3333,1919006,0,161,Escherichia virus ECH1,2593465,0,1919006,0,3494
NZ_CP018196.1,23265,Fusobacterium,848,29262,1892827,320,91,Fusobacterium necrophorum,859,23204,1899179,56,61
NZ_CP028101.1,4860,Fusobacterium,848,29262,1892827,320,91,Fusobacterium nucleatum,851,4632,1917560,80,228
NZ_CP024703.1,288,Fusobacterium,848,29262,1892827,320,91,Fusobacterium pseudoperiodonticum,2663009,275,1922201,11,13
NZ_CAKOJV010000001.1,940,Fusobacterium,848,29262,1892827,320,91,uncultured Fusobacterium sp.,159267,0,1921560,0,940
NZ_CP083637.1,414,Gemella,1378,4846,1917298,134,222,Gemella haemolysans,1379,412,1922077,9,2
NZ_CP046314.1,4654,Gemella,1378,4846,1917298,134,222,Gemella morbillorum,29391,4401,1917813,33,253
NZ_CP040915.1,8275,Georgenia,154116,8270,1914184,41,5,Georgenia yuyongxinii,2589797,8268,1914207,18,7
NZ_CP031243.1,7467,Haemophilus,724,75839,1846264,76,321,Haemophilus haemolyticus,726,7099,1914941,92,368
NZ_AP018768.1,18419,Haemophilus,724,75839,1846264,76,321,Haemophilus influenzae,727,16794,1903969,112,1625
NZ_CP038817.1,16724,Haemophilus,724,75839,1846264,76,321,Haemophilus parahaemolyticus,735,16571,1905771,5,153
NZ_CP035368.2,20435,Haemophilus,724,75839,1846264,76,321,Haemophilus parainfluenzae,729,20197,1901984,81,238
NZ_LT906463.1,13115,Haemophilus,724,75839,1846264,76,321,Haemophilus pittmaniae,249188,13000,1909378,7,115
NC_039199.1,13072,Metapneumovirus,162387,13072,1909428,0,0,Metapneumovirus hominis,3048148,0,1909428,0,13072
NC_001781.1,18556,Orthopneumovirus,1868215,24519,1897944,0,37,Orthopneumovirus hominis,3049954,0,1897944,0,24556
