parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
712,1,724,Haemophilus,1062714,550446
724,2,735,Haemophilus parahaemolyticus,1054409,546144
724,2,727,Haemophilus influenzae,1965,1017
724,2,729,Haemophilus parainfluenzae,1216,629
724,2,726,Haemophilus haemolyticus,671,347
724,1,2609962,unclassified Haemophilus,167,86
2609962,2,712310,Haemophilus sp. oral taxon 036,167,86
724,2,730,[Haemophilus] ducreyi,18,9
724,2,249188,Haemophilus pittmaniae,6,3
724,2,197575,Haemophilus aegyptius,3,1
712,1,713,Actinobacillus,108,55
713,2,715,Actinobacillus pleuropneumoniae,48,24
713,1,2644856,unclassified Actinobacillus,20,10
2644856,2,2774188,Actinobacillus sp. GY-402,20,10
713,2,189834,Actinobacillus porcitonsillarum,13,6
713,2,716,Actinobacillus suis,7,3
713,2,720,Actinobacillus lignieresii,6,3
713,2,51161,Actinobacillus delphinicola,6,3
713,2,51049,Actinobacillus indolicus,2,1
712,1,745,Pasteurella,105,54
745,2,747,Pasteurella multocida,67,34
745,2,2827233,Pasteurella atlantica,10,5
745,2,753,Pasteurella canis,9,4
745,2,97481,Pasteurella skyensis,3,1
745,2,754,Pasteurella dagmatis,1,0
712,1,75984,Mannheimia,70,36
75984,2,75985,Mannheimia haemolytica,35,18
75984,2,85404,Mannheimia varigena,13,6
75984,2,85402,Mannheimia granulomatis,6,3
75984,2,2770636,Mannheimia bovis,3,1
75984,1,2645054,unclassified Mannheimia,2,1
2645054,2,1432056,Mannheimia sp. USDA-ARS-USMARC-1261,2,1
75984,2,2679994,Mannheimia ovis,2,1
712,1,2094023,Glaesserella,51,26
2094023,2,738,Glaesserella parasuis,49,25
2094023,1,2629322,unclassified Glaesserella,2,1
2629322,2,2030797,Glaesserella sp. 15-184,2,1
712,1,416916,Aggregatibacter,39,20
416916,2,714,Aggregatibacter actinomycetemcomitans,17,8
416916,1,2639383,unclassified Aggregatibacter,8,4
2639383,2,2820817,Aggregatibacter sp. 2125159857,7,3
2639383,2,712150,Aggregatibacter sp. oral taxon 513,1,0
416916,2,732,Aggregatibacter aphrophilus,7,3
416916,2,739,Aggregatibacter segnis,1,0
712,1,292486,Avibacterium,29,15
292486,2,728,Avibacterium paragallinarum,9,4
292486,2,762,Avibacterium volantium,6,3
292486,1,2685287,unclassified Avibacterium,6,3
2685287,2,2911526,Avibacterium sp. 20-132,3,1
2685287,2,2911527,Avibacterium sp. 21-595,1,0
712,1,214906,Histophilus,25,12
214906,2,731,Histophilus somni,25,12
712,1,697331,Basfia,16,8
697331,2,653940,Basfia succiniciproducens,5,2
697331,2,157673,[Mannheimia] succiniciproducens,2,1
712,1,2899790,Mergibacter,16,8
2899790,2,221402,Mergibacter septicus,16,8
712,1,1249016,Otariodibacter,15,7
1249016,2,1032623,Otariodibacter oris,15,7
712,1,155493,Gallibacterium,13,6
155493,2,750,Gallibacterium anatis,13,6
712,1,476528,Bibersteinia,10,5
476528,2,47735,Bibersteinia trehalosi,10,5
712,1,1960084,Rodentibacter,7,3
1960084,2,2778911,Rodentibacter haemolyticus,4,2
1960084,2,1906744,Rodentibacter heylii,3,1
712,1,1520333,Vespertiliibacter,5,2
1520333,2,1443036,Vespertiliibacter pulmonis,5,2
712,1,109471,Bisgaardia,4,2
109471,2,109472,Bisgaardia hudsonensis,4,2
712,1,1649317,Frederiksenia,3,1
1649317,2,123824,Frederiksenia canicola,3,1
543,1,561,Escherichia,58,30
561,2,562,Escherichia coli,55,28
561,2,564,Escherichia fergusonii,2,1
561,2,208962,Escherichia albertii,1,0
2890311,1,570,Klebsiella,36,18
570,2,573,Klebsiella pneumoniae,31,16
570,2,548,Klebsiella aerogenes,4,2
570,2,571,Klebsiella oxytoca,1,0
543,1,590,Salmonella,26,13
590,2,28901,Salmonella enterica,25,12
590,2,54736,Salmonella bongori,1,0
543,1,547,Enterobacter,11,5
547,1,354276,Enterobacter cloacae complex,11,5
354276,2,1812935,Enterobacter roggenkampii,4,2
354276,2,158836,Enterobacter hormaechei,2,1
354276,2,208224,Enterobacter kobei,2,1
354276,1,2757714,unclassified Enterobacter cloacae complex,2,1
2757714,2,2027919,Enterobacter cloacae complex sp.,2,1
146507,1,568987,Candidatus Hamiltonella,2,1
568987,2,138072,Candidatus Hamiltonella defensa,2,1
146507,2,134287,secondary endosymbiont of Heteropsylla cubana,1,0
146507,2,1199245,secondary endosymbiont of Ctenarytaina eucalypti,1,0
84564,1,203804,Candidatus Blochmannia,1,0
203804,1,711328,unclassified Candidatus Blochmannia,1,0
711328,2,2681987,Blochmannia endosymbiont of Colobopsis nipponica,1,0
199891,2,1835721,secondary endosymbiont of Trabutina mannipara,1,0
84563,1,1906659,Candidatus Hoaglandella,1,0
1906659,2,1778263,Candidatus Hoaglandella endobia,1,0
84563,1,1906661,Candidatus Gullanella,1,0
1906661,2,1070130,Candidatus Gullanella endobia,1,0
543,1,83654,Leclercia,4,2
83654,1,2627398,unclassified Leclercia,4,2
2627398,2,2681308,Leclercia sp. 119287,4,2
543,1,544,Citrobacter,3,1
544,2,67824,Citrobacter farmeri,2,1
544,1,1344959,Citrobacter freundii complex,1,0
1344959,2,546,Citrobacter freundii,1,0
543,1,1330547,Kosakonia,3,1
1330547,2,208223,Kosakonia cowanii,2,1
1330547,1,2632876,unclassified Kosakonia,1,0
2632876,2,2725560,Kosakonia sp. SMBL-WEM22,1,0
543,1,401618,Candidatus Riesia,2,1
401618,2,401619,Candidatus Riesia pediculicola,1,0
543,1,1081630,Candidatus Schneideria,1,0
1081630,2,1081631,Candidatus Schneideria nysicola,1,0
543,1,1177214,Candidatus Profftia,1,0
1177214,2,1177216,Candidatus Profftia tarda,1,0
543,1,413496,Cronobacter,1,0
413496,2,28141,Cronobacter sakazakii,1,0
543,1,409304,Candidatus Ishikawaella,1,0
409304,2,168169,Candidatus Ishikawaella capsulata,1,0
36866,2,2675786,Enterobacteriaceae endosymbiont of Donacia thalassina,1,0
1903411,1,613,Serratia,12,6
613,2,615,Serratia marcescens,7,3
613,1,2647522,unclassified Serratia,2,1
2647522,2,671990,Serratia sp. FGI94,1,0
2647522,2,104623,Serratia sp. ATCC 39006,1,0
613,2,82996,Serratia plymuthica,1,0
613,2,138074,Serratia symbiotica,1,0
613,2,618,Serratia odorifera,1,0
1903411,1,629,Yersinia,12,6
629,1,1649845,Yersinia pseudotuberculosis complex,7,3
1649845,2,632,Yersinia pestis,6,3
1649845,2,633,Yersinia pseudotuberculosis,1,0
629,2,631,Yersinia intermedia,1,0
629,2,630,Yersinia enterocolitica,1,0
629,2,29484,Yersinia frederiksenii,1,0
629,2,935293,Yersinia entomophaga,1,0
1903411,1,1565532,Rouxiella,1,0
1565532,2,1646377,Rouxiella badensis,1,0
1903411,1,1964366,Nissabacter,1,0
1964366,1,2636213,unclassified Nissabacter,1,0
