parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,147076,147603
32207,2,2047,Rothia dentocariosa,146678,147203
32207,2,172042,Rothia aeria,21,21
32207,2,43675,Rothia mucilaginosa,5,5
32207,2,37923,Rothia kristinae,2,2
32207,2,396015,Rothia terrae,2,2
32207,2,85336,Rothia nasimurium,1,1
1268,1,1160973,Auritidibacter,7,7
1160973,2,678932,Auritidibacter ignavus,6,6
1268,1,57493,Kocuria,4,4
57493,2,1272,Kocuria varians,1,1
57493,2,72000,Kocuria rhizophila,1,1
57493,2,446860,Kocuria flava,1,1
1268,1,1663,Arthrobacter,2,2
1663,1,235627,unclassified Arthrobacter,1,1
235627,2,290399,Arthrobacter sp. FB24,1,1
1663,2,2817475,Arthrobacter jiangjiafuii,1,1
1268,1,1742992,Paenarthrobacter,1,1
1742992,2,37931,Paenarthrobacter ureafaciens,1,1
1268,1,1269,Micrococcus,1,1
1269,2,1273,Micrococcus lylae,1,1
85020,1,36739,Dermabacter,23524,23608
36739,2,1667168,Dermabacter jinjuensis,21668,21745
36739,2,1630135,Dermabacter vaginalis,57,57
36739,2,36740,Dermabacter hominis,5,5
85020,1,1161125,Helcobacillus,2,2
1161125,2,521392,Helcobacillus massiliensis,2,2
85020,1,43668,Brachybacterium,1,1
85022,1,43673,Jonesia,20899,20973
43673,2,43674,Jonesia denitrificans,20899,20973
85019,1,1696,Brevibacterium,19151,19219
1696,2,273384,Brevibacterium aurantiacum,15929,15986
1696,2,2898795,Brevibacterium zhoupengii,107,107
1696,2,629680,Brevibacterium sandarakinum,52,52
1696,1,2614124,unclassified Brevibacterium,30,30
2614124,2,2777556,Brevibacterium sp. SMBL_HHYL_HB1,12,12
2614124,2,2725563,Brevibacterium sp. 'Marine',5,5
2614124,2,2575923,Brevibacterium sp. CS2,3,3
2614124,2,2886045,Brevibacterium sp. JSBI002,3,3
2614124,2,3020906,Brevibacterium sp. BDJS002,3,3
2614124,2,2999062,Brevibacterium sp. BRM-1,2,2
2614124,2,2823518,Brevibacterium sp. W7.2,1,1
1696,2,1703,Brevibacterium linens,13,13
1696,2,33889,Brevibacterium casei,13,13
1696,2,1136497,Brevibacterium siliguriense,8,8
1696,2,2697563,Brevibacterium atlanticum,8,8
1696,2,358099,Brevibacterium oceani,7,7
1696,2,1496080,Brevibacterium pigmentatum,7,7
1696,2,2909672,Brevibacterium spongiae,7,7
1696,2,2697565,Brevibacterium limosum,6,6
1696,2,199591,Brevibacterium luteolum,3,3
145358,1,154116,Georgenia,3709,3722
154116,2,2589797,Georgenia yuyongxinii,3709,3722
85023,1,33882,Microbacterium,7,7
33882,2,936337,Microbacterium amylolyticum,2,2
33882,2,2782167,Microbacterium luteum,1,1
85023,1,55968,Leucobacter,4,4
55968,2,2873270,Leucobacter tenebrionis,3,3
55968,1,2621730,unclassified Leucobacter,1,1
2621730,2,2813744,Leucobacter sp. CX169,1,1
85023,1,2034,Curtobacterium,3,3
2034,1,257496,unclassified Curtobacterium,3,3
257496,2,2175632,Curtobacterium sp. MCLR17_054,2,2
257496,2,1898733,Curtobacterium sp. MCBA15_004,1,1
85023,1,518733,Microterricola,1,1
518733,2,412690,Microterricola viridarii,1,1
85023,1,337004,Microcella,1,1
337004,2,279828,Microcella alkaliphila,1,1
85023,1,110932,Leifsonia,1,1
110932,1,2663824,unclassified Leifsonia,1,1
2663824,2,2724914,Leifsonia sp. PS1209,1,1
85023,1,235888,Salinibacterium,1,1
235888,1,2632331,unclassified Salinibacterium,1,1
2632331,2,2508880,Salinibacterium sp. UTAS2018,1,1
2805426,1,57499,Kytococcus,8,8
57499,2,1276,Kytococcus sedentarius,8,8
85016,1,1707,Cellulomonas,4,4
1707,1,2620175,unclassified Cellulomonas,1,1
2620175,2,2003551,Cellulomonas sp. PSBB021,1,1
1707,2,2729175,Cellulomonas taurus,1,1
85021,1,53457,Janibacter,2,2
53457,2,53458,Janibacter limosus,1,1
53457,1,2649294,unclassified Janibacter,1,1
2649294,2,3115209,Janibacter sp. A1S7,1,1
85021,1,53355,Terrabacter,1,1
53355,1,2630222,unclassified Terrabacter,1,1
2630222,2,3108389,Terrabacter sp. C0L_2,1,1
145357,1,57495,Dermacoccus,3,3
57495,2,1274,Dermacoccus nishinomiyaensis,2,2
57495,1,2643059,unclassified Dermacoccus,1,1
2643059,2,2762331,Dermacoccus sp. PAMC28757,1,1
1042322,1,577469,Demequina,2,2
577469,2,1930058,Demequina sediminis,2,2
2805590,1,265976,Serinicoccus,1,1
265976,2,767452,Serinicoccus chungangensis,1,1
1331736,1,626119,Ruania,1,1
626119,2,2603206,Ruania zhangjianzhongii,1,1
31957,1,1743,Propionibacterium,96458,96803
1743,2,556499,Propionibacterium acidifaciens,96457,96802
1743,2,1744,Propionibacterium freudenreichii,1,1
31957,1,72763,Tessaracoccus,5,5
72763,2,2161816,Tessaracoccus timonensis,3,3
72763,2,1285901,Tessaracoccus defluvii,1,1
72763,1,2635419,unclassified Tessaracoccus,1,1
2635419,2,3041766,Tessaracoccus sp. T21,1,1
31957,1,203133,Propionimicrobium,3,3
203133,1,2633994,unclassified Propionimicrobium,3,3
2633994,2,3052086,Propionimicrobium sp. PCR01-08-3,3,3
85015,1,1839,Nocardioides,5,5
1839,2,1774216,Nocardioides rotundus,2,2
1839,2,2518371,Nocardioides seonyuensis,1,1
1839,2,2558918,Nocardioides cynanchi,1,1
1839,2,2045452,Nocardioides houyundeii,1,1
85015,1,2044,Pimelobacter,1,1
2044,2,2045,Pimelobacter simplex,1,1
85015,1,116071,Micropruina,1,1
116071,2,75385,Micropruina glycogenica,1,1
1653,1,1716,Corynebacterium,43456,43611
1716,2,43768,Corynebacterium matruchotii,43431,43586
1716,2,37637,Corynebacterium pseudodiphtheriticum,3,3
1716,2,3049799,Corynebacterium breve,2,2
1716,2,187491,Corynebacterium glaucum,2,2
1716,2,1336740,Corynebacterium atrinae,1,1
1716,2,43765,Corynebacterium amycolatum,1,1
1716,2,161899,Corynebacterium singulare,1,1
1716,2,163202,Corynebacterium appendicis,1,1
1716,2,38305,Corynebacterium vitaeruminis,1,1
1716,2,38304,Corynebacterium tuberculostearicum,1,1
1716,2,43770,Corynebacterium striatum,1,1
1716,2,2675218,Corynebacterium comes,1,1
1716,2,38289,Corynebacterium jeikeium,1,1
1716,2,191610,Corynebacterium atypicum,1,1
1716,2,1190508,Corynebacterium aquatimens,1,1
1716,2,1404244,Corynebacterium glyciniphilum,1,1
1716,2,35755,Corynebacterium kutscheri,1,1
1716,2,2763010,Corynebacterium lujinxingii,1,1
1762,1,1866885,Mycolicibacterium,2,2
1866885,2,2736649,Mycolicibacterium mengxianglii,1,1
1866885,2,212765,Mycolicibacterium madagascariense,1,1
1762,1,1763,Mycobacterium,1,1
1763,1,2642494,unclassified Mycobacterium,1,1
2642494,2,2857060,Mycobacterium sp. SMC-8,1,1
85025,1,1817,Nocardia,2,2
1817,2,37329,Nocardia farcinica,1,1
1817,2,455432,Nocardia terpenica,1,1
85025,1,1827,Rhodococcus,1,1
85026,1,2053,Gordonia,1,1
2053,2,84595,Gordonia polyisoprenivorans,1,1
85028,1,2060,Tsukamurella,1,1
2060,2,57704,Tsukamurella tyrosinosolvens,1,1
85029,1,37914,Dietzia,1,1
37914,1,2617939,unclassified Dietzia,1,1
2617939,2,712270,Dietzia sp. oral taxon 368,1,1
31953,1,1678,Bifidobacterium,11669,11710
1678,2,216816,Bifidobacterium longum,11062,11101
1678,2,1685,Bifidobacterium breve,25,25
1678,2,1689,Bifidobacterium dentium,9,9
1678,2,28026,Bifidobacterium pseudocatenulatum,6,6
1678,2,1686,Bifidobacterium catenulatum,5,5
1678,2,1681,Bifidobacterium bifidum,4,4
1678,2,1680,Bifidobacterium adolescentis,4,4
1678,2,1683,Bifidobacterium angulatum,2,2
1678,2,1603886,Bifidobacterium lemurum,2,2
1678,2,762210,Bifidobacterium saguini,2,2
1678,2,158787,Bifidobacterium scardovii,2,2
1678,1,2608897,unclassified Bifidobacterium,1,1
2608897,2,2983233,Bifidobacterium sp. ESL0790,1,1
1678,2,2020965,Bifidobacterium imperatoris,1,1
31953,1,2701,Gardnerella,1,1
2701,2,2792977,Gardnerella piotii,1,1
2049,1,76833,Actinobaculum,9533,9567
76833,1,2609299,unclassified Actinobaculum,9533,9567
2609299,2,2495645,Actinobaculum sp. 313,9533,9567
2049,1,2529408,Schaalia,46,46
2529408,2,1660,Schaalia odontolytica,44,44
2529408,2,131111,Schaalia turicensis,1,1
2529408,1,2691889,unclassified Schaalia,1,1
2691889,2,3059028,Schaalia sp. HMT-172,1,1
2049,1,2050,Mobiluncus,2,2
2050,2,2051,Mobiluncus curtisii,1,1
2050,2,3036302,Mobiluncus massiliensis,1,1
2049,1,28263,Arcanobacterium,2,2
28263,2,28264,Arcanobacterium haemolyticum,2,2
2049,1,1522056,Flaviflexus,2,2
1522056,2,2496867,Flaviflexus ciconiae,2,2
2062,1,1883,Streptomyces,5455,5474
1883,2,54571,Streptomyces venezuelae,5360,5379
1883,1,2593676,unclassified Streptomyces,29,29
2593676,2,2751189,Streptomyces sp. NEAU-sy36,4,4
2593676,2,2967224,Streptomyces sp. SJL17-4,2,2
2593676,2,2975737,Streptomyces sp. NBC_00400,1,1
2593676,2,2903641,Streptomyces sp. NBC_00250,1,1
2593676,2,2975748,Streptomyces sp. NBC_00457,1,1
2593676,2,2903878,Streptomyces sp. NBC_01465,1,1
2593676,2,2903818,Streptomyces sp. NBC_01304,1,1
2593676,2,2903875,Streptomyces sp. NBC_01460,1,1
2593676,2,2980556,Streptomyces sp. CA-278952,1,1
2593676,2,2975713,Streptomyces sp. NBC_00334,1,1
2593676,2,2931983,Streptomyces sp. LRE541,1,1
2593676,2,2797167,Streptomyces sp. HSG2,1,1
2593676,2,2903723,Streptomyces sp. NBC_01022,1,1
2593676,2,2903788,Streptomyces sp. NBC_01235,1,1
2593676,2,2903885,Streptomyces sp. NBC_01497,1,1
2593676,2,2975936,Streptomyces sp. NBC_01766,1,1
2593676,2,3118085,Streptomyces sp. SCSIO 30461,1,1
2593676,2,2866715,Streptomyces sp. BHT-5-2,1,1
2593676,2,2903783,Streptomyces sp. NBC_01224,1,1
2593676,2,2903839,Streptomyces sp. NBC_01362,1,1
2593676,2,2742136,Streptomyces sp. NA04227,1,1
1883,2,2878388,Streptomyces marincola,3,3
1883,2,59299,Streptomyces thermocarboxydus,1,1
1883,1,2839105,Streptomyces violaceusniger group,1,1
2839105,2,92644,Streptomyces malaysiensis,1,1
1883,1,2838335,Streptomyces aurantiacus group,1,1
2838335,2,58343,Streptomyces canus,1,1
1883,2,1961,Streptomyces virginiae,1,1
1883,2,42234,Streptomyces acidiscabies,1,1
1883,2,2548456,Streptomyces aquilus,1,1
1883,2,1904616,Streptomyces fodineus,1,1
1883,2,1616117,Streptomyces formicae,1,1
1883,2,67308,Streptomyces janthinus,1,1
1883,2,1077946,Streptomyces hundungensis,1,1
1883,2,68192,Streptomyces cyaneogriseus,1,1
1883,2,68214,Streptomyces griseochromogenes,1,1
1883,2,68286,Streptomyces zaomyceticus,1,1
1883,2,249567,Streptomyces decoyicus,1,1
1883,2,193462,Streptomyces niveus,1,1
1883,2,1888,Streptomyces albus,1,1
1883,2,2923272,Streptomyces tubbatahanensis,1,1
2062,1,2063,Kitasatospora,1,1
2063,2,1894,Kitasatospora aureofaciens,1,1
2070,1,1847,Pseudonocardia,3,3
1847,2,2736640,Pseudonocardia broussonetiae,2,2
1847,2,2074,Pseudonocardia autotrophica,1,1
2070,1,1813,Amycolatopsis,3,3
1813,1,2618356,unclassified Amycolatopsis,1,1
2618356,2,2914159,Amycolatopsis sp. FU40,1,1
1813,2,2842453,Amycolatopsis aidingensis,1,1
2070,1,39845,Actinokineospora,1,1
39845,1,2642662,unclassified Actinokineospora,1,1
2642662,2,2268449,Actinokineospora sp. UTMC 2448,1,1
28056,1,1865,Actinoplanes,1,1
1865,1,2626549,unclassified Actinoplanes,1,1
2626549,2,2836373,Actinoplanes sp. L3-i22,1,1
28056,1,1873,Micromonospora,1,1
1873,1,2617518,unclassified Micromonospora,1,1
2617518,2,3016096,Micromonospora sp. WMMD712,1,1
28056,1,35753,Dactylosporangium,1,1
28056,1,338583,Polymorphospora,1,1
338583,2,338584,Polymorphospora rubra,1,1
2004,1,2000,Streptosporangium,1,1
2000,1,2632669,unclassified Streptosporangium,1,1
2004,1,2005,Microbispora,1,1
2005,1,2614687,unclassified Microbispora,1,1
2614687,2,3144104,Microbispora sp. ZYX-F-249,1,1
2012,1,1988,Actinomadura,1,1
2012,1,58122,Spirillospora,1,1
58122,1,2642701,unclassified Spirillospora,1,1
2642701,2,2976006,Spirillospora sp. NBC_00431,1,1
74712,1,2994363,Pseudofrankia,1,1
2994363,2,298654,Pseudofrankia inefficax,1,1
85030,1,1860,Geodermatophilus,1,1
1860,2,1861,Geodermatophilus obscurus,1,1
84107,1,102106,Collinsella,55539,55738
102106,2,74426,Collinsella aerofaciens,55539,55738
84107,1,1472762,Enorma,1,1
1472762,2,1871019,Enorma phocaeensis,1,1
1643824,1,133925,Olsenella,14646,14698
133925,1,2638792,unclassified Olsenella,14646,14698
2638792,2,712411,Olsenella sp. oral taxon 807,14646,14698
1643824,1,2082587,Parolsenella,1,1
2082587,2,1871022,Parolsenella massiliensis,1,1
1643826,1,84111,Eggerthella,8567,8597
84111,2,84112,Eggerthella lenta,8553,8583
84111,2,2690837,Eggerthella guodeyinii,4,4
1643826,1,644652,Gordonibacter,5,5
644652,2,471189,Gordonibacter pamelaeae,5,5
1643826,1,1926677,Raoultibacter,1,1
1926677,2,1907662,Raoultibacter timonensis,1,1
1643826,1,1981050,Phoenicibacter,1,1
1981050,2,1944646,Phoenicibacter congonensis,1,1
1643826,1,2815775,Berryella,1,1
2815775,2,1531429,Berryella intestinalis,1,1
186822,1,44249,Paenibacillus,130879,131348
44249,2,1406,Paenibacillus polymyxa,128031,128489
44249,1,185978,unclassified Paenibacillus,291,292
185978,2,2069255,Paenibacillus sp. lzh-N1,39,39
185978,2,2823904,Paenibacillus sp. S02,22,22
185978,2,2487928,Paenibacillus sp. M-152,21,21
185978,2,867076,Paenibacillus sp. IHB B 3084,21,21
185978,2,2954752,Paenibacillus sp. FSL L8-0158,21,21
185978,2,2921435,Paenibacillus sp. FSL H7-0442,12,12
185978,2,2954661,Paenibacillus sp. FSL R10-2782,11,11
185978,2,2921604,Paenibacillus sp. FSL L8-0638,10,10
185978,2,2921651,Paenibacillus sp. FSL R5-0623,9,9
185978,2,2921654,Paenibacillus sp. FSL R5-0701,7,7
185978,2,2954619,Paenibacillus sp. FSL L8-0502,7,7
185978,2,2921378,Paenibacillus sp. FSL H8-0168,5,5
185978,2,2921687,Paenibacillus sp. FSL R7-0652,5,5
185978,2,2908839,Paenibacillus sp. YPD9-1,3,3
185978,2,2921460,Paenibacillus sp. FSL K6-1096,3,3
185978,2,2777983,Paenibacillus sp. JNUCC-31,3,3
185978,2,1740264,Paenibacillus sp. LX16,3,3
185978,2,2954535,Paenibacillus sp. FSL R7-0345,3,3
185978,2,2823905,Paenibacillus sp. S25,3,3
185978,2,1532905,Paenibacillus sp. CAA11,3,3
185978,2,3039392,Paenibacillus sp. RC67,3,3
185978,2,2926710,Paenibacillus sp. CC-CFT742,2,2
185978,2,2921711,Paenibacillus sp. FSL W8-0194,2,2
185978,2,2921679,Paenibacillus sp. FSL R7-0272,2,2
185978,2,2954663,Paenibacillus sp. FSL R10-2796,2,2
185978,2,2835869,Paenibacillus sp. 481,2,2
185978,2,2921370,Paenibacillus sp. FSL F4-0100,1,1
185978,2,2921428,Paenibacillus sp. FSL H3-0302,1,1
185978,2,2921369,Paenibacillus sp. FSL F4-0097,1,1
185978,2,2921360,Paenibacillus sp. FSL E2-0177,1,1
185978,2,2921677,Paenibacillus sp. FSL R7-0216,1,1
185978,2,2921443,Paenibacillus sp. FSL H7-0940,1,1
185978,2,2921450,Paenibacillus sp. FSL K6-0276,1,1
185978,2,2921648,Paenibacillus sp. FSL R5-0519,1,1
185978,2,2921652,Paenibacillus sp. FSL R5-0636,1,1
185978,2,2921645,Paenibacillus sp. FSL R5-0486,1,1
185978,2,2921710,Paenibacillus sp. FSL W8-0187,1,1
185978,2,2954530,Paenibacillus sp. FSL R7-0163,1,1
185978,2,2954659,Paenibacillus sp. FSL R10-2778,1,1
185978,2,2954686,Paenibacillus sp. FSL L8-0436,1,1
185978,2,3024576,Paenibacillus sp. PK4536,1,1
