parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
3030910,1,86331,Mogibacterium,135935,135940
86331,2,114527,Mogibacterium diversum,135549,135554
86331,2,86332,Mogibacterium pumilum,22,22
86331,2,114528,Mogibacterium neglectum,12,12
186803,1,1164882,Lachnoanaerobaculum,70588,70590
1164882,2,617123,Lachnoanaerobaculum umeaense,70483,70485
1164882,2,2490855,Lachnoanaerobaculum gingivalis,8,8
31979,1,1485,Clostridium,5,5
1485,2,1561,Clostridium baratii,1,1
1485,2,238834,Clostridium estertheticum,1,1
31979,1,44258,Caloramator,1,1
44258,1,2629145,unclassified Caloramator,1,1
2629145,2,2576307,Caloramator sp. E03,1,1
538999,1,1686313,Fenollaria,2,2
1686313,2,2811778,Fenollaria sporofastidiosus,2,2
216572,1,1637257,Mageeibacillus,1,1
1637257,2,884684,Mageeibacillus indolicus,1,1
3039168,1,202949,Thermanaeromonas,2,2
202949,2,161154,Thermanaeromonas toyohensis,2,2
3039168,1,44260,Moorella,1,1
44260,2,676965,Moorella humiferrea,1,1
1843491,1,970,Selenomonas,36044,36045
970,1,2637378,unclassified Selenomonas,36025,36026
2637378,2,713030,Selenomonas sp. oral taxon 136,34282,34283
2637378,2,712538,Selenomonas sp. oral taxon 478,28,28
2637378,2,1884263,Selenomonas sp. oral taxon 920,3,3
31977,1,29465,Veillonella,29546,29547
29465,2,39777,Veillonella atypica,29447,29448
29465,2,29466,Veillonella parvula,3,3
29465,2,423477,Veillonella rogosae,1,1
909930,1,33024,Phascolarctobacterium,1,1
33024,2,33025,Phascolarctobacterium faecium,1,1
1300,1,1301,Streptococcus,16357,16357
1301,2,1433513,Streptococcus gwangjuense,14952,14952
1301,2,1313,Streptococcus pneumoniae,59,59
1301,2,28037,Streptococcus mitis,53,53
1301,2,1303,Streptococcus oralis,44,44
1301,1,2608887,unclassified Streptococcus,39,39
2608887,2,2598453,Streptococcus sp. 116-D4,11,11
2608887,2,2993430,Streptococcus sp. SP4011,4,4
2608887,2,712633,Streptococcus sp. oral taxon 431,3,3
2608887,2,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,2,2
2608887,2,3028083,Streptococcus sp. 29892,2,2
2608887,2,1902136,Streptococcus sp. NPS 308,2,2
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,1,1
2608887,2,3098076,Streptococcus sp. S5,1,1
2608887,2,3098075,Streptococcus sp. S1,1,1
2608887,2,3020829,Streptococcus sp. HN38,1,1
2608887,2,2975349,Streptococcus sp. FSL W8-0197,1,1
2608887,2,2972784,Streptococcus sp. Marseille-Q6470,1,1
2608887,2,2664091,Streptococcus sp. zg-86,1,1
2608887,2,712623,Streptococcus sp. oral taxon 061,1,1
2608887,2,712624,Streptococcus sp. oral taxon 064,1,1
2608887,2,2576376,Streptococcus sp. 1643,1,1
2608887,2,2583584,Streptococcus sp. NCTC 11567,1,1
1301,2,1311,Streptococcus agalactiae,24,24
1301,1,671232,Streptococcus anginosus group,12,12
671232,2,1328,Streptococcus anginosus,12,12
1301,2,1307,Streptococcus suis,10,10
1301,2,1318,Streptococcus parasanguinis,5,5
1301,2,2819619,Streptococcus toyakuensis,3,3
1301,1,119603,Streptococcus dysgalactiae group,3,3
119603,2,1336,Streptococcus equi,3,3
1301,2,1302,Streptococcus gordonii,2,2
1301,2,257758,Streptococcus pseudopneumoniae,2,2
1301,2,1308,Streptococcus thermophilus,2,2
1301,2,1314,Streptococcus pyogenes,2,2
1301,2,1305,Streptococcus sanguinis,2,2
1301,2,45634,Streptococcus cristatus,1,1
1301,2,113107,Streptococcus australis,1,1
1301,2,1811193,Streptococcus pantholopis,1,1
1301,2,1310,Streptococcus sobrinus,1,1
1301,2,1348,Streptococcus parauberis,1,1
1301,2,1345,Streptococcus ferus,1,1
1301,2,2382163,Streptococcus koreensis,1,1
1300,1,1357,Lactococcus,5,5
1357,2,1358,Lactococcus lactis,3,3
1357,2,1363,Lactococcus garvieae,1,1
1357,2,1151742,Lactococcus taiwanensis,1,1
33958,1,2742598,Limosilactobacillus,14801,14801
2742598,2,1613,Limosilactobacillus fermentum,14763,14763
2742598,2,1598,Limosilactobacillus reuteri,2,2
33958,1,1578,Lactobacillus,12,12
1578,2,147802,Lactobacillus iners,6,6
1578,2,1584,Lactobacillus delbrueckii,4,4
1578,2,267818,Lactobacillus kefiranofaciens,2,2
33958,1,2767842,Lactiplantibacillus,3,3
2767842,2,1590,Lactiplantibacillus plantarum,2,2
2767842,2,1589,Lactiplantibacillus pentosus,1,1
33958,1,2767885,Latilactobacillus,2,2
2767885,2,1599,Latilactobacillus sakei,1,1
2767885,2,28038,Latilactobacillus curvatus,1,1
33958,1,2767881,Fructilactobacillus,2,2
2767881,2,1750535,Fructilactobacillus ixorae,2,2
33958,1,2767886,Levilactobacillus,1,1
2767886,2,1580,Levilactobacillus brevis,1,1
33958,1,2767887,Ligilactobacillus,1,1
2767887,2,89059,Ligilactobacillus acidipiscis,1,1
33958,1,2759736,Lacticaseibacillus,1,1
2759736,2,1597,Lacticaseibacillus paracasei,1,1
33958,1,2767879,Companilactobacillus,1,1
2767879,2,2304606,Companilactobacillus zhachilii,1,1
33958,1,2767890,Paucilactobacillus,1,1
2767890,2,1296540,Paucilactobacillus nenjiangensis,1,1
186827,1,2862144,Ruoffia,1455,1455
2862144,2,87458,Ruoffia tabacinasalis,1455,1455
81852,1,1350,Enterococcus,15,15
1350,2,1352,Enterococcus faecium,5,5
1350,2,1351,Enterococcus faecalis,2,2
1350,2,1354,Enterococcus hirae,1,1
1350,2,33945,Enterococcus avium,1,1
1350,2,44008,Enterococcus cecorum,1,1
186828,1,29393,Dolosigranulum,1,1
29393,2,29394,Dolosigranulum pigrum,1,1
186828,1,117563,Granulicatella,1,1
117563,2,46124,Granulicatella adiacens,1,1
186828,1,1470540,Jeotgalibaca,1,1
1470540,2,2496265,Jeotgalibaca ciconiae,1,1
539738,1,1378,Gemella,4059,4059
1378,2,84135,Gemella sanguinis,4045,4045
186817,1,1386,Bacillus,6,6
1386,1,86661,Bacillus cereus group,4,4
86661,2,580165,Bacillus cytotoxicus,3,3
86661,2,1428,Bacillus thuringiensis,1,1
1386,2,1408,Bacillus pumilus,1,1
1386,1,185979,unclassified Bacillus (in: firmicutes),1,1
185979,2,2682541,Bacillus sp. N1-1,1,1
186817,1,2675229,Peribacillus,4,4
2675229,2,450367,Peribacillus frigoritolerans,1,1
186817,1,2800373,Priestia,3,3
2800373,2,1404,Priestia megaterium,3,3
186817,1,2893058,Pseudalkalibacillus,2,2
2893058,2,208199,Pseudalkalibacillus hwajinpoensis,2,2
186817,1,2675230,Cytobacillus,1,1
2675230,2,1742359,Cytobacillus dafuensis,1,1
186817,1,2005375,Alkalicoccus,1,1
2005375,2,1667239,Alkalicoccus halolimnae,1,1
186817,1,129337,Geobacillus,1,1
129337,2,1921421,Geobacillus genomosp. 3,1,1
186817,1,2675232,Neobacillus,1,1
2675232,2,1193713,Neobacillus mesonae,1,1
186817,1,2837506,Niallia,1,1
2837506,1,2837522,unclassified Niallia,1,1
2837522,2,2912824,Niallia sp. Man26,1,1
186817,1,289201,Pontibacillus,1,1
289201,1,2628296,unclassified Pontibacillus,1,1
2628296,2,2777185,Pontibacillus sp. ALD_SL1,1,1
186817,1,2837511,Sutcliffiella,1,1
186817,1,400634,Lysinibacillus,1,1
400634,2,2086577,Lysinibacillus timonensis,1,1
90964,1,1279,Staphylococcus,15,15
1279,2,29382,Staphylococcus cohnii,6,6
1279,2,1280,Staphylococcus aureus,3,3
1279,2,1290,Staphylococcus hominis,3,3
1279,2,1283,Staphylococcus haemolyticus,1,1
1279,2,2892440,Staphylococcus ratti,1,1
1279,2,1286,Staphylococcus simulans,1,1
90964,1,2803850,Mammaliicoccus,2,2
2803850,1,2803851,unclassified Mammaliicoccus,2,2
2803851,2,3034233,Mammaliicoccus sp. Dog046,2,2
186822,1,44249,Paenibacillus,2,2
44249,1,185978,unclassified Paenibacillus,2,2
185978,2,1532905,Paenibacillus sp. CAA11,2,2
186818,1,648800,Solibacillus,1,1
648800,1,2637870,unclassified Solibacillus,1,1
2637870,2,2954511,Solibacillus sp. FSL H8-0523,1,1
1570339,1,31983,Helcococcus,9,9
31983,2,40091,Helcococcus kunzii,8,8
31983,2,72026,Helcococcus ovis,1,1
1570339,1,165779,Anaerococcus,1,1
165779,2,33034,Anaerococcus prevotii,1,1
1570339,1,543311,Parvimonas,1,1
543311,2,33033,Parvimonas micra,1,1
128827,1,118747,Bulleidia,1,1
118747,1,2704656,unclassified Bulleidia,1,1
2704656,2,2806552,Bulleidia sp. zg-1006,1,1
31957,1,1912216,Cutibacterium,56523,56525
1912216,2,1747,Cutibacterium acnes,56150,56152
1912216,2,33010,Cutibacterium avidum,3,3
85015,1,1839,Nocardioides,2,2
1839,2,2483798,Nocardioides pantholopis,2,2
85015,1,2040,Aeromicrobium,1,1
2040,2,2041,Aeromicrobium erythreum,1,1
1268,1,32207,Rothia,14545,14545
32207,2,2047,Rothia dentocariosa,14475,14475
32207,2,172042,Rothia aeria,2,2
32207,2,43675,Rothia mucilaginosa,1,1
1268,1,1663,Arthrobacter,2,2
1663,1,235627,unclassified Arthrobacter,2,2
235627,2,2565366,Arthrobacter sp. PAMC25564,2,2
1268,1,1742993,Pseudarthrobacter,1,1
1742993,1,2647000,unclassified Pseudarthrobacter,1,1
2647000,2,2973976,Pseudarthrobacter sp. NS4,1,1
1268,1,1742992,Paenarthrobacter,1,1
1268,1,1742989,Glutamicibacter,1,1
85016,1,1707,Cellulomonas,5,5
1707,1,2620175,unclassified Cellulomonas,5,5
2620175,2,2962632,Cellulomonas sp. NTE-D12,4,4
2620175,2,2003551,Cellulomonas sp. PSBB021,1,1
85017,1,157920,Cellulosimicrobium,2,2
157920,2,1710,Cellulosimicrobium cellulans,2,2
2805590,1,125287,Ornithinimicrobium,1,1
125287,2,2508882,Ornithinimicrobium sufpigmenti,1,1
85023,1,33882,Microbacterium,1,1
145357,1,908935,Yimella,1,1
908935,1,2649892,unclassified Yimella,1,1
2649892,2,2770551,Yimella sp. cx-51,1,1
85026,1,2053,Gordonia,2,2
2053,1,2657482,unclassified Gordonia (in: high G+C Gram-positive bacteria),2,2
2657482,2,1737359,Gordonia sp. 1D,2,2
1653,1,1716,Corynebacterium,1,1
1716,2,43770,Corynebacterium striatum,1,1
1762,1,1763,Mycobacterium,1,1
1763,1,2642494,unclassified Mycobacterium,1,1
2642494,2,2903536,Mycobacterium sp. 20KCMC460,1,1
85025,1,1827,Rhodococcus,1,1
1827,1,192944,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),1,1
192944,2,2806442,Rhodococcus sp. USK13,1,1
2062,1,1883,Streptomyces,5,5
1883,1,2593676,unclassified Streptomyces,3,3
2593676,2,2975946,Streptomyces sp. NBC_01803,1,1
2593676,2,2078691,Streptomyces sp. CB01881,1,1
1883,1,2838335,Streptomyces aurantiacus group,1,1
2838335,2,47760,Streptomyces aurantiacus,1,1
2049,1,1654,Actinomyces,3,3
1654,1,2609248,unclassified Actinomyces,2,2
2609248,2,2057798,Actinomyces sp. 432,2,2
1654,2,1659,Actinomyces israelii,1,1
2049,1,2529408,Schaalia,2,2
2529408,2,1660,Schaalia odontolytica,2,2
28056,1,1873,Micromonospora,3,3
1873,1,2617518,unclassified Micromonospora,3,3
2617518,2,2742132,Verrucosispora sp. NA02020,3,3
31953,1,196082,Parascardovia,2,2
196082,2,78258,Parascardovia denticolens,2,2
2070,1,1813,Amycolatopsis,1,1
1813,1,2618356,unclassified Amycolatopsis,1,1
2618356,2,2932773,Amycolatopsis sp. WQ 127309,1,1
2070,1,65496,Actinoalloteichus,1,1
65496,1,2644606,unclassified Actinoalloteichus,1,1
2644606,2,2072503,Actinoalloteichus sp. AHMU CJ021,1,1
2004,1,83681,Nonomuraea,1,1
83681,2,2047744,Nonomuraea glycinis,1,1
2881426,1,1218,Prochlorococcus,4,4
1218,1,2627481,unclassified Prochlorococcus,4,4
2627481,2,3096221,Prochlorococcus sp. MIT 1341,4,4
1890426,1,1129,Synechococcus,2,2
1129,1,2626047,unclassified Synechococcus,2,2
2626047,2,1968775,Synechococcus sp. PROS-9-1,1,1
2626047,2,1442557,Synechococcus sp. ROS8604,1,1
1162,1,1177,Nostoc,3,3
1177,1,2593658,unclassified Nostoc,3,3
2593658,1,3123326,Nostoc cyanobionts,3,3
3123326,2,1618022,Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',3,3
1890431,1,217161,Chamaesiphon,1,1
217161,2,1173032,Chamaesiphon minutus,1,1
2092,1,2093,Mycoplasma,2,2
2093,2,51365,Mycoplasma yeatsii,1,1
2093,1,656088,Mycoplasma mycoides group,1,1
656088,2,2102,Mycoplasma mycoides,1,1
2131,1,2132,Spiroplasma,2,2
2132,1,2637901,unclassified Spiroplasma,2,2
2146,1,2147,Acholeplasma,1,1
2147,2,264636,Acholeplasma hippikon,1,1
2895623,1,2767358,Mycoplasmopsis,2,2
2767358,2,142650,Mycoplasmopsis phocirhinis,2,2
1663426,1,1005038,Fimbriimonas,1,1
1005038,2,1005039,Fimbriimonas ginsengisoli,1,1
1129771,1,32067,Leptotrichia,66475,66477
32067,2,157687,Leptotrichia wadei,64454,64456
32067,1,2633022,unclassified Leptotrichia,407,407
2633022,2,712368,Leptotrichia sp. oral taxon 498,111,111
2633022,2,1785996,Leptotrichia sp. oral taxon 847,85,85
2633022,2,712361,Leptotrichia sp. oral taxon 218,81,81
2633022,2,712362,Leptotrichia sp. oral taxon 221,54,54
2633022,2,3058373,Leptotrichia sp. HMT-225,31,31
2633022,2,712357,Leptotrichia sp. oral taxon 212,9,9
32067,2,157691,Leptotrichia shahii,141,141
32067,2,109328,Leptotrichia trevisanii,107,107
32067,2,554406,Leptotrichia hongkongensis,82,82
32067,2,40542,Leptotrichia buccalis,79,79
32067,2,157688,Leptotrichia hofstadii,71,71
203492,1,848,Fusobacterium,31494,31495
848,2,2663009,Fusobacterium pseudoperiodonticum,28346,28347
848,2,76857,Fusobacterium polymorphum,158,158
848,2,76859,Fusobacterium animalis,129,129
848,2,860,Fusobacterium periodonticum,122,122
848,2,851,Fusobacterium nucleatum,84,84
848,2,1583098,Fusobacterium hwasookii,48,48
848,2,155615,Fusobacterium vincentii,32,32
848,2,285729,Fusobacterium canifelinum,29,29
848,2,859,Fusobacterium necrophorum,7,7
848,2,850,Fusobacterium mortiferum,4,4
848,2,856,Fusobacterium varium,3,3
848,2,849,Fusobacterium gonidiaformans,1,1
848,1,2648384,unclassified Fusobacterium,1,1
2648384,2,671211,Fusobacterium sp. oral taxon 203,1,1
2903219,1,226,Alteromonas,20381,20381
226,2,589873,Alteromonas australica,16288,16288
226,1,2614992,unclassified Alteromonas,72,72
2614992,2,2785913,Alteromonas sp. B31-7,57,57
2614992,2,2267264,Alteromonas sp. RKMC-009,5,5
2614992,2,2358187,Alteromonas sp. 76-1,2,2
2614992,2,3002962,Alteromonas sp. 009811495,1,1
2614992,2,3135644,Alteromonas sp. M12,1,1
226,2,28108,Alteromonas macleodii,12,12
226,2,314275,Alteromonas mediterranea,3,3
226,2,1858656,Alteromonas pelagimontana,3,3
226,2,1479524,Alteromonas gracilis,2,2
267889,1,137583,Thalassomonas,1,1
137583,2,137584,Thalassomonas viridans,1,1
267889,1,1518149,Thalassotalea,1,1
1518149,1,2614972,unclassified Thalassotalea,1,1
2614972,2,2769490,Thalassotalea sp. LPB0316,1,1
267890,1,22,Shewanella,2,2
712,1,724,Haemophilus,10887,10887
724,1,2609962,unclassified Haemophilus,10379,10379
2609962,2,712310,Haemophilus sp. oral taxon 036,10379,10379
724,2,726,Haemophilus haemolyticus,48,48
724,2,727,Haemophilus influenzae,33,33
724,2,729,Haemophilus parainfluenzae,4,4
724,2,730,[Haemophilus] ducreyi,1,1
712,1,2094023,Glaesserella,1,1
2094023,2,738,Glaesserella parasuis,1,1
712,1,75984,Mannheimia,1,1
712,1,1960084,Rodentibacter,1,1
1960084,2,1796644,Rodentibacter caecimuris,1,1
712,1,155493,Gallibacterium,1,1
155493,2,750,Gallibacterium anatis,1,1
543,1,561,Escherichia,6,6
561,2,562,Escherichia coli,2,2
543,1,544,Citrobacter,3,3
544,1,1344959,Citrobacter freundii complex,2,2
1344959,2,546,Citrobacter freundii,2,2
544,2,1563222,Citrobacter pasteurii,1,1
2890311,1,570,Klebsiella,1,1
570,2,573,Klebsiella pneumoniae,1,1
543,1,1330545,Lelliottia,1,1
1330545,1,2642424,unclassified Lelliottia,1,1
1903414,1,583,Proteus,6,6
583,2,585,Proteus vulgaris,5,5
583,2,1574161,Proteus terrae,1,1
1903414,1,586,Providencia,1,1
586,2,516075,Providencia sneebia,1,1
1903409,1,32199,Buchnera,2,2
32199,2,9,Buchnera aphidicola,2,2
1903409,1,53335,Pantoea,1,1
