parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
186818,1,1569,Sporosarcina,21958,21959
1569,2,1571,Sporosarcina ureae,21902,21903
186817,1,2800373,Priestia,14439,14439
2800373,2,1404,Priestia megaterium,6465,6465
2800373,2,412384,Priestia aryabhattai,193,193
2800373,2,86664,Priestia flexa,11,11
2800373,2,1402861,Priestia filamentosa,6,6
2800373,1,2800374,unclassified Priestia,5,5
2800374,2,2886505,Priestia sp. J2,5,5
2800373,2,284581,Priestia koreensis,1,1
186817,1,84406,Virgibacillus,3385,3385
84406,2,1482,Virgibacillus halodenitrificans,3343,3343
186817,1,1386,Bacillus,8,8
1386,1,86661,Bacillus cereus group,4,4
86661,2,1392,Bacillus anthracis,2,2
86661,2,1428,Bacillus thuringiensis,1,1
1386,1,653685,Bacillus subtilis group,3,3
653685,1,1938374,Bacillus amyloliquefaciens group,2,2
1938374,2,1390,Bacillus amyloliquefaciens,1,1
1938374,2,492670,Bacillus velezensis,1,1
653685,2,1423,Bacillus subtilis,1,1
186820,1,2755,Brochothrix,14258,14258
2755,2,2756,Brochothrix thermosphacta,14258,14258
186820,1,1637,Listeria,1,1
1637,2,1639,Listeria monocytogenes,1,1
186822,1,44249,Paenibacillus,13910,13910
44249,2,1406,Paenibacillus polymyxa,13353,13353
44249,1,185978,unclassified Paenibacillus,17,17
185978,2,2069255,Paenibacillus sp. lzh-N1,5,5
185978,2,2954752,Paenibacillus sp. FSL L8-0158,3,3
185978,2,2487928,Paenibacillus sp. M-152,3,3
185978,2,2921604,Paenibacillus sp. FSL L8-0638,1,1
185978,2,2921714,Paenibacillus sp. FSL W8-0426,1,1
185978,2,2921651,Paenibacillus sp. FSL R5-0623,1,1
185978,2,3073092,Paenibacillus sp. D2_2,1,1
185978,2,867076,Paenibacillus sp. IHB B 3084,1,1
44249,2,172713,Paenibacillus kribbensis,4,4
44249,2,159743,Paenibacillus terrae,2,2
44249,2,59893,Paenibacillus peoriae,1,1
44249,2,198119,Paenibacillus barcinonensis,1,1
90964,1,3076173,Macrococcoides,9171,9171
3076173,2,1855823,Macrococcoides canis,9148,9148
3076173,2,69966,Macrococcoides caseolyticum,2,2
3076173,2,1903056,Macrococcoides bohemicum,1,1
