accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP015905.2,4238,Lactococcus,1357,4172,995698,1,66,Lactococcus lactis,1358,3904,995698,1,334
NZ_CP012069.2,69385,Olsenella,133925,69383,930552,0,2,Olsenella sp. oral taxon 807,712411,69376,930552,0,9
NZ_CP032364.1,5784,Lachnoanaerobaculum,1164882,5780,994153,0,4,Lachnoanaerobaculum umeaense,617123,5775,994153,0,9
NZ_CP031057.1,7155,Acidipropionibacterium,1912215,7104,992782,0,51,Acidipropionibacterium acidipropionici,1748,7022,992782,0,133
NZ_CP008849.1,2013,Alteromonas,226,2012,997924,0,1,Alteromonas australica,589873,1626,997924,0,387
NZ_CP014150.1,10433,Paraclostridium,1849822,10406,989504,0,27,Paraclostridium sordellii,1505,10367,989504,0,66
NZ_CP019668.1,14780,Burkholderia,32008,14759,985157,0,21,Burkholderia cenocepacia,95486,9345,985157,0,5435
NZ_CP029462.1,16707,Megasphaera,906,21529,978304,2,102,Megasphaera stantonii,2144175,16594,983228,2,113
NZ_CP034157.1,7816,Cloacibacterium,501783,7775,992121,0,41,Cloacibacterium normanense,237258,7530,992121,0,286
NZ_CP125315.1,9647,Lacticaseibacillus,2759736,9620,990290,0,27,Lacticaseibacillus rhamnosus,47715,9553,990290,0,94
NZ_CP026548.1,622,Faecalibacterium,216851,609,999311,4,13,Faecalibacterium prausnitzii,853,593,999314,1,29
NZ_CP017038.2,2945,Tannerella,195950,2945,996992,0,0,Tannerella serpentiformis,712710,2945,996992,0,0
NZ_CP017042.1,9484,Selenomonas,970,13330,986606,0,1,Selenomonas sp. oral taxon 920,1884263,9452,990453,0,32
NZ_AP019822.1,13369,Pseudoleptotrichia,2755140,13356,986568,0,13,Pseudoleptotrichia goodfellowii,157692,13356,986568,0,13
NZ_CP123971.1,13259,Ligilactobacillus,2767887,13170,986676,2,89,Ligilactobacillus salivarius,1624,13145,986677,1,114
NZ_CP013195.1,8875,Hoylesella,2974257,8516,991060,2,359,Hoylesella enoeca,76123,8515,991062,0,360
NZ_CP066811.1,975,Peptacetobacter,2743582,972,998962,0,3,Peptacetobacter hiranonis,89152,972,998962,0,3
NZ_CP027234.1,1775,Bacteroides,816,1729,998063,99,46,Bacteroides heparinolyticus,28113,1669,998162,0,106
