accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP040121.1,42081,Duncaniella,2518495,41412,954346,2,669,Duncaniella sp. B8,2576606,1078,954348,0,41003
NZ_CP039381.1,12345,Ruminococcus,1263,12335,984084,0,10,Ruminococcus bovis,2564099,12335,984084,0,10
NZ_AP019846.1,16715,Leptotrichia,32067,16707,979714,0,8,Leptotrichia hongkongensis,554406,16417,979714,0,298
NZ_CP028415.1,3538,Streptococcus,1301,3529,992852,39,9,Streptococcus mitis,28037,3449,992891,0,89
NZ_CP097775.1,13604,Paenibacillus,44249,13604,982822,3,0,Paenibacillus polymyxa,1406,13324,982825,0,280
NZ_CP027235.1,6114,Haemophilus,724,6106,990309,6,8,Haemophilus sp. oral taxon 036,712310,5981,990315,0,133
NZ_CP073804.1,21218,Macrococcoides,3076173,20965,975211,0,253,Macrococcoides canis,1855823,20908,975211,0,310
NZ_CP050497.1,7974,Treponema,157,7974,988454,1,0,Treponema vincentii,69710,6682,988455,0,1292
NZ_CP016839.1,27761,Brochothrix,2755,27757,968668,0,4,Brochothrix thermosphacta,2756,27757,968668,0,4
NZ_CP012117.1,33359,Dermabacter,36739,32925,963070,0,434,Dermabacter vaginalis,1630135,32507,963070,0,852
NZ_CP068103.1,5121,Peptoniphilus,162289,4907,991308,0,214,Peptoniphilus harei,54005,4904,991308,0,217
NZ_CP085964.1,23454,Campylobacter,194,23454,972968,7,0,Campylobacter curvus,200,23453,972975,0,1
NZ_CP072246.1,14415,Phocaeicola,909656,12905,981997,17,1510,Phocaeicola dorei,357276,12384,982009,5,2031
NZ_CP034465.1,11464,Jeotgalibaca,1470540,11386,984965,0,78,Jeotgalibaca ciconiae,2496265,11373,984965,0,91
NZ_CP029066.1,2791,Enterococcus,1350,2790,993616,22,1,Enterococcus mundtii,53346,2775,993638,0,16
NZ_CP019668.1,14025,Burkholderia,32008,14020,982402,2,5,Burkholderia cenocepacia,95486,10423,982404,0,3602
NZ_CP015348.1,9778,Sporosarcina,1569,9777,986651,0,1,Sporosarcina ureae,1571,9761,986651,0,17
NZ_CP028105.1,6315,Fusobacterium,848,6314,990113,1,1,Fusobacterium ulcerans,861,6256,990114,0,59
NZ_AP019735.1,10965,Alistipes,239759,10733,985444,20,232,Alistipes communis,2585118,10722,985464,0,243
NC_001422.1,25621,Sinsheimervirus,1910954,0,970808,0,25621,Sinsheimervirus phiX174,10847,0,970808,0,25621
NZ_CP026734.1,3790,Brevibacterium,1696,3776,992639,0,14,Brevibacterium linens,1703,3696,992639,0,94
NZ_CP040348.1,39194,Collinsella,102106,38923,957235,0,271,Collinsella aerofaciens,74426,38922,957235,0,272
NC_012756.1,5496,Undefined genus in Caudoviricetes,2731619,40171,956254,4,0,Streptococcus phage PH10,644007,5496,990933,0,0
NZ_CP036259.1,3284,Sporomusa,2375,3284,993136,9,0,Sporomusa termitida,2377,3284,993145,0,0
NZ_CP008849.1,11030,Alteromonas,226,11027,985399,0,3,Alteromonas australica,589873,10261,985399,0,769
NZ_CP046313.1,42035,Gemella,1378,41973,954394,0,62,Gemella sanguinis,84135,41896,954394,0,139
NZ_CP126474.1,3893,Bacillus,1386,3877,992518,18,16,Bacillus thuringiensis,1428,1170,992533,3,2723
NZ_CP047311.1,22827,Pseudomonas,286,22803,973550,52,24,Pseudomonas putida,303,9258,973602,0,13569
NZ_CP014150.1,7424,Paraclostridium,1849822,7418,989005,0,6,Paraclostridium sordellii,1505,7403,989005,0,21
NZ_CP020566.1,5867,Veillonella,29465,5865,990562,0,2,Veillonella atypica,39777,5855,990562,0,12
NZ_CP072042.1,104279,Akkermansia,239934,104279,892150,0,0,Akkermansia muciniphila,239935,102277,892150,0,2002
NZ_CP084018.1,13367,Megamonas,158846,13365,983062,0,2,Megamonas funiformis,437897,13353,983062,0,14
NZ_CP072373.1,1932,Prevotella,838,1920,994492,5,12,Prevotella denticola,28129,1879,994497,0,53
NZ_CP050134.2,26780,Corynebacterium,1716,26780,969638,11,0,Corynebacterium matruchotii,43768,26780,969649,0,0
NZ_CP046246.1,24430,Tetragenococcus,51668,24420,971999,0,10,Tetragenococcus halophilus,51669,24301,971999,0,129
NZ_CP040235.1,5801,Bifidobacterium,1678,5794,990626,2,7,Bifidobacterium longum,216816,5529,990628,0,272
NZ_CP040915.1,42895,Georgenia,154116,42894,953534,0,1,Georgenia yuyongxinii,2589797,42889,953534,0,6
NZ_CP120209.1,14004,Chryseobacterium,59732,13910,982424,1,94,Chryseobacterium indologenes,253,13742,982425,0,262
NZ_CP068112.1,37811,Mobiluncus,2050,37535,958618,0,276,Mobiluncus curtisii,2051,37508,958618,0,303
NZ_CP017042.1,5380,Selenomonas,970,5380,991048,1,0,Selenomonas sp. oral taxon 920,1884263,5371,991049,0,9
NZ_CP040004.1,16988,Candidatus Nanosynbacter,2093823,16982,979441,0,6,Candidatus Nanosynbacter featherlites,2572088,16936,979441,0,52
NZ_CP012069.2,2524,Olsenella,133925,2524,993905,0,0,Olsenella sp. oral taxon 807,712411,2524,993905,0,0
NZ_CP027228.1,4622,Mogibacterium,86331,4617,991806,1,5,Mogibacterium diversum,114527,4610,991806,1,12
NZ_CP065995.1,4440,Leuconostoc,1243,4432,991989,0,8,Leuconostoc mesenteroides,1245,4380,991989,0,60
NZ_CP022386.1,18182,Capnocytophaga,1016,18182,978247,0,0,Capnocytophaga gingivalis,1017,18149,978247,0,33
NZ_CP032819.1,8378,Butyricimonas,574697,7545,988049,2,833,Butyricimonas faecalis,2093856,7542,988050,1,836
NC_000866.4,23634,Tequatrovirus,10663,23607,972795,0,27,Tequatrovirus T4,10665,18391,972795,0,5243
NZ_CP071986.1,3560,Helicobacter,209,3560,992865,4,0,Helicobacter pylori,210,3558,992865,4,2
NZ_CP033719.1,33069,Propionibacterium,1743,33065,963360,0,4,Propionibacterium acidifaciens,556499,33064,963360,0,5
NZ_CP077403.1,9739,Jonesia,43673,9736,986690,0,3,Jonesia denitrificans,43674,9736,986690,0,3
NZ_CP126077.1,32544,Virgibacillus,84406,32532,963885,0,12,Virgibacillus halodenitrificans,1482,32297,963885,0,247
NZ_CP116438.1,7353,Clostridium,1485,7301,989074,2,52,Clostridium perfringens,1502,6265,989076,0,1088
NZ_AP025575.1,19180,Eggerthella,84111,19156,977247,2,24,Eggerthella lenta,84112,19123,977247,2,57
NZ_CP053988.1,6407,Abiotrophia,46123,6374,990022,0,33,Abiotrophia defectiva,46125,6374,990022,0,33
NZ_CP017038.2,37812,Tannerella,195950,37810,958616,1,2,Tannerella serpentiformis,712710,37810,958616,1,2
NZ_CP029197.1,1204,Streptomyces,1883,1201,995215,10,3,Streptomyces venezuelae,54571,1185,995225,0,19
NC_012753.1,11041,Vansinderenvirus,3044850,10958,985388,0,83,Vansinderenvirus 5093,3060774,8863,985388,0,2178
NZ_CP012672.1,10701,Sorangium,39643,10701,985728,0,0,Sorangium cellulosum,56,3081,985728,0,7620
NZ_CP116810.1,12869,Rhodopseudomonas,1073,12868,983560,0,1,Rhodopseudomonas palustris,1076,12866,983560,0,3
NZ_CP068102.1,2005,Rothia,32207,2005,994424,0,0,Rothia aeria,172042,2005,994424,0,0
