accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP073277.1,6611,Clostridium,1485,6573,993244,10,38,Clostridium butyricum,1492,3268,993254,0,3343
NZ_CP068103.1,7013,Peptoniphilus,162289,6405,992852,0,608,Peptoniphilus harei,54005,6343,992852,0,670
NZ_CP047311.1,9121,Pseudomonas,286,9081,990739,5,40,Pseudomonas putida,303,1462,990743,1,7659
NZ_CP029197.1,14796,Streptomyces,1883,14663,985059,10,133,Streptomyces venezuelae,54571,13293,985069,0,1503
NZ_CP026734.1,16616,Brevibacterium,1696,16498,983248,1,118,Brevibacterium linens,1703,14577,983249,0,2039
NZ_CP072042.1,24830,Akkermansia,239934,24825,975035,0,5,Akkermansia muciniphila,239935,24013,975035,0,817
NZ_CP014162.1,5362,Aerococcus,1375,5314,994497,6,48,Aerococcus urinaeequi,51665,5092,994502,1,270
NZ_CP040348.1,11873,Collinsella,102106,11718,987992,0,155,Collinsella aerofaciens,74426,11710,987992,0,163
NZ_CP015348.1,21980,Sporosarcina,1569,21895,977882,3,85,Sporosarcina ureae,1571,21801,977885,0,179
NZ_AP019846.1,80555,Leptotrichia,32067,78942,919308,2,1613,Leptotrichia hongkongensis,554406,68670,919310,0,11885
NZ_CP033719.1,27047,Propionibacterium,1743,26992,972818,0,55,Propionibacterium acidifaciens,556499,26981,972818,0,66
NC_012753.1,15498,Vansinderenvirus,3044850,14305,984367,0,1193,Vansinderenvirus 5093,3060774,7997,984367,0,7501
NZ_CP008849.1,1086,Alteromonas,226,1083,998779,0,3,Alteromonas australica,589873,617,998779,0,469
NZ_CP040004.1,10273,Candidatus Nanosynbacter,2093823,10231,989592,0,42,Candidatus Nanosynbacter featherlites,2572088,10194,989592,0,79
NZ_CP012672.1,3551,Sorangium,39643,3496,996314,0,55,Sorangium cellulosum,56,263,996314,0,3288
NZ_CP027228.1,27320,Mogibacterium,86331,27105,972544,1,215,Mogibacterium diversum,114527,26852,972544,1,468
NZ_CP050497.1,5268,Treponema,157,5265,994594,3,3,Treponema vincentii,69710,2913,994597,0,2355
NZ_CP072373.1,52431,Prevotella,838,51517,947431,3,914,Prevotella denticola,28129,48561,947434,0,3870
NZ_CP020566.1,19890,Veillonella,29465,19869,979974,1,21,Veillonella atypica,39777,19549,979975,0,341
NZ_CP126077.1,3388,Virgibacillus,84406,3374,996477,0,14,Virgibacillus halodenitrificans,1482,3291,996477,0,97
NZ_CP040121.1,10696,Duncaniella,2518495,10360,989169,0,336,Duncaniella sp. B8,2576606,107,989169,0,10589
NZ_CP036259.1,18462,Sporomusa,2375,18450,981403,0,12,Sporomusa termitida,2377,18442,981403,0,20
NZ_CP012069.2,32384,Olsenella,133925,32367,967481,0,17,Olsenella sp. oral taxon 807,712411,32360,967481,0,24
NZ_CP012196.1,4451,Campylobacter,194,4449,995413,1,2,Campylobacter gracilis,824,4435,995414,0,16
NZ_CP039381.1,14472,Ruminococcus,1263,14424,985393,0,48,Ruminococcus bovis,2564099,14420,985393,0,52
NZ_CP017042.1,17601,Selenomonas,970,17591,982263,1,10,Selenomonas sp. oral taxon 920,1884263,17356,982264,0,245
NZ_CP012117.1,10423,Dermabacter,36739,10171,989442,0,252,Dermabacter vaginalis,1630135,9806,989442,0,617
NC_001422.1,9834,Sinsheimervirus,1910954,0,990031,0,9834,Sinsheimervirus phiX174,10847,0,990031,0,9834
NZ_CP046313.1,4485,Gemella,1378,4426,995379,1,59,Gemella sanguinis,84135,4359,995380,0,126
NZ_CP027235.1,3803,Haemophilus,724,3766,996062,0,37,Haemophilus sp. oral taxon 036,712310,3189,996062,0,614
NZ_CP034465.1,7156,Jeotgalibaca,1470540,7024,992708,1,132,Jeotgalibaca ciconiae,2496265,6941,992709,0,215
NZ_CP124126.1,70111,Capnocytophaga,1016,69954,929753,1,157,Capnocytophaga canimorsus,28188,68302,929754,0,1809
NZ_CP046246.1,17862,Tetragenococcus,51668,17744,982003,0,118,Tetragenococcus halophilus,51669,17465,982003,0,397
NZ_CP072246.1,23640,Phocaeicola,909656,20782,976225,0,2858,Phocaeicola dorei,357276,17914,976225,0,5726
NZ_CP029066.1,16895,Enterococcus,1350,16811,982959,11,84,Enterococcus mundtii,53346,16445,982969,1,450
NZ_CP073804.1,9337,Macrococcoides,3076173,8976,990528,0,361,Macrococcoides canis,1855823,8927,990528,0,410
NZ_CP016953.1,13975,Streptococcus,1301,13954,985735,155,21,Streptococcus himalayensis,1888195,13452,985890,0,523
