parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
33958,1,2742598,Limosilactobacillus,90347,90350
2742598,2,1613,Limosilactobacillus fermentum,90090,90093
2742598,2,1598,Limosilactobacillus reuteri,4,4
2742598,2,97478,Limosilactobacillus mucosae,1,1
33958,1,1578,Lactobacillus,22,22
1578,2,1584,Lactobacillus delbrueckii,16,16
1578,2,147802,Lactobacillus iners,5,5
1578,2,1600,Lactobacillus acetotolerans,1,1
33958,1,2767842,Lactiplantibacillus,14,14
2767842,2,1590,Lactiplantibacillus plantarum,12,12
2767842,2,1589,Lactiplantibacillus pentosus,2,2
33958,1,2767887,Ligilactobacillus,12,12
2767887,2,89059,Ligilactobacillus acidipiscis,9,9
2767887,2,1624,Ligilactobacillus salivarius,1,1
33958,1,2767893,Lentilactobacillus,5,5
2767893,2,1581,Lentilactobacillus buchneri,3,3
2767893,2,33962,Lentilactobacillus kefiri,1,1
2767893,2,1138822,Lentilactobacillus curieae,1,1
33958,1,2759736,Lacticaseibacillus,4,4
2759736,2,1597,Lacticaseibacillus paracasei,3,3
33958,1,1253,Pediococcus,3,3
1253,2,1255,Pediococcus pentosaceus,1,1
1253,2,114090,Pediococcus inopinatus,1,1
1253,1,1670797,Pediococcus acidilactici group,1,1
1670797,2,1254,Pediococcus acidilactici,1,1
33958,1,2767881,Fructilactobacillus,3,3
2767881,2,1625,Fructilactobacillus sanfranciscensis,2,2
33958,1,1243,Leuconostoc,2,2
1243,2,1246,Leuconostoc lactis,1,1
1243,2,33968,Leuconostoc pseudomesenteroides,1,1
33958,1,46255,Weissella,2,2
46255,2,1249,Weissella paramesenteroides,1,1
46255,2,2714949,Weissella coleopterorum,1,1
33958,1,2767889,Loigolactobacillus,2,2
2767889,2,375175,Loigolactobacillus backii,2,2
33958,1,2767885,Latilactobacillus,1,1
2767885,2,28038,Latilactobacillus curvatus,1,1
33958,1,2767886,Levilactobacillus,1,1
2767886,2,1580,Levilactobacillus brevis,1,1
33958,1,2767888,Liquorilactobacillus,1,1
1300,1,1301,Streptococcus,17623,17623
1301,2,1433513,Streptococcus gwangjuense,16061,16061
1301,2,28037,Streptococcus mitis,90,90
1301,2,1313,Streptococcus pneumoniae,57,57
1301,2,1303,Streptococcus oralis,37,37
1301,1,2608887,unclassified Streptococcus,30,30
2608887,2,2993430,Streptococcus sp. SP4011,6,6
2608887,2,2598453,Streptococcus sp. 116-D4,5,5
2608887,2,712633,Streptococcus sp. oral taxon 431,3,3
2608887,2,712623,Streptococcus sp. oral taxon 061,2,2
2608887,2,1902136,Streptococcus sp. NPS 308,2,2
2608887,2,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,2,2
2608887,2,2583584,Streptococcus sp. NCTC 11567,2,2
2608887,2,712624,Streptococcus sp. oral taxon 064,1,1
2608887,2,2975349,Streptococcus sp. FSL W8-0197,1,1
2608887,2,3038077,Streptococcus sp. D7B5,1,1
2608887,2,2576376,Streptococcus sp. 1643,1,1
2608887,2,3028083,Streptococcus sp. 29892,1,1
1301,2,1307,Streptococcus suis,12,12
1301,2,1311,Streptococcus agalactiae,11,11
1301,1,671232,Streptococcus anginosus group,10,10
