parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,147540,147548
32207,2,2047,Rothia dentocariosa,146877,146885
32207,2,172042,Rothia aeria,13,13
32207,2,43675,Rothia mucilaginosa,1,1
1268,1,57493,Kocuria,3,3
57493,2,72000,Kocuria rhizophila,2,2
57493,2,446860,Kocuria flava,1,1
1268,1,1160973,Auritidibacter,2,2
1160973,2,678932,Auritidibacter ignavus,2,2
1268,1,1269,Micrococcus,1,1
85020,1,36739,Dermabacter,23484,23485
36739,2,1667168,Dermabacter jinjuensis,20711,20712
36739,2,1630135,Dermabacter vaginalis,11,11
36739,2,36740,Dermabacter hominis,6,6
85022,1,43673,Jonesia,20964,20965
43673,2,43674,Jonesia denitrificans,20964,20965
85019,1,1696,Brevibacterium,19164,19165
1696,2,273384,Brevibacterium aurantiacum,14009,14009
1696,2,2898795,Brevibacterium zhoupengii,26,26
1696,2,629680,Brevibacterium sandarakinum,12,12
1696,2,1703,Brevibacterium linens,8,8
1696,1,2614124,unclassified Brevibacterium,8,8
2614124,2,2777556,Brevibacterium sp. SMBL_HHYL_HB1,3,3
2614124,2,2886045,Brevibacterium sp. JSBI002,2,2
2614124,2,3020906,Brevibacterium sp. BDJS002,2,2
2614124,2,2725563,Brevibacterium sp. 'Marine',1,1
1696,2,2697565,Brevibacterium limosum,3,3
1696,2,2909672,Brevibacterium spongiae,3,3
1696,2,33889,Brevibacterium casei,2,2
1696,2,1496080,Brevibacterium pigmentatum,2,2
1696,2,2697563,Brevibacterium atlanticum,1,1
145358,1,154116,Georgenia,3721,3721
154116,2,2589797,Georgenia yuyongxinii,3720,3720
85023,1,33882,Microbacterium,1,1
85023,1,33886,Rathayibacter,1,1
33886,1,2609250,unclassified Rathayibacter,1,1
2609250,2,2609255,Rathayibacter sp. VKM Ac-2801,1,1
85023,1,55968,Leucobacter,1,1
55968,2,2873270,Leucobacter tenebrionis,1,1
85023,1,1649454,Glaciihabitans,1,1
1649454,1,2645362,unclassified Glaciihabitans,1,1
2645362,2,2596912,Glaciihabitans sp. INWT7,1,1
85016,1,1926259,Pseudactinotalea,1,1
1926259,1,2649176,unclassified Pseudactinotalea,1,1
2649176,2,2654547,Pseudactinotalea sp. HY158,1,1
2805426,1,57499,Kytococcus,1,1
57499,2,1276,Kytococcus sedentarius,1,1
31957,1,1743,Propionibacterium,96781,96786
1743,2,556499,Propionibacterium acidifaciens,96779,96784
1743,2,119981,Propionibacterium australiense,2,2
31957,1,1912216,Cutibacterium,2,2
1912216,2,33010,Cutibacterium avidum,1,1
1653,1,1716,Corynebacterium,43579,43581
1716,2,43768,Corynebacterium matruchotii,43572,43574
1716,2,2763010,Corynebacterium lujinxingii,1,1
1716,1,2624378,unclassified Corynebacterium,1,1
2624378,2,3074378,Corynebacterium sp. Z-1,1,1
1716,2,43769,Corynebacterium propinquum,1,1
1716,2,1717,Corynebacterium diphtheriae,1,1
85025,1,1817,Nocardia,1,1
1817,2,480035,Nocardia wallacei,1,1
85025,1,1827,Rhodococcus,1,1
1762,1,1763,Mycobacterium,1,1
1763,1,2642494,unclassified Mycobacterium,1,1
2642494,2,2857058,Mycobacterium sp. SMC-2,1,1
85026,1,2053,Gordonia,1,1
2053,2,249058,Gordonia otitidis,1,1
85029,1,37914,Dietzia,1,1
37914,1,2617939,unclassified Dietzia,1,1
2617939,2,712270,Dietzia sp. oral taxon 368,1,1
31953,1,1678,Bifidobacterium,11706,11706
1678,2,216816,Bifidobacterium longum,10757,10757
1678,2,1685,Bifidobacterium breve,10,10
1678,2,1681,Bifidobacterium bifidum,2,2
1678,1,2608897,unclassified Bifidobacterium,2,2
2608897,2,2983214,Bifidobacterium sp. ESL0690,1,1
2608897,2,2983233,Bifidobacterium sp. ESL0790,1,1
1678,2,1680,Bifidobacterium adolescentis,1,1
1678,2,2020965,Bifidobacterium imperatoris,1,1
1678,2,1689,Bifidobacterium dentium,1,1
1678,2,1694,Bifidobacterium pseudolongum,1,1
1678,2,1603886,Bifidobacterium lemurum,1,1
1678,2,28026,Bifidobacterium pseudocatenulatum,1,1
1678,2,762210,Bifidobacterium saguini,1,1
2049,1,76833,Actinobaculum,9563,9563
76833,1,2609299,unclassified Actinobaculum,9563,9563
2609299,2,2495645,Actinobaculum sp. 313,9563,9563
2049,1,2529408,Schaalia,22,22
2529408,2,1660,Schaalia odontolytica,22,22
2049,1,1654,Actinomyces,2,2
1654,2,103621,Actinomyces urogenitalis,1,1
1654,2,111015,Actinomyces radicidentis,1,1
2049,1,2050,Mobiluncus,1,1
2050,2,3036302,Mobiluncus massiliensis,1,1
2049,1,1069494,Trueperella,1,1
1069494,2,445930,Trueperella abortisuis,1,1
2062,1,1883,Streptomyces,5447,5447
1883,2,54571,Streptomyces venezuelae,5329,5329
1883,1,2593676,unclassified Streptomyces,18,18
2593676,2,2967224,Streptomyces sp. SJL17-4,4,4
2593676,2,2975672,Streptomyces sp. NBC_00178,1,1
2593676,2,2903789,Streptomyces sp. NBC_01236,1,1
2593676,2,2903798,Streptomyces sp. NBC_01255,1,1
2593676,2,1460244,Streptomyces sp. PCS3-D2,1,1
2593676,2,2903641,Streptomyces sp. NBC_00250,1,1
2593676,2,3015154,Streptomyces sp. WMMC500,1,1
2593676,2,2903671,Streptomyces sp. NBC_00691,1,1
2593676,2,3075432,Streptomyces sp. Li-HN-5-11,1,1
2593676,2,2975917,Streptomyces sp. NBC_01716,1,1
2593676,2,2903867,Streptomyces sp. NBC_01439,1,1
2593676,2,2903835,Streptomyces sp. NBC_01353,1,1
2593676,2,2833628,Streptomyces sp. MST-110588,1,1
1883,2,68286,Streptomyces zaomyceticus,4,4
1883,2,362257,Streptomyces vietnamensis,1,1
1883,2,1355015,Streptomyces pluripotens,1,1
1883,2,1916,Streptomyces lividans,1,1
1883,2,348043,Streptomyces davaonensis,1,1
1883,2,1901,Streptomyces clavuligerus,1,1
1883,2,2717324,Streptomyces liangshanensis,1,1
2062,1,2995702,Actinacidiphila,1,1
2995702,2,235986,Actinacidiphila glaucinigra,1,1
84107,1,102106,Collinsella,55621,55624
102106,2,74426,Collinsella aerofaciens,55615,55618
1643824,1,133925,Olsenella,14706,14706
133925,1,2638792,unclassified Olsenella,14706,14706
2638792,2,712411,Olsenella sp. oral taxon 807,14706,14706
1643826,1,84111,Eggerthella,8599,8599
84111,2,84112,Eggerthella lenta,8547,8547
84111,2,2690837,Eggerthella guodeyinii,5,5
1643826,1,644652,Gordonibacter,2,2
644652,2,471189,Gordonibacter pamelaeae,2,2
186822,1,44249,Paenibacillus,131264,131271
44249,2,1406,Paenibacillus polymyxa,126021,126028
44249,1,185978,unclassified Paenibacillus,132,132
185978,2,2069255,Paenibacillus sp. lzh-N1,32,32
185978,2,2954752,Paenibacillus sp. FSL L8-0158,14,14
185978,2,2487928,Paenibacillus sp. M-152,14,14
185978,2,2823904,Paenibacillus sp. S02,11,11
185978,2,867076,Paenibacillus sp. IHB B 3084,7,7
185978,2,2921604,Paenibacillus sp. FSL L8-0638,6,6
185978,2,2921435,Paenibacillus sp. FSL H7-0442,6,6
185978,2,2954661,Paenibacillus sp. FSL R10-2782,6,6
185978,2,2954619,Paenibacillus sp. FSL L8-0502,3,3
185978,2,2921651,Paenibacillus sp. FSL R5-0623,2,2
185978,2,2835869,Paenibacillus sp. 481,2,2
185978,2,2954663,Paenibacillus sp. FSL R10-2796,2,2
185978,2,1695218,Paenibacillus sp. 32O-W,2,2
185978,2,2954618,Paenibacillus sp. FSL L8-0435,1,1
185978,2,2975291,Paenibacillus sp. FSL K6-1318,1,1
185978,2,2878915,Paenibacillus sp. YPG26,1,1
185978,2,324057,Paenibacillus sp. JDR-2,1,1
185978,2,2954535,Paenibacillus sp. FSL R7-0345,1,1
185978,2,2954526,Paenibacillus sp. FSL P2-0089,1,1
185978,2,2921378,Paenibacillus sp. FSL H8-0168,1,1
185978,2,2921714,Paenibacillus sp. FSL W8-0426,1,1
185978,2,2921628,Paenibacillus sp. FSL P2-0322,1,1
185978,2,2921679,Paenibacillus sp. FSL R7-0272,1,1
185978,2,2921654,Paenibacillus sp. FSL R5-0701,1,1
185978,2,1536773,Paenibacillus sp. FSL R7-0331,1,1
185978,2,3032287,Paenibacillus sp. BR1-192,1,1
185978,2,2996034,Paenibacillus sp. SYP-B4298,1,1
185978,2,3073092,Paenibacillus sp. D2_2,1,1
44249,2,1338368,Paenibacillus lentus,10,10
44249,2,172713,Paenibacillus kribbensis,10,10
44249,2,159743,Paenibacillus terrae,10,10
44249,2,59893,Paenibacillus peoriae,7,7
44249,2,128574,Paenibacillus brasilensis,6,6
44249,2,521520,Paenibacillus urinalis,4,4
44249,2,1462996,Paenibacillus yonginensis,2,2
44249,2,2565926,Paenibacillus algicola,2,2
44249,2,2704463,Paenibacillus rhizovicinus,1,1
44249,2,375489,Paenibacillus cellulosilyticus,1,1
44249,2,365617,Paenibacillus sabinae,1,1
44249,2,1886670,Paenibacillus nuruki,1,1
44249,2,253703,Paenibacillus antarcticus,1,1
44249,2,198119,Paenibacillus barcinonensis,1,1
44249,1,2044880,Paenibacillus sonchi group,1,1
2044880,2,373687,Paenibacillus sonchi,1,1
