parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
481,1,482,Neisseria,221922,221951
482,2,495,Neisseria elongata,92946,92958
482,2,487,Neisseria meningitidis,70908,70917
482,2,484,Neisseria flavescens,11477,11478
482,2,485,Neisseria gonorrhoeae,10651,10652
482,2,486,Neisseria lactamica,7940,7941
482,2,488,Neisseria mucosa,7095,7095
482,2,483,Neisseria cinerea,6543,6543
482,2,28449,Neisseria subflava,5146,5146
482,1,2623750,unclassified Neisseria,813,813
2623750,2,2972775,Neisseria sp. Marseille-Q5346,291,291
2623750,2,3077590,Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055,251,251
2623750,2,1871109,Neisseria sp. RH3002v2g,133,133
2623750,2,2937985,Neisseria sp. Marseille-Q6792,57,57
2623750,2,641148,Neisseria sp. oral taxon 014,30,30
2623750,2,655307,Neisseria sp. KEM232,10,10
2623750,2,2912675,Neisseria sp. Dent CA1/247,10,10
2623750,2,1871106,Neisseria sp. KH1003-01,2,2
482,2,33053,Neisseria perflava,125,125
482,2,490,Neisseria sicca,92,92
482,2,496,Neisseria macacae,28,28
482,2,2912188,Neisseria lisongii,25,25
482,2,267212,Neisseria bacilliformis,17,17
482,2,492,Neisseria animalis,11,11
482,2,326522,Neisseria animaloris,9,9
482,2,2709396,Neisseria yangbaofengii,9,9
482,2,2666100,Neisseria brasiliensis,9,9
482,2,640030,Neisseria zalophi,9,9
482,2,1815583,Neisseria musculi,9,9
482,2,1853278,Neisseria chenwenguii,8,8
482,2,1853276,Neisseria weixii,8,8
482,2,493,Neisseria canis,7,7
482,2,1470200,Neisseria arctica,4,4
482,2,607711,Neisseria wadsworthii,4,4
482,2,1931275,Neisseria dumasiana,3,3
482,2,607712,Neisseria shayeganii,3,3
482,2,194197,Neisseria dentiae,2,2
482,2,28091,Neisseria weaveri,1,1
482,2,326523,Neisseria zoodegmatis,1,1
481,1,538,Eikenella,4502,4502
538,2,539,Eikenella corrodens,4497,4497
538,2,2528037,Eikenella exigua,2,2
481,1,32257,Kingella,3504,3504
32257,2,504,Kingella kingae,3417,3417
32257,2,502,Kingella denitrificans,13,13
32257,2,505,Kingella oralis,1,1
32257,2,1522312,Kingella negevensis,1,1
481,1,212742,Morococcus,9,9
212742,2,1056807,Morococcus cerebrosus,9,9
119060,1,32008,Burkholderia,10626,10627
32008,1,87882,Burkholderia cepacia complex,10296,10297
87882,2,95486,Burkholderia cenocepacia,6736,6736
87882,2,292,Burkholderia cepacia,56,56
87882,2,488447,Burkholderia contaminans,41,41
87882,2,2978683,Burkholderia orbicola,39,39
87882,2,179879,Burkholderia anthina,34,34
87882,2,60550,Burkholderia pyrrocinia,29,29
87882,2,87883,Burkholderia multivorans,26,26
87882,2,152480,Burkholderia ambifaria,19,19
87882,2,482957,Burkholderia lata,17,17
87882,2,101571,Burkholderia ubonensis,16,16
87882,2,95485,Burkholderia stabilis,15,15
87882,2,488730,Burkholderia arboris,15,15
87882,2,488731,Burkholderia seminalis,15,15
87882,2,488729,Burkholderia metallica,13,13
87882,2,488446,Burkholderia latens,12,12
87882,2,1503055,Burkholderia territorii,8,8
87882,2,152500,Burkholderia dolosa,6,6
87882,2,1207504,Burkholderia pseudomultivorans,6,6
87882,2,1503054,Burkholderia stagnalis,5,5
87882,2,60552,Burkholderia vietnamiensis,4,4
87882,2,488732,Burkholderia diffusa,3,3
32008,1,2613784,unclassified Burkholderia,14,14
2613784,2,1637853,Burkholderia sp. NRF60-BP8,6,6
2613784,2,2906514,Burkholderia sp. S-53,1,1
2613784,2,2811789,Burkholderia sp. MS389,1,1
2613784,2,1705310,Burkholderia sp. IDO3,1,1
32008,2,28095,Burkholderia gladioli,1,1
32008,1,111527,pseudomallei group,1,1
111527,2,1385591,Burkholderia mayonis,1,1
32008,2,2615214,Burkholderia perseverans,1,1
119060,1,106589,Cupriavidus,2,2
106589,2,164546,Cupriavidus taiwanensis,1,1
106589,2,1040979,Cupriavidus neocaledonicus,1,1
543,1,547,Enterobacter,62604,62612
547,1,354276,Enterobacter cloacae complex,62109,62117
354276,2,550,Enterobacter cloacae,60795,60803
354276,2,158836,Enterobacter hormaechei,22,22
354276,2,1812935,Enterobacter roggenkampii,20,20
354276,2,61645,Enterobacter asburiae,14,14
354276,2,69218,Enterobacter cancerogenus,9,9
