parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
186827,1,1375,Aerococcus,221597,222379
1375,2,87541,Aerococcus christensenii,221573,222355
1375,2,2976809,Aerococcus loyolae,10,10
1375,2,51665,Aerococcus urinaeequi,7,7
1375,2,2976810,Aerococcus mictus,2,2
1375,1,3078850,Aerococcus incertae sedis,2,2
3078850,2,2976812,Aerococcus sp. Group 1,2,2
1375,2,1377,Aerococcus viridans,1,1
186827,1,66831,Facklamia,15,15
66831,2,178214,Facklamia hominis,15,15
186827,1,13075,Globicatella,2,2
13075,2,13076,Globicatella sanguinis,1,1
13075,1,2636139,unclassified Globicatella,1,1
2636139,2,2885764,Globicatella sp. PHS-GS-PNBC-21-1553,1,1
33958,1,1253,Pediococcus,24377,24463
1253,2,1255,Pediococcus pentosaceus,24360,24446
1253,1,1670797,Pediococcus acidilactici group,5,5
1670797,2,1254,Pediococcus acidilactici,5,5
1253,2,187452,Pediococcus claussenii,1,1
33958,1,1578,Lactobacillus,9,9
1578,2,147802,Lactobacillus iners,8,8
1578,2,33959,Lactobacillus johnsonii,1,1
33958,1,2767842,Lactiplantibacillus,6,6
2767842,2,1590,Lactiplantibacillus plantarum,6,6
33958,1,2759736,Lacticaseibacillus,4,4
2759736,2,1597,Lacticaseibacillus paracasei,2,2
2759736,2,47715,Lacticaseibacillus rhamnosus,2,2
33958,1,2742598,Limosilactobacillus,3,3
2742598,2,1598,Limosilactobacillus reuteri,3,3
33958,1,3118928,Xylocopilactobacillus,2,2
3118928,2,2932184,Xylocopilactobacillus apicola,2,2
33958,1,2767887,Ligilactobacillus,2,2
2767887,2,1624,Ligilactobacillus salivarius,2,2
33958,1,2767882,Furfurilactobacillus,2,2
2767882,2,231049,Furfurilactobacillus rossiae,2,2
33958,1,2767877,Apilactobacillus,2,2
2767877,2,148814,Apilactobacillus kunkeei,1,1
2767877,2,2923364,Apilactobacillus apisilvae,1,1
33958,1,2767878,Bombilactobacillus,1,1
33958,1,2767885,Latilactobacillus,1,1
2767885,2,28038,Latilactobacillus curvatus,1,1
33958,1,2767886,Levilactobacillus,1,1
2767886,2,1580,Levilactobacillus brevis,1,1
186828,1,191769,Marinilactibacillus,15019,15072
191769,1,2632303,unclassified Marinilactibacillus,15019,15072
2632303,2,1911586,Marinilactibacillus sp. 15R,15019,15072
186828,1,29393,Dolosigranulum,4,4
29393,2,29394,Dolosigranulum pigrum,4,4
186828,1,2747,Carnobacterium,3,3
2747,2,2751,Carnobacterium maltaromaticum,3,3
186828,1,1470540,Jeotgalibaca,3,3
1470540,1,2621505,unclassified Jeotgalibaca,2,2
2621505,2,1903686,Jeotgalibaca sp. PTS2502,2,2
