parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
481,1,482,Neisseria,219932,219989
482,2,495,Neisseria elongata,89469,89492
482,2,487,Neisseria meningitidis,59059,59074
482,2,484,Neisseria flavescens,9520,9522
482,2,485,Neisseria gonorrhoeae,9330,9332
482,2,486,Neisseria lactamica,6758,6759
482,2,483,Neisseria cinerea,5776,5777
482,2,488,Neisseria mucosa,5296,5297
482,2,28449,Neisseria subflava,3728,3728
482,1,2623750,unclassified Neisseria,831,831
2623750,2,2972775,Neisseria sp. Marseille-Q5346,255,255
2623750,2,3077590,Neisseria sp. DTU_2021_1001991_1_SI_NGA_ILE_055,212,212
2623750,2,1871109,Neisseria sp. RH3002v2g,162,162
2623750,2,2937985,Neisseria sp. Marseille-Q6792,65,65
2623750,2,641148,Neisseria sp. oral taxon 014,45,45
2623750,2,655307,Neisseria sp. KEM232,25,25
2623750,2,2912675,Neisseria sp. Dent CA1/247,16,16
2623750,2,2995413,Neisseria sp. 3986,2,2
2623750,2,1871106,Neisseria sp. KH1003-01,1,1
482,2,33053,Neisseria perflava,132,132
482,2,490,Neisseria sicca,127,127
482,2,2912188,Neisseria lisongii,33,33
482,2,496,Neisseria macacae,33,33
482,2,492,Neisseria animalis,31,31
482,2,1853278,Neisseria chenwenguii,29,29
482,2,2666100,Neisseria brasiliensis,23,23
482,2,2709396,Neisseria yangbaofengii,20,20
482,2,267212,Neisseria bacilliformis,19,19
482,2,194197,Neisseria dentiae,18,18
482,2,1853276,Neisseria weixii,17,17
482,2,607712,Neisseria shayeganii,11,11
482,2,1815583,Neisseria musculi,11,11
482,2,326522,Neisseria animaloris,10,10
482,2,607711,Neisseria wadsworthii,8,8
482,2,640030,Neisseria zalophi,7,7
482,2,1470200,Neisseria arctica,7,7
482,2,493,Neisseria canis,7,7
482,2,28091,Neisseria weaveri,7,7
482,2,1931275,Neisseria dumasiana,5,5
482,2,326523,Neisseria zoodegmatis,3,3
481,1,538,Eikenella,4457,4458
538,2,539,Eikenella corrodens,4424,4425
538,2,2528037,Eikenella exigua,11,11
481,1,32257,Kingella,3489,3489
32257,2,504,Kingella kingae,3288,3288
32257,2,502,Kingella denitrificans,18,18
32257,2,1522312,Kingella negevensis,2,2
481,1,212742,Morococcus,14,14
212742,2,1056807,Morococcus cerebrosus,14,14
481,1,334107,Conchiformibius,3,3
334107,2,153493,Conchiformibius steedae,3,3
481,1,299568,Uruburuella,2,2
299568,2,1282863,Uruburuella testudinis,2,2
481,1,71,Simonsiella,1,1
71,2,72,Simonsiella muelleri,1,1
481,1,1193515,Snodgrassella,1,1
1193515,2,1196083,Snodgrassella alvi,1,1
481,1,2593687,Aquella,1,1
2593687,2,2067065,Aquella oligotrophica,1,1
481,1,2898489,Paralysiella,1,1
2898489,2,2809020,Paralysiella testudinis,1,1
119060,1,32008,Burkholderia,10574,10576
32008,1,87882,Burkholderia cepacia complex,9206,9208
87882,2,95486,Burkholderia cenocepacia,4714,4715
87882,2,292,Burkholderia cepacia,52,52
87882,2,179879,Burkholderia anthina,43,43
87882,2,60550,Burkholderia pyrrocinia,42,42
87882,2,488447,Burkholderia contaminans,35,35
87882,2,2978683,Burkholderia orbicola,34,34
87882,2,87883,Burkholderia multivorans,26,26
87882,2,101571,Burkholderia ubonensis,16,16
