parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
712,1,724,Haemophilus,1066180,534726
724,2,735,Haemophilus parahaemolyticus,1039339,521264
724,2,729,Haemophilus parainfluenzae,1329,666
724,2,727,Haemophilus influenzae,1247,625
724,2,726,Haemophilus haemolyticus,597,299
724,1,2609962,unclassified Haemophilus,47,23
2609962,2,712310,Haemophilus sp. oral taxon 036,47,23
724,2,730,[Haemophilus] ducreyi,38,19
724,2,249188,Haemophilus pittmaniae,15,7
724,2,197575,Haemophilus aegyptius,1,0
712,1,75984,Mannheimia,278,139
75984,2,75985,Mannheimia haemolytica,96,48
75984,2,85402,Mannheimia granulomatis,45,22
75984,1,2645054,unclassified Mannheimia,23,11
2645054,2,1432056,Mannheimia sp. USDA-ARS-USMARC-1261,23,11
75984,2,85404,Mannheimia varigena,20,10
75984,2,2770636,Mannheimia bovis,14,7
75984,2,2679994,Mannheimia ovis,11,5
75984,2,111844,Mannheimia pernigra,1,0
712,1,713,Actinobacillus,221,110
713,2,189834,Actinobacillus porcitonsillarum,77,38
713,2,716,Actinobacillus suis,39,19
713,2,715,Actinobacillus pleuropneumoniae,23,11
713,2,51161,Actinobacillus delphinicola,13,6
713,1,2644856,unclassified Actinobacillus,13,6
2644856,2,2774188,Actinobacillus sp. GY-402,13,6
713,2,51049,Actinobacillus indolicus,11,5
713,2,718,Actinobacillus equuli,6,3
713,2,720,Actinobacillus lignieresii,6,3
712,1,416916,Aggregatibacter,139,69
416916,1,2639383,unclassified Aggregatibacter,52,26
2639383,2,2820817,Aggregatibacter sp. 2125159857,24,12
2639383,2,2866570,Aggregatibacter sp. Marseille-P9115,20,10
2639383,2,712150,Aggregatibacter sp. oral taxon 513,5,2
416916,2,732,Aggregatibacter aphrophilus,41,20
416916,2,714,Aggregatibacter actinomycetemcomitans,16,8
712,1,745,Pasteurella,95,47
745,2,747,Pasteurella multocida,24,12
745,2,2827233,Pasteurella atlantica,19,9
745,2,97481,Pasteurella skyensis,16,8
745,2,754,Pasteurella dagmatis,11,5
745,2,753,Pasteurella canis,4,2
