parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
31953,1,1678,Bifidobacterium,606171,356117
1678,2,216816,Bifidobacterium longum,456901,268422
1678,2,1685,Bifidobacterium breve,2701,1586
1678,2,158787,Bifidobacterium scardovii,414,243
1678,2,1686,Bifidobacterium catenulatum,291,170
1678,2,762210,Bifidobacterium saguini,268,157
1678,2,1689,Bifidobacterium dentium,240,140
1678,2,1694,Bifidobacterium pseudolongum,233,136
1678,2,1681,Bifidobacterium bifidum,230,135
1678,2,1683,Bifidobacterium angulatum,220,129
1678,2,2020965,Bifidobacterium imperatoris,218,128
1678,2,28026,Bifidobacterium pseudocatenulatum,218,128
1678,2,1680,Bifidobacterium adolescentis,189,111
1678,2,78448,Bifidobacterium pullorum,188,110
1678,2,77635,Bifidobacterium subtile,152,89
1678,2,1765219,Bifidobacterium eulemuris,143,84
1678,2,33905,Bifidobacterium thermophilum,139,81
1678,2,1603886,Bifidobacterium lemurum,129,75
1678,2,1684,Bifidobacterium asteroides,104,61
1678,2,35760,Bifidobacterium choerinum,74,43
1678,2,28025,Bifidobacterium animalis,73,42
1678,2,638619,Bifidobacterium actinocoloniiforme,61,35
1678,1,2608897,unclassified Bifidobacterium,17,9
2608897,2,2922857,Bifidobacterium sp. FKU,13,7
2608897,2,2922858,Bifidobacterium sp. TKU,1,0
2608897,2,2922859,Bifidobacterium sp. SKU,1,0
2608897,2,2985571,Bifidobacterium sp. KRGSERBCFTRI,1,0
1678,2,1687,Bifidobacterium coryneforme,10,5
1678,2,1691,Bifidobacterium indicum,8,4
31953,1,2701,Gardnerella,1,0
2701,2,2792978,Gardnerella leopoldii,1,0
31953,1,196081,Scardovia,1,0
196081,2,78259,Scardovia inopinata,1,0
1268,1,32207,Rothia,457001,268481
32207,2,43675,Rothia mucilaginosa,366855,215522
32207,2,2047,Rothia dentocariosa,89468,52561
32207,2,172042,Rothia aeria,49,28
32207,2,396015,Rothia terrae,4,2
32207,1,2689056,unclassified Rothia (in: high G+C Gram-positive bacteria),3,1
2689056,2,2810516,Rothia sp. ZJ932,3,1
32207,2,169480,Rothia amarae,2,1
1268,1,1269,Micrococcus,34367,20190
1269,2,1270,Micrococcus luteus,28327,16641
1269,1,2620948,unclassified Micrococcus,153,89
2620948,2,2856555,Micrococcus sp. KD337-16,92,54
2620948,2,1179670,Micrococcus sp. KBS0714,48,28
2620948,2,2995171,Micrococcus sp. SL257,11,6
1269,2,566027,Micrococcus yunnanensis,16,9
1268,1,1663,Arthrobacter,16,9
1663,1,235627,unclassified Arthrobacter,12,7
