parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
31977,1,29465,Veillonella,536697,288868
29465,2,39778,Veillonella dispar,364488,196180
29465,2,2682456,Veillonella nakazawae,115042,61919
29465,2,29466,Veillonella parvula,7233,3893
29465,2,39777,Veillonella atypica,5849,3148
29465,2,423477,Veillonella rogosae,1363,733
29465,1,2630086,unclassified Veillonella,1139,613
2630086,2,2682455,Veillonella sp. S12025-13,1139,613
29465,2,248315,Veillonella rodentium,421,226
31977,1,39948,Dialister,1,0
1843491,1,970,Selenomonas,98097,52799
970,1,2637378,unclassified Selenomonas,97930,52709
2637378,2,712538,Selenomonas sp. oral taxon 478,90742,48840
2637378,2,713030,Selenomonas sp. oral taxon 136,211,113
2637378,2,712528,Selenomonas sp. oral taxon 126,58,31
2637378,2,1884263,Selenomonas sp. oral taxon 920,54,29
970,2,2754044,Selenomonas timonae,99,53
970,2,69823,Selenomonas sputigena,1,0
1843491,1,864,Pectinatus,1,0
864,2,865,Pectinatus frisingensis,1,0
1300,1,1301,Streptococcus,223026,120040
1301,2,28037,Streptococcus mitis,198410,106791
1301,2,1313,Streptococcus pneumoniae,1726,928
1301,2,1303,Streptococcus oralis,912,490
1301,1,2608887,unclassified Streptococcus,841,452
2608887,2,2598453,Streptococcus sp. 116-D4,266,143
2608887,2,712633,Streptococcus sp. oral taxon 431,90,48
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,67,36
2608887,2,2972784,Streptococcus sp. Marseille-Q6470,64,34
2608887,2,1902136,Streptococcus sp. NPS 308,52,27
2608887,2,2576376,Streptococcus sp. 1643,44,23
2608887,2,1316411,Streptococcus sp. HSISS2,34,18
2608887,2,3020829,Streptococcus sp. HN38,29,15
2608887,2,712623,Streptococcus sp. oral taxon 061,23,12
2608887,2,2698804,Streptococcus sp. CNU G3,19,10
2608887,2,2684658,Streptococcus sp. CNU 77-61,18,9
2608887,2,2686210,Streptococcus sp. CNU G2,16,8
2608887,2,1759399,Streptococcus sp. A12,15,8
2608887,2,712624,Streptococcus sp. oral taxon 064,15,8
2608887,2,2610896,Streptococcus sp. LPB0220,10,5
2608887,2,1316408,Streptococcus sp. HSISM1,8,4
2608887,2,1316412,Streptococcus sp. HSISS3,6,3
2608887,2,2598457,Streptococcus sp. KS 6,5,2
2608887,2,2664091,Streptococcus sp. zg-86,4,2
2608887,2,1839799,Streptococcus sp. FDAARGOS_192,3,1
2608887,2,2763068,Streptococcus sp. NSJ-72,1,0
2608887,2,1940319,Streptococcus sp. DAT741,1,0
