parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
543,1,544,Citrobacter,29023,14614
544,2,545,Citrobacter koseri,11163,5620
544,1,1344959,Citrobacter freundii complex,3943,1985
1344959,2,546,Citrobacter freundii,535,269
1344959,2,1639133,Citrobacter portucalensis,28,14
1344959,2,57706,Citrobacter braakii,24,12
1344959,2,67827,Citrobacter werkmanii,9,4
1344959,2,133448,Citrobacter youngae,8,4
1344959,1,2816438,unclassified Citrobacter freundii complex,3,1
2816438,2,1686384,Citrobacter sp. BIDMC107,2,1
2816438,2,2066049,Citrobacter freundii complex sp. CFNIH2,1,0
544,1,2644389,unclassified Citrobacter,48,24
2644389,2,1573676,Citrobacter sp. R56,14,7
2644389,2,2742624,Citrobacter sp. RHB25-C09,8,4
2644389,2,1702170,Citrobacter sp. FDAARGOS_156,3,1
2644389,2,2861802,Citrobacter sp. Colony219,3,1
2644389,2,2566012,Citrobacter sp. CF971,3,1
2644389,2,2861800,Citrobacter sp. Colony475,2,1
2644389,2,1920110,Citrobacter sp. CFNIH10,1,0
2644389,2,2742677,Citrobacter sp. RHBSTW-01013,1,0
2644389,2,2742626,Citrobacter sp. RHB35-C21,1,0
2644389,2,2742627,Citrobacter sp. RHB36-C18,1,0
2644389,2,2742657,Citrobacter sp. RHBSTW-00599,1,0
2644389,2,2861801,Citrobacter sp. Colony322,1,0
2644389,2,1439319,Citrobacter sp. MGH 55,1,0
2644389,2,2742655,Citrobacter sp. RHBSTW-00570,1,0
544,2,2546350,Citrobacter arsenatis,16,8
544,2,2562449,Citrobacter tructae,14,7
544,2,1563222,Citrobacter pasteurii,10,5
544,2,35703,Citrobacter amalonaticus,9,4
544,2,67825,Citrobacter rodentium,8,4
544,2,67824,Citrobacter farmeri,6,3
544,2,1748967,Citrobacter cronae,4,2
2890311,1,570,Klebsiella,14546,7324
570,2,1463165,Klebsiella quasipneumoniae,2524,1270
570,2,244366,Klebsiella variicola,963,484
570,2,571,Klebsiella oxytoca,760,382
570,2,573,Klebsiella pneumoniae,283,142
570,2,548,Klebsiella aerogenes,37,18
570,2,2026240,Klebsiella quasivariicola,20,10
570,2,1134687,Klebsiella michiganensis,18,9
570,2,2489010,Klebsiella africana,16,8
570,1,2608929,unclassified Klebsiella,15,7
2608929,2,2267618,Klebsiella sp. P1CD1,6,3
2608929,2,2015795,Klebsiella sp. LY,3,1
2608929,2,2834819,Klebsiella sp. A52,1,0
2608929,2,2675713,Klebsiella sp. WP4-W18-ESBL-05,1,0
570,2,2058152,Klebsiella grimontii,6,3
570,2,2153354,Klebsiella huaxiensis,5,2
570,2,2587529,Klebsiella pasteurii,1,0
2890311,1,160674,Raoultella,4411,2221
160674,2,575,Raoultella planticola,2517,1267
160674,2,54291,Raoultella ornithinolytica,173,87
160674,2,1259973,Raoultella electrica,7,3
160674,1,2627600,unclassified Raoultella,7,3
2627600,2,2799495,Raoultella sp. XY-1,3,1
2627600,2,2993656,Raoultella sp. DY2415,3,1
2627600,2,2923366,Raoultella sp. HC6,1,0
160674,2,577,Raoultella terrigena,2,1
543,1,83654,Leclercia,18145,9136
83654,2,83655,Leclercia adecarboxylata,17661,8892
83654,1,2627398,unclassified Leclercia,7,3
2627398,2,2681307,Leclercia sp. J807,2,1
2627398,2,2714951,Leclercia sp. 29361,2,1
2627398,2,1920114,Leclercia sp. LSNIH1,1,0
