accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,39081,Pseudoprevotella,2884814,39006,1955920,10,75,Pseudoprevotella muciniphila,2133944,39006,1955920,10,75
CAKAFU010000002.1,122,Alloprevotella,1283313,0,1994889,0,122,Alloprevotella tannerae,76122,0,1994889,0,122
NZ_CP036550.1,36169,Bacteroides,816,35019,1958523,319,1150,Bacteroides fragilis,817,34045,1958810,32,2124
NZ_CP049272.1,51150,Campylobacter,194,50979,1943827,34,171,Campylobacter concisus,199,50752,1943861,0,398
NZ_CP022386.1,484,Capnocytophaga,1016,482,1994527,0,2,Capnocytophaga gingivalis,1017,480,1994527,0,4
ACIL03000013.1,8579,Catonella,43996,0,1986432,0,8579,Catonella morbi,43997,0,1986432,0,8579
NZ_CP018196.1,504628,Fusobacterium,848,772664,1208424,34,13889,Fusobacterium necrophorum,859,499615,1490354,29,5013
NZ_CP028101.1,34255,Fusobacterium,848,772664,1208424,34,13889,Fusobacterium nucleatum,851,30143,1959273,1483,4112
NZ_CP024703.1,138014,Fusobacterium,848,772664,1208424,34,13889,Fusobacterium pseudoperiodonticum,2663009,123997,1856878,119,14017
NZ_CP083637.1,90613,Gemella,1378,89437,1904358,40,1176,Gemella haemolysans,1379,88935,1904398,0,1678
NZ_CP031243.1,15175,Haemophilus,724,81784,1912174,258,795,Haemophilus haemolyticus,726,13395,1979693,143,1780
NZ_AP018768.1,2094,Haemophilus,724,81784,1912174,258,795,Haemophilus influenzae,727,1686,1992744,173,408
NZ_CP038817.1,13336,Haemophilus,724,81784,1912174,258,795,Haemophilus parahaemolyticus,735,13108,1981666,9,228
NZ_CP035368.2,51974,Haemophilus,724,81784,1912174,258,795,Haemophilus parainfluenzae,729,50506,1942919,118,1468
NZ_LR134378.1,5273,Lautropia,47670,5253,1989738,0,20,Lautropia mirabilis,47671,5253,1989738,0,20
NZ_CP101528.1,5733,Micrococcus,1269,5682,1989277,1,51,Micrococcus luteus,1270,3852,1989277,1,1881
NZ_AP019829.2,138,Leptotrichia,32067,134,1994817,56,4,Leptotrichia wadei,157687,122,1994860,13,16
NZ_CP073114.1,53790,Neisseria,482,49962,1941214,7,3828,Neisseria subflava,28449,4434,1941220,1,49356
NZ_CP092048.1,756,Porphyromonas,836,742,1993913,74,282,Porphyromonas gingivalis,837,742,1994252,3,14
NZ_CP024696.1,19948,Prevotella,838,35172,1931150,38,28651,Prevotella intermedia,28131,18528,1975027,36,1420
NZ_CP072363.1,442,Prevotella,838,35172,1931150,38,28651,Prevotella jejuni,1177574,409,1994551,18,33
AP018050.1,11785,Prevotella,838,35172,1931150,38,28651,Prevotella melaninogenica,28132,11359,1983200,26,426
NZ_CP072390.1,3474,Prevotella,838,35172,1931150,38,28651,Prevotella scopos,589437,3193,1991526,11,281
NZ_CP079822.1,65931,Rothia,32207,65853,1929054,26,78,Rothia mucilaginosa,43675,65774,1929079,1,157
NZ_CP102197.1,68690,Schaalia,2529408,68303,1926207,114,387,Schaalia odontolytica,1660,68225,1926220,101,465
NZ_CP060204.1,48079,Selenomonas,970,56047,1938947,1,16,Selenomonas timonae,2754044,47173,1946932,0,906
NZ_CP012071.1,7984,Selenomonas,970,56047,1938947,1,16,Selenomonas sp. oral taxon 478,712538,6731,1987025,2,1253
NZ_CP127842.1,400537,Streptococcus,1301,396628,1593217,316,4850,Streptococcus dysgalactiae,1334,130919,1594469,5,269618
NZ_CP079193.1,199,Streptococcus,1301,396628,1593217,316,4850,Streptococcus suis,1307,176,1994608,204,23
NZ_CP009227.1,1676,Treponema,157,58842,1925919,24,10226,Treponema sp. OMZ 838,1539298,680,1993335,0,996
NZ_CAKAHJ010000001.1,351,Actinomyces,1654,4,1994654,6,347,uncultured Actinomyces sp.,249061,0,1994660,0,351
NZ_CAKOJV010000001.1,109656,Fusobacterium,848,772664,1208424,34,13889,uncultured Fusobacterium sp.,159267,0,1885355,0,109656
NZ_CABPWA010000001.1,72500,Peptostreptococcus,1257,507,1922505,6,71993,uncultured Peptostreptococcus sp.,169971,0,1922511,0,72500
NZ_UQJH01000001.1,268,Porphyromonas,836,742,1993913,74,282,uncultured Porphyromonas sp.,159274,0,1994743,0,268
NZ_CAJTJS010000001.1,28174,Prevotella,838,35172,1931150,38,28651,uncultured Prevotella sp.,159272,0,1966837,0,28174
NZ_CAMNMG010000001.1,742,Streptococcus,1301,396628,1593217,316,4850,uncultured Streptococcus sp.,83427,0,1994269,0,742
NZ_CALHUL010000006.1,67392,Treponema,157,58842,1925919,24,10226,uncultured Treponema sp.,162155,0,1927619,0,67392
NZ_CP020566.1,1782,Veillonella,29465,35701,1959117,75,118,Veillonella atypica,39777,1754,1993212,17,28
NZ_LR134375.1,26470,Veillonella,29465,35701,1959117,75,118,Veillonella dispar,39778,22806,1968527,14,3664
NZ_AP022321.1,6801,Veillonella,29465,35701,1959117,75,118,Veillonella nakazawae,2682456,5231,1988148,62,1570
NZ_CP019721.1,766,Veillonella,29465,35701,1959117,75,118,Veillonella parvula,29466,746,1994129,116,20
