parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
481,1,482,Neisseria,1031839,516605
482,2,488,Neisseria mucosa,411506,206026
482,2,490,Neisseria sicca,108189,54166
482,2,28449,Neisseria subflava,70976,35535
482,2,484,Neisseria flavescens,56033,28053
482,2,487,Neisseria meningitidis,28168,14102
482,1,2623750,unclassified Neisseria,7553,3781
2623750,2,641148,Neisseria sp. oral taxon 014,3314,1659
2623750,2,2912188,Neisseria sp. ZJ106,1455,728
2623750,2,655307,Neisseria sp. KEM232,1080,540
2623750,2,2709396,Neisseria sp. ZJ785,1012,506
2623750,2,2912675,Neisseria sp. Dent CA1/247,517,258
482,2,495,Neisseria elongata,6513,3260
482,2,486,Neisseria lactamica,5429,2718
482,2,485,Neisseria gonorrhoeae,5162,2584
482,2,483,Neisseria cinerea,5043,2524
482,2,496,Neisseria macacae,3682,1843
482,2,492,Neisseria animalis,1323,662
482,2,1853278,Neisseria chenwenguii,1276,638
482,2,2666100,Neisseria brasiliensis,1074,537
482,2,1853276,Neisseria weixii,915,458
482,2,28091,Neisseria weaveri,872,436
482,2,326522,Neisseria animaloris,784,392
482,2,640030,Neisseria zalophi,775,388
482,2,194197,Neisseria dentiae,664,332
482,2,267212,Neisseria bacilliformis,601,300
482,2,493,Neisseria canis,532,266
482,2,1815583,Neisseria musculi,507,253
482,2,1470200,Neisseria arctica,498,249
482,2,1931275,Neisseria dumasiana,434,217
482,2,607711,Neisseria wadsworthii,424,212
482,2,607712,Neisseria shayeganii,384,192
482,2,326523,Neisseria zoodegmatis,361,180
481,1,212742,Morococcus,2366,1184
212742,2,1056807,Morococcus cerebrosus,2366,1184
481,1,538,Eikenella,1621,811
538,2,539,Eikenella corrodens,1304,652
538,2,2528037,Eikenella exigua,235,117
481,1,32257,Kingella,755,378
32257,2,502,Kingella denitrificans,270,135
32257,2,265175,Kingella potus,221,110
32257,2,505,Kingella oralis,179,89
32257,2,504,Kingella kingae,85,42
481,1,299568,Uruburuella,466,233
299568,2,1282863,Uruburuella testudinis,288,144
299568,2,252130,Uruburuella suis,167,83
481,1,194195,Alysiella,187,93
194195,2,194196,Alysiella filiformis,68,34
194195,2,153491,Alysiella crassa,38,19
481,1,2944815,Wielerella,183,91
2944815,2,2917790,Wielerella bovis,183,91
481,1,2898489,Paralysiella,155,77
2898489,2,2809020,Paralysiella testudinis,155,77
481,1,71,Simonsiella,138,69
71,2,72,Simonsiella muelleri,138,69
481,1,59,Vitreoscilla,131,65
59,2,1689272,Vitreoscilla massiliensis,88,44
59,1,2627922,unclassified Vitreoscilla,5,2
2627922,2,96942,Vitreoscilla sp. C1,5,2
59,2,63,Vitreoscilla filiformis,1,0
481,1,334107,Conchiformibius,109,54
334107,2,153493,Conchiformibius steedae,109,54
481,1,1193515,Snodgrassella,44,22
1193515,2,1196083,Snodgrassella alvi,44,22
481,1,1654931,Crenobacter,4,2
1654931,2,2290923,Crenobacter cavernae,4,2
481,1,2593687,Aquella,3,1
2593687,2,2067065,Aquella oligotrophica,3,1
481,1,1055692,Chitinolyticbacter,1,0
1055692,2,682798,Chitinolyticbacter meiyuanensis,1,0
1499392,1,407217,Aquitalea,39,19
407217,2,519081,Aquitalea denitrificans,26,13
407217,2,1537400,Aquitalea aquatilis,5,2
407217,1,2628611,unclassified Aquitalea,2,1
2628611,2,1590041,Aquitalea sp. USM4,2,1
90153,1,535,Chromobacterium,22,11
535,2,2605945,Chromobacterium paludis,12,6
