accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,12853,Actinomyces,1654,28796,1950297,158,10289,Actinomyces pacaensis,1852377,12736,1976653,34,117
NZ_CAKAHJ010000001.1,9900,Actinomyces,1654,28796,1950297,158,10289,uncultured Actinomyces sp.,249061,0,1979640,0,9900
NZ_CP124548.1,150,Actinomyces,1654,28796,1950297,158,10289,Actinomyces israelii,1659,0,1989390,0,150
NZ_CP012072.1,6551,Schaalia,2529408,8852,1975391,1858,3439,Schaalia meyeri,52773,6416,1982821,168,135
NZ_CP033459.1,13539,Pseudoprevotella,2884814,13299,1975985,16,240,Pseudoprevotella muciniphila,2133944,13299,1975985,16,240
CAKAFU010000002.1,3113,Alloprevotella,1283313,0,1986427,0,3113,Alloprevotella tannerae,76122,0,1986427,0,3113
NZ_CP032823.1,20202,Aliarcobacter,2321111,18274,1969334,4,1928,Aliarcobacter cryaerophilus,28198,17651,1969337,1,2551
NZ_CP036550.1,1398,Bacteroides,816,10842,1977398,131,1169,Bacteroides fragilis,817,1267,1988027,115,131
NZ_CP040630.1,10613,Bacteroides,816,10842,1977398,131,1169,Bacteroides sp. PHL 2737,2162637,31,1978927,0,10582
NZ_CP102541.1,7394,Bifidobacterium,1678,7348,1982084,62,46,Bifidobacterium longum,216816,2995,1982143,3,4399
NZ_CP049272.1,64,Campylobacter,194,32814,1945202,31,11493,Campylobacter concisus,199,63,1989348,128,1
NZ_CP082871.1,9138,Campylobacter,194,32814,1945202,31,11493,Campylobacter hominis,76517,7694,1980399,3,1444
NZ_CP012544.1,14041,Campylobacter,194,32814,1945202,31,11493,Campylobacter showae,204,13214,1974761,738,827
NZ_CALGPY010000005.1,21064,Campylobacter,194,32814,1945202,31,11493,uncultured Campylobacter sp.,218934,0,1968476,0,21064
NZ_CP022386.1,9704,Capnocytophaga,1016,25967,1962913,6,654,Capnocytophaga gingivalis,1017,9159,1979832,4,545
NZ_CP022384.1,15292,Capnocytophaga,1016,25967,1962913,6,654,Capnocytophaga leadbetteri,327575,11643,1974248,0,3649
NZ_CP022379.1,1625,Capnocytophaga,1016,25967,1962913,6,654,Capnocytophaga sputigena,1019,1428,1987891,24,197
ACIL03000013.1,8956,Catonella,43996,0,1980584,0,8956,Catonella morbi,43997,0,1980584,0,8956
NC_001464.1,4836,Pospiviroid,185753,4783,1984704,0,53,Citrus exocortis viroid,12890,4221,1984704,0,615
NZ_CP073092.1,11071,Corynebacterium,1716,57218,1927414,369,4539,Corynebacterium tuberculostearicum,38304,8001,1978462,7,3070
NZ_CP101133.1,5409,Corynebacterium,1716,57218,1927414,369,4539,Corynebacterium pseudotuberculosis,1719,5255,1984074,57,154
NZ_CP100372.1,7202,Corynebacterium,1716,57218,1927414,369,4539,Corynebacterium pseudodiphtheriticum,37637,5000,1982168,170,2202
NZ_CP063195.1,9534,Corynebacterium,1716,57218,1927414,369,4539,Corynebacterium jeikeium,38289,8778,1979995,11,756
NZ_CP100361.1,5057,Corynebacterium,1716,57218,1927414,369,4539,Corynebacterium propinquum,43769,4296,1983919,564,761
NZ_CP024931.1,6374,Corynebacterium,1716,57218,1927414,369,4539,Corynebacterium striatum,43770,5646,1983138,28,728
NZ_AP027140.1,17110,Corynebacterium,1716,57218,1927414,369,4539,Corynebacterium ulcerans,65058,14934,1972430,0,2176
NC_001472.1,2158,Enterovirus,12059,57018,1882016,0,50506,Enterovirus B,138949,10780,1941746,36,36978
MT157224.1,2932,Enterovirus,12059,57018,1882016,0,50506,Human rhinovirus sp.,169066,0,1986608,0,2932
NC_038311.1,18756,Enterovirus,12059,57018,1882016,0,50506,Rhinovirus A,147711,18378,1970729,55,378
