parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
543,1,544,Citrobacter,27495,13842
544,2,545,Citrobacter koseri,7128,3588
544,1,1344959,Citrobacter freundii complex,2211,1113
1344959,2,546,Citrobacter freundii,290,145
1344959,2,1639133,Citrobacter portucalensis,23,11
1344959,2,57706,Citrobacter braakii,12,6
1344959,2,67827,Citrobacter werkmanii,9,4
1344959,2,67826,Citrobacter sedlakii,2,1
1344959,1,2816438,unclassified Citrobacter freundii complex,2,1
2816438,2,1686384,Citrobacter sp. BIDMC107,1,0
2816438,2,2529121,Citrobacter sp. ABFQG,1,0
1344959,2,133448,Citrobacter youngae,1,0
544,1,2644389,unclassified Citrobacter,34,17
2644389,2,2742624,Citrobacter sp. RHB25-C09,10,5
2644389,2,2861800,Citrobacter sp. Colony475,3,1
2644389,2,2697370,Citrobacter sp. LUTT5,2,1
2644389,2,1573676,Citrobacter sp. R56,2,1
2644389,2,2742677,Citrobacter sp. RHBSTW-01013,2,1
2644389,2,2742626,Citrobacter sp. RHB35-C21,1,0
2644389,2,2742655,Citrobacter sp. RHBSTW-00570,1,0
2644389,2,2716879,Citrobacter sp. Y3,1,0
2644389,2,2566012,Citrobacter sp. CF971,1,0
2644389,2,2861802,Citrobacter sp. Colony219,1,0
2644389,2,1439319,Citrobacter sp. MGH 55,1,0
544,2,67825,Citrobacter rodentium,13,6
544,2,1563222,Citrobacter pasteurii,10,5
544,2,2546350,Citrobacter arsenatis,9,4
544,2,67824,Citrobacter farmeri,7,3
544,2,2562449,Citrobacter tructae,7,3
544,2,35703,Citrobacter amalonaticus,4,2
544,2,1748967,Citrobacter cronae,1,0
2890311,1,570,Klebsiella,13832,6963
570,2,1463165,Klebsiella quasipneumoniae,1420,714
570,2,571,Klebsiella oxytoca,641,322
570,2,244366,Klebsiella variicola,560,281
570,2,573,Klebsiella pneumoniae,191,96
570,2,548,Klebsiella aerogenes,28,14
570,2,2489010,Klebsiella africana,11,5
570,2,2026240,Klebsiella quasivariicola,9,4
570,2,1134687,Klebsiella michiganensis,8,4
570,1,2608929,unclassified Klebsiella,8,4
2608929,2,2267618,Klebsiella sp. P1CD1,3,1
2608929,2,2834819,Klebsiella sp. A52,1,0
2608929,2,2829835,Klebsiella sp. P1954,1,0
2608929,2,2686364,Klebsiella sp. PCX,1,0
570,2,2153354,Klebsiella huaxiensis,4,2
570,2,2058152,Klebsiella grimontii,2,1
2890311,1,160674,Raoultella,4211,2119
160674,2,575,Raoultella planticola,2087,1050
160674,2,54291,Raoultella ornithinolytica,102,51
160674,2,1259973,Raoultella electrica,7,3
160674,2,577,Raoultella terrigena,6,3
160674,1,2627600,unclassified Raoultella,6,3
2627600,2,2923366,Raoultella sp. HC6,3,1
2627600,2,2259647,Raoultella sp. X13,2,1
2627600,2,2993656,Raoultella sp. DY2415,1,0
543,1,83654,Leclercia,17208,8663
83654,2,83655,Leclercia adecarboxylata,15937,8023
83654,1,2627398,unclassified Leclercia,19,9
2627398,2,2714951,Leclercia sp. 29361,8,4
2627398,2,2681308,Leclercia sp. 119287,3,1
2627398,2,2282309,Leclercia sp. W17,2,1
2627398,2,2282310,Leclercia sp. W6,1,0
2627398,2,2681309,Leclercia sp. Colony189,1,0
2627398,2,2898725,Leclercia sp. G3L,1,0
83654,2,2815358,Leclercia pneumoniae,3,1
543,1,547,Enterobacter,9953,5010
547,1,354276,Enterobacter cloacae complex,2396,1206
354276,2,158836,Enterobacter hormaechei,141,70
354276,2,550,Enterobacter cloacae,50,25
354276,2,1812935,Enterobacter roggenkampii,18,9
354276,2,61645,Enterobacter asburiae,12,6
354276,2,299767,Enterobacter ludwigii,10,5
354276,1,2757714,unclassified Enterobacter cloacae complex,10,5
2757714,2,2027919,Enterobacter cloacae complex sp.,6,3
2757714,2,1686399,Enterobacter sp. BIDMC100,1,0
2757714,2,2798729,Enterobacter cloacae complex sp. AR_0002,1,0
2757714,2,2850492,Enterobacter cloacae complex sp. ECL78,1,0
354276,2,2497875,Enterobacter chuandaensis,9,4
354276,2,69218,Enterobacter cancerogenus,8,4
354276,2,208224,Enterobacter kobei,4,2
354276,2,2071710,Enterobacter sichuanensis,3,1
354276,2,2494701,Enterobacter chengduensis,1,0
547,1,2608935,unclassified Enterobacter,26,13
2608935,2,1914861,Enterobacter sp. SA187,5,2
2608935,2,2724468,Enterobacter sp. JUb54,5,2
2608935,2,2742639,Enterobacter sp. RHBSTW-00175,3,1
2608935,2,2742673,Enterobacter sp. RHBSTW-00975,3,1
2608935,2,2894203,Enterobacter sp. AN-K1,2,1
2608935,2,2742676,Enterobacter sp. RHBSTW-00994,2,1
2608935,2,2976431,Enterobacter sp. CP102,1,0
2608935,2,2866201,Enterobacter sp. Colony194,1,0
2608935,2,2500132,Enterobacter sp. N18-03635,1,0
547,2,539813,Enterobacter mori,7,3
547,2,881260,Enterobacter bugandensis,4,2
547,2,885040,Enterobacter soli,4,2
547,2,2478464,Enterobacter oligotrophicus,4,2
547,2,2494702,Enterobacter huaxiensis,3,1
543,1,413496,Cronobacter,6724,3385
413496,2,28141,Cronobacter sakazakii,5448,2742
413496,2,413503,Cronobacter malonaticus,7,3
413496,2,535744,Cronobacter universalis,6,3
413496,2,1163710,Cronobacter condimenti,6,3
413496,2,413497,Cronobacter dublinensis,2,1
413496,1,2649764,unclassified Cronobacter,1,0
2649764,2,1906275,Cronobacter sp. JZ38,1,0
543,1,561,Escherichia,81,40
561,2,562,Escherichia coli,68,34
561,2,564,Escherichia fergusonii,4,2
561,2,208962,Escherichia albertii,4,2
561,2,1499973,Escherichia marmotae,3,1
561,1,2608889,unclassified Escherichia,1,0
2608889,2,2044467,Escherichia sp. E4742,1,0
543,1,590,Salmonella,52,26
590,2,28901,Salmonella enterica,39,19
590,2,54736,Salmonella bongori,8,4
543,1,1330547,Kosakonia,25,12
1330547,2,283686,Kosakonia radicincitans,6,3
1330547,2,1005665,Kosakonia oryzendophytica,3,1
1330547,2,208223,Kosakonia cowanii,2,1
1330547,2,497725,Kosakonia oryzae,2,1
1330547,1,2632876,unclassified Kosakonia,2,1
2632876,2,2067958,Kosakonia sp. MUSA4,1,0
2632876,2,2980557,Kosakonia sp. ML.JS2a,1,0
1330547,2,1158459,Kosakonia sacchari,1,0
543,1,1330545,Lelliottia,19,9
1330545,2,61646,Lelliottia amnigena,9,4
1330545,1,2642424,unclassified Lelliottia,7,3
2642424,2,2153385,Lelliottia sp. WB101,3,1
2642424,2,2067959,Lelliottia sp. AC1,1,0
36866,2,2675787,Enterobacteriaceae endosymbiont of Donacia tomentosa,3,1
36866,2,2675776,Enterobacteriaceae endosymbiont of Donacia crassipes,2,1
36866,2,2675797,Enterobacteriaceae endosymbiont of Plateumaris sericea,1,0
36866,2,2675795,Enterobacteriaceae endosymbiont of Plateumaris pusilla,1,0
36866,2,2675781,Enterobacteriaceae endosymbiont of Donacia provostii,1,0
84564,1,203804,Candidatus Blochmannia,4,2
203804,1,711328,unclassified Candidatus Blochmannia,3,1
711328,2,1505597,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,2,1
711328,2,2681987,Blochmannia endosymbiont of Colobopsis nipponica,1,0
203804,2,251540,Candidatus Blochmannia vicinus,1,0
146507,1,568987,Candidatus Hamiltonella,2,1
568987,2,138072,Candidatus Hamiltonella defensa,2,1
146507,2,1199245,secondary endosymbiont of Ctenarytaina eucalypti,1,0
84563,1,801,Symbiopectobacterium,2,1
801,2,2871826,Symbiopectobacterium purcellii,2,1
84563,1,1906660,Candidatus Mikella,2,1
1906660,2,1778264,Candidatus Mikella endobia,2,1
84563,1,472825,Candidatus Purcelliella,1,0
472825,2,472834,Candidatus Purcelliella pentastirinorum,1,0
84563,1,1906657,Candidatus Doolittlea,1,0
1906657,2,1778262,Candidatus Doolittlea endobia,1,0
84563,1,1906659,Candidatus Hoaglandella,1,0
1906659,2,1778263,Candidatus Hoaglandella endobia,1,0
543,1,1330546,Pluralibacter,11,5
1330546,2,1334193,[Enterobacter] lignolyticus,9,4
1330546,2,61647,Pluralibacter gergoviae,2,1
543,1,620,Shigella,7,3
620,2,623,Shigella flexneri,3,1
620,2,622,Shigella dysenteriae,2,1
620,2,624,Shigella sonnei,2,1
543,1,2815296,Jejubacter,6,3
2815296,2,2579935,Jejubacter calystegiae,6,3
543,1,2726810,Scandinavium,6,3
2726810,2,1851514,Scandinavium goeteborgense,6,3
543,1,82976,Buttiauxella,6,3
82976,2,82977,Buttiauxella agrestis,3,1
82976,2,82989,Buttiauxella ferragutiae,1,0
82976,1,2634062,unclassified Buttiauxella,1,0
2634062,2,2986951,Buttiauxella sp. WJP83,1,0
543,1,2055880,Pseudescherichia,4,2
2055880,2,566,Pseudescherichia vulneris,4,2
543,1,158483,Cedecea,4,2
158483,2,158822,Cedecea neteri,3,1
543,1,158876,Yokenella,3,1
158876,2,158877,Yokenella regensburgei,3,1
543,1,447792,Phytobacter,3,1
447792,2,1972431,Phytobacter ursingii,3,1
543,1,579,Kluyvera,3,1
579,2,51288,Kluyvera ascorbata,2,1
543,1,1504576,Pseudocitrobacter,3,1
1504576,2,2891570,Pseudocitrobacter corydidari,3,1
543,1,409304,Candidatus Ishikawaella,2,1
409304,2,168169,Candidatus Ishikawaella capsulata,2,1
543,1,1903434,Atlantibacter,2,1
1903434,2,565,Atlantibacter hermannii,1,0
1903434,2,255519,Atlantibacter subterranea,1,0
543,1,1649298,Siccibacter,2,1
1649298,2,1505757,Siccibacter colletis,2,1
543,1,1335483,Shimwellia,2,1
1335483,2,563,Shimwellia blattae,2,1
543,1,1177214,Candidatus Profftia,2,1
1177214,2,1987921,Candidatus Profftia lariciata,2,1
543,1,401618,Candidatus Riesia,2,1
401618,2,401619,Candidatus Riesia pediculicola,1,0
543,1,1048757,Candidatus Moranella,1,0
1048757,2,1048758,Candidatus Moranella endobia,1,0
1903414,1,583,Proteus,24570,12369
583,2,585,Proteus vulgaris,10114,5091
583,2,102862,Proteus penneri,8276,4166
583,2,584,Proteus mirabilis,278,139
583,2,1574161,Proteus terrae,117,58
583,1,257482,unclassified Proteus,68,34
257482,2,2883107,Proteus sp. NMG38-2,30,15
257482,2,1921565,Proteus sp. CD3,21,10
257482,2,2697019,Proteus sp. ZN5,16,8
583,2,183417,Proteus hauseri,29,14
583,2,1987580,Proteus columbae,5,2
1903414,1,586,Providencia,6915,3481
586,2,333965,Providencia vermicola,414,208
586,2,588,Providencia stuartii,238,119
586,1,2633465,unclassified Providencia,185,93
2633465,2,3015951,Providencia sp. 21OH12SH02B-Prov,178,89
2633465,2,2828763,Providencia sp. R33,3,1
2633465,2,2791982,Providencia sp. 2.29,2,1
