accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,52519,Actinomyces,1654,52181,1921608,287,22376,Actinomyces pacaensis,1852377,52013,1943895,38,506
NZ_CP033459.1,13389,Pseudoprevotella,2884814,13164,1983053,10,225,Pseudoprevotella muciniphila,2133944,13164,1983053,10,225
CAKAFU010000002.1,14557,Alloprevotella,1283313,0,1981895,0,14557,Alloprevotella tannerae,76122,0,1981895,0,14557
NZ_CP032823.1,167290,Aliarcobacter,2321111,151107,1829160,2,16183,Aliarcobacter cryaerophilus,28198,145715,1829162,0,21575
NZ_CP036550.1,607,Bacteroides,816,571,1995643,202,36,Bacteroides fragilis,817,530,1995831,14,77
NZ_CP102541.1,21192,Bifidobacterium,1678,21062,1975156,104,130,Bifidobacterium longum,216816,8683,1975244,16,12509
NZ_CP049272.1,14326,Campylobacter,194,14094,1981765,29,564,Campylobacter concisus,199,13736,1982121,5,590
NZ_CP082871.1,124,Campylobacter,194,14094,1981765,29,564,Campylobacter hominis,76517,110,1996328,0,14
NZ_CP028101.1,83360,Fusobacterium,848,76676,1913004,4,6768,Fusobacterium nucleatum,851,57716,1913090,2,25644
NZ_AP018768.1,333897,Haemophilus,724,338618,1647715,3,10116,Haemophilus influenzae,727,191465,1662545,10,142432
NZ_CP038817.1,14837,Haemophilus,724,338618,1647715,3,10116,Haemophilus parahaemolyticus,735,14062,1981587,28,775
NC_013203.1,1174,Lancefieldella,2767353,1162,1995278,0,12,Lancefieldella parvula,1382,1162,1995278,0,12
NZ_LR134378.1,12080,Lautropia,47670,11838,1984372,0,242,Lautropia mirabilis,47671,11838,1984372,0,242
NZ_AP019829.2,790,Leptotrichia,32067,674,1995645,17,116,Leptotrichia wadei,157687,553,1995661,1,237
NZ_CP101528.1,442,Micrococcus,1269,14837,1898562,1,83052,Micrococcus luteus,1270,198,1991906,4104,244
NZ_CP014234.1,78,Moraxella,475,75,1996373,1,3,Moraxella osloensis,34062,75,1996373,1,3
NC_019960.1,3562,Prevotella,838,22957,1941517,917,31061,Prevotella dentalis,52227,3487,1992857,33,75
NZ_CP024696.1,672,Prevotella,838,22957,1941517,917,31061,Prevotella intermedia,28131,594,1995631,149,78
NZ_CP072363.1,18751,Prevotella,838,22957,1941517,917,31061,Prevotella jejuni,1177574,16184,1977666,35,2567
NZ_CP072390.1,146,Prevotella,838,22957,1941517,917,31061,Prevotella scopos,589437,135,1996291,15,11
NZ_CP079201.1,336,Rothia,32207,211781,1782823,201,1647,Rothia dentocariosa,2047,322,1996094,22,14
NZ_CP079822.1,213092,Rothia,32207,211781,1782823,201,1647,Rothia mucilaginosa,43675,210771,1783300,60,2321
NZ_CP102197.1,349822,Schaalia,2529408,342760,1642369,4261,7062,Schaalia odontolytica,1660,341066,1643074,3556,8756
NZ_CP060204.1,94,Selenomonas,970,352,1996095,4,1,Selenomonas timonae,2754044,88,1996354,4,6
NZ_CP012071.1,259,Selenomonas,970,352,1996095,4,1,Selenomonas sp. oral taxon 478,712538,190,1996193,0,69
NZ_CP012646.1,42103,Streptococcus,1301,112924,1881115,33,2380,Streptococcus mitis,28037,26312,1954125,224,15791
NZ_CP102583.1,72412,Streptococcus,1301,112924,1881115,33,2380,Streptococcus pneumoniae,1313,48471,1923835,205,23941
NZ_CP079193.1,207,Streptococcus,1301,112924,1881115,33,2380,Streptococcus suis,1307,154,1996216,29,53
NZ_CP009227.1,166,Treponema,157,27240,1962084,2,7126,Treponema sp. OMZ 838,1539298,49,1996286,0,117
NZ_CAKAHJ010000001.1,22038,Actinomyces,1654,52181,1921608,287,22376,uncultured Actinomyces sp.,249061,0,1974414,0,22038
NZ_CALGPY010000005.1,208,Campylobacter,194,14094,1981765,29,564,uncultured Campylobacter sp.,218934,0,1996244,0,208
NZ_CANLQP010000001.1,97447,Micrococcus,1269,14837,1898562,1,83052,uncultured Micrococcus sp.,114051,0,1899005,0,97447
NZ_CAKOJV010000001.1,84,Fusobacterium,848,76676,1913004,4,6768,uncultured Fusobacterium sp.,159267,0,1996368,0,84
NZ_CAMUES010000001.1,6630,Mobiluncus,2050,883,1989821,1,5747,uncultured Mobiluncus sp.,293425,0,1989822,0,6630
NZ_CABPWA010000001.1,208,Peptostreptococcus,1257,1,1996243,1,207,uncultured Peptostreptococcus sp.,169971,0,1996244,0,208
NZ_CAJTJS010000001.1,30887,Prevotella,838,22957,1941517,917,31061,uncultured Prevotella sp.,159272,0,1965565,0,30887
NZ_CAMNMG010000001.1,582,Streptococcus,1301,112924,1881115,33,2380,uncultured Streptococcus sp.,83427,0,1995870,0,582
NZ_CALHUL010000006.1,34200,Treponema,157,27240,1962084,2,7126,uncultured Treponema sp.,162155,0,1962252,0,34200
NZ_CP020566.1,310349,Veillonella,29465,367167,1624568,0,4717,Veillonella atypica,39777,293783,1686083,20,16566
NZ_LR134375.1,60203,Veillonella,29465,367167,1624568,0,4717,Veillonella dispar,39778,44923,1936179,70,15280
NZ_AP022321.1,260,Veillonella,29465,367167,1624568,0,4717,Veillonella nakazawae,2682456,157,1996085,107,103
NZ_CP019721.1,922,Veillonella,29465,367167,1624568,0,4717,Veillonella parvula,29466,848,1995086,444,74
NZ_JAGZUH010000001.1,150,Veillonella,29465,367167,1624568,0,4717,Veillonella sp.,1926307,0,1996302,0,150
