accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CAKAFU010000002.1,114,Alloprevotella,1283313,0,1991415,0,114,Alloprevotella tannerae,76122,0,1991415,0,114
NZ_CP032823.1,174,Aliarcobacter,2321111,153,1991353,2,21,Aliarcobacter cryaerophilus,28198,144,1991353,2,30
NZ_CP036550.1,86,Bacteroides,816,85,1991366,77,1,Bacteroides fragilis,817,81,1991443,0,5
NZ_CP049272.1,24550,Campylobacter,194,109858,1853521,10,28140,Campylobacter concisus,199,23564,1966670,309,986
NZ_CP082871.1,9793,Campylobacter,194,109858,1853521,10,28140,Campylobacter hominis,76517,8332,1981730,6,1461
NZ_CP012544.1,50059,Campylobacter,194,109858,1853521,10,28140,Campylobacter showae,204,47170,1939714,1756,2889
NZ_CP022386.1,28,Capnocytophaga,1016,54,1991467,6,2,Capnocytophaga gingivalis,1017,27,1991500,1,1
NZ_CP022379.1,28,Capnocytophaga,1016,54,1991467,6,2,Capnocytophaga sputigena,1019,25,1991501,0,3
ACIL03000013.1,12926,Catonella,43996,0,1978603,0,12926,Catonella morbi,43997,0,1978603,0,12926
NZ_CP028101.1,833,Fusobacterium,848,1048,1990387,1,93,Fusobacterium nucleatum,851,569,1990695,1,264
NZ_CP024703.1,240,Fusobacterium,848,1048,1990387,1,93,Fusobacterium pseudoperiodonticum,2663009,181,1991288,1,59
NZ_AP018768.1,57070,Haemophilus,724,130407,1856903,55,4164,Haemophilus influenzae,727,32751,1934172,287,24319
NZ_CP038817.1,14351,Haemophilus,724,130407,1856903,55,4164,Haemophilus parahaemolyticus,735,13615,1977171,7,736
NZ_CP035368.2,4224,Haemophilus,724,130407,1856903,55,4164,Haemophilus parainfluenzae,729,3900,1987123,182,324
NZ_CP101528.1,2816,Micrococcus,1269,4076,1973111,10,14332,Micrococcus luteus,1270,1289,1988338,375,1527
NZ_AP019831.1,76,Leptotrichia,32067,57,1991446,7,19,Leptotrichia trevisanii,109328,52,1991452,1,24
NZ_CP126965.1,15592,Micrococcus,1269,4076,1973111,10,14332,Micrococcus lylae,1273,0,1975937,0,15592
NZ_CP092048.1,114,Porphyromonas,836,111,1991353,62,3,Porphyromonas gingivalis,837,111,1991360,55,3
NZ_CP014234.1,38,Moraxella,475,38,1991443,48,0,Moraxella osloensis,34062,38,1991487,4,0
NC_019960.1,431,Prevotella,838,9706,1980068,1321,434,Prevotella dentalis,52227,425,1991081,17,6
NZ_CP024696.1,9613,Prevotella,838,9706,1980068,1321,434,Prevotella intermedia,28131,8366,1981367,549,1247
NZ_CP072363.1,96,Prevotella,838,9706,1980068,1321,434,Prevotella jejuni,1177574,77,1991428,5,19
NZ_CP060204.1,526,Selenomonas,970,522,1990979,24,4,Selenomonas timonae,2754044,474,1991002,1,52
NZ_CP079193.1,38,Streptococcus,1301,54,1991396,57,22,Streptococcus suis,1307,32,1991489,2,6
NZ_CP009227.1,4252,Treponema,157,18740,1969041,10,3738,Treponema sp. OMZ 838,1539298,1117,1987277,0,3135
NZ_CAKAHJ010000001.1,442,Actinomyces,1654,52096,1937812,319,1302,uncultured Actinomyces sp.,249061,0,1991087,0,442
NZ_CALGPY010000005.1,53596,Campylobacter,194,109858,1853521,10,28140,uncultured Campylobacter sp.,218934,0,1937933,0,53596
NZ_CAKOJV010000001.1,68,Fusobacterium,848,1048,1990387,1,93,uncultured Fusobacterium sp.,159267,0,1991461,0,68
NZ_CAMNMG010000001.1,38,Streptococcus,1301,54,1991396,57,22,uncultured Streptococcus sp.,83427,0,1991491,0,38
NZ_CALHUL010000006.1,18226,Treponema,157,18740,1969041,10,3738,uncultured Treponema sp.,162155,0,1973303,0,18226
NZ_CABPWA010000001.1,58,Peptostreptococcus,1257,0,1991470,1,58,uncultured Peptostreptococcus sp.,169971,0,1991471,0,58
MN164484.2,9076,Guelphvirus,2732062,7616,1982453,0,1460,Escherichia virus ECH1,2593465,0,1982453,0,9076
NZ_CP040915.1,30086,Georgenia,154116,29050,1961417,26,1036,Georgenia yuyongxinii,2589797,29023,1961435,8,1063
NZ_CP031243.1,29564,Haemophilus,724,130407,1856903,55,4164,Haemophilus haemolyticus,726,20779,1961748,217,8785
NZ_LT906463.1,29362,Haemophilus,724,130407,1856903,55,4164,Haemophilus pittmaniae,249188,27380,1962158,9,1982
NZ_CP065999.1,78532,Kingella,32257,82912,1862057,11,46549,Kingella denitrificans,502,73314,1912904,93,5218
NZ_CP123447.1,50131,Kingella,32257,82912,1862057,11,46549,Kingella negevensis,1522312,0,1941398,0,50131
NZ_CP050136.1,798,Kingella,32257,82912,1862057,11,46549,Kingella kingae,504,783,1982486,8245,15
NZ_LR134378.1,21142,Lautropia,47670,20797,1970385,2,345,Lautropia mirabilis,47671,20797,1970385,2,345
OP288969.1,16716,Betacoronavirus,694002,52760,1925111,0,13658,Pangolin coronavirus,2708335,0,1974813,0,16716
NC_045512.2,16110,Betacoronavirus,694002,52760,1925111,0,13658,Severe acute respiratory syndrome-related coronavirus,694009,49523,1941827,0,179
NC_004718.3,33592,Betacoronavirus,694002,52760,1925111,0,13658,Severe acute respiratory syndrome-related coronavirus,694009,49523,1941827,0,179
NZ_CP079201.1,6438,Rothia,32207,56864,1926704,85,7876,Rothia dentocariosa,2047,6153,1985045,46,285
NZ_CP079822.1,9388,Rothia,32207,56864,1926704,85,7876,Rothia mucilaginosa,43675,9281,1941238,40903,107
NZ_CAKAIK010000001.1,48914,Rothia,32207,56864,1926704,85,7876,uncultured Rothia sp.,316088,0,1942615,0,48914
NZ_CP102197.1,5696,Schaalia,2529408,6083,1961204,117,24125,Schaalia odontolytica,1660,5555,1985643,190,141
CAHJXR010000003.1,24512,Schaalia,2529408,6083,1961204,117,24125,Schaalia sp. Marseille-Q2122,2736604,0,1967017,0,24512
NZ_AP025697.1,52956,Actinomyces,1654,52096,1937812,319,1302,Actinomyces naeslundii,1655,48031,1938564,9,4925
NC_001367.1,14190,Tobamovirus,12234,14037,1977339,0,153,Tobacco mosaic virus,12242,13991,1977339,0,199
NZ_CP020566.1,33792,Veillonella,29465,138463,1850874,0,2192,Veillonella atypica,39777,31972,1957691,46,1820
NZ_LR134375.1,68636,Veillonella,29465,138463,1850874,0,2192,Veillonella dispar,39778,51212,1922813,80,17424
NZ_AP022321.1,26220,Veillonella,29465,138463,1850874,0,2192,Veillonella nakazawae,2682456,15490,1965214,95,10730
NZ_CP019721.1,10173,Veillonella,29465,138463,1850874,0,2192,Veillonella parvula,29466,9511,1979573,1783,662
NZ_JAGZUH010000001.1,1834,Veillonella,29465,138463,1850874,0,2192,Veillonella sp.,1926307,0,1989695,0,1834
NZ_CP133094.1,49945,Pseudomonas,286,63144,1915272,10234,2879,Pseudomonas aeruginosa,287,8452,1941244,340,41493
NZ_CP117438.1,16078,Pseudomonas,286,63144,1915272,10234,2879,Pseudomonas fluorescens,294,10686,1975380,71,5392
NZ_CP076348.1,46795,Stutzerimonas,2901164,19965,1944716,18,26830,Stutzerimonas stutzeri,316,1429,1944727,7,45366
NZ_CP033672.1,37481,Burkholderia,32008,88638,1897421,92,5378,Burkholderia glumae,337,30697,1954017,31,6784
NZ_CP009323.1,46545,Burkholderia,32008,88638,1897421,92,5378,Burkholderia gladioli,28095,42576,1944902,82,3969
NZ_NBSQ01000002.1,1295,Burkholderia,32008,88638,1897421,92,5378,Burkholderia thailandensis,57975,894,1990227,7,401
NZ_CP019668.1,8695,Burkholderia,32008,88638,1897421,92,5378,unclassified Burkholderia species,,0,1982834,0,8695
NZ_CP132330.1,55083,Bordetella,517,208508,1770885,23,12113,Bordetella bronchiseptica,518,7328,1936359,87,47755
NZ_CP071602.1,4993,Bordetella,517,208508,1770885,23,12113,Bordetella parapertussis,519,507,1986235,301,4486
NZ_CP071603.1,39839,Bordetella,517,208508,1770885,23,12113,Bordetella holmesii,35814,37720,1951651,39,2119
AM902716.1,61500,Bordetella,517,208508,1770885,23,12113,Bordetella petrii,94624,55117,1930003,26,6383
NZ_CP021395.1,59206,Bordetella,517,208508,1770885,23,12113,Bordetella hinzii,103855,53771,1932303,20,5435
NZ_CP050992.1,10309,Chromobacterium,535,9973,1981199,21,336,Chromobacterium violaceum,536,9029,1981218,2,1280
NZ_CP099728.1,8314,Pantoea,53335,7961,1983170,45,353,Pantoea agglomerans,549,7076,1983211,4,1238
NZ_CP036514.1,1319,Hafnia,568,1136,1990207,3,183,Hafnia alvei,569,721,1990209,1,598
NZ_CP119546.1,16175,Providencia,586,15087,1975341,13,1088,Providencia stuartii,588,532,1975354,0,15643
NZ_CP063229.1,11200,Serratia,613,10821,1980273,56,379,Serratia marcescens,615,6862,1980315,14,4338
NZ_JAGDEP010000001.1,85496,Aeromonas,642,75234,1905993,40,10262,Aeromonas sobria,646,0,1906033,0,85496
NZ_CP066015.1,37018,Kytococcus,57499,35667,1954498,13,1351,Kytococcus sedentarius,1276,35667,1954498,13,1351
NZ_CP010106.1,68758,Bacillus,1386,63932,1922742,29,4826,Bacillus thuringiensis,1428,8131,1922770,1,60627
NZ_CP046320.1,12709,Gordonia,2053,12972,1969374,954,8229,Gordonia bronchialis,2054,12187,1978767,53,522
