accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,37825,Pseudoprevotella,2884814,37768,1893019,17,57,Pseudoprevotella muciniphila,2133944,37768,1893019,17,57
CAKAFU010000002.1,118,Alloprevotella,1283313,0,1930743,0,118,Alloprevotella tannerae,76122,0,1930743,0,118
NZ_CP036550.1,35047,Bacteroides,816,34035,1895277,537,1012,Bacteroides fragilis,817,33525,1895760,54,1522
NZ_CP049272.1,49530,Campylobacter,194,49518,1881306,25,12,Campylobacter concisus,199,49391,1881330,1,139
NZ_CP022386.1,462,Capnocytophaga,1016,462,1930390,9,0,Capnocytophaga gingivalis,1017,457,1930399,0,5
ACIL03000013.1,8308,Catonella,43996,0,1922553,0,8308,Catonella morbi,43997,0,1922553,0,8308
NZ_CP018196.1,488315,Fusobacterium,848,755184,1169390,96,6191,Fusobacterium necrophorum,859,487117,1442525,21,1198
NZ_CP028101.1,33153,Fusobacterium,848,755184,1169390,96,6191,Fusobacterium nucleatum,851,31686,1896427,1281,1467
NZ_CP024703.1,133625,Fusobacterium,848,755184,1169390,96,6191,Fusobacterium pseudoperiodonticum,2663009,128496,1797168,68,5129
NZ_CP083637.1,87612,Gemella,1378,87368,1843177,72,244,Gemella haemolysans,1379,87126,1843249,0,486
NZ_CP031243.1,14676,Haemophilus,724,79510,1850695,255,401,Haemophilus haemolyticus,726,13916,1916019,166,760
NZ_AP018768.1,2037,Haemophilus,724,79510,1850695,255,401,Haemophilus influenzae,727,1870,1928647,177,167
NZ_CP038817.1,12886,Haemophilus,724,79510,1850695,255,401,Haemophilus parahaemolyticus,735,12771,1917961,14,115
NZ_CP035368.2,50312,Haemophilus,724,79510,1850695,255,401,Haemophilus parainfluenzae,729,49702,1880435,114,610
NZ_LR134378.1,5148,Lautropia,47670,5144,1925713,0,4,Lautropia mirabilis,47671,5144,1925713,0,4
NZ_CP101528.1,5520,Micrococcus,1269,5495,1925339,2,25,Micrococcus luteus,1270,4515,1925339,2,1005
NZ_AP019829.2,136,Leptotrichia,32067,136,1930621,104,0,Leptotrichia wadei,157687,127,1930706,19,9
NZ_CP073114.1,52094,Neisseria,482,49185,1878757,10,2909,Neisseria subflava,28449,4133,1878767,0,47961
NZ_CP092048.1,722,Porphyromonas,836,721,1929763,110,267,Porphyromonas gingivalis,837,717,1930131,8,5
NZ_CP024696.1,19341,Prevotella,838,34638,1868969,57,27197,Prevotella intermedia,28131,18466,1911442,78,875
NZ_CP072363.1,426,Prevotella,838,34638,1868969,57,27197,Prevotella jejuni,1177574,419,1930401,34,7
AP018050.1,11454,Prevotella,838,34638,1868969,57,27197,Prevotella melaninogenica,28132,11136,1919345,62,318
NZ_CP072390.1,3376,Prevotella,838,34638,1868969,57,27197,Prevotella scopos,589437,3250,1927474,11,126
NZ_CP079822.1,63765,Rothia,32207,63733,1867073,23,32,Rothia mucilaginosa,43675,63703,1867095,1,62
NZ_CP102197.1,66450,Schaalia,2529408,66269,1864248,163,181,Schaalia odontolytica,1660,66251,1864265,146,199
NZ_CP060204.1,46547,Selenomonas,970,54284,1876573,2,2,Selenomonas timonae,2754044,46200,1884313,1,347
NZ_CP012071.1,7739,Selenomonas,970,54284,1876573,2,2,Selenomonas sp. oral taxon 478,712538,7166,1923121,1,573
NZ_CP127842.1,387781,Streptococcus,1301,385297,1541809,373,3382,Streptococcus dysgalactiae,1334,189734,1543076,4,198047
NZ_CP079193.1,196,Streptococcus,1301,385297,1541809,373,3382,Streptococcus suis,1307,188,1930174,491,8
NZ_CP009227.1,1606,Treponema,157,57453,1864136,31,9241,Treponema sp. OMZ 838,1539298,797,1929255,0,809
NZ_CAKAHJ010000001.1,344,Actinomyces,1654,6,1930514,3,338,uncultured Actinomyces sp.,249061,0,1930517,0,344
NZ_CAKOJV010000001.1,106282,Fusobacterium,848,755184,1169390,96,6191,uncultured Fusobacterium sp.,159267,0,1824579,0,106282
NZ_CABPWA010000001.1,70090,Peptostreptococcus,1257,1073,1860769,2,69017,uncultured Peptostreptococcus sp.,169971,0,1860771,0,70090
NZ_UQJH01000001.1,266,Porphyromonas,836,721,1929763,110,267,uncultured Porphyromonas sp.,159274,0,1930595,0,266
NZ_CAJTJS010000001.1,27238,Prevotella,838,34638,1868969,57,27197,uncultured Prevotella sp.,159272,0,1903623,0,27238
NZ_CAMNMG010000001.1,702,Streptococcus,1301,385297,1541809,373,3382,uncultured Streptococcus sp.,83427,0,1930159,0,702
NZ_CALHUL010000006.1,65088,Treponema,157,57453,1864136,31,9241,uncultured Treponema sp.,162155,0,1865773,0,65088
NZ_CP020566.1,1725,Veillonella,29465,34584,1896104,113,60,Veillonella atypica,39777,1713,1929102,34,12
NZ_LR134375.1,25606,Veillonella,29465,34584,1896104,113,60,Veillonella dispar,39778,23549,1905235,20,2057
NZ_AP022321.1,6577,Veillonella,29465,34584,1896104,113,60,Veillonella nakazawae,2682456,5709,1924216,68,868
NZ_CP019721.1,736,Veillonella,29465,34584,1896104,113,60,Veillonella parvula,29466,728,1929968,157,8
