parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
2890311,1,160674,Raoultella,31078,15622
160674,2,575,Raoultella planticola,20768,10439
160674,2,54291,Raoultella ornithinolytica,940,472
160674,2,1259973,Raoultella electrica,66,33
160674,1,2627600,unclassified Raoultella,40,20
2627600,2,2993656,Raoultella sp. DY2415,16,8
2627600,2,2923366,Raoultella sp. HC6,12,6
2627600,2,2259647,Raoultella sp. X13,6,3
2627600,2,2799495,Raoultella sp. XY-1,3,1
160674,2,577,Raoultella terrigena,12,6
2890311,1,570,Klebsiella,19079,9590
570,2,1463165,Klebsiella quasipneumoniae,3391,1704
570,2,571,Klebsiella oxytoca,2088,1049
570,2,244366,Klebsiella variicola,932,468
570,2,573,Klebsiella pneumoniae,378,190
570,2,548,Klebsiella aerogenes,30,15
570,2,2026240,Klebsiella quasivariicola,21,10
570,2,1134687,Klebsiella michiganensis,20,10
570,2,2489010,Klebsiella africana,20,10
570,1,2608929,unclassified Klebsiella,15,7
2608929,2,2897413,Klebsiella sp. KPN54798,3,1
2608929,2,2015795,Klebsiella sp. LY,3,1
2608929,2,2267618,Klebsiella sp. P1CD1,2,1
570,2,2153354,Klebsiella huaxiensis,11,5
570,2,2058152,Klebsiella grimontii,9,4
543,1,544,Citrobacter,23428,11776
544,1,1344959,Citrobacter freundii complex,5495,2762
1344959,2,546,Citrobacter freundii,720,361
1344959,2,1639133,Citrobacter portucalensis,58,29
1344959,2,57706,Citrobacter braakii,22,11
1344959,2,67827,Citrobacter werkmanii,15,7
1344959,2,133448,Citrobacter youngae,11,5
1344959,1,2816438,unclassified Citrobacter freundii complex,3,1
2816438,2,1686384,Citrobacter sp. BIDMC107,1,0
2816438,2,2077147,Citrobacter freundii complex sp. CFNIH3,1,0
2816438,2,2529121,Citrobacter sp. ABFQG,1,0
1344959,2,67826,Citrobacter sedlakii,1,0
544,2,545,Citrobacter koseri,4835,2430
544,1,2644389,unclassified Citrobacter,51,25
2644389,2,2742624,Citrobacter sp. RHB25-C09,11,5
2644389,2,1573676,Citrobacter sp. R56,5,2
2644389,2,184912,Citrobacter sp. TSA-1,4,2
2644389,2,2742627,Citrobacter sp. RHB36-C18,4,2
