accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,204,Actinomyces,1654,241,1987513,10,7454,Actinomyces pacaensis,1852377,202,1995008,6,2
NZ_CP033459.1,8294,Pseudoprevotella,2884814,8163,1986913,11,131,Pseudoprevotella muciniphila,2133944,8163,1986913,11,131
CAKAFU010000002.1,22,Alloprevotella,1283313,0,1995196,0,22,Alloprevotella tannerae,76122,0,1995196,0,22
NZ_CP036550.1,554,Bacteroides,816,529,1994571,93,25,Bacteroides fragilis,817,492,1994663,1,62
NZ_CP102541.1,546,Bifidobacterium,1678,544,1994649,23,2,Bifidobacterium longum,216816,211,1994671,1,335
NZ_CP049272.1,6296,Campylobacter,194,6122,1988887,15,194,Campylobacter concisus,199,6043,1988922,0,253
NZ_CP012544.1,20,Campylobacter,194,6122,1988887,15,194,Campylobacter showae,204,18,1995196,2,2
NZ_CP022386.1,10,Capnocytophaga,1016,22,1995190,4,2,Capnocytophaga gingivalis,1017,9,1995207,1,1
NZ_CP022384.1,14,Capnocytophaga,1016,22,1995190,4,2,Capnocytophaga leadbetteri,327575,9,1995204,0,5
ACIL03000013.1,23472,Catonella,43996,0,1971746,0,23472,Catonella morbi,43997,0,1971746,0,23472
NC_001472.1,158,Enterovirus,12059,158,1995060,0,0,Enterovirus B,138949,157,1995060,0,1
NZ_CP018196.1,1971,Fusobacterium,848,14682,1978671,11,1854,Fusobacterium necrophorum,859,1843,1993245,2,128
NZ_CP028101.1,1168,Fusobacterium,848,14682,1978671,11,1854,Fusobacterium nucleatum,851,829,1993994,56,339
NZ_CP024703.1,5939,Fusobacterium,848,14682,1978671,11,1854,Fusobacterium pseudoperiodonticum,2663009,4283,1989274,5,1656
NZ_CP083637.1,38717,Gemella,1378,45498,1945953,6,3761,Gemella haemolysans,1379,35673,1956494,7,3044
NZ_CP031243.1,35683,Haemophilus,724,165689,1824054,23,5452,Haemophilus haemolyticus,726,25067,1959439,96,10616
NZ_AP018768.1,18816,Haemophilus,724,165689,1824054,23,5452,Haemophilus influenzae,727,10713,1976065,337,8103
NZ_CP035368.2,39142,Haemophilus,724,165689,1824054,23,5452,Haemophilus parainfluenzae,729,35992,1955909,167,3150
NZ_CP123447.1,3421,Kingella,32257,75898,1913686,10,5624,Kingella negevensis,1522312,0,1991797,0,3421
NC_013203.1,13385,Lancefieldella,2767353,13295,1981833,0,90,Lancefieldella parvula,1382,13295,1981833,0,90
