parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
31977,1,29465,Veillonella,547420,285266
29465,2,39778,Veillonella dispar,304169,158505
29465,2,2682456,Veillonella nakazawae,80674,42040
29465,2,29466,Veillonella parvula,6558,3417
29465,2,39777,Veillonella atypica,5530,2881
29465,2,423477,Veillonella rogosae,892,464
29465,1,2630086,unclassified Veillonella,880,458
2630086,2,2682455,Veillonella sp. S12025-13,880,458
29465,2,248315,Veillonella rodentium,263,137
31977,1,906,Megasphaera,3,1
31977,1,39948,Dialister,2,1
39948,2,39950,Dialister pneumosintes,1,0
1843491,1,970,Selenomonas,100449,52345
970,1,2637378,unclassified Selenomonas,99828,52021
2637378,2,712538,Selenomonas sp. oral taxon 478,70052,36504
2637378,2,713030,Selenomonas sp. oral taxon 136,264,137
2637378,2,712528,Selenomonas sp. oral taxon 126,40,20
2637378,2,1884263,Selenomonas sp. oral taxon 920,35,18
970,2,2754044,Selenomonas timonae,109,56
970,2,69823,Selenomonas sputigena,2,1
1843491,1,864,Pectinatus,1,0
864,2,865,Pectinatus frisingensis,1,0
909930,1,33024,Phascolarctobacterium,4,2
33024,2,33025,Phascolarctobacterium faecium,2,1
33024,1,2639160,unclassified Phascolarctobacterium,1,0
2639160,2,2823317,Phascolarctobacterium sp. Marseille-Q4147,1,0
1300,1,1301,Streptococcus,226909,118244
1301,2,28037,Streptococcus mitis,143473,74765
1301,2,1313,Streptococcus pneumoniae,1086,565
1301,2,1303,Streptococcus oralis,658,342
1301,1,2608887,unclassified Streptococcus,532,277
2608887,2,2598453,Streptococcus sp. 116-D4,207,107
2608887,2,2972784,Streptococcus sp. Marseille-Q6470,48,25
2608887,2,712633,Streptococcus sp. oral taxon 431,44,22
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,41,21
2608887,2,1902136,Streptococcus sp. NPS 308,36,18
2608887,2,2576376,Streptococcus sp. 1643,32,16
2608887,2,712623,Streptococcus sp. oral taxon 061,20,10
2608887,2,1316408,Streptococcus sp. HSISM1,9,4
2608887,2,2698804,Streptococcus sp. CNU G3,8,4
2608887,2,2684658,Streptococcus sp. CNU 77-61,8,4
2608887,2,712624,Streptococcus sp. oral taxon 064,7,3
2608887,2,2686210,Streptococcus sp. CNU G2,6,3
2608887,2,1839799,Streptococcus sp. FDAARGOS_192,5,2
2608887,2,3020829,Streptococcus sp. HN38,4,2
2608887,2,2610896,Streptococcus sp. LPB0220,4,2
2608887,2,2598457,Streptococcus sp. KS 6,3,1
2608887,2,2664091,Streptococcus sp. zg-86,3,1
2608887,2,1316411,Streptococcus sp. HSISS2,3,1
2608887,2,1316412,Streptococcus sp. HSISS3,2,1
2608887,2,1940319,Streptococcus sp. DAT741,1,0
2608887,2,1759399,Streptococcus sp. A12,1,0
2608887,2,1319,Streptococcus sp. 'group B',1,0
1301,2,257758,Streptococcus pseudopneumoniae,483,251
1301,2,2819619,Streptococcus toyakuensis,240,125
1301,2,1307,Streptococcus suis,185,96
1301,2,1433513,Streptococcus gwangjuense,153,79
1301,2,113107,Streptococcus australis,134,69
1301,2,1335,Streptococcus equinus,91,47
1301,2,1302,Streptococcus gordonii,60,31
1301,2,68892,Streptococcus infantis,44,22
1301,2,45634,Streptococcus cristatus,37,19
1301,2,1305,Streptococcus sanguinis,27,14
1301,2,1304,Streptococcus salivarius,23,11
1301,2,315405,Streptococcus gallolyticus,22,11
1301,2,1308,Streptococcus thermophilus,19,9
1301,2,1343,Streptococcus vestibularis,18,9
1301,2,1318,Streptococcus parasanguinis,17,8
1301,2,684066,Streptococcus lactarius,16,8
1301,2,102684,Streptococcus infantarius,13,6
1301,1,671232,Streptococcus anginosus group,13,6
671232,2,1338,Streptococcus intermedius,7,3
671232,2,1328,Streptococcus anginosus,6,3
1301,2,1888195,Streptococcus himalayensis,10,5
1301,2,150055,Streptococcus lutetiensis,9,4
1301,2,1309,Streptococcus mutans,9,4
1301,1,119603,Streptococcus dysgalactiae group,9,4
119603,2,1336,Streptococcus equi,6,3
119603,2,1334,Streptococcus dysgalactiae,3,1
1301,2,29389,Streptococcus alactolyticus,8,4
1301,2,1340,Streptococcus porcinus,8,4
1301,2,1156431,Streptococcus ilei,8,4
1301,2,1326,Streptococcus acidominimus,8,4
1301,2,1234680,Streptococcus rubneri,7,3
1301,2,1811193,Streptococcus pantholopis,6,3
1301,2,1917441,Streptococcus ruminantium,5,2
1301,2,82348,Streptococcus pluranimalium,5,2
1301,2,1346,Streptococcus iniae,5,2
1301,2,2781599,Streptococcus oriscaviae,5,2
1301,2,1311,Streptococcus agalactiae,5,2
1301,2,2173853,Streptococcus chenjunshii,4,2
1301,2,2382163,Streptococcus koreensis,4,2
1301,2,1310,Streptococcus sobrinus,4,2
1301,2,361101,Streptococcus pseudoporcinus,4,2
1301,2,1314,Streptococcus pyogenes,4,2
1301,2,1349,Streptococcus uberis,4,2
1301,2,400065,Streptococcus merionis,4,2
1301,2,149016,Streptococcus urinalis,3,1
1301,2,1341,Streptococcus ratti,3,1
1301,2,1814128,Streptococcus halotolerans,3,1
1301,2,1345,Streptococcus ferus,3,1
1301,2,254785,Streptococcus halichoeri,3,1
1301,2,2021971,Streptococcus respiraculi,3,1
1301,2,1329,Streptococcus canis,2,1
1301,2,1825069,Streptococcus marmotae,2,1
1301,2,1348,Streptococcus parauberis,2,1
1301,2,2490633,Streptococcus periodonticum,1,0
1300,1,1357,Lactococcus,11,5
1357,2,1358,Lactococcus lactis,7,3
1357,2,1359,Lactococcus cremoris,1,0
1357,2,1363,Lactococcus garvieae,1,0
1300,1,1930830,Floricoccus,1,0
1930830,2,1859475,Floricoccus penangensis,1,0
81852,1,1350,Enterococcus,35,18
1350,2,1352,Enterococcus faecium,20,10
1350,2,1351,Enterococcus faecalis,6,3
1350,2,71452,Enterococcus raffinosus,1,0
1350,2,1805431,Enterococcus saigonensis,1,0
1350,2,44009,Enterococcus dispar,1,0
1350,2,37734,Enterococcus casseliflavus,1,0
1350,2,1354,Enterococcus hirae,1,0
1350,2,1353,Enterococcus gallinarum,1,0
81852,1,2737,Vagococcus,2,1
2737,2,81947,Vagococcus lutrae,2,1
186828,1,117563,Granulicatella,24,12
117563,2,46124,Granulicatella adiacens,18,9
117563,2,137732,Granulicatella elegans,6,3
186828,1,1470540,Jeotgalibaca,2,1
1470540,2,1868793,Jeotgalibaca porci,1,0
1470540,1,2621505,unclassified Jeotgalibaca,1,0
2621505,2,1903686,Jeotgalibaca sp. PTS2502,1,0
186828,1,29393,Dolosigranulum,1,0
29393,2,29394,Dolosigranulum pigrum,1,0
33958,1,1578,Lactobacillus,3,1
1578,2,1584,Lactobacillus delbrueckii,1,0
1578,2,1579,Lactobacillus acidophilus,1,0
33958,1,46255,Weissella,3,1
46255,2,1583,Weissella confusa,1,0
46255,2,1631871,Weissella jogaejeotgali,1,0
33958,1,1253,Pediococcus,2,1
1253,2,51663,Pediococcus damnosus,1,0
1253,1,1670797,Pediococcus acidilactici group,1,0
1670797,2,1254,Pediococcus acidilactici,1,0
33958,1,2767887,Ligilactobacillus,2,1
2767887,2,1601,Ligilactobacillus agilis,1,0
2767887,2,1624,Ligilactobacillus salivarius,1,0
33958,1,46254,Oenococcus,1,0
33958,1,1243,Leuconostoc,1,0
1243,2,1245,Leuconostoc mesenteroides,1,0
33958,1,2742598,Limosilactobacillus,1,0
2742598,2,104955,Limosilactobacillus frumenti,1,0
33958,1,2759736,Lacticaseibacillus,1,0
2759736,2,47715,Lacticaseibacillus rhamnosus,1,0
33958,1,2767842,Lactiplantibacillus,1,0
2767842,2,1590,Lactiplantibacillus plantarum,1,0
33958,1,2767876,Amylolactobacillus,1,0
2767876,2,1603,Amylolactobacillus amylophilus,1,0
33958,1,2767893,Lentilactobacillus,1,0
2767893,2,33962,Lentilactobacillus kefiri,1,0
539738,1,1378,Gemella,10517,5480
1378,2,1379,Gemella haemolysans,10391,5414
1378,2,84135,Gemella sanguinis,8,4
1378,1,2624949,unclassified Gemella,8,4
2624949,2,2840371,Gemella sp. zg-570,1,0
1378,2,29391,Gemella morbillorum,2,1
539742,1,33986,Exiguobacterium,2,1
33986,2,332410,Exiguobacterium sibiricum,1,0
186817,1,1386,Bacillus,19,9
1386,1,653685,Bacillus subtilis group,7,3
653685,1,1938374,Bacillus amyloliquefaciens group,3,1
1938374,2,1390,Bacillus amyloliquefaciens,2,1
1938374,2,492670,Bacillus velezensis,1,0
653685,2,1423,Bacillus subtilis,2,1
653685,1,653388,Bacillus mojavensis subgroup,1,0
653388,2,260554,Bacillus halotolerans,1,0
653685,2,1648923,Bacillus paralicheniformis,1,0
1386,1,86661,Bacillus cereus group,6,3
86661,2,1396,Bacillus cereus,2,1
86661,2,1405,Bacillus mycoides,2,1
86661,2,1392,Bacillus anthracis,1,0
86661,2,580165,Bacillus cytotoxicus,1,0
1386,1,185979,unclassified Bacillus (in: firmicutes),2,1
185979,2,2587848,Bacillus sp. THAF10,1,0
185979,2,352858,Bacillus sp. Y1,1,0
1386,2,2672567,Bacillus aquiflavi,1,0
1386,2,561879,Bacillus safensis,1,0
1386,2,1441095,Bacillus gobiensis,1,0
186817,1,400634,Lysinibacillus,5,2
400634,1,2636778,unclassified Lysinibacillus,2,1
2636778,2,2070463,Lysinibacillus sp. SGAir0095,1,0
2636778,2,2892541,Lysinibacillus sp. CD3-6,1,0
400634,2,28031,Lysinibacillus fusiformis,1,0
400634,2,2086577,Lysinibacillus timonensis,1,0
186817,1,2817139,Weizmannia,2,1
