parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,1071069,553981
32207,2,43675,Rothia mucilaginosa,1070138,553499
32207,2,2047,Rothia dentocariosa,369,190
32207,2,172042,Rothia aeria,51,26
32207,2,37923,Rothia kristinae,41,21
32207,2,85336,Rothia nasimurium,20,10
32207,2,169480,Rothia amarae,17,8
32207,2,396015,Rothia terrae,12,6
32207,1,2689056,unclassified Rothia (in: high G+C Gram-positive bacteria),3,1
2689056,2,2810516,Rothia sp. ZJ932,3,1
1268,1,1269,Micrococcus,15821,8182
1269,2,1270,Micrococcus luteus,11959,6185
1269,1,2620948,unclassified Micrococcus,843,436
2620948,2,2856555,Micrococcus sp. KD337-16,797,412
2620948,2,1179670,Micrococcus sp. KBS0714,24,12
2620948,2,2995171,Micrococcus sp. SL257,12,6
2620948,2,161213,Micrococcus sp. 28,3,1
1269,2,566027,Micrococcus yunnanensis,17,8
1268,1,1663,Arthrobacter,598,309
1663,1,235627,unclassified Arthrobacter,402,207
235627,2,2972479,Arthrobacter sp. CJ23,39,20
235627,2,2828862,Arthrobacter sp. Helios,25,12
235627,2,2886935,Arthrobacter sp. zg-Y453,25,12
235627,2,2991715,Arthrobacter sp. ATA002,23,11
235627,2,2079227,Arthrobacter sp. PGP41,21,10
235627,2,2861279,Arthrobacter sp. PAMC25284,19,9
235627,2,2987701,Arthrobacter sp. YA7-1,17,8
235627,2,2996261,Arthrobacter sp. MMS18-M83,16,8
235627,2,2017685,Arthrobacter sp. PM3,11,5
235627,2,290399,Arthrobacter sp. FB24,10,5
235627,2,2886936,Arthrobacter sp. zg-Y462,10,5
235627,2,1494608,Arthrobacter sp. PAMC 25486,10,5
235627,2,1704044,Arthrobacter sp. ERGS1:01,8,4
235627,2,1849032,Arthrobacter sp. U41,8,4
235627,2,2964616,Arthrobacter sp. zg-Y815,8,4
235627,2,2963432,Arthrobacter sp. DNA4,8,4
235627,2,2964609,Arthrobacter sp. zg-Y859,8,4
235627,2,2565366,Arthrobacter sp. PAMC25564,8,4
235627,2,2600159,Arthrobacter sp. UKPF54-2,7,3
235627,2,2886940,Arthrobacter sp. zg-Y809,7,3
235627,2,2575374,Arthrobacter sp. 24S4-2,7,3
