parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
712,1,724,Haemophilus,995717,499444
724,2,735,Haemophilus parahaemolyticus,784539,393518
724,2,729,Haemophilus parainfluenzae,121829,61108
724,2,726,Haemophilus haemolyticus,45080,22611
724,2,727,Haemophilus influenzae,3276,1643
724,1,2609962,unclassified Haemophilus,97,48
2609962,2,712310,Haemophilus sp. oral taxon 036,97,48
724,2,249188,Haemophilus pittmaniae,42,21
724,2,730,[Haemophilus] ducreyi,40,20
724,2,197575,Haemophilus aegyptius,11,5
712,1,75984,Mannheimia,236,118
75984,2,75985,Mannheimia haemolytica,77,38
75984,2,85402,Mannheimia granulomatis,35,17
75984,2,85404,Mannheimia varigena,18,9
75984,1,2645054,unclassified Mannheimia,17,8
2645054,2,1432056,Mannheimia sp. USDA-ARS-USMARC-1261,16,8
2645054,2,2679995,Mannheimia sp. ZY171111,1,0
75984,2,2679994,Mannheimia ovis,12,6
75984,2,111844,Mannheimia pernigra,4,2
75984,2,2770636,Mannheimia bovis,4,2
712,1,713,Actinobacillus,196,98
713,2,189834,Actinobacillus porcitonsillarum,65,32
713,2,716,Actinobacillus suis,28,14
713,2,715,Actinobacillus pleuropneumoniae,24,12
713,2,51161,Actinobacillus delphinicola,16,8
713,2,51049,Actinobacillus indolicus,14,7
713,1,2644856,unclassified Actinobacillus,11,5
2644856,2,2774188,Actinobacillus sp. GY-402,11,5
713,2,720,Actinobacillus lignieresii,8,4
713,2,718,Actinobacillus equuli,4,2
712,1,416916,Aggregatibacter,195,97
416916,1,2639383,unclassified Aggregatibacter,53,26
2639383,2,2820817,Aggregatibacter sp. 2125159857,27,13
2639383,2,2866570,Aggregatibacter sp. Marseille-P9115,12,6
2639383,2,712150,Aggregatibacter sp. oral taxon 513,9,4
416916,2,732,Aggregatibacter aphrophilus,48,24
416916,2,714,Aggregatibacter actinomycetemcomitans,37,18
416916,2,739,Aggregatibacter segnis,4,2
712,1,745,Pasteurella,103,51
745,2,747,Pasteurella multocida,35,17
745,2,97481,Pasteurella skyensis,14,7
745,2,2827233,Pasteurella atlantica,12,6
745,2,753,Pasteurella canis,11,5
745,2,754,Pasteurella dagmatis,9,4
712,1,2094023,Glaesserella,65,32
2094023,2,738,Glaesserella parasuis,52,26
2094023,1,2629322,unclassified Glaesserella,13,6
2629322,2,2030797,Glaesserella sp. 15-184,13,6
712,1,109471,Bisgaardia,46,23
109471,2,109472,Bisgaardia hudsonensis,46,23
712,1,292486,Avibacterium,46,23
