accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,1572,Actinomyces,1654,14491,978754,109,6646,Actinomyces graevenitzii,55565,0,998428,0,1572
NZ_LT635457.1,6436,Actinomyces,1654,14491,978754,109,6646,Actinomyces pacaensis,1852377,6432,993531,33,4
NZ_CAKAHJ010000001.1,4957,Actinomyces,1654,14491,978754,109,6646,uncultured Actinomyces sp.,249061,0,995043,0,4957
NZ_CP124548.1,75,Actinomyces,1654,14491,978754,109,6646,Actinomyces israelii,1659,75,999920,5,0
NZ_CP012072.1,3280,Schaalia,2529408,4580,990504,3344,1572,Schaalia meyeri,52773,3276,996588,132,4
NZ_CP033459.1,6778,Pseudoprevotella,2884814,6773,993209,13,5,Pseudoprevotella muciniphila,2133944,6773,993209,13,5
CAKAFU010000002.1,1558,Alloprevotella,1283313,0,998442,0,1558,Alloprevotella tannerae,76122,0,998442,0,1558
NZ_CP032823.1,10110,Aliarcobacter,2321111,10089,989890,0,21,Aliarcobacter cryaerophilus,28198,10059,989890,0,51
NZ_CP036550.1,700,Bacteroides,816,5579,993659,327,435,Bacteroides fragilis,817,664,999053,247,36
NZ_CP040630.1,5314,Bacteroides,816,5579,993659,327,435,Bacteroides sp. PHL 2737,2162637,56,994686,0,5258
NZ_CP102541.1,3698,Bifidobacterium,1678,3698,996224,78,0,Bifidobacterium longum,216816,2878,996298,4,820
NZ_CP049272.1,32,Campylobacter,194,21425,977821,22,732,Campylobacter concisus,199,32,999883,85,0
NZ_CP082871.1,4569,Campylobacter,194,21425,977821,22,732,Campylobacter hominis,76517,4548,995430,1,21
NZ_CP012544.1,7024,Campylobacter,194,21425,977821,22,732,Campylobacter showae,204,7002,992420,556,22
NZ_CALGPY010000005.1,10532,Campylobacter,194,21425,977821,22,732,uncultured Campylobacter sp.,218934,0,989468,0,10532
NZ_CP022386.1,4861,Capnocytophaga,1016,13320,986649,17,14,Capnocytophaga gingivalis,1017,4839,995138,1,22
NZ_CP022384.1,7659,Capnocytophaga,1016,13320,986649,17,14,Capnocytophaga leadbetteri,327575,7416,992341,0,243
NZ_CP022379.1,814,Capnocytophaga,1016,13320,986649,17,14,Capnocytophaga sputigena,1019,807,999182,4,7
ACIL03000013.1,4488,Catonella,43996,0,995512,0,4488,Catonella morbi,43997,0,995512,0,4488
NC_001464.1,2418,Pospiviroid,185753,2295,997582,0,123,Citrus exocortis viroid,12890,2275,997582,0,143
NZ_CP073092.1,5541,Corynebacterium,1716,30733,968899,200,168,Corynebacterium tuberculostearicum,38304,5399,994457,2,142
NZ_CP101133.1,2708,Corynebacterium,1716,30733,968899,200,168,Corynebacterium pseudotuberculosis,1719,2693,997280,12,15
NZ_CP100372.1,3602,Corynebacterium,1716,30733,968899,200,168,Corynebacterium pseudodiphtheriticum,37637,3494,996397,1,108
NZ_CP063195.1,4770,Corynebacterium,1716,30733,968899,200,168,Corynebacterium jeikeium,38289,4546,995227,3,224
NZ_CP100361.1,2529,Corynebacterium,1716,30733,968899,200,168,Corynebacterium propinquum,43769,2496,997470,1,33
NZ_CP024931.1,3189,Corynebacterium,1716,30733,968899,200,168,Corynebacterium striatum,43770,3054,996809,2,135
NZ_AP027140.1,8562,Corynebacterium,1716,30733,968899,200,168,Corynebacterium ulcerans,65058,6420,991438,0,2142
NC_001472.1,1079,Enterovirus,12059,31612,946238,0,22150,Enterovirus B,138949,6889,976087,34,16990
MT157224.1,1466,Enterovirus,12059,31612,946238,0,22150,Human rhinovirus sp.,169066,0,998534,0,1466
NC_038311.1,9378,Enterovirus,12059,31612,946238,0,22150,Rhinovirus A,147711,9378,990556,66,0
NC_009996.1,5858,Enterovirus,12059,31612,946238,0,22150,Rhinovirus C,463676,5858,994142,0,0
OQ842458.1,1977,Enterovirus,12059,31612,946238,0,22150,Enterovirus B,138949,6889,976087,34,16990
NC_038307.1,3904,Enterovirus,12059,31612,946238,0,22150,Enterovirus B,138949,6889,976087,34,16990
OQ842451.1,3705,Enterovirus,12059,31612,946238,0,22150,Enterovirus B,138949,6889,976087,34,16990
OQ919261.1,5722,Enterovirus,12059,31612,946238,0,22150,Enterovirus B,138949,6889,976087,34,16990
OQ842410.1,5925,Enterovirus,12059,31612,946238,0,22150,Enterovirus A,138948,716,993106,969,5209
NC_038308.1,6578,Enterovirus,12059,31612,946238,0,22150,Enterovirus D,138951,6578,993419,3,0
JQ041368.1,5402,Enterovirus,12059,31612,946238,0,22150,Enterovirus B,138949,6889,976087,34,16990
EF174468.1,2090,Enterovirus,12059,31612,946238,0,22150,Enterovirus B,138949,6889,976087,34,16990
NC_038312.1,678,Enterovirus,12059,31612,946238,0,22150,Rhinovirus B,147712,678,999320,2,0
MN164484.2,3262,Guelphvirus,2732062,3205,996738,0,57,Escherichia virus ECH1,2593465,0,996738,0,3262
NZ_CP018196.1,980,Fusobacterium,848,6769,993085,130,16,Fusobacterium necrophorum,859,976,999006,14,4
NZ_CP028101.1,696,Fusobacterium,848,6769,993085,130,16,Fusobacterium nucleatum,851,622,999282,22,74
NZ_CP024703.1,4920,Fusobacterium,848,6769,993085,130,16,Fusobacterium pseudoperiodonticum,2663009,4764,995076,4,156
NZ_CAKOJV010000001.1,189,Fusobacterium,848,6769,993085,130,16,uncultured Fusobacterium sp.,159267,0,999811,0,189
NZ_CP083637.1,1192,Gemella,1378,5694,994069,31,206,Gemella haemolysans,1379,1188,998808,0,4
NZ_CP046314.1,4708,Gemella,1378,5694,994069,31,206,Gemella morbillorum,29391,4484,995291,1,224
NZ_CP040915.1,6647,Georgenia,154116,6643,993341,12,4,Georgenia yuyongxinii,2589797,6641,993348,5,6
NZ_CP031243.1,2618,Haemophilus,724,23281,976625,13,81,Haemophilus haemolyticus,726,2513,997376,6,105
NZ_AP018768.1,1738,Haemophilus,724,23281,976625,13,81,Haemophilus influenzae,727,1621,998245,17,117
NZ_CP038817.1,10165,Haemophilus,724,23281,976625,13,81,Haemophilus parahaemolyticus,735,10106,989833,2,59
NZ_CP035368.2,5912,Haemophilus,724,23281,976625,13,81,Haemophilus parainfluenzae,729,5840,994077,11,72
NZ_LT906463.1,2929,Haemophilus,724,23281,976625,13,81,Haemophilus pittmaniae,249188,2903,997070,1,26
NC_039199.1,661,Metapneumovirus,162387,661,999339,0,0,Metapneumovirus hominis,3048148,661,999339,0,0
NC_001781.1,2323,Orthopneumovirus,1868215,4145,995851,0,4,Orthopneumovirus hominis,3049954,2570,995851,0,1579
MG027862.1,1826,Orthopneumovirus,1868215,4145,995851,0,4,Orthopneumovirus hominis,3049954,2570,995851,0,1579
NZ_CP036164.1,3718,Janibacter,53457,3717,996270,12,1,Janibacter limosus,53458,3697,996281,1,21
NZ_CP065999.1,10666,Kingella,32257,18452,981436,5,107,Kingella denitrificans,502,10571,989334,0,95
NZ_CP123447.1,353,Kingella,32257,18452,981436,5,107,Kingella negevensis,1522312,345,999642,5,8
NZ_CP050136.1,7540,Kingella,32257,18452,981436,5,107,Kingella kingae,504,7342,992460,0,198
NC_013203.1,11138,Lancefieldella,2767353,11137,988853,9,1,Lancefieldella parvula,1382,11136,988862,0,2
NZ_LR134378.1,7122,Lautropia,47670,7117,992876,2,5,Lautropia mirabilis,47671,7117,992876,2,5
