accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,2975,Actinomyces,1654,8141,977479,34,14346,Actinomyces graevenitzii,55565,0,997025,0,2975
NZ_LT635457.1,1753,Actinomyces,1654,8141,977479,34,14346,Actinomyces pacaensis,1852377,1749,998216,31,4
NZ_CAKAHJ010000001.1,11511,Actinomyces,1654,8141,977479,34,14346,uncultured Actinomyces sp.,249061,0,988489,0,11511
NZ_CP124548.1,5948,Actinomyces,1654,8141,977479,34,14346,Actinomyces israelii,1659,5908,994045,7,40
NZ_CP012072.1,7994,Schaalia,2529408,13528,980341,4966,1165,Schaalia meyeri,52773,7948,991838,168,46
NZ_CP033459.1,12980,Pseudoprevotella,2884814,12961,987014,6,19,Pseudoprevotella muciniphila,2133944,12961,987014,6,19
CAKAFU010000002.1,1711,Alloprevotella,1283313,0,998289,0,1711,Alloprevotella tannerae,76122,0,998289,0,1711
NZ_CP032823.1,3108,Aliarcobacter,2321111,3057,996890,2,51,Aliarcobacter cryaerophilus,28198,3030,996892,0,78
NZ_CP036550.1,427,Bacteroides,816,5006,994417,107,470,Bacteroides fragilis,817,399,999467,106,28
NZ_CP040630.1,5049,Bacteroides,816,5006,994417,107,470,Bacteroides sp. PHL 2737,2162637,26,994951,0,5023
NZ_CP102541.1,166,Bifidobacterium,1678,165,999801,33,1,Bifidobacterium longum,216816,100,999832,2,66
NZ_CP049272.1,6775,Campylobacter,194,13483,986220,21,276,Campylobacter concisus,199,6736,993217,8,39
NZ_CP082871.1,3439,Campylobacter,194,13483,986220,21,276,Campylobacter hominis,76517,3339,996559,2,100
NZ_CP012544.1,2785,Campylobacter,194,13483,986220,21,276,Campylobacter showae,204,2755,997178,37,30
NZ_CALGPY010000005.1,760,Campylobacter,194,13483,986220,21,276,uncultured Campylobacter sp.,218934,0,999240,0,760
NZ_CP022386.1,3395,Capnocytophaga,1016,10393,989556,12,39,Capnocytophaga gingivalis,1017,3335,996602,3,60
NZ_CP022384.1,3373,Capnocytophaga,1016,10393,989556,12,39,Capnocytophaga leadbetteri,327575,3001,996627,0,372
NZ_CP022379.1,3664,Capnocytophaga,1016,10393,989556,12,39,Capnocytophaga sputigena,1019,3537,996331,5,127
ACIL03000013.1,4970,Catonella,43996,0,995030,0,4970,Catonella morbi,43997,0,995030,0,4970
NC_001464.1,5534,Pospiviroid,185753,5534,994466,0,0,Citrus exocortis viroid,12890,5534,994466,0,0
NZ_CP073092.1,7710,Corynebacterium,1716,32736,966755,157,352,Corynebacterium tuberculostearicum,38304,7361,992287,3,349
NZ_CP101133.1,9289,Corynebacterium,1716,32736,966755,157,352,Corynebacterium pseudotuberculosis,1719,9201,990708,3,88
NZ_CP100372.1,2118,Corynebacterium,1716,32736,966755,157,352,Corynebacterium pseudodiphtheriticum,37637,2011,997881,1,107
NZ_CP063195.1,9327,Corynebacterium,1716,32736,966755,157,352,Corynebacterium jeikeium,38289,8747,990671,2,580
NZ_CP100361.1,1884,Corynebacterium,1716,32736,966755,157,352,Corynebacterium propinquum,43769,1815,998113,3,69
NZ_CP024931.1,1849,Corynebacterium,1716,32736,966755,157,352,Corynebacterium striatum,43770,1711,998148,3,138
NZ_AP027140.1,911,Corynebacterium,1716,32736,966755,157,352,Corynebacterium ulcerans,65058,549,999089,0,362
NC_001472.1,7620,Enterovirus,12059,33864,946283,0,19853,Enterovirus B,138949,11115,973983,31,14871
MT157224.1,886,Enterovirus,12059,33864,946283,0,19853,Human rhinovirus sp.,169066,0,999114,0,886
NC_038311.1,8154,Enterovirus,12059,33864,946283,0,19853,Rhinovirus A,147711,8148,991818,28,6
NC_009996.1,6375,Enterovirus,12059,33864,946283,0,19853,Rhinovirus C,463676,6375,993625,0,0
OQ842458.1,3709,Enterovirus,12059,33864,946283,0,19853,Enterovirus B,138949,11115,973983,31,14871
NC_038307.1,2960,Enterovirus,12059,33864,946283,0,19853,Enterovirus B,138949,11115,973983,31,14871
OQ842451.1,6962,Enterovirus,12059,33864,946283,0,19853,Enterovirus B,138949,11115,973983,31,14871
OQ919261.1,1359,Enterovirus,12059,33864,946283,0,19853,Enterovirus B,138949,11115,973983,31,14871
OQ842410.1,5442,Enterovirus,12059,33864,946283,0,19853,Enterovirus A,138948,347,994006,552,5095
NC_038308.1,5791,Enterovirus,12059,33864,946283,0,19853,Enterovirus D,138951,5791,994209,0,0
JQ041368.1,713,Enterovirus,12059,33864,946283,0,19853,Enterovirus B,138949,11115,973983,31,14871
EF174468.1,2663,Enterovirus,12059,33864,946283,0,19853,Enterovirus B,138949,11115,973983,31,14871
NC_038312.1,1083,Enterovirus,12059,33864,946283,0,19853,Rhinovirus B,147712,1083,998917,0,0
MN164484.2,1803,Guelphvirus,2732062,1707,998197,0,96,Escherichia virus ECH1,2593465,0,998197,0,1803
