accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,1572,Actinomyces,1654,14302,978823,40,6835,Actinomyces graevenitzii,55565,0,998428,0,1572
NZ_LT635457.1,6436,Actinomyces,1654,14302,978823,40,6835,Actinomyces pacaensis,1852377,6422,993546,18,14
NZ_CAKAHJ010000001.1,4957,Actinomyces,1654,14302,978823,40,6835,uncultured Actinomyces sp.,249061,0,995043,0,4957
NZ_CP124548.1,75,Actinomyces,1654,14302,978823,40,6835,Actinomyces israelii,1659,75,999917,8,0
NZ_CP012072.1,3280,Schaalia,2529408,4501,991675,2173,1651,Schaalia meyeri,52773,3272,996625,95,8
NZ_CP033459.1,6778,Pseudoprevotella,2884814,6760,993211,11,18,Pseudoprevotella muciniphila,2133944,6760,993211,11,18
CAKAFU010000002.1,1558,Alloprevotella,1283313,0,998442,0,1558,Alloprevotella tannerae,76122,0,998442,0,1558
NZ_CP032823.1,10110,Aliarcobacter,2321111,9920,989888,2,190,Aliarcobacter cryaerophilus,28198,9797,989890,0,313
NZ_CP036550.1,700,Bacteroides,816,5511,993851,135,503,Bacteroides fragilis,817,663,999174,126,37
NZ_CP040630.1,5314,Bacteroides,816,5511,993851,135,503,Bacteroides sp. PHL 2737,2162637,24,994686,0,5290
NZ_CP102541.1,3698,Bifidobacterium,1678,3696,996261,41,2,Bifidobacterium longum,216816,2124,996300,2,1574
NZ_CP049272.1,32,Campylobacter,194,19523,977833,10,2634,Campylobacter concisus,199,32,999883,85,0
NZ_CP082871.1,4569,Campylobacter,194,19523,977833,10,2634,Campylobacter hominis,76517,4385,995431,0,184
NZ_CP012544.1,7024,Campylobacter,194,19523,977833,10,2634,Campylobacter showae,204,6962,992456,520,62
NZ_CALGPY010000005.1,10532,Campylobacter,194,19523,977833,10,2634,uncultured Campylobacter sp.,218934,0,989468,0,10532
NZ_CP022386.1,4861,Capnocytophaga,1016,13277,986661,5,57,Capnocytophaga gingivalis,1017,4794,995137,2,67
NZ_CP022384.1,7659,Capnocytophaga,1016,13277,986661,5,57,Capnocytophaga leadbetteri,327575,6926,992341,0,733
NZ_CP022379.1,814,Capnocytophaga,1016,13277,986661,5,57,Capnocytophaga sputigena,1019,779,999178,8,35
ACIL03000013.1,4488,Catonella,43996,0,995512,0,4488,Catonella morbi,43997,0,995512,0,4488
NC_001464.1,2418,Pospiviroid,185753,2418,997582,0,0,Citrus exocortis viroid,12890,2418,997582,0,0
NZ_CP073092.1,5541,Corynebacterium,1716,30633,968941,158,268,Corynebacterium tuberculostearicum,38304,5284,994457,2,257
NZ_CP101133.1,2708,Corynebacterium,1716,30633,968941,158,268,Corynebacterium pseudotuberculosis,1719,2676,997282,10,32
NZ_CP100372.1,3602,Corynebacterium,1716,30633,968941,158,268,Corynebacterium pseudodiphtheriticum,37637,3413,996395,3,189
NZ_CP063195.1,4770,Corynebacterium,1716,30633,968941,158,268,Corynebacterium jeikeium,38289,4484,995228,2,286
NZ_CP100361.1,2529,Corynebacterium,1716,30633,968941,158,268,Corynebacterium propinquum,43769,2436,997469,2,93
NZ_CP024931.1,3189,Corynebacterium,1716,30633,968941,158,268,Corynebacterium striatum,43770,2947,996810,1,242
NZ_AP027140.1,8562,Corynebacterium,1716,30633,968941,158,268,Corynebacterium ulcerans,65058,5195,991437,1,3367
NC_001472.1,1079,Enterovirus,12059,29894,946238,0,23868,Enterovirus B,138949,5910,976084,37,17969
MT157224.1,1466,Enterovirus,12059,29894,946238,0,23868,Human rhinovirus sp.,169066,0,998534,0,1466
NC_038311.1,9378,Enterovirus,12059,29894,946238,0,23868,Rhinovirus A,147711,9374,990564,58,4
NC_009996.1,5858,Enterovirus,12059,29894,946238,0,23868,Rhinovirus C,463676,5858,994140,2,0
OQ842458.1,1977,Enterovirus,12059,29894,946238,0,23868,Enterovirus B,138949,5910,976084,37,17969
NC_038307.1,3904,Enterovirus,12059,29894,946238,0,23868,Enterovirus B,138949,5910,976084,37,17969
OQ842451.1,3705,Enterovirus,12059,29894,946238,0,23868,Enterovirus B,138949,5910,976084,37,17969
OQ919261.1,5722,Enterovirus,12059,29894,946238,0,23868,Enterovirus B,138949,5910,976084,37,17969
OQ842410.1,5925,Enterovirus,12059,29894,946238,0,23868,Enterovirus A,138948,367,993413,662,5558
NC_038308.1,6578,Enterovirus,12059,29894,946238,0,23868,Enterovirus D,138951,6578,993420,2,0
JQ041368.1,5402,Enterovirus,12059,29894,946238,0,23868,Enterovirus B,138949,5910,976084,37,17969
EF174468.1,2090,Enterovirus,12059,29894,946238,0,23868,Enterovirus B,138949,5910,976084,37,17969
NC_038312.1,678,Enterovirus,12059,29894,946238,0,23868,Rhinovirus B,147712,678,999322,0,0
MN164484.2,3262,Guelphvirus,2732062,3050,996738,0,212,Escherichia virus ECH1,2593465,0,996738,0,3262
NZ_CP018196.1,980,Fusobacterium,848,6718,993152,63,67,Fusobacterium necrophorum,859,972,999015,5,8
NZ_CP028101.1,696,Fusobacterium,848,6718,993152,63,67,Fusobacterium nucleatum,851,488,999290,14,208
NZ_CP024703.1,4920,Fusobacterium,848,6718,993152,63,67,Fusobacterium pseudoperiodonticum,2663009,4399,995077,3,521
NZ_CAKOJV010000001.1,189,Fusobacterium,848,6718,993152,63,67,uncultured Fusobacterium sp.,159267,0,999811,0,189
NZ_CP083637.1,1192,Gemella,1378,5599,994087,13,301,Gemella haemolysans,1379,1168,998805,3,24
NZ_CP046314.1,4708,Gemella,1378,5599,994087,13,301,Gemella morbillorum,29391,4344,995292,0,364
NZ_CP040915.1,6647,Georgenia,154116,6627,993345,8,20,Georgenia yuyongxinii,2589797,6623,993351,2,24
NZ_CP031243.1,2618,Haemophilus,724,23140,976632,6,222,Haemophilus haemolyticus,726,2283,997374,8,335
NZ_AP018768.1,1738,Haemophilus,724,23140,976632,6,222,Haemophilus influenzae,727,1369,998226,36,369
NZ_CP038817.1,10165,Haemophilus,724,23140,976632,6,222,Haemophilus parahaemolyticus,735,9964,989835,0,201
NZ_CP035368.2,5912,Haemophilus,724,23140,976632,6,222,Haemophilus parainfluenzae,729,5736,994080,8,176
NZ_LT906463.1,2929,Haemophilus,724,23140,976632,6,222,Haemophilus pittmaniae,249188,2850,997070,1,79
NC_039199.1,661,Metapneumovirus,162387,661,999339,0,0,Metapneumovirus hominis,3048148,661,999339,0,0
NC_001781.1,2323,Orthopneumovirus,1868215,4069,995851,0,80,Orthopneumovirus hominis,3049954,2637,995851,0,1512
MG027862.1,1826,Orthopneumovirus,1868215,4069,995851,0,80,Orthopneumovirus hominis,3049954,2637,995851,0,1512
NZ_CP036164.1,3718,Janibacter,53457,3707,996278,4,11,Janibacter limosus,53458,3668,996281,1,50
NZ_CP065999.1,10666,Kingella,32257,18181,981436,5,378,Kingella denitrificans,502,10348,989333,1,318
NZ_CP123447.1,353,Kingella,32257,18181,981436,5,378,Kingella negevensis,1522312,329,999639,8,24
NZ_CP050136.1,7540,Kingella,32257,18181,981436,5,378,Kingella kingae,504,7080,992459,1,460
