accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,259,Pseudoprevotella,2884814,258,999722,19,1,Pseudoprevotella muciniphila,2133944,258,999722,19,1
CAKAFU010000002.1,57,Alloprevotella,1283313,0,999943,0,57,Alloprevotella tannerae,76122,0,999943,0,57
NZ_CP032823.1,86,Aliarcobacter,2321111,84,999913,1,2,Aliarcobacter cryaerophilus,28198,84,999914,0,2
NZ_CP036550.1,43,Bacteroides,816,42,999748,209,1,Bacteroides fragilis,817,42,999954,3,1
NZ_CP049272.1,12281,Campylobacter,194,67649,930972,10,1369,Campylobacter concisus,199,12231,987460,259,50
NZ_CP082871.1,4899,Campylobacter,194,67649,930972,10,1369,Campylobacter hominis,76517,4877,995101,0,22
NZ_CP012544.1,25040,Campylobacter,194,67649,930972,10,1369,Campylobacter showae,204,24894,973356,1604,146
NZ_CP022386.1,14,Capnocytophaga,1016,28,999969,3,0,Capnocytophaga gingivalis,1017,14,999986,0,0
NZ_CP022379.1,14,Capnocytophaga,1016,28,999969,3,0,Capnocytophaga sputigena,1019,14,999986,0,0
ACIL03000013.1,6480,Catonella,43996,0,993520,0,6480,Catonella morbi,43997,0,993520,0,6480
NZ_CP028101.1,417,Fusobacterium,848,569,999418,11,2,Fusobacterium nucleatum,851,392,999582,1,25
NZ_CP024703.1,120,Fusobacterium,848,569,999418,11,2,Fusobacterium pseudoperiodonticum,2663009,117,999878,2,3
NZ_AP018768.1,28642,Haemophilus,724,67275,932418,8,299,Haemophilus influenzae,727,27927,971306,52,715
NZ_CP038817.1,7208,Haemophilus,724,67275,932418,8,299,Haemophilus parahaemolyticus,735,7161,992792,0,47
NZ_CP035368.2,2117,Haemophilus,724,67275,932418,8,299,Haemophilus parainfluenzae,729,2098,997839,44,19
NZ_AP019831.1,38,Leptotrichia,32067,37,999950,12,1,Leptotrichia trevisanii,109328,37,999962,0,1
NZ_CP101528.1,1408,Micrococcus,1269,9171,990779,12,38,Micrococcus luteus,1270,1278,998590,2,130
NZ_CP126965.1,7801,Micrococcus,1269,9171,990779,12,38,Micrococcus lylae,1273,7752,992193,6,49
NZ_CP014234.1,19,Moraxella,475,19,999970,11,0,Moraxella osloensis,34062,19,999981,0,0
NZ_CP092048.1,57,Porphyromonas,836,57,999846,97,0,Porphyromonas gingivalis,837,57,999886,57,0
NC_019960.1,216,Prevotella,838,4939,992994,1929,138,Prevotella dentalis,52227,214,999746,38,2
NZ_CP024696.1,4813,Prevotella,838,4939,992994,1929,138,Prevotella intermedia,28131,4653,994485,702,160
NZ_CP072363.1,48,Prevotella,838,4939,992994,1929,138,Prevotella jejuni,1177574,48,999919,33,0
NZ_CP060204.1,263,Selenomonas,970,259,999702,35,4,Selenomonas timonae,2754044,259,999730,7,4
NZ_CP079193.1,19,Streptococcus,1301,36,999898,64,2,Streptococcus suis,1307,19,999977,4,0
NZ_CP009227.1,2126,Treponema,157,9938,988701,60,1301,Treponema sp. OMZ 838,1539298,1324,997874,0,802
NZ_CAKAHJ010000001.1,220,Actinomyces,1654,25704,972471,820,1005,uncultured Actinomyces sp.,249061,0,999780,0,220
NZ_CALGPY010000005.1,26798,Campylobacter,194,67649,930972,10,1369,uncultured Campylobacter sp.,218934,0,973202,0,26798
NZ_CAKOJV010000001.1,34,Fusobacterium,848,569,999418,11,2,uncultured Fusobacterium sp.,159267,0,999966,0,34
NZ_CABPWA010000001.1,29,Peptostreptococcus,1257,0,999967,4,29,uncultured Peptostreptococcus sp.,169971,0,999971,0,29
NZ_CAMNMG010000001.1,19,Streptococcus,1301,36,999898,64,2,uncultured Streptococcus sp.,83427,0,999981,0,19
NZ_CALHUL010000006.1,9113,Treponema,157,9938,988701,60,1301,uncultured Treponema sp.,162155,0,990887,0,9113
MN164484.2,4538,Guelphvirus,2732062,4461,995462,0,77,Escherichia virus ECH1,2593465,0,995462,0,4538
NZ_CP040915.1,15054,Georgenia,154116,14993,984903,43,61,Georgenia yuyongxinii,2589797,14990,984940,6,64
NZ_CP031243.1,14845,Haemophilus,724,67275,932418,8,299,Haemophilus haemolyticus,726,14589,985116,39,256
NZ_LT906463.1,14762,Haemophilus,724,67275,932418,8,299,Haemophilus pittmaniae,249188,14666,985232,6,96
NZ_CP065999.1,39304,Kingella,32257,64376,935197,8,419,Kingella denitrificans,502,38965,960693,3,339
NZ_CP123447.1,25092,Kingella,32257,64376,935197,8,419,Kingella negevensis,1522312,24618,974908,0,474
NZ_CP050136.1,399,Kingella,32257,64376,935197,8,419,Kingella kingae,504,394,999572,29,5
NZ_LR134378.1,10580,Lautropia,47670,10534,989418,2,46,Lautropia mirabilis,47671,10534,989418,2,46
OP288969.1,8358,Betacoronavirus,694002,32026,966791,0,1183,Pangolin coronavirus,2708335,0,991642,0,8358
NC_045512.2,8055,Betacoronavirus,694002,32026,966791,0,1183,Severe acute respiratory syndrome-related coronavirus,694009,24762,975149,0,89
NC_004718.3,16796,Betacoronavirus,694002,32026,966791,0,1183,Severe acute respiratory syndrome-related coronavirus,694009,24762,975149,0,89
NZ_CP079201.1,3222,Rothia,32207,32041,967537,67,355,Rothia dentocariosa,2047,3209,996774,4,13
NZ_CP079822.1,4695,Rothia,32207,32041,967537,67,355,Rothia mucilaginosa,43675,4669,971133,24172,26
