accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,259,Pseudoprevotella,2884814,259,999723,18,0,Pseudoprevotella muciniphila,2133944,259,999723,18,0
CAKAFU010000002.1,57,Alloprevotella,1283313,0,999943,0,57,Alloprevotella tannerae,76122,0,999943,0,57
NZ_CP032823.1,86,Aliarcobacter,2321111,86,999914,0,0,Aliarcobacter cryaerophilus,28198,86,999914,0,0
NZ_CP036550.1,43,Bacteroides,816,43,999837,120,0,Bacteroides fragilis,817,43,999957,0,0
NZ_CP049272.1,12281,Campylobacter,194,67217,930978,4,1801,Campylobacter concisus,199,12256,987475,244,25
NZ_CP082871.1,4899,Campylobacter,194,67217,930978,4,1801,Campylobacter hominis,76517,4878,995101,0,21
NZ_CP012544.1,25040,Campylobacter,194,67217,930978,4,1801,Campylobacter showae,204,24953,973454,1506,87
NZ_CP022386.1,14,Capnocytophaga,1016,28,999970,2,0,Capnocytophaga gingivalis,1017,14,999986,0,0
NZ_CP022379.1,14,Capnocytophaga,1016,28,999970,2,0,Capnocytophaga sputigena,1019,14,999986,0,0
ACIL03000013.1,6480,Catonella,43996,0,993520,0,6480,Catonella morbi,43997,0,993520,0,6480
NZ_CP028101.1,417,Fusobacterium,848,571,999421,8,0,Fusobacterium nucleatum,851,373,999582,1,44
NZ_CP024703.1,120,Fusobacterium,848,571,999421,8,0,Fusobacterium pseudoperiodonticum,2663009,116,999879,1,4
NZ_AP018768.1,28642,Haemophilus,724,67329,932419,7,245,Haemophilus influenzae,727,26701,971297,61,1941
NZ_CP038817.1,7208,Haemophilus,724,67329,932419,7,245,Haemophilus parahaemolyticus,735,7151,992792,0,57
NZ_CP035368.2,2117,Haemophilus,724,67329,932419,7,245,Haemophilus parainfluenzae,729,2095,997844,39,22
NZ_AP019831.1,38,Leptotrichia,32067,38,999952,10,0,Leptotrichia trevisanii,109328,37,999962,0,1
NZ_CP101528.1,1408,Micrococcus,1269,9199,990783,8,10,Micrococcus luteus,1270,1088,998588,4,320
NZ_CP126965.1,7801,Micrococcus,1269,9199,990783,8,10,Micrococcus lylae,1273,7766,992194,5,35
NZ_CP014234.1,19,Moraxella,475,19,999978,3,0,Moraxella osloensis,34062,19,999981,0,0
NZ_CP092048.1,57,Porphyromonas,836,57,999870,73,0,Porphyromonas gingivalis,837,57,999889,54,0
NC_019960.1,216,Prevotella,838,4931,993425,1498,146,Prevotella dentalis,52227,213,999729,55,3
NZ_CP024696.1,4813,Prevotella,838,4931,993425,1498,146,Prevotella intermedia,28131,4593,994594,593,220
NZ_CP072363.1,48,Prevotella,838,4931,993425,1498,146,Prevotella jejuni,1177574,48,999934,18,0
NZ_CP060204.1,263,Selenomonas,970,263,999707,30,0,Selenomonas timonae,2754044,263,999735,2,0
NZ_CP079193.1,19,Streptococcus,1301,37,999930,32,1,Streptococcus suis,1307,18,999978,3,1
NZ_CP009227.1,2126,Treponema,157,9982,988720,41,1257,Treponema sp. OMZ 838,1539298,1165,997874,0,961
NZ_CAKAHJ010000001.1,220,Actinomyces,1654,25665,972632,659,1044,uncultured Actinomyces sp.,249061,0,999780,0,220
NZ_CALGPY010000005.1,26798,Campylobacter,194,67217,930978,4,1801,uncultured Campylobacter sp.,218934,0,973202,0,26798
NZ_CAKOJV010000001.1,34,Fusobacterium,848,571,999421,8,0,uncultured Fusobacterium sp.,159267,0,999966,0,34
NZ_CABPWA010000001.1,29,Peptostreptococcus,1257,0,999970,1,29,uncultured Peptostreptococcus sp.,169971,0,999971,0,29
NZ_CAMNMG010000001.1,19,Streptococcus,1301,37,999930,32,1,uncultured Streptococcus sp.,83427,0,999981,0,19
NZ_CALHUL010000006.1,9113,Treponema,157,9982,988720,41,1257,uncultured Treponema sp.,162155,0,990887,0,9113
MN164484.2,4538,Guelphvirus,2732062,4444,995462,0,94,Escherichia virus ECH1,2593465,0,995462,0,4538
NZ_CP040915.1,15054,Georgenia,154116,15048,984919,27,6,Georgenia yuyongxinii,2589797,15044,984943,3,10
NZ_CP031243.1,14845,Haemophilus,724,67329,932419,7,245,Haemophilus haemolyticus,726,14357,985095,60,488
NZ_LT906463.1,14762,Haemophilus,724,67329,932419,7,245,Haemophilus pittmaniae,249188,14619,985237,1,143
NZ_CP065999.1,39304,Kingella,32257,64344,935197,8,451,Kingella denitrificans,502,38892,960695,1,412
NZ_CP123447.1,25092,Kingella,32257,64344,935197,8,451,Kingella negevensis,1522312,24351,974907,1,741
NZ_CP050136.1,399,Kingella,32257,64344,935197,8,451,Kingella kingae,504,389,999568,33,10
NZ_LR134378.1,10580,Lautropia,47670,10573,989416,4,7,Lautropia mirabilis,47671,10573,989416,4,7
OP288969.1,8358,Betacoronavirus,694002,30601,966791,0,2608,Pangolin coronavirus,2708335,0,991642,0,8358
NC_045512.2,8055,Betacoronavirus,694002,30601,966791,0,2608,Severe acute respiratory syndrome-related coronavirus,694009,24851,975149,0,0
NC_004718.3,16796,Betacoronavirus,694002,30601,966791,0,2608,Severe acute respiratory syndrome-related coronavirus,694009,24851,975149,0,0
NZ_CP079201.1,3222,Rothia,32207,32120,967557,47,276,Rothia dentocariosa,2047,3212,996770,8,10
NZ_CP079822.1,4695,Rothia,32207,32120,967557,47,276,Rothia mucilaginosa,43675,4692,971103,24202,3
NZ_CAKAIK010000001.1,24479,Rothia,32207,32120,967557,47,276,uncultured Rothia sp.,316088,0,975521,0,24479
NZ_CP102197.1,2851,Schaalia,2529408,3737,984691,201,11371,Schaalia odontolytica,1660,2846,996869,280,5
CAHJXR010000003.1,12257,Schaalia,2529408,3737,984691,201,11371,Schaalia sp. Marseille-Q2122,2736604,0,987743,0,12257
NZ_AP025697.1,26489,Actinomyces,1654,25665,972632,659,1044,Actinomyces naeslundii,1655,24279,973503,8,2210
NC_001367.1,7095,Tobamovirus,12234,7095,992905,0,0,Tobacco mosaic virus,12242,7095,992905,0,0
