parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
186818,1,1569,Sporosarcina,21898,21898
1569,2,1571,Sporosarcina ureae,21801,21801
1569,1,2647733,unclassified Sporosarcina,6,6
2647733,2,1930764,Sporosarcina sp. P33,1,1
2647733,2,2921556,Sporosarcina sp. FSL K6-2383,1,1
2647733,2,2921557,Sporosarcina sp. FSL K6-3508,1,1
2647733,2,2942204,Sporosarcina sp. Marseille-Q4943,1,1
2647733,2,3056444,Sporosarcina sp. T2O-4,1,1
186818,1,160795,Ureibacillus,2,2
160795,2,367743,Ureibacillus thermophilus,1,1
186818,1,651660,Paenisporosarcina,1,1
651660,2,2320858,Paenisporosarcina cavernae,1,1
186817,1,2800373,Priestia,14379,14379
2800373,2,1404,Priestia megaterium,3938,3938
2800373,2,412384,Priestia aryabhattai,131,131
2800373,2,86664,Priestia flexa,6,6
2800373,2,284581,Priestia koreensis,4,4
2800373,1,2800374,unclassified Priestia,4,4
2800374,2,2886505,Priestia sp. J2,4,4
2800373,2,1402861,Priestia filamentosa,2,2
186817,1,84406,Virgibacillus,3374,3374
84406,2,1482,Virgibacillus halodenitrificans,3291,3291
84406,1,2620237,unclassified Virgibacillus,3,3
2620237,2,403957,Virgibacillus sp. SK37,3,3
186817,1,1386,Bacillus,33,33
1386,1,86661,Bacillus cereus group,14,14
86661,2,1396,Bacillus cereus,5,5
86661,2,1392,Bacillus anthracis,3,3
86661,2,1428,Bacillus thuringiensis,3,3
86661,2,1890302,Bacillus wiedmannii,2,2
86661,2,64104,Bacillus pseudomycoides,1,1
1386,1,653685,Bacillus subtilis group,12,12
653685,1,1938374,Bacillus amyloliquefaciens group,8,8
1938374,2,492670,Bacillus velezensis,6,6
1938374,2,1390,Bacillus amyloliquefaciens,2,2
653685,2,1423,Bacillus subtilis,3,3
653685,2,1402,Bacillus licheniformis,1,1
1386,1,185979,unclassified Bacillus (in: firmicutes),3,3
185979,2,2884834,Bacillus sp. CMF12,1,1
185979,2,2709784,Bacillus sp. KH172YL63,1,1
185979,2,3077323,Bacillus sp. SI2,1,1
1386,1,1792192,Bacillus altitudinis complex,1,1
1792192,2,293387,Bacillus altitudinis,1,1
186817,1,2837504,Heyndrickxia,2,2
2837504,2,38875,Heyndrickxia oleronia,2,2
186817,1,2675229,Peribacillus,1,1
2675229,1,2675266,unclassified Peribacillus,1,1
2675266,2,2975289,Peribacillus sp. FSL E2-0159,1,1
186817,1,2675232,Neobacillus,1,1
2675232,2,1193713,Neobacillus mesonae,1,1
186817,1,2837506,Niallia,1,1
2837506,2,1397,Niallia circulans,1,1
186817,1,400634,Lysinibacillus,1,1
400634,2,1421,Lysinibacillus sphaericus,1,1
186817,1,289201,Pontibacillus,1,1
289201,1,2628296,unclassified Pontibacillus,1,1
2628296,2,2692425,Pontibacillus sp. HMF3514,1,1
186820,1,2755,Brochothrix,14176,14176
2755,2,2756,Brochothrix thermosphacta,14176,14176
186820,1,1637,Listeria,1,1
1637,2,1639,Listeria monocytogenes,1,1
186822,1,44249,Paenibacillus,13900,13900
44249,2,1406,Paenibacillus polymyxa,12657,12657
44249,1,185978,unclassified Paenibacillus,24,24
185978,2,2069255,Paenibacillus sp. lzh-N1,3,3
185978,2,2954752,Paenibacillus sp. FSL L8-0158,3,3
185978,2,2954525,Paenibacillus sp. FSL M8-0142,2,2
185978,2,2921604,Paenibacillus sp. FSL L8-0638,2,2
185978,2,2954661,Paenibacillus sp. FSL R10-2782,2,2
185978,2,3073092,Paenibacillus sp. D2_2,1,1
185978,2,2835869,Paenibacillus sp. 481,1,1
185978,2,1532905,Paenibacillus sp. CAA11,1,1
185978,2,2823905,Paenibacillus sp. S25,1,1
185978,2,2823904,Paenibacillus sp. S02,1,1
185978,2,2921378,Paenibacillus sp. FSL H8-0168,1,1
185978,2,1566358,Paenibacillus sp. IHBB 10380,1,1
185978,2,1740264,Paenibacillus sp. LX16,1,1
44249,2,172713,Paenibacillus kribbensis,3,3
44249,2,159743,Paenibacillus terrae,3,3
44249,2,59893,Paenibacillus peoriae,2,2
44249,2,128574,Paenibacillus brasilensis,2,2
44249,2,2918900,Paenibacillus aurantius,1,1
44249,2,1338368,Paenibacillus lentus,1,1
44249,2,198119,Paenibacillus barcinonensis,1,1
44249,2,365617,Paenibacillus sabinae,1,1
44249,2,1619311,Paenibacillus physcomitrellae,1,1
186822,1,55080,Brevibacillus,3,3
55080,2,1465,Brevibacillus laterosporus,1,1
