parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
186827,1,1375,Aerococcus,45165,45165
1375,2,87541,Aerococcus christensenii,45150,45150
1375,2,2976809,Aerococcus loyolae,3,3
1375,1,3078850,Aerococcus incertae sedis,1,1
3078850,2,2976812,Aerococcus sp. Group 1,1,1
186827,1,66831,Facklamia,10,10
66831,2,178214,Facklamia hominis,10,10
81852,1,2737,Vagococcus,38381,38381
2737,2,2571750,Vagococcus zengguangii,38265,38265
2737,2,81947,Vagococcus lutrae,4,4
2737,2,2562451,Vagococcus xieshaowenii,2,2
2737,2,2991418,Vagococcus intermedius,1,1
81852,1,1350,Enterococcus,84,84
1350,2,1351,Enterococcus faecalis,25,25
1350,2,1352,Enterococcus faecium,23,23
1350,2,1354,Enterococcus hirae,14,14
1350,1,2608891,unclassified Enterococcus,4,4
2608891,2,2060307,Enterococcus sp. FDAARGOS_375,2,2
2608891,2,3050383,Enterococcus sp. FZMF,1,1
2608891,2,2230879,Enterococcus sp. DIV0849a,1,1
1350,2,44009,Enterococcus dispar,2,2
1350,2,37734,Enterococcus casseliflavus,1,1
186828,1,191769,Marinilactibacillus,20538,20538
191769,1,2632303,unclassified Marinilactibacillus,20538,20538
2632303,2,1911586,Marinilactibacillus sp. 15R,20538,20538
186828,1,29393,Dolosigranulum,6,6
29393,2,29394,Dolosigranulum pigrum,6,6
186828,1,2747,Carnobacterium,2,2
2747,2,2751,Carnobacterium maltaromaticum,2,2
186828,1,82800,Desemzia,1,1
82800,2,82801,Desemzia incerta,1,1
33958,1,1253,Pediococcus,8049,8049
1253,2,1255,Pediococcus pentosaceus,8035,8035
33958,1,1578,Lactobacillus,3,3
1578,2,147802,Lactobacillus iners,3,3
33958,1,2767874,Acetilactobacillus,1,1
2767874,2,1720083,Acetilactobacillus jinshanensis,1,1
1300,1,1301,Streptococcus,252,252
1301,2,28037,Streptococcus mitis,106,106
1301,2,1314,Streptococcus pyogenes,40,40
1301,1,2608887,unclassified Streptococcus,26,26
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,26,26
1301,2,1311,Streptococcus agalactiae,15,15
1301,1,119603,Streptococcus dysgalactiae group,14,14
119603,2,1334,Streptococcus dysgalactiae,14,14
1301,1,671232,Streptococcus anginosus group,12,12
671232,2,76860,Streptococcus constellatus,7,7
671232,2,1328,Streptococcus anginosus,5,5
1301,2,1313,Streptococcus pneumoniae,10,10
1301,2,1304,Streptococcus salivarius,2,2
1301,2,1303,Streptococcus oralis,1,1
1301,2,29389,Streptococcus alactolyticus,1,1
1301,2,33040,Streptococcus milleri,1,1
1301,2,361101,Streptococcus pseudoporcinus,1,1
539738,1,1378,Gemella,65771,65771
1378,2,84135,Gemella sanguinis,65460,65460
1378,2,29391,Gemella morbillorum,12,12
1378,2,1379,Gemella haemolysans,5,5
1378,1,2624949,unclassified Gemella,3,3
2624949,2,2840371,Gemella sp. zg-570,1,1
186817,1,1386,Bacillus,8390,8390
1386,1,653685,Bacillus subtilis group,1047,1047
653685,2,1423,Bacillus subtilis,559,559
653685,2,2054641,Bacillus stercoris,91,91
653685,2,72361,Bacillus vallismortis,76,76
653685,2,483913,Bacillus inaquosorum,75,75
653685,2,96241,Bacillus spizizenii,52,52
653685,2,227866,Bacillus tequilensis,44,44
653685,1,653388,Bacillus mojavensis subgroup,28,28
653388,2,260554,Bacillus halotolerans,21,21
653388,2,72360,Bacillus mojavensis,7,7
653685,1,1938374,Bacillus amyloliquefaciens group,24,24
1938374,2,492670,Bacillus velezensis,15,15
1938374,2,1390,Bacillus amyloliquefaciens,3,3
653685,2,1452,Bacillus atrophaeus,22,22
653685,2,1648923,Bacillus paralicheniformis,2,2
1386,1,185979,unclassified Bacillus (in: firmicutes),80,80
185979,2,2070759,Bacillus sp. MBGLi79,7,7
185979,2,2975304,Bacillus sp. FSL R5-0523,7,7
185979,2,1127744,Bacillus sp. JS,6,6
185979,2,2921470,Bacillus sp. FSL K6-1366,6,6
185979,2,2921456,Bacillus sp. FSL K6-0993,5,5
185979,2,2448811,Bacillus sp. WR11,4,4
185979,2,2009331,Bacillus sp. MD-5,3,3
185979,2,2762329,Bacillus sp. PAMC26543,3,3
185979,2,2954725,Bacillus sp. PS108,3,3
185979,2,1837130,Bacillus sp. FJAT-14266,2,2
185979,2,2975293,Bacillus sp. FSL K6-1560,2,2
185979,2,745774,Bacillus sp. K1,2,2
185979,2,2954588,Bacillus sp. FSL R5-0560,2,2
185979,2,2921523,Bacillus sp. FSL L8-0528,2,2
185979,2,2921565,Bacillus sp. FSL M8-0054,2,2
185979,2,2954721,Bacillus sp. PS210,2,2
185979,2,2975298,Bacillus sp. FSL L8-0358,1,1
185979,2,1628753,Bacillus sp. LM 4-2,1,1
185979,2,2912825,Bacillus sp. Man122,1,1
185979,2,2859227,Bacillus sp. LJBS17,1,1
185979,2,1574141,Bacillus sp. YP1,1,1
185979,2,2975299,Bacillus sp. FSL R5-0416,1,1
185979,2,2585772,Bacillus sp. HNA3,1,1
185979,2,2954716,Bacillus sp. PS68,1,1
185979,2,2014076,Bacillus sp. FJAT-42376,1,1
185979,2,2841656,Bacillus sp. ZHX3,1,1
185979,2,2954646,Bacillus sp. FSL W8-1141,1,1
185979,2,2954633,Bacillus sp. FSL W8-0812,1,1
185979,2,2921567,Bacillus sp. FSL M8-0071,1,1
185979,2,2954722,Bacillus sp. PS217,1,1
1386,2,2715209,Bacillus rugosus,30,30
1386,2,2487276,Bacillus cabrialesii,28,28
1386,1,86661,Bacillus cereus group,5,5
86661,2,1392,Bacillus anthracis,2,2
86661,2,1396,Bacillus cereus,1,1
86661,2,2026186,Bacillus paranthracis,1,1
86661,2,1428,Bacillus thuringiensis,1,1
1386,2,1408,Bacillus pumilus,2,2
1386,2,1925020,Bacillus swezeyi,2,2
1386,2,1441095,Bacillus gobiensis,2,2
1386,2,561879,Bacillus safensis,1,1
1386,2,2728853,Bacillus fonticola,1,1
1386,2,1178537,Bacillus xiamenensis,1,1
1386,1,1792192,Bacillus altitudinis complex,1,1
1792192,2,293387,Bacillus altitudinis,1,1
186817,1,2675233,Metabacillus,2,2
2675233,1,2675274,unclassified Metabacillus,2,2
2675274,2,2897333,Metabacillus sp. B2-18,2,2
186817,1,2837506,Niallia,2,2
2837506,2,1737571,Niallia oryzisoli,1,1
2837506,1,2837522,unclassified Niallia,1,1
2837522,2,2962858,Niallia sp. RD1,1,1
186817,1,2800373,Priestia,1,1
2800373,2,1404,Priestia megaterium,1,1
90964,1,1279,Staphylococcus,17,17
1279,2,1280,Staphylococcus aureus,12,12
1279,2,2044912,Staphylococcus debuckii,4,4
186820,1,1637,Listeria,4,4
1637,2,1639,Listeria monocytogenes,4,4
186822,1,44249,Paenibacillus,2,2
186818,1,1569,Sporosarcina,1,1
1569,1,2647733,unclassified Sporosarcina,1,1
2647733,2,2818390,Sporosarcina sp. Te-1,1,1
3030910,1,86331,Mogibacterium,51763,51763
86331,2,114527,Mogibacterium diversum,51618,51618
86331,2,86332,Mogibacterium pumilum,5,5
86331,2,114528,Mogibacterium neglectum,4,4
186804,1,2743582,Peptacetobacter,45809,45809
2743582,2,89152,Peptacetobacter hiranonis,45809,45809
186804,1,1870884,Clostridioides,16,16
1870884,2,1496,Clostridioides difficile,16,16
186804,1,1849822,Paraclostridium,12,12
1849822,2,1490,Paraclostridium bifermentans,7,7
1849822,2,1505,Paraclostridium sordellii,5,5
3118654,1,166484,Caminicella,5,5
166484,2,166485,Caminicella sporogenes,5,5
31979,1,1485,Clostridium,44197,44197
1485,2,46867,Clostridium chauvoei,43813,43813
1485,2,1504,Clostridium septicum,52,52
1485,2,169679,Clostridium saccharobutylicum,12,12
1485,2,1502,Clostridium perfringens,9,9
1485,2,1216932,Clostridium bornimense,3,3
1485,2,1520,Clostridium beijerinckii,3,3
1485,2,1488,Clostridium acetobutylicum,2,2
1485,2,36745,Clostridium saccharoperbutylacetonicum,2,2
1485,2,1548,Clostridium scatologenes,1,1
1485,2,1542,Clostridium novyi,1,1
1485,2,94869,Clostridium gasigenes,1,1
1485,2,360422,Clostridium tagluense,1,1
1485,2,36845,Clostridium intestinale,1,1
1485,1,2614128,unclassified Clostridium,1,1
2614128,2,2681265,Clostridium sp. 16K-1-R1,1,1
186806,1,1730,Eubacterium,11046,11046
1730,2,1736,Eubacterium limosum,10130,10130
1730,2,53442,Eubacterium callanderi,23,23
1730,2,2041044,Eubacterium maltosivorans,20,20
216572,1,216851,Faecalibacterium,8,8
216851,1,2646395,unclassified Faecalibacterium,6,6
2646395,2,2929495,Faecalibacterium sp. I4-3-84,3,3
2646395,2,2929492,Faecalibacterium sp. I3-3-33,2,2
2646395,2,2929491,Faecalibacterium sp. HTF-F,1,1
216572,1,1263,Ruminococcus,6,6
1263,1,2608920,unclassified Ruminococcus,6,6
2608920,2,657323,Ruminococcus sp. SR1/5,6,6
216572,1,946234,Flavonifractor,2,2
946234,2,292800,Flavonifractor plautii,2,2
216572,1,244127,Anaerotruncus,1,1
244127,2,169435,Anaerotruncus colihominis,1,1
538999,1,1686313,Fenollaria,2,2
1686313,2,938288,Fenollaria massiliensis,2,2
186803,1,841,Roseburia,26407,26407
841,2,301301,Roseburia hominis,26344,26344
841,2,166486,Roseburia intestinalis,5,5
186803,1,572511,Blautia,8,8
572511,1,2648079,unclassified Blautia,3,3
2648079,2,2479767,Blautia sp. SC05B48,3,3
572511,2,89014,Blautia luti,2,2
572511,2,1532,Blautia coccoides,1,1
572511,2,40520,Blautia obeum,1,1
572511,2,2779518,Blautia liquoris,1,1
186803,1,2944152,Wujia,6,6
2944152,2,2763670,Wujia chipingensis,6,6
186803,1,1766253,Agathobacter,5,5
1766253,2,39491,Agathobacter rectalis,5,5
186803,1,1506553,Lachnoclostridium,2,2
1506553,2,29347,[Clostridium] scindens,2,2
186803,1,189330,Dorea,2,2
