parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
81852,1,1350,Enterococcus,46885,46885
1350,2,53346,Enterococcus mundtii,45832,45832
1350,2,1352,Enterococcus faecium,42,42
1350,1,2608891,unclassified Enterococcus,26,26
2608891,2,2230878,Enterococcus sp. DIV1094,22,22
2608891,2,1834189,Enterococcus sp. 7F3_DIV0205,1,1
2608891,2,1834193,Enterococcus sp. 9E7_DIV0242,1,1
2608891,2,2060307,Enterococcus sp. FDAARGOS_375,1,1
2608891,2,2230879,Enterococcus sp. DIV0849a,1,1
1350,2,1351,Enterococcus faecalis,6,6
1350,2,37734,Enterococcus casseliflavus,5,5
1350,1,167971,environmental samples,2,2
167971,2,167972,uncultured Enterococcus sp.,2,2
1350,2,3031993,Enterococcus montenegrensis,1,1
1350,2,2005703,Enterococcus wangshanyuanii,1,1
1350,2,118060,Enterococcus rotai,1,1
1350,2,53345,Enterococcus durans,1,1
1350,2,41997,Enterococcus saccharolyticus,1,1
1350,2,1354,Enterococcus hirae,1,1
81852,1,51668,Tetragenococcus,21203,21203
51668,2,51669,Tetragenococcus halophilus,20880,20880
51668,2,526944,Tetragenococcus osmophilus,2,2
51668,2,290335,Tetragenococcus koreensis,1,1
81852,1,2737,Vagococcus,8556,8556
2737,2,2571750,Vagococcus zengguangii,8508,8508
2737,2,633807,Vagococcus penaei,1,1
2737,2,2714946,Vagococcus coleopterorum,1,1
2737,2,2714947,Vagococcus hydrophili,1,1
81852,1,33969,Melissococcus,7566,7566
33969,2,33970,Melissococcus plutonius,7566,7566
33958,1,2767887,Ligilactobacillus,13055,13055
2767887,2,1624,Ligilactobacillus salivarius,13010,13010
2767887,2,1622,Ligilactobacillus murinus,3,3
2767887,2,1623,Ligilactobacillus ruminis,2,2
2767887,2,89059,Ligilactobacillus acidipiscis,1,1
33958,1,2759736,Lacticaseibacillus,9593,9593
2759736,2,47715,Lacticaseibacillus rhamnosus,9480,9480
2759736,2,1597,Lacticaseibacillus paracasei,2,2
2759736,2,57037,Lacticaseibacillus zeae,1,1
2759736,2,88233,Lacticaseibacillus manihotivorans,1,1
33958,1,1253,Pediococcus,5428,5428
1253,2,1255,Pediococcus pentosaceus,5403,5403
1253,1,1670797,Pediococcus acidilactici group,1,1
1670797,2,1254,Pediococcus acidilactici,1,1
33958,1,2767885,Latilactobacillus,4539,4539
2767885,2,28038,Latilactobacillus curvatus,4431,4431
2767885,2,1599,Latilactobacillus sakei,4,4
33958,1,1243,Leuconostoc,3547,3547
1243,2,1245,Leuconostoc mesenteroides,3417,3417
1243,2,33964,Leuconostoc citreum,2,2
1243,2,2766470,Leuconostoc falkenbergense,1,1
33958,1,2742598,Limosilactobacillus,3376,3376
2742598,2,1613,Limosilactobacillus fermentum,3363,3363
33958,1,1578,Lactobacillus,447,447
1578,2,147802,Lactobacillus iners,444,444
1578,2,1584,Lactobacillus delbrueckii,1,1
1578,2,1579,Lactobacillus acidophilus,1,1
1578,2,2976676,Lactobacillus xylocopicola,1,1
33958,1,2767842,Lactiplantibacillus,10,10
2767842,2,1590,Lactiplantibacillus plantarum,9,9
2767842,2,1589,Lactiplantibacillus pentosus,1,1
33958,1,2767886,Levilactobacillus,5,5
2767886,2,1580,Levilactobacillus brevis,4,4
2767886,2,267363,Levilactobacillus zymae,1,1
33958,1,2767893,Lentilactobacillus,1,1
2767893,2,152331,Lentilactobacillus parabuchneri,1,1
33958,1,2767892,Secundilactobacillus,1,1
2767892,2,240427,Secundilactobacillus paracollinoides,1,1
33958,1,46255,Weissella,1,1
46255,2,1249,Weissella paramesenteroides,1,1
186828,1,2747,Carnobacterium,22486,22486
2747,2,2751,Carnobacterium maltaromaticum,22474,22474
186828,1,1470540,Jeotgalibaca,5069,5069
1470540,2,2496265,Jeotgalibaca ciconiae,5026,5026
1470540,1,2621505,unclassified Jeotgalibaca,3,3
2621505,2,1903686,Jeotgalibaca sp. PTS2502,3,3
1470540,2,1868794,Jeotgalibaca arthritidis,2,2
186828,1,191769,Marinilactibacillus,3934,3934
191769,1,2632303,unclassified Marinilactibacillus,3934,3934
2632303,2,1911586,Marinilactibacillus sp. 15R,3934,3934
186828,1,29393,Dolosigranulum,1,1
29393,2,29394,Dolosigranulum pigrum,1,1
186828,1,82802,Trichococcus,1,1
82802,2,82803,Trichococcus flocculiformis,1,1
186828,1,117563,Granulicatella,1,1
117563,2,46124,Granulicatella adiacens,1,1
1300,1,1301,Streptococcus,9870,9870
1301,2,1888195,Streptococcus himalayensis,9509,9509
1301,1,2608887,unclassified Streptococcus,10,10
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,6,6
2608887,2,2664091,Streptococcus sp. zg-86,3,3
2608887,2,3028083,Streptococcus sp. 29892,1,1
1301,2,1313,Streptococcus pneumoniae,9,9
1301,2,1825069,Streptococcus marmotae,8,8
1301,1,119603,Streptococcus dysgalactiae group,5,5
119603,2,1334,Streptococcus dysgalactiae,3,3
119603,2,1336,Streptococcus equi,2,2
1301,2,1308,Streptococcus thermophilus,3,3
1301,1,671232,Streptococcus anginosus group,3,3
671232,2,1328,Streptococcus anginosus,3,3
1301,2,1314,Streptococcus pyogenes,3,3
1301,2,1303,Streptococcus oralis,2,2
1301,2,1346,Streptococcus iniae,2,2
1301,2,1433513,Streptococcus gwangjuense,1,1
1301,2,1814128,Streptococcus halotolerans,1,1
1301,2,254785,Streptococcus halichoeri,1,1
1301,2,2021971,Streptococcus respiraculi,1,1
1301,2,113107,Streptococcus australis,1,1
1301,2,68892,Streptococcus infantis,1,1
1301,2,102886,Streptococcus didelphis,1,1
1301,2,1304,Streptococcus salivarius,1,1
1301,2,1307,Streptococcus suis,1,1
1300,1,1357,Lactococcus,4125,4125
1357,2,1358,Lactococcus lactis,3465,3465
1357,2,1359,Lactococcus cremoris,25,25
1357,1,2643510,unclassified Lactococcus,9,9
2643510,2,2879149,Lactococcus sp. NH2-7C,9,9
1357,2,2419773,Lactococcus allomyrinae,2,2
1357,2,2592653,Lactococcus protaetiae,2,2
1357,2,1363,Lactococcus garvieae,1,1
1357,2,1366,Lactococcus raffinolactis,1,1
1300,1,1930830,Floricoccus,1,1
1930830,2,1859475,Floricoccus penangensis,1,1
186827,1,1375,Aerococcus,4872,4872
1375,2,51665,Aerococcus urinaeequi,4695,4695
1375,2,1377,Aerococcus viridans,5,5
1375,2,87541,Aerococcus christensenii,2,2
1375,2,119206,Aerococcus sanguinicola,1,1
1375,1,3078850,Aerococcus incertae sedis,1,1
3078850,2,2976812,Aerococcus sp. Group 1,1,1
186827,1,2862144,Ruoffia,1,1
2862144,2,87458,Ruoffia tabacinasalis,1,1
186817,1,1386,Bacillus,14658,14658
1386,1,86661,Bacillus cereus group,8920,8920
86661,2,1405,Bacillus mycoides,7282,7282
86661,2,1396,Bacillus cereus,82,82
86661,2,1428,Bacillus thuringiensis,61,61
86661,2,2026193,Bacillus nitratireducens,31,31
86661,2,1890302,Bacillus wiedmannii,29,29
86661,2,1392,Bacillus anthracis,26,26
86661,2,64104,Bacillus pseudomycoides,22,22
86661,2,155322,Bacillus toyonensis,22,22
86661,2,580165,Bacillus cytotoxicus,15,15
86661,2,2026191,Bacillus luti,10,10
