parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
186828,1,191769,Marinilactibacillus,163869,163869
191769,1,2632303,unclassified Marinilactibacillus,163869,163869
2632303,2,1911586,Marinilactibacillus sp. 15R,163869,163869
186828,1,29393,Dolosigranulum,13,13
29393,2,29394,Dolosigranulum pigrum,13,13
186828,1,82800,Desemzia,3,3
82800,2,82801,Desemzia incerta,3,3
186828,1,2747,Carnobacterium,1,1
2747,2,2751,Carnobacterium maltaromaticum,1,1
186828,1,1470540,Jeotgalibaca,1,1
1470540,1,2621505,unclassified Jeotgalibaca,1,1
2621505,2,1903686,Jeotgalibaca sp. PTS2502,1,1
81852,1,2737,Vagococcus,48530,48530
2737,2,2571750,Vagococcus zengguangii,48362,48362
2737,2,81947,Vagococcus lutrae,8,8
2737,2,218144,Vagococcus carniphilus,1,1
81852,1,1350,Enterococcus,105,105
1350,2,1352,Enterococcus faecium,53,53
1350,2,1351,Enterococcus faecalis,11,11
1350,1,2608891,unclassified Enterococcus,11,11
2608891,2,2060307,Enterococcus sp. FDAARGOS_375,10,10
2608891,2,2420313,Enterococcus sp. FDAARGOS_553,1,1
1350,2,1354,Enterococcus hirae,4,4
81852,1,51668,Tetragenococcus,13,13
51668,2,526944,Tetragenococcus osmophilus,9,9
51668,2,51669,Tetragenococcus halophilus,4,4
186827,1,1375,Aerococcus,23329,23329
1375,2,87541,Aerococcus christensenii,23311,23311
1375,2,1377,Aerococcus viridans,11,11
186827,1,13075,Globicatella,2,2
13075,2,13076,Globicatella sanguinis,1,1
13075,1,2636139,unclassified Globicatella,1,1
2636139,2,2885764,Globicatella sp. PHS-GS-PNBC-21-1553,1,1
186827,1,2761542,Fundicoccus,1,1
2761542,2,2969821,Fundicoccus culcitae,1,1
33958,1,1253,Pediococcus,20157,20157
1253,2,1255,Pediococcus pentosaceus,20125,20125
1253,1,1670797,Pediococcus acidilactici group,1,1
1670797,2,1254,Pediococcus acidilactici,1,1
33958,1,1578,Lactobacillus,5,5
1578,2,147802,Lactobacillus iners,4,4
1578,2,1604,Lactobacillus amylovorus,1,1
33958,1,2759736,Lacticaseibacillus,3,3
2759736,2,1597,Lacticaseibacillus paracasei,2,2
2759736,2,47715,Lacticaseibacillus rhamnosus,1,1
33958,1,46255,Weissella,2,2
46255,2,137591,Weissella cibaria,1,1
46255,2,1631871,Weissella jogaejeotgali,1,1
33958,1,2767842,Lactiplantibacillus,2,2
2767842,2,1590,Lactiplantibacillus plantarum,2,2
33958,1,3118928,Xylocopilactobacillus,1,1
3118928,2,2932184,Xylocopilactobacillus apicola,1,1
33958,1,2767893,Lentilactobacillus,1,1
2767893,2,1588,Lentilactobacillus hilgardii,1,1
33958,1,2767881,Fructilactobacillus,1,1
2767881,2,1614,Fructilactobacillus fructivorans,1,1
33958,1,2742598,Limosilactobacillus,1,1
2742598,2,1613,Limosilactobacillus fermentum,1,1
1300,1,1301,Streptococcus,170,170
1301,2,28037,Streptococcus mitis,96,96
1301,1,2608887,unclassified Streptococcus,25,25
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,25,25
1301,2,1314,Streptococcus pyogenes,11,11
1301,1,119603,Streptococcus dysgalactiae group,6,6
119603,2,1334,Streptococcus dysgalactiae,5,5
119603,2,1336,Streptococcus equi,1,1
1301,2,1311,Streptococcus agalactiae,6,6
1301,1,671232,Streptococcus anginosus group,4,4
671232,2,1328,Streptococcus anginosus,4,4
1301,2,1307,Streptococcus suis,3,3
1301,2,1313,Streptococcus pneumoniae,3,3
1301,2,1304,Streptococcus salivarius,2,2
1301,2,1501662,Streptococcus parasuis,1,1
1300,1,1357,Lactococcus,2,2
1357,2,1358,Lactococcus lactis,1,1
539738,1,1378,Gemella,71059,71059
1378,2,84135,Gemella sanguinis,70698,70698
1378,2,29391,Gemella morbillorum,17,17
1378,2,1379,Gemella haemolysans,10,10
1378,1,2624949,unclassified Gemella,2,2
186817,1,1386,Bacillus,4886,4886
1386,1,653685,Bacillus subtilis group,660,660
653685,2,1423,Bacillus subtilis,350,350
653685,2,2054641,Bacillus stercoris,58,58
653685,2,72361,Bacillus vallismortis,52,52
653685,2,483913,Bacillus inaquosorum,51,51
653685,2,96241,Bacillus spizizenii,38,38
653685,2,227866,Bacillus tequilensis,22,22
653685,2,1452,Bacillus atrophaeus,20,20
653685,1,653388,Bacillus mojavensis subgroup,15,15
