read_accession_id,taxid,count
NZ_CP014264.1,712633,8559
NZ_CP014264.1,1301,97
NZ_CP014264.1,2608887,60
NZ_CP014264.1,3077723,1
NZ_CP014264.1,2173853,1
NZ_CP014264.1,1234680,6
NZ_CP014264.1,40091,1
NZ_CP014264.1,2576376,1
NZ_CP014264.1,2664091,1
NZ_CP014264.1,1396,1
NZ_CP014264.1,862971,1
NZ_CP014264.1,1308,2
NZ_CP014264.1,2,15
NZ_CP014264.1,3077584,6
NZ_CP014264.1,1239,1
NZ_CP014264.1,2759692,1
NZ_CP014264.1,1303,2
NZ_CP014264.1,1307,4
NZ_CP014264.1,1302,2
NZ_CP014264.1,1313,5
NZ_CP014264.1,1345,1
NZ_CP014264.1,1340,1
NZ_CP014264.1,1334,1
NZ_CP014264.1,1077464,1
NZ_CP014264.1,712623,1
NZ_CP014264.1,1458253,2
NZ_CP014264.1,1305,1
NZ_CP014264.1,79206,1
NZ_CP014264.1,91061,1
NZ_CP014264.1,1501662,1
NZ_CP014264.1,2972784,2
NZ_CP014264.1,388919,1
NZ_CP014264.1,262,2
NZ_CP014264.1,361101,1
NZ_CP014264.1,1902136,1
NZ_CP014264.1,993512,1
NZ_CP014264.1,28037,1
NZ_CP014264.1,1304,1
NZ_CP014264.1,2598453,1
NZ_CP014264.1,3050072,1
NZ_CP014264.1,1491,1
NZ_CP072236.1,820,4102
NZ_CP072236.1,171549,153
NZ_CP072236.1,997890,17
NZ_CP072236.1,816,690
NZ_CP072236.1,815,84
NZ_CP072236.1,357276,4
NZ_CP072236.1,976,29
NZ_CP072236.1,2792859,7
NZ_CP072236.1,817,2
NZ_CP072236.1,2847299,2
NZ_CP072236.1,2650157,3
NZ_CP072236.1,2709390,1
NZ_CP072236.1,823,4
NZ_CP072236.1,291644,3
NZ_CP072236.1,28113,3
NZ_CP072236.1,2755405,2
NZ_CP072236.1,997877,1
NZ_CP072236.1,2972761,4
NZ_CP072236.1,821,3
NZ_CP072236.1,674529,2
NZ_CP072236.1,818,13
NZ_CP072236.1,291645,2
NZ_CP072236.1,46503,1
NZ_CP072236.1,329854,2
NZ_CP072236.1,165179,1
NZ_CP072236.1,47678,3
NZ_CP072236.1,762982,1
NZ_CP072236.1,538949,1
NZ_CP072236.1,371601,2
NZ_CP072236.1,717959,1
NZ_CP072236.1,1965590,1
NZ_CP072236.1,1796613,2
NZ_CP072236.1,46506,1
NZ_CP072236.1,246787,2
NZ_CP072236.1,997879,1
NZ_CP072236.1,28111,1
NZ_CP072236.1,2785531,1
NZ_CP072236.1,2528203,1
NZ_CP072236.1,28119,1
NZ_CP072236.1,880074,1
NZ_CP072236.1,2646097,1
NZ_CP072236.1,162156,1
NZ_CP049272.1,199,6028
NZ_CP049272.1,360104,66
NZ_CP049272.1,194,2
NZ_CP049272.1,195,1
NZ_CP024700.1,2663009,2460
NZ_CP024700.1,848,70
NZ_CP024700.1,860,8
NZ_CP024700.1,1307427,2
NZ_CP024700.1,76857,8
NZ_CP024700.1,851,10
NZ_CP024700.1,1583098,6
NZ_CP024700.1,76859,8
NZ_CP024700.1,155615,2
NZ_CP024700.1,859,1
NZ_CP024700.1,2,1
NZ_CP024700.1,1313,2
NZ_CP024700.1,285729,1
NZ_CP012589.1,1705617,1088
NZ_CP012589.1,1016,69
NZ_CP012589.1,2640652,29
NZ_CP012589.1,200644,1
NZ_CP012589.1,2748316,4
NZ_CP012589.1,1018,16
NZ_CP012589.1,1019,3
NZ_CP012589.1,1316593,3
NZ_CP012589.1,1316596,1
NZ_CP012589.1,2545799,1
NZ_CP012589.1,45243,2
NZ_CP015402.2,1796646,6427
NZ_CP015402.2,2005473,19
NZ_CP015402.2,821,2
NZ_CP015402.2,1918540,28
NZ_CP015402.2,171549,17
NZ_CP015402.2,823,1
NZ_CP015402.2,820,1
NZ_CP046316.1,2545799,2820
NZ_CP046316.1,1016,31
NZ_CP046316.1,2640652,3
NZ_CP046316.1,28189,2
NZ_CP046316.1,1019,1
NZ_CP046316.1,1848904,5
NZ_CP046316.1,1316596,2
NZ_AP019735.1,2585118,5252
NZ_AP019735.1,171549,62
NZ_AP019735.1,997877,1
NZ_AP019735.1,28116,1
NZ_AP019735.1,816,3
NZ_AP019735.1,976,24
NZ_AP019735.1,817,2
NZ_AP019735.1,239759,4
NZ_AP019735.1,1472416,2
NZ_AP019735.1,291644,3
NZ_AP019735.1,28251,2
NZ_AP019735.1,556259,1
NZ_AP019735.1,815,1
NZ_AP019735.1,626932,1
NZ_AP019735.1,165179,1
NZ_AP019735.1,291645,1
NZ_AP019735.1,818,2
NZ_AP019735.1,2847299,1
NZ_AP019735.1,171552,1
NZ_AP019735.1,28131,1
NZ_AP019735.1,2685834,2
NZ_AP019735.1,820,1
NZ_AP019735.1,375288,1
NZ_CP070914.1,562,2984
NZ_CP070914.1,2971264,2
NZ_CP070914.1,561,175
NZ_CP070914.1,543,2252
NZ_CP070914.1,2562449,6
NZ_CP070914.1,208962,65
NZ_CP070914.1,544,42
NZ_CP070914.1,621,26
NZ_CP070914.1,2126982,1
NZ_CP070914.1,354276,8
NZ_CP070914.1,622,23
NZ_CP070914.1,620,15
NZ_CP070914.1,2810407,1
NZ_CP070914.1,623,53
NZ_CP070914.1,1812935,2
NZ_CP070914.1,2729104,1
