parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
539738,1,1378,Gemella,41690,41690
1378,2,84135,Gemella sanguinis,41222,41222
1378,2,1379,Gemella haemolysans,23,23
1378,1,2624949,unclassified Gemella,17,17
2624949,2,2840371,Gemella sp. zg-570,6,6
1378,2,29391,Gemella morbillorum,13,13
186817,1,84406,Virgibacillus,32497,32497
84406,2,1482,Virgibacillus halodenitrificans,31622,31622
84406,1,2620237,unclassified Virgibacillus,16,16
2620237,2,403957,Virgibacillus sp. SK37,14,14
2620237,2,2419841,Virgibacillus sp. Bac330,1,1
2620237,2,2831673,Virgibacillus sp. NKC19-16,1,1
84406,2,1216297,Virgibacillus natechei,1,1
186817,1,1386,Bacillus,3885,3885
1386,1,86661,Bacillus cereus group,1519,1519
86661,2,1428,Bacillus thuringiensis,412,412
86661,2,1396,Bacillus cereus,115,115
86661,2,1405,Bacillus mycoides,25,25
86661,2,1392,Bacillus anthracis,10,10
86661,2,1890302,Bacillus wiedmannii,8,8
86661,2,2026191,Bacillus luti,8,8
86661,2,64104,Bacillus pseudomycoides,6,6
86661,2,580165,Bacillus cytotoxicus,6,6
86661,2,155322,Bacillus toyonensis,5,5
86661,2,2026187,Bacillus pacificus,4,4
86661,2,2026186,Bacillus paranthracis,3,3
86661,2,2026194,Bacillus paramycoides,3,3
86661,2,2026188,Bacillus tropicus,2,2
86661,2,2026193,Bacillus nitratireducens,2,2
86661,1,2750818,unclassified Bacillus cereus group,2,2
2750818,2,2217832,Bacillus sp. JAS24-2,1,1
86661,2,658666,Bacillus bombysepticus,1,1
86661,2,2817477,Bacillus paramobilis,1,1
1386,1,185979,unclassified Bacillus (in: firmicutes),12,12
185979,2,2789208,Bacillus sp. N447-1,3,3
185979,2,2499213,Bacillus sp. BD59S,2,2
185979,2,3052091,Bacillus sp. DX3.1,2,2
185979,2,2925318,Bacillus sp. N5-665,1,1
185979,2,2660750,Bacillus sp. A260,1,1
185979,2,2846779,Bacillus sp. NP247,1,1
185979,2,2928154,Bacillus sp. ZJS3,1,1
185979,2,2874284,Bacillus sp. CRB-7,1,1
